...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23F_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23F_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
258,1.1716196750561,0.223896929460756,CT,2024-01-05,1,1,0,1,1,1,1,1,0,0,1,1
259,0.317617189765661,0.03606370456921045,CT,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1
260,0.508751971624798,0.249924138515501,CT,2024-01-07,1,1,1,1,1,1,1,1,0,0,1,1
261,0.966462523438502,0.1140628540060205,CT,2024-01-08,1,1,1,1,1,0,1,1,1,1,1,1
262,0.636934877303207,0.0254390066213947,CT,2024-01-09,1,1,1,1,1,1,1,1,0,0,1,1
263,0.707577782238403,0.0225736574489465,CT,2024-01-10,1,1,1,1,1,1,1,1,0,0,1,1
264,0.441208438856808,0.092631373664372,CT,2024-01-11,1,1,1,1,1,1,1,1,0,0,1,1
265,0.0815063464325307,0.0176990916939761,CT,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,1.84277410839532,0.405331703742403,CT,2024-01-15,1,1,0,0,1,1,1,1,0,0,1,1
269,0.15781002494891,0.01071897893286435,CT,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
270,0.340425622995534,0.0094304560024699,CT,2024-01-17,1,1,1,1,1,1,1,0,1,0,1,1
271,0.0397090978039775,0.00828899450077765,CT,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
272,0.189004310253165,0.00727927696998715,CT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
273,0.149884248823599,0.00638731202277495,CT,2024-01-20,1,1,1,1,1,1,1,1,0,0,1,1
274,0.0297063830187158,0.00560036949032955,CT,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
275,0.246341495799619,0.00490690857019608,CT,2024-01-22,1,1,1,1,1,1,1,1,1,0,0,1
276,0.337814288256205,0.004296501653570995,CT,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
277,0.104824915620074,0.003759756067714805,CT,2024-01-24,1,1,1,1,1,1,1,1,0,0,1,1
278,1.02783460558592,0.187990665331774,CT,2024-01-25,1,1,1,1,1,0,1,1,1,0,1,0
279,0.0324216179706684,0.00287438296050236,CT,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.00400537807486684,0.0021934013857487448,CT,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
282,1.00985611864455,0.119653834693233,CT,2024-01-29,1,1,1,1,1,0,1,1,1,0,1,0
283,0.00806312725511235,0.0016711687129066,CT,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
284,0.00802149999217545,0.00145800702266552,CT,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
285,0.938469305408114,0.1564180151861795,CT,2024-02-01,1,1,0,0,1,1,1,1,0,1,1,0
286,0.0734910303035933,0.0011088877170062,CT,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.00107822470693172,8.42629191583255e-4,CT,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
289,0.00832209523338065,7.3434391595351e-4,CT,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
290,1.12114355750363,0.19084107415959,CT,2024-02-06,1,1,0,0,1,1,1,1,0,0,1,1
291,0.0104578471053964,5.57517547651625e-4,CT,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
292,1.34522466981452,0.487329930606195,CT,2024-02-08,1,0,1,0,1,1,1,0,1,0,1,1
293,0.00649999737047705,4.23119627392245e-4,CT,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,0.104064579613698,0.0705180485519095,DC,2024-01-03,1,1,1,1,1,1,1,1,1,0,1,0
299,0.0930286085235363,0.0637960135853365,DC,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1
300,0.513305171543192,0.32473238523243,DC,2024-01-05,1,1,1,1,1,1,1,1,0,0,1,1
301,NA,NA,DC,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.21160056396556,0.0466344107789062,DC,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
303,0.345942882039257,0.04183872261291465,DC,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1
304,0.972185271041728,0.0374640957924433,DC,2024-01-09,1,1,1,0,1,1,1,1,0,0,1,1
305,0.962633930351147,0.677991089451805,DC,2024-01-10,1,1,0,0,1,1,1,1,0,1,1,0
306,NA,NA,DC,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.0379998193656836,0.02366033328770165,DC,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0234472789815945,0.01457284418472135,DC,2024-01-17,1,1,1,1,1,1,1,1,0,0,1,1
313,0.0190094344041296,0.0128664962586025,DC,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
314,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,1.15842426034289,0.8263642455712,DC,2024-01-21,1,1,0,0,1,1,1,1,0,1,1,0
317,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.036255940341111,0.0067882340333713,DC,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
319,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.00393414413715301,0.002337222301232075,DC,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
327,0.00302339060669665,0.00204029200365999,DC,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
328,0.00312488871482185,0.001780335680892105,DC,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
329,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.317617913667693,0.073294694243454,DE,2023-12-31,1,1,1,1,1,1,1,1,0,0,1,1
338,2.17389354792322,0.530978179278905,DE,2024-01-01,0,1,0,0,1,1,1,1,1,0,1,0
339,1.25621863950728,0.11341927399922,DE,2024-01-02,1,1,1,0,1,1,0,1,1,0,0,0
340,1.67497502102437,0.0546695994844385,DE,2024-01-03,1,1,1,0,1,1,1,1,0,0,1,1
341,0.876375433021422,0.193007219168212,DE,2024-01-04,0,1,1,1,1,1,0,1,0,1,1,1
342,0.0625898960645039,0.04455437797861245,DE,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
343,0.896000658054821,0.1914043426621025,DE,2024-01-06,1,0,1,1,1,1,0,0,1,1,1,1
344,0.18694276991607,0.03606989441201315,DE,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
345,1.8936274880327,0.447635968016413,DE,2024-01-08,1,1,0,0,0,1,0,1,1,0,1,1
346,0.422373536477453,0.02902430748231105,DE,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
347,1.14697318924456,0.821457030226205,DE,2024-01-10,0,1,1,0,1,1,0,1,1,0,1,1
348,0.404982241704395,0.1649146189424305,DE,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.183970716636087,0.01849658025233475,DE,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
351,0.912006141716208,0.2275904227181715,DE,2024-01-14,1,0,1,1,1,1,1,0,1,0,1,1
352,0.0214726832965612,0.0146654462952153,DE,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
353,0.293740690098725,0.0130394796066917,DE,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
354,0.0604491872227904,0.01158345610553075,DE,2024-01-17,1,1,1,1,1,1,0,1,1,0,1,1
355,0.100011151421288,0.0102814930150099,DE,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.010369791633614,0.0071583162530534,DE,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
359,1.24908903043133,0.223739370494831,DE,2024-01-22,1,1,1,0,0,1,1,1,0,1,0,1
360,0.100132871570777,0.0056058687725646,DE,2024-01-23,1,1,1,1,1,1,1,1,0,0,1,1
361,0.0950264424291436,0.004957088339319425,DE,2024-01-24,1,1,1,1,1,1,1,1,0,0,1,1
362,0.00665637795540487,0.00438144695541589,DE,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
363,0.020841857843244,0.00387111527637349,DE,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0486160172977094,0.003419022488009935,DE,2024-01-27,1,1,1,1,1,1,1,1,1,0,1,0
365,NA,NA,DE,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.11973284393219,0.00266471190246824,DE,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
367,0.112189520890409,0.002351625358260635,DE,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
368,0.019298812593026,0.002074933611790865,DE,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
369,NA,NA,DE,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.00257866286948739,0.00161470758352969,DE,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
371,0.0155412857647818,0.001424220724844975,DE,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
372,0.0151772450105122,0.001256141563742975,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
373,0.00168295656956205,0.001107875863968005,DE,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
374,0.0545378707186914,9.7711940533827e-4,DE,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
375,0.0281846162826978,8.6182769440269e-4,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
376,0.0222890680990252,7.60188423244025e-4,DE,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
377,0.00874124174386581,6.70596508204805e-4,DE,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
378,1.32256702202237,0.4825399750591215,DE,2024-02-10,1,1,1,0,0,1,1,1,1,0,0,1
379,0.872566789877801,0.1397069584868625,FL,2023-12-31,1,1,1,1,0,1,1,1,0,1,0,1
380,0.332085424256507,0.02409434420239065,FL,2024-01-01,1,1,1,1,1,1,1,1,0,0,1,0
381,1.79643113546875,0.134513498004877,FL,2024-01-02,1,1,0,1,1,1,1,1,0,0,1,0
382,1.28966575965713,0.138985314486856,FL,2024-01-03,1,1,1,1,1,1,0,1,1,0,1,0
383,3.24500259582495,0.094724027096135,FL,2024-01-04,1,1,0,0,0,1,1,1,1,0,0,0
384,1.12272611311826,0.1152716992340285,FL,2024-01-05,1,1,1,1,1,1,1,0,1,0,1,1
385,0.698256349605857,0.0688950063032945,FL,2024-01-06,1,1,1,1,1,1,1,1,0,0,1,1
386,1.14839000958185,0.248711879088987,FL,2024-01-07,1,1,1,0,0,1,1,1,1,0,0,1
387,1.0056132117388,0.115677225868471,FL,2024-01-08,0,1,1,1,1,1,0,1,1,0,1,0
388,0.329785305896003,0.0084460021151765,FL,2024-01-09,1,1,1,1,1,1,1,1,0,0,1,1
389,2.14313118220723,0.1378221834718865,FL,2024-01-10,1,1,1,1,1,0,1,1,0,0,0,0
390,0.759357305750094,0.087231695082863,FL,2024-01-11,1,1,1,1,1,1,1,0,0,0,1,1
391,0.487589583404142,0.0628346985513165,FL,2024-01-12,1,1,1,1,1,1,1,1,0,0,1,1
392,0.0863055064108255,0.004872750062079,FL,2024-01-13,1,1,1,1,1,1,1,1,1,0,0,1
393,0.0471889302939141,0.00423873248399899,FL,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1
394,0.506314941161485,0.0479468267605652,FL,2024-01-15,1,1,1,1,1,1,1,1,0,0,1,1
395,0.960494916469261,0.0661166469934885,FL,2024-01-16,1,1,1,1,1,1,0,1,0,0,1,1
396,3.57380508353849,0.1551558824467755,FL,2024-01-17,1,0,0,0,1,0,1,0,0,1,1,0
397,1.73002966398802,0.114631271623508,FL,2024-01-18,0,0,1,0,1,0,0,0,0,0,1,0
398,1.64044271138135,0.091140096117803,FL,2024-01-19,1,1,1,1,1,0,1,1,0,1,1,0
399,0.175155884203716,0.00181615261030358,FL,2024-01-20,1,1,1,1,1,1,1,1,0,0,1,1
400,0.727586737575735,0.0940789657639345,FL,2024-01-21,1,1,0,1,1,1,1,1,1,1,1,1
401,0.548113553076816,0.059504399537118,FL,2024-01-22,1,1,1,1,1,1,0,1,0,1,1,1
402,1.46578890878067,0.107108727655229,FL,2024-01-23,0,1,1,0,1,0,0,1,1,0,1,0
403,2.74772460905798,0.220195154945622,FL,2024-01-24,1,1,0,0,1,0,1,1,0,0,1,0
404,0.149667970236097,8.88021278534865e-4,FL,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
405,0.803254261715665,0.057326755954468,FL,2024-01-26,1,1,1,1,0,1,1,1,1,1,1,1
406,0.00938015310114218,6.66282514366665e-4,FL,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
407,NA,NA,FL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.328237076548206,4.9980269644481e-4,FL,2024-01-29,1,1,1,1,1,1,1,1,0,0,1,1
409,0.0714578687788547,4.3287771242579e-4,FL,2024-01-30,1,1,1,1,1,1,1,1,1,0,1,0
410,0.223422176175601,3.7492590004429e-4,FL,2024-01-31,1,1,1,1,1,1,1,1,0,0,1,1
411,2.04789352926096,0.075312054979417,FL,2024-02-01,1,1,1,0,1,0,1,1,0,0,1,0
412,2.09860632888609,0.0852038514003755,FL,2024-02-02,1,1,1,0,1,0,1,1,0,0,1,0
413,1.21385679036946,0.163286581906151,FL,2024-02-03,1,1,1,0,1,0,1,1,1,0,1,0
414,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,1.12163655296475,0.1220160916779105,FL,2024-02-05,1,1,0,0,1,1,1,1,1,1,1,1
416,4.79111160149166,0.148506540344424,FL,2024-02-06,0,1,0,0,1,0,0,1,0,0,1,1
417,1.86490063016925,0.0788786274080605,FL,2024-02-07,0,1,1,0,1,0,0,1,1,0,1,0
418,0.854324526382964,0.03779668356214705,FL,2024-02-08,1,1,0,1,1,1,1,1,0,0,1,1
419,0.0557869666530061,1.033889798283e-4,FL,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
420,0.0037821817910077,8.9687648596135e-5,FL,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
421,0.410045740377576,0.301373421642996,GA,2023-12-31,1,1,1,1,1,1,1,1,0,0,1,1
422,0.800920796779446,0.305915176369015,GA,2024-01-01,1,1,0,1,1,1,1,1,1,1,1,1
423,2.14997081384222,0.3033667028351075,GA,2024-01-02,1,1,0,1,1,0,0,1,1,0,1,0
424,3.02493460959374,0.1799633674510795,GA,2024-01-03,1,0,1,0,1,1,0,0,1,0,1,0
425,0.708987084580337,0.2501561484587835,GA,2024-01-04,1,1,1,1,1,1,0,1,0,0,1,0
426,1.57343752501985,0.1093163368686675,GA,2024-01-05,1,1,1,0,1,1,0,1,1,0,1,1
427,0.8472448783928,0.2882926965575855,GA,2024-01-06,0,1,1,1,1,1,0,1,0,1,1,1
428,0.0764108354939301,0.04971683502566965,GA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
429,2.40911057303821,0.354089824023168,GA,2024-01-08,1,1,0,0,1,1,0,1,0,0,1,0
430,2.69510431168374,0.324520371520995,GA,2024-01-09,1,1,0,0,1,1,1,0,0,1,0,1
431,1.32731856324014,0.171412269605323,GA,2024-01-10,0,1,0,1,1,1,0,1,0,1,1,0
432,1.59984479823379,0.1518274433341735,GA,2024-01-11,1,1,1,1,1,0,1,0,0,0,1,0
433,3.20773857182446,0.36956834616284,GA,2024-01-12,0,1,1,0,0,0,0,1,1,0,0,1
434,0.898614165254907,0.1499241720400935,GA,2024-01-13,0,1,1,1,1,1,0,1,0,0,1,0
435,0.508895688588384,0.102097279665328,GA,2024-01-14,1,1,1,1,1,1,1,1,0,0,1,1
436,0.827438305236432,0.149247495884673,GA,2024-01-15,0,1,1,1,1,1,0,1,0,0,1,0
437,0.822020290389519,0.13312178178915,GA,2024-01-16,1,1,1,1,1,1,1,1,0,0,1,0
438,0.796194334258151,0.1331185046807775,GA,2024-01-17,1,1,1,1,1,1,1,1,0,1,1,0
439,1.68415424982734,0.2628157635297505,GA,2024-01-18,0,1,1,0,0,1,0,1,1,0,0,1
440,0.456190746277331,0.01275794389919775,GA,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
441,0.836214463233588,0.08875266020313,GA,2024-01-20,1,1,1,1,1,0,1,1,1,0,1,0
442,0.794528438125636,0.1176172307005995,GA,2024-01-21,1,1,1,1,1,0,1,1,1,1,1,1
443,0.447377722631,0.077304188250868,GA,2024-01-22,1,1,1,1,1,1,1,1,0,1,1,0
444,1.56595275139743,0.168479095241548,GA,2024-01-23,1,1,0,1,1,1,1,1,0,0,1,0
445,0.183656650458103,0.0069152016790225,GA,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
446,0.124232348045752,0.00610591868121235,GA,2024-01-25,1,1,1,1,1,1,1,1,0,0,1,1
447,0.178262044871902,0.0053885431056693,GA,2024-01-26,1,1,1,1,1,1,0,1,1,0,1,1
448,0.105621003534017,0.00475324138015345,GA,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
449,0.280658459916133,0.004191115136258,GA,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
450,0.78961674750518,0.087001925851718,GA,2024-01-29,1,1,1,1,1,0,1,1,1,0,1,0
451,0.335608996728274,0.003255070168588,GA,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
452,0.817348002372908,0.0573690910731755,GA,2024-01-31,1,1,1,1,1,0,1,1,0,1,1,0
453,0.552067220159649,0.00252540061793863,GA,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
454,0.96839849764197,0.10676903288587,GA,2024-02-02,1,0,1,1,1,1,1,0,1,0,1,1
455,0.809794150295007,0.0800046829454545,GA,2024-02-03,1,1,1,1,0,1,1,1,1,0,0,1
456,0.0545900161715687,0.001723665834280105,GA,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
457,0.906651708177764,0.0958809973146945,GA,2024-02-05,1,1,1,1,0,1,1,1,1,1,1,1
458,0.631865507108748,0.00133571841338561,GA,2024-02-06,1,1,1,1,1,1,1,1,0,0,1,1
459,0.818408229146296,0.0409001145124634,GA,2024-02-07,1,1,1,1,1,0,1,1,0,1,1,0
460,0.06858392474733,0.00103514379025105,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
461,0.0211158683065437,9.11357283205935e-4,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
462,0.00166259189426596,8.0246268042352e-4,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.0933154817397742,0.0725669216715565,HI,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
473,NA,NA,HI,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.0682589832603807,0.0556930468090495,HI,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1
476,NA,NA,HI,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.00888926560139498,0.00805121410183395,HI,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
495,NA,NA,HI,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,4.21972505187921,0.428389787240061,IA,2023-12-31,0,1,0,0,1,1,0,1,0,0,1,0
506,0.442600444727539,0.03449765009718475,IA,2024-01-01,1,1,1,1,1,1,1,1,1,0,1,0
507,2.0466960329397,0.2683814951360115,IA,2024-01-02,0,1,1,0,1,0,0,0,0,0,0,0
508,1.67050683724082,0.2436832227566685,IA,2024-01-03,1,1,1,0,1,0,1,1,0,0,1,0
509,1.36329278941213,0.200716626275336,IA,2024-01-04,1,1,0,1,1,1,1,1,0,0,1,0
510,1.88799389965113,0.82445260432444,IA,2024-01-05,0,1,1,0,1,0,0,1,1,0,1,0
511,2.75680896093558,0.6336656895621,IA,2024-01-06,0,1,1,0,1,0,0,1,1,0,1,0
512,2.43057076138174,0.2297193818152845,IA,2024-01-07,1,1,1,0,1,0,0,1,1,0,1,0
513,1.08590377075183,0.217178897704331,IA,2024-01-08,0,1,1,1,1,1,0,1,1,0,1,1
514,0.0171310335239435,0.0128189045545121,IA,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
515,1.60870619422364,0.13476175956378,IA,2024-01-10,1,1,1,1,0,1,1,1,0,1,0,1
516,0.447208764729135,0.1000508090159865,IA,2024-01-11,1,1,1,1,1,1,1,1,0,0,1,1
