...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
260,1.68309708941638,0.10591016601684,CT,2022-10-09,1,1,0,1,0,1,1,0,1,1,0,1
261,1.57718534440857,0.1804885493279745,CT,2022-10-10,1,1,1,1,1,1,1,0,0,0,0,1
262,1.83832788219893,0.2382974817439475,CT,2022-10-11,1,0,1,1,1,1,1,0,0,1,0,1
263,3.27553231920339,0.3171620509830135,CT,2022-10-12,1,1,0,1,0,1,1,1,0,1,0,1
264,3.48177266386789,0.4238743813902275,CT,2022-10-13,1,0,0,1,1,1,1,0,0,0,0,1
265,5.64040132008146,0.377151649358891,CT,2022-10-14,1,1,0,0,0,1,1,0,0,0,0,1
266,0.937641535246923,0.214946957746577,CT,2022-10-15,1,1,1,0,1,1,1,1,0,0,0,1
267,3.11639430073017,0.292809125007189,CT,2022-10-16,1,0,1,1,0,1,1,0,0,1,0,1
268,0.447518971908318,0.242489843055619,CT,2022-10-17,1,1,1,1,1,1,1,1,0,1,0,1
269,2.5357524368823,0.496080755927153,CT,2022-10-18,1,1,0,1,0,1,1,0,0,1,0,1
270,2.13795619669755,0.62654508960963,CT,2022-10-19,1,0,0,1,1,1,1,0,0,1,0,1
271,1.06527341277383,0.2990373534869755,CT,2022-10-20,1,1,1,1,1,1,1,1,0,1,0,1
272,0.556631757688692,0.2876153413478275,CT,2022-10-21,1,1,1,1,1,1,1,0,0,1,0,1
273,3.30334538676957,0.504400270314855,CT,2022-10-22,1,1,0,1,0,1,1,1,0,1,0,1
274,1.11143203018654,0.335856035458327,CT,2022-10-23,1,1,1,1,1,0,1,1,0,1,0,0
275,1.23662663679309,0.2491693690062545,CT,2022-10-24,1,1,1,1,1,1,1,0,0,1,0,1
276,0.919016997403266,0.21887744534268,CT,2022-10-25,1,1,1,1,1,1,1,0,0,0,0,1
277,1.63149250111666,0.218587702293876,CT,2022-10-26,1,0,1,1,1,1,1,0,0,1,0,1
278,1.96641325867367,0.3411353646659175,CT,2022-10-27,1,0,0,1,1,1,1,0,0,1,0,1
279,1.80574972760918,0.23791656349406,CT,2022-10-28,1,1,0,1,0,1,1,0,0,1,0,1
280,2.40873170017246,0.3172659969725575,CT,2022-10-29,1,0,1,1,0,1,1,0,0,0,1,1
281,1.25632280067082,0.2258599854628175,CT,2022-10-30,1,1,0,1,1,1,1,0,0,1,0,1
282,3.72883778092899,0.2764723558910505,CT,2022-10-31,1,1,0,1,0,0,1,1,0,1,0,0
283,1.92997382884275,0.2852443339563255,CT,2022-11-01,1,1,1,1,1,1,1,0,0,0,0,1
284,0.863362800471333,0.2945193087052245,CT,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1
285,4.4912030172503,0.3030047560032095,CT,2022-11-03,1,1,0,1,0,1,1,0,1,1,0,1
286,1.08034803284722,0.297545040587027,CT,2022-11-04,1,1,1,1,1,0,1,1,0,1,0,0
287,3.01814909814607,0.3737911113002205,CT,2022-11-05,1,0,1,1,0,0,1,0,0,0,1,0
288,2.3787742114753,0.2925369925842675,CT,2022-11-06,1,1,0,1,0,1,1,1,0,1,0,1
289,0.227659074496553,0.260809600256469,CT,2022-11-07,1,1,1,1,1,1,1,1,0,1,0,1
290,1.37791169221694,0.2764220260960555,CT,2022-11-08,1,1,0,1,1,1,1,1,0,1,0,1
291,0.75514024828818,0.341780306530526,CT,2022-11-09,1,0,1,1,1,1,1,0,0,1,1,1
292,0.408823796375578,0.200472297862042,CT,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
293,0.379029150140104,0.1967776958676205,CT,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
294,1.81160094620126,0.375006061460848,CT,2022-11-12,1,1,1,0,0,0,1,0,0,0,0,0
295,1.50311792933105,0.02702675633785285,DC,2022-10-02,1,1,0,1,1,1,1,0,0,1,0,1
296,0.473150184081685,0.2023267015525435,DC,2022-10-03,1,1,1,1,1,1,1,1,0,1,0,1
297,3.08213361359315,0.4762932707053965,DC,2022-10-04,1,0,0,0,1,1,1,0,0,0,0,1
298,1.29909146340017,0.488787718742394,DC,2022-10-05,1,0,0,1,1,1,1,1,1,0,0,1
299,0.90000915948604,0.250298620139191,DC,2022-10-06,1,1,1,1,0,1,1,1,0,1,0,1
300,0.374871218076089,0.1956074640606615,DC,2022-10-07,1,1,1,1,1,1,1,0,0,1,1,1
301,0.216829663586224,0.0457238295350252,DC,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
302,2.07391961469964,0.405536423589428,DC,2022-10-09,1,0,0,1,1,1,1,1,0,0,0,1
303,1.24519891171218,0.263749934480991,DC,2022-10-10,1,0,1,1,1,1,1,1,0,1,0,1
304,1.18743314322331,0.470226059263874,DC,2022-10-11,1,1,0,0,1,1,1,1,0,0,1,1
305,0.75145876282619,0.2445750838815055,DC,2022-10-12,1,1,1,1,1,1,1,0,0,0,1,1
306,1.26830366750398,0.3013628118676545,DC,2022-10-13,1,1,1,1,1,0,1,1,1,0,0,0
307,0.286757482494236,0.227602291676379,DC,2022-10-14,1,1,1,1,1,1,1,1,1,1,1,1
308,1.35335680202433,0.211090501380132,DC,2022-10-15,1,1,1,0,1,1,1,0,0,0,0,1
309,0.767933834978373,0.16575850949193,DC,2022-10-16,1,1,1,1,1,1,1,1,0,1,0,1
310,2.59685304773141,0.3033831301565075,DC,2022-10-17,1,0,1,1,0,1,1,0,1,1,0,1
311,1.61538694095144,0.2244484309459955,DC,2022-10-18,1,1,1,1,0,1,1,0,0,1,0,1
312,1.12880239705866,0.186001683907141,DC,2022-10-19,1,1,0,1,1,1,1,0,0,0,0,1
313,0.246020490890868,0.262429462778482,DC,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
314,0.918044767767524,0.2099577598574365,DC,2022-10-21,1,1,1,1,1,1,1,1,0,1,0,1
315,0.995094185412327,0.3040281991670885,DC,2022-10-22,1,1,1,0,1,1,1,0,0,0,1,1
316,0.822303290220139,0.302303983425141,DC,2022-10-23,1,0,1,1,1,1,1,0,0,1,0,1
317,0.406598950285854,0.24616160122459,DC,2022-10-24,1,1,1,1,1,1,1,1,0,1,0,1
318,0.856626667713589,0.3975389463034595,DC,2022-10-25,1,0,1,1,1,1,1,0,0,1,1,1
319,2.98764607292812,0.352344758712168,DC,2022-10-26,1,0,1,1,0,1,1,0,0,1,0,1
320,1.63671696658239,0.37360423800554,DC,2022-10-27,1,0,1,1,1,1,1,1,1,1,1,1
321,0.393054525393759,0.2418550353423865,DC,2022-10-28,1,1,1,1,1,1,1,1,1,1,1,1
322,0.393156818831303,0.2409425436801755,DC,2022-10-29,1,1,1,1,1,1,1,0,0,1,0,1
323,0.247335125799858,0.2636194861461295,DC,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1
324,6.10021486213116,0.41317580123894,DC,2022-10-31,0,0,0,1,0,1,0,0,0,1,0,1
325,2.91967534984982,0.326073957279537,DC,2022-11-01,1,1,0,1,0,1,1,1,0,1,0,1
326,2.0749743214274,0.36058707270211,DC,2022-11-02,1,0,0,1,0,1,1,0,0,1,0,1
327,2.4015523106115,0.573175968397005,DC,2022-11-03,1,0,1,0,0,0,1,0,0,0,0,0
328,2.3598465871123,0.457635134176324,DC,2022-11-04,1,1,1,1,0,0,1,0,0,1,0,0
329,2.70971364717833,0.65795645957557,DC,2022-11-05,1,0,1,1,0,0,1,0,1,1,0,0
330,1.07885783004449,0.36767859493728,DC,2022-11-06,1,0,1,1,1,1,1,0,0,1,0,1
331,2.44827910754965,0.4445157186745455,DC,2022-11-07,1,1,0,0,0,1,1,1,0,0,0,1
332,0.482307402877857,0.188671218259351,DC,2022-11-08,1,1,1,1,1,1,1,1,0,1,0,1
333,0.930040019333424,0.0419940533112992,DC,2022-11-09,1,1,1,1,1,1,1,0,1,1,0,1
334,2.80952004523566,0.478473583175971,DC,2022-11-10,1,1,0,0,0,1,1,1,0,0,0,1
335,0.678286176741158,0.3547703273002095,DC,2022-11-11,1,1,1,1,1,1,1,1,0,1,0,1
336,1.01200845908585,0.02695688959810255,DC,2022-11-12,1,1,1,1,0,1,1,1,0,1,0,1
337,0.479381339378201,0.0925837079176585,DE,2022-10-02,1,1,1,1,1,1,1,0,0,1,1,1
338,0.744816256336996,0.1531100833768245,DE,2022-10-03,1,1,1,1,1,1,1,0,0,1,1,1
339,0.713607096370949,0.137846913219271,DE,2022-10-04,1,1,1,1,1,1,1,0,0,1,1,1
340,1.3413937558484,0.01985377560526235,DE,2022-10-05,1,1,0,1,1,1,1,1,0,1,0,1
341,1.78847852141604,0.343397001488414,DE,2022-10-06,1,0,0,1,0,1,1,0,0,1,0,1
342,0.860953618344652,0.23812609067694,DE,2022-10-07,1,1,1,1,0,1,1,1,1,1,1,1
343,0.109500840748318,0.0214556411679121,DE,2022-10-08,1,1,1,1,1,1,1,1,0,0,1,1
344,1.24103461284395,0.398043855769514,DE,2022-10-09,1,1,0,1,0,1,1,0,1,0,0,1
345,0.221776078853236,0.0228971518210414,DE,2022-10-10,1,1,1,1,1,1,1,1,0,1,0,1
346,0.622457864887636,0.2643580893701325,DE,2022-10-11,1,1,1,1,1,1,1,0,0,1,1,1
347,0.955939265993337,0.241991065741542,DE,2022-10-12,1,1,1,0,1,1,1,0,0,1,0,1
348,0.137880334653975,0.02579818966550175,DE,2022-10-13,1,1,1,1,1,1,1,1,0,1,0,1
349,0.631328642563088,0.1159937450088315,DE,2022-10-14,1,1,1,1,1,1,1,0,0,0,0,1
350,1.82996889972972,0.389265192747573,DE,2022-10-15,1,0,0,0,1,1,1,0,1,0,1,1
351,0.566405009620885,0.208074366892269,DE,2022-10-16,1,1,1,1,1,1,1,1,0,1,0,1
352,1.7127247222451,0.399279725433601,DE,2022-10-17,1,1,0,0,1,1,1,1,0,0,1,1
353,1.59859951415421,0.3785423328287935,DE,2022-10-18,1,1,0,1,0,1,1,0,0,1,0,1
354,0.616415771164416,0.2077434139785205,DE,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
355,0.203373287677783,0.03789607726622615,DE,2022-10-20,1,1,1,1,1,1,1,1,0,1,0,1
356,0.208634393912291,0.04050442897676015,DE,2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1
357,0.219725574526647,0.043404758799344,DE,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
358,0.481566726180016,0.250429922843061,DE,2022-10-23,1,1,1,1,1,1,1,0,1,1,0,1
359,1.66721951213353,0.1657098030359505,DE,2022-10-24,1,1,1,1,0,0,1,0,0,1,0,0
360,0.0890071649760023,0.0541580120038585,DE,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1
361,1.68726407168254,0.495109604239408,DE,2022-10-26,1,1,0,1,0,1,1,0,0,1,0,1
362,3.36581566661779,0.42195803891389,DE,2022-10-27,1,0,0,1,1,1,1,0,0,1,0,1
363,1.57418310685515,0.4786998288233285,DE,2022-10-28,1,0,0,1,0,1,1,0,0,1,1,1
364,0.810746551086571,0.300678652516828,DE,2022-10-29,1,1,1,1,1,1,1,0,0,0,0,1
365,0.556606339659444,0.173206340955949,DE,2022-10-30,1,1,1,1,1,1,1,1,0,1,0,1
366,1.66945490060927,0.136399541627332,DE,2022-10-31,1,1,0,1,1,1,1,0,0,1,0,1
367,1.70491541914112,0.4018825950694325,DE,2022-11-01,1,1,0,1,0,1,1,1,0,0,0,1
368,0.171121198568744,0.104142001947063,DE,2022-11-02,1,1,1,1,1,1,1,1,0,1,0,1
369,1.26346548671479,0.1132598575548805,DE,2022-11-03,1,1,0,1,1,1,1,1,1,1,1,1
370,0.575067699433484,0.444033466235727,DE,2022-11-04,1,1,1,1,1,1,1,1,0,1,0,1
371,1.4971863295665,0.175205292184974,DE,2022-11-05,1,1,0,1,1,1,1,1,0,1,0,1
372,0.347967434612583,0.23121815960235,DE,2022-11-06,1,1,1,1,1,1,1,1,0,1,0,1
373,0.258229591021271,0.270068065495291,DE,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
374,0.271001191056904,0.1707672574561555,DE,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
375,0.996767353061131,0.444543099816164,DE,2022-11-09,1,1,1,1,1,0,1,1,1,1,0,0
376,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.818708711098907,0.2369850804951145,DE,2022-11-11,1,1,1,1,1,1,1,1,0,1,0,1
378,0.760677780135468,0.2607893617836705,DE,2022-11-12,1,1,1,1,1,1,1,1,0,1,0,1
379,1.83417095418565,0.123162239864162,FL,2022-10-02,1,1,1,1,1,0,1,0,0,1,0,0
380,7.46449248303629,0.2320419268630195,FL,2022-10-03,1,0,0,1,0,1,1,0,0,0,0,1
381,2.25334052826379,0.1081522024062425,FL,2022-10-04,1,1,0,1,1,1,1,1,1,1,1,1
382,4.6113308393163,0.1447306864943325,FL,2022-10-05,1,0,1,0,1,0,1,0,0,0,0,0
383,2.78176495249972,0.234544452608436,FL,2022-10-06,1,0,0,1,1,0,1,0,0,1,0,0
384,2.44865608586122,0.2188293217723215,FL,2022-10-07,1,1,1,0,0,1,1,0,0,0,0,1
385,0.9087901035609,0.150166938831439,FL,2022-10-08,1,1,1,1,1,1,1,0,1,0,0,1
386,3.68318751473683,0.2742079930217005,FL,2022-10-09,1,0,0,1,1,1,1,0,0,0,0,1
387,2.99456455064863,0.174462310707755,FL,2022-10-10,1,1,1,1,0,0,1,0,0,0,0,0
388,3.57686994728049,0.2367080750236605,FL,2022-10-11,1,1,0,1,0,1,1,0,0,0,0,1
389,4.11885973340159,0.2481755036558995,FL,2022-10-12,0,0,0,0,1,1,0,0,0,1,0,1
390,2.27984129063067,0.1942194737678315,FL,2022-10-13,0,1,1,1,0,1,0,0,0,0,0,1
391,1.49182792857458,0.2023242817816855,FL,2022-10-14,1,1,1,1,1,1,1,0,0,0,0,1
392,1.95410634737356,0.1922949393681915,FL,2022-10-15,1,0,1,1,1,0,1,0,0,1,0,0
393,1.88127764135611,0.04087916601489055,FL,2022-10-16,1,1,0,1,1,1,1,0,0,1,0,1
394,1.81435038936856,0.225979955844405,FL,2022-10-17,1,1,1,1,1,1,1,1,1,0,0,1
395,1.649795945117,0.122768554426404,FL,2022-10-18,1,1,0,1,1,1,1,0,0,0,0,1
396,2.30640346071996,0.25364842893293,FL,2022-10-19,1,1,1,0,1,1,1,1,0,0,0,1
397,2.26120517383274,0.2275619686177295,FL,2022-10-20,1,1,1,1,1,0,1,0,0,0,0,0
398,2.55259873421643,0.252309354509637,FL,2022-10-21,1,1,1,0,1,1,1,0,0,0,1,1
399,2.35774468807554,0.2888950444181445,FL,2022-10-22,0,0,1,0,1,1,0,0,0,0,0,1
400,1.65201982256953,0.274491028610559,FL,2022-10-23,1,1,1,0,1,1,1,0,0,0,0,1
401,2.83112325677005,0.2665479428929045,FL,2022-10-24,1,0,1,0,1,1,1,1,0,0,0,1
402,0.603708783863157,0.2316246172252395,FL,2022-10-25,1,1,1,1,1,1,1,0,1,1,0,1
403,3.17496587404165,0.2787812756703735,FL,2022-10-26,1,0,1,0,1,1,1,1,0,0,0,1
404,1.59106593425264,0.261991719255542,FL,2022-10-27,1,1,1,1,1,1,1,0,0,0,0,1
405,2.4963254925554,0.296298590426804,FL,2022-10-28,1,1,1,1,0,1,1,0,0,1,0,1
406,2.4230451489397,0.1925838168576145,FL,2022-10-29,1,1,0,1,1,1,1,0,0,0,0,1
407,2.68160496918758,0.3060959969428815,FL,2022-10-30,1,0,1,0,1,1,1,0,0,0,0,1
408,8.74614189768373,0.2826312980575555,FL,2022-10-31,0,1,0,0,0,1,0,0,0,0,0,1
409,4.60390830226854,0.2916475155829615,FL,2022-11-01,1,1,1,0,0,1,1,0,0,0,0,1
410,2.68533477270935,0.278973600481415,FL,2022-11-02,1,1,1,1,1,1,1,0,0,0,0,1
411,4.97930434322171,0.2906113779913295,FL,2022-11-03,1,1,1,1,0,1,1,0,0,0,0,1
412,8.65650900807928,0.302362227773131,FL,2022-11-04,0,1,0,0,0,1,0,0,0,0,0,1
413,5.71242931708638,0.2854693135964485,FL,2022-11-05,1,1,0,1,0,1,1,1,0,0,0,1
414,2.59034408601506,0.2786930548360705,FL,2022-11-06,1,1,0,1,1,1,1,1,0,0,0,1
415,4.9587719255181,0.288036638195045,FL,2022-11-07,1,0,0,1,1,0,1,0,0,0,1,0
416,5.4978481546218,0.338765630648046,FL,2022-11-08,0,1,1,0,0,0,0,0,0,0,0,0
417,2.22246196629082,0.307474776685821,FL,2022-11-09,1,0,1,1,1,1,1,0,0,0,0,1
418,4.68695460557531,0.369143272303173,FL,2022-11-10,1,0,0,1,0,0,1,0,0,1,0,0
419,0.9433371193564,0.2706589332240805,FL,2022-11-11,1,1,1,1,1,1,1,0,0,0,0,1
420,0.282947984607757,0.2290736674571705,FL,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
421,0.928709700337471,0.128059327395675,GA,2022-10-02,1,1,1,1,1,1,1,1,0,1,0,1
422,1.37431211168154,0.179196495289893,GA,2022-10-03,0,1,1,1,1,1,0,0,0,1,0,1
423,1.9859256461031,0.1447799135713745,GA,2022-10-04,1,0,1,1,1,1,1,0,0,0,0,1
424,1.1062470234746,0.2305632584087015,GA,2022-10-05,1,1,1,1,1,1,1,0,0,1,0,0
425,1.74195481081944,0.2766922123623465,GA,2022-10-06,0,0,1,1,1,1,0,1,0,1,1,1
426,1.27152672998908,0.319712930721102,GA,2022-10-07,1,1,1,1,0,1,1,0,0,1,0,1
427,1.72732942455443,0.221381726570374,GA,2022-10-08,1,0,1,1,0,1,1,0,0,0,0,1
428,0.959142885133091,0.262261269056825,GA,2022-10-09,1,1,1,1,1,1,1,1,0,0,0,1
429,0.788885048040358,0.2180156507647945,GA,2022-10-10,1,1,1,1,1,1,1,0,1,1,0,1
430,2.67688664497595,0.217829174452107,GA,2022-10-11,1,0,1,1,0,0,1,0,0,0,0,0
431,3.32245710701061,0.2806060918626365,GA,2022-10-12,1,1,0,0,1,1,1,0,0,1,0,1
432,1.35769672704407,0.2215543776253895,GA,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
433,1.79292043883322,0.2729621641485705,GA,2022-10-14,0,1,1,0,1,1,0,1,0,0,0,1
434,1.29271008763601,0.2005811459316105,GA,2022-10-15,1,1,1,1,1,1,1,0,0,1,0,1
435,2.27986323628115,0.20360335711118,GA,2022-10-16,1,0,0,0,1,1,1,0,0,0,0,1
436,3.7533806545374,0.3031643607311575,GA,2022-10-17,1,0,1,1,0,0,1,0,0,0,0,0
437,3.18047493782848,0.356432456247902,GA,2022-10-18,0,1,0,1,0,1,0,1,0,0,0,1
438,2.92058691693348,0.292368682667159,GA,2022-10-19,1,0,1,0,1,0,1,0,0,0,1,0
439,2.43129502677979,0.3345466478519245,GA,2022-10-20,1,0,1,0,1,1,1,0,0,0,0,1
440,2.33400072048718,0.337879721854626,GA,2022-10-21,1,1,1,0,1,0,1,0,0,0,0,0
441,3.09668590158814,0.1867645766559985,GA,2022-10-22,1,1,0,1,0,1,1,1,0,1,0,1
442,2.32559008164752,0.339437493143481,GA,2022-10-23,1,0,1,0,0,1,1,0,1,0,0,1
443,2.09478585158537,0.2989033836910045,GA,2022-10-24,1,1,1,1,1,0,1,0,0,0,0,0
444,2.42252306037506,0.3372457443994275,GA,2022-10-25,1,1,1,0,0,1,1,1,0,0,1,1
445,1.88040754817558,0.3061789521866955,GA,2022-10-26,1,1,1,1,1,0,1,0,0,1,0,0
446,6.95919633463159,0.297284014781245,GA,2022-10-27,0,1,0,1,0,1,0,0,0,0,0,1
447,1.90304853733244,0.365091102130728,GA,2022-10-28,1,1,0,0,1,1,1,0,0,0,0,1
448,3.89394294349612,0.3467752818700665,GA,2022-10-29,1,0,0,1,0,0,1,0,0,0,0,0
449,2.44063364003299,0.312405191102841,GA,2022-10-30,1,1,1,1,0,1,1,0,0,0,0,1
450,7.32778433223629,0.313742251042463,GA,2022-10-31,0,1,0,1,0,1,0,1,0,0,0,1
451,5.87839386977707,0.3083734540492485,GA,2022-11-01,1,1,0,1,0,0,1,1,1,0,0,0
452,3.78135478029067,0.3127181723993885,GA,2022-11-02,1,1,0,1,0,1,1,0,0,0,0,1
453,10.6795533384475,0.4095162614491805,GA,2022-11-03,0,0,0,0,0,0,0,0,0,0,0,0
454,9.39462503940626,0.3319618491813465,GA,2022-11-04,1,0,0,0,0,1,1,0,0,0,0,1
455,8.1101200201465,0.4128608831932165,GA,2022-11-05,1,0,0,1,0,0,1,0,1,0,0,0
456,7.3777948282524,0.4669255500494115,GA,2022-11-06,0,0,0,0,0,1,0,0,0,0,0,1
457,11.0632903797021,0.375266136096647,GA,2022-11-07,1,1,0,0,0,0,1,0,0,0,0,0
458,11.9604319187099,0.370506844104595,GA,2022-11-08,1,1,0,0,0,0,1,0,0,0,0,0
459,13.1355426442013,0.437773860933529,GA,2022-11-09,1,1,0,0,0,0,1,0,0,0,0,0
460,13.7495436084054,0.4534766279009865,GA,2022-11-10,1,0,0,0,0,1,1,0,0,0,0,1
461,11.87570997163,0.4065088762331765,GA,2022-11-11,1,1,0,0,0,1,1,1,0,0,0,1
462,4.47383951577101,0.50682574365265,GA,2022-11-12,1,0,0,1,0,0,1,0,0,1,0,0
463,2.64686305058085,0.4413589572610385,HI,2022-10-02,0,1,0,0,1,1,0,0,1,0,1,1
464,0.0485417998845054,0.0103900120638682,HI,2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
465,NA,NA,HI,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,0.176381908422335,0.0109582719700819,HI,2022-10-05,1,1,1,1,1,1,1,0,0,1,0,1
467,0.107447107538103,0.01130460649253315,HI,2022-10-06,1,1,1,1,1,1,1,1,1,1,1,1
468,0.925939197127425,0.185492354530636,HI,2022-10-07,0,1,1,1,1,1,0,1,0,1,1,1
469,0.738436289309577,0.179109639276898,HI,2022-10-08,1,1,1,0,1,1,1,0,1,0,1,1
470,0.713803119634751,0.17698995353107,HI,2022-10-09,1,1,1,1,0,1,1,1,0,1,0,1
471,0.0624147837287989,0.01321927001148235,HI,2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
472,NA,NA,HI,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,2.81627986217116,0.332698062117822,HI,2022-10-12,1,0,0,1,1,1,1,0,0,1,1,1
474,1.22360161262536,0.17347709725562,HI,2022-10-13,1,0,1,1,1,1,1,0,0,1,0,1
475,0.250724587639626,0.0163068000210014,HI,2022-10-14,1,1,1,1,1,1,1,1,0,1,0,1
476,0.0242296784879825,0.01732920041663415,HI,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
477,0.0277476054307178,0.0184750835639901,HI,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
478,0.274542320577474,0.019758331667408,HI,2022-10-17,1,1,1,1,1,1,1,1,1,1,1,1
479,0.918296290083973,0.1388138356220135,HI,2022-10-18,0,1,1,1,1,1,0,0,1,1,1,1
480,1.05971098889095,0.205216556184297,HI,2022-10-19,1,1,1,1,0,1,1,1,1,1,1,1
481,0.673718566847031,0.17644470955992,HI,2022-10-20,1,0,1,1,1,1,1,1,0,1,0,1
482,0.973182512298585,0.177256961416526,HI,2022-10-21,0,1,1,1,1,1,0,0,1,1,1,1
483,0.532813387532355,0.200850445259872,HI,2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
484,1.46797737945852,0.3675596572292415,HI,2022-10-23,1,1,0,1,0,1,1,1,0,1,0,1
485,NA,NA,HI,2022-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1.40626899555841,0.501467919398365,HI,2022-10-26,0,1,0,1,1,1,0,1,0,1,0,1
488,3.61359005381668,0.378008159280849,HI,2022-10-27,1,1,0,1,0,1,1,1,0,1,0,1
489,0.568121013071259,0.131395047430657,HI,2022-10-28,1,1,1,1,1,1,1,1,0,1,0,1
490,1.02613948733565,0.733891748242815,HI,2022-10-29,1,1,1,0,1,1,1,1,0,0,1,1
491,0.632923733070457,0.0582115450531045,HI,2022-10-30,1,1,1,1,1,1,1,0,0,1,0,1
492,0.553777959563072,0.3200637362894575,HI,2022-10-31,1,1,1,1,1,1,1,1,1,1,1,1
493,0.503748944162404,0.313879558621061,HI,2022-11-01,1,1,1,1,1,1,1,1,0,1,0,1
494,3.47261139755238,0.4078200029484525,HI,2022-11-02,0,1,0,1,0,1,0,0,0,0,1,1
495,2.88118766482625,0.4323981920314435,HI,2022-11-03,1,1,0,1,0,1,1,1,0,1,0,1
496,1.21091818608299,0.3756123880263465,HI,2022-11-04,1,1,0,1,1,1,1,1,0,0,0,1
497,1.26974043840112,0.100568998805746,HI,2022-11-05,1,1,0,1,1,1,1,1,0,1,0,1
498,0.679027816408057,0.1099279270403985,HI,2022-11-06,1,1,1,1,1,1,1,1,0,1,0,1
499,0.147765786864938,0.120024201226289,HI,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
500,0.907898872300163,0.322721895746869,HI,2022-11-08,1,1,1,1,0,1,1,1,1,1,1,1
501,1.32866133646568,0.408836940628465,HI,2022-11-09,1,0,0,1,1,1,1,0,0,1,1,1
502,1.61843950791796,0.4540895105303395,HI,2022-11-10,1,0,0,1,1,1,1,0,0,0,1,1
503,0.772786606947488,0.249283582875686,HI,2022-11-11,1,1,1,1,1,1,1,1,0,1,0,1
504,1.78668309552907,0.343553417476893,HI,2022-11-12,1,0,0,1,0,1,1,0,0,1,0,1
505,0.399255807605503,0.00928743593650905,IA,2022-10-02,1,1,1,1,1,1,1,0,0,1,1,1
506,1.2548382443343,0.118717697574898,IA,2022-10-03,1,1,1,0,0,1,1,0,0,0,0,1
507,1.1155405487548,0.120095368086725,IA,2022-10-04,1,0,1,1,1,1,1,0,0,1,1,1
508,0.716235930363145,0.0094381680175895,IA,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
509,1.46398301690765,0.144822620172766,IA,2022-10-06,1,0,1,1,1,1,1,0,0,1,1,1
510,0.396442996331569,0.0907854949015815,IA,2022-10-07,1,1,1,1,1,1,1,0,0,1,1,1
511,0.412148626847753,0.0998890499734995,IA,2022-10-08,1,1,1,1,1,1,1,1,0,0,1,1
512,0.454589320346871,0.1112434471585675,IA,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
513,0.682167577188639,0.0506145452293185,IA,2022-10-10,1,1,1,1,1,1,1,0,1,1,0,1
514,0.662585732031738,0.0976066176213905,IA,2022-10-11,1,1,1,1,1,1,1,1,0,1,0,1
515,2.53728696180353,0.263239979963295,IA,2022-10-12,1,0,0,0,1,1,1,0,0,0,1,1
516,0.816303641194178,0.1062786134394995,IA,2022-10-13,1,1,1,0,1,1,1,0,0,0,1,1
517,0.576106139333313,0.0649375030741685,IA,2022-10-14,1,1,1,1,1,1,1,0,0,1,1,1
518,1.07546462152843,0.1791160440918195,IA,2022-10-15,0,1,1,1,1,1,0,1,0,1,1,1
519,1.05091907169772,0.154817780355421,IA,2022-10-16,1,1,1,1,1,1,1,0,0,1,0,1
520,0.604430458179807,0.09426508985241,IA,2022-10-17,1,1,1,1,1,1,1,1,0,1,0,1
521,4.17974229025193,0.212493684154554,IA,2022-10-18,1,0,0,1,1,1,1,0,0,1,1,1
522,2.11934370244095,0.2305650548624645,IA,2022-10-19,1,0,0,1,1,1,1,0,0,1,1,1
523,1.45568243138227,0.152396999715032,IA,2022-10-20,1,0,1,1,1,1,1,0,0,1,1,1
