...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
552,1.71356570662042,0.3119112677181625,ID,2022-11-18,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
553,0.759697472170826,0.1854500052361735,ID,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
554,NA,NA,ID,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,1.17442742621626,0.3302776322308695,ID,2022-11-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
556,1.58924207298631,0.341565514342041,ID,2022-11-22,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
557,NA,NA,ID,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0.232093694104596,0.253711486795209,ID,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
561,0.597434773453329,0.273096903005041,ID,2022-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
562,2.4212392420598,0.3262306444905225,ID,2022-11-28,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
563,0.852026028193821,0.311427273126226,ID,2022-11-29,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
564,0.525481072731601,0.361520599982855,ID,2022-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565,NA,NA,ID,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.445782349433265,0.205033198973766,ID,2022-12-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
567,0.616349865667616,0.273001844855725,ID,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
568,0.446890185473193,0.1215218070723105,ID,2022-12-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
569,0.415489008835503,0.1128255532938515,ID,2022-12-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
570,1.38929186859488,0.322564186325717,ID,2022-12-06,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
571,1.07040122138237,0.4398675198000975,ID,2022-12-07,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
572,2.31232949947967,0.3644591423930595,ID,2022-12-08,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
573,NA,NA,ID,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.798547341009492,0.56237894941217,ID,2022-12-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
577,0.44810869437254,0.1684926361116395,ID,2022-12-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
578,0.094011699074163,0.0635906224868595,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
579,3.62347736430713,0.601031720192095,ID,2022-12-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
580,1.08380422917965,0.7617146189384,ID,2022-12-16,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
581,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.24227158584175,0.0572683585996935,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
584,0.911537828624499,0.649104390903375,ID,2022-12-20,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
585,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.0930410253094961,0.063110116759005,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
588,0.0915728595012914,0.0662050678279115,ID,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
589,2.07142293320908,0.2982497678772505,IL,2022-11-13,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
590,3.13913802384648,0.3020040322947565,IL,2022-11-14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
591,4.48831645147618,0.339173372843607,IL,2022-11-15,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
592,3.67139571185588,0.3046806997828895,IL,2022-11-16,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
593,3.4087416517738,0.3254935031444225,IL,2022-11-17,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
594,2.6307926434201,0.28572002912519,IL,2022-11-18,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
595,2.47124295691227,0.294519572175284,IL,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
596,2.62925867209962,0.294551637920006,IL,2022-11-20,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
597,2.03809848988511,0.3138578234409015,IL,2022-11-21,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
598,10.2452982151456,0.337543884180173,IL,2022-11-22,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
599,6.0209645322404,0.2696042261725155,IL,2022-11-23,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
600,3.68677982669879,0.3593240227633895,IL,2022-11-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
601,6.87616072633798,0.331214908069075,IL,2022-11-25,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
602,7.41227352556674,0.307881029534058,IL,2022-11-26,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
603,5.91769841573249,0.2990561122048865,IL,2022-11-27,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
604,10.3410269113212,0.3000265549122255,IL,2022-11-28,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
605,9.95317765920933,0.3300369708144565,IL,2022-11-29,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
606,9.49673578892324,0.3027431013940535,IL,2022-11-30,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
607,10.2093996163863,0.280430180558582,IL,2022-12-01,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
608,10.9027746868775,0.3148039025529545,IL,2022-12-02,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
609,2.74255088705907,0.2613745492470755,IL,2022-12-03,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
610,4.79969641368108,0.2936750634336905,IL,2022-12-04,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
611,16.2262582424521,0.377974133231838,IL,2022-12-05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
612,6.81848987380612,0.2735555074720675,IL,2022-12-06,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0
613,6.03112483702965,0.2301945396810235,IL,2022-12-07,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
614,16.1980617285968,0.2868815878831505,IL,2022-12-08,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
615,6.67942761092164,0.263884374144716,IL,2022-12-09,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
616,4.22823910751529,0.243968417795329,IL,2022-12-10,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
617,14.593707668361,0.3214518538224765,IL,2022-12-11,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
618,13.1933158286753,0.24645733805131,IL,2022-12-12,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
619,3.5600567192972,0.2271866222651455,IL,2022-12-13,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
620,4.1404165231589,0.216164795654026,IL,2022-12-14,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
621,11.981449358065,0.234456256614706,IL,2022-12-15,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
622,10.5399394463181,0.336741461262874,IL,2022-12-16,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
623,7.53761608719246,0.260448997620303,IL,2022-12-17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
624,10.5804043055767,0.2449836443210765,IL,2022-12-18,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
625,11.9620243721794,0.209081243495541,IL,2022-12-19,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
626,11.127784687579,0.2738611176253045,IL,2022-12-20,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
627,6.740024472325,0.2387016062724085,IL,2022-12-21,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
628,7.05945620319482,0.25772859619741,IL,2022-12-22,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
629,3.41537191226977,0.219557003595398,IL,2022-12-23,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
630,4.26395640779559,0.3080351915605925,IL,2022-12-24,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1
631,1.24261051553884,0.3052637610442775,IN,2022-11-13,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
632,1.79272267102836,0.271158705903556,IN,2022-11-14,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
633,1.55494759100954,0.279515909571405,IN,2022-11-15,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
634,3.15016116322458,0.296704908692275,IN,2022-11-16,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
635,1.46442387656851,0.2524608331934515,IN,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
636,1.20956143956052,0.2855828211670435,IN,2022-11-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
637,0.756273690583013,0.25744613389467,IN,2022-11-19,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
638,0.713121802692739,0.30071485539299,IN,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
639,1.31494275052593,0.2934221615024285,IN,2022-11-21,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
640,3.50269085893288,0.2688654964057515,IN,2022-11-22,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
641,2.65892842172744,0.282645690500487,IN,2022-11-23,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
642,NA,NA,IN,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,2.55646381439213,0.309413963996081,IN,2022-11-25,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
644,0.89283500246306,0.2478144781309555,IN,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
645,1.94017715166206,0.30569434873878,IN,2022-11-27,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
646,4.83131342425856,0.3130897675900865,IN,2022-11-28,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
647,8.17092152889231,0.3416330686199975,IN,2022-11-29,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
648,1.95740233309936,0.2917137676586185,IN,2022-11-30,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
649,2.75651339915379,0.267842083519302,IN,2022-12-01,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
650,4.27697429994641,0.331173123017511,IN,2022-12-02,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
651,0.983653115155088,0.2502380309254175,IN,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
652,3.49750343636727,0.231322184540992,IN,2022-12-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
653,4.41602368973663,0.3159845868962275,IN,2022-12-05,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
654,9.1482313121926,0.3403397675061945,IN,2022-12-06,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
655,10.2649711188313,0.355189873315468,IN,2022-12-07,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
656,7.32928783450692,0.3492698694787715,IN,2022-12-08,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
657,3.3716102981641,0.3180248378671495,IN,2022-12-09,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
658,3.68981271115994,0.3279550135088185,IN,2022-12-10,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
659,1.96219213150215,0.1897784949029215,IN,2022-12-11,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
660,5.40453206017882,0.3059749505574065,IN,2022-12-12,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
661,3.38905184706203,0.248983497491447,IN,2022-12-13,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0
662,2.91282769231557,0.2638606436423505,IN,2022-12-14,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
663,3.32209371000362,0.2465345627560525,IN,2022-12-15,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
664,1.44255558707895,0.2087432401290885,IN,2022-12-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
665,2.24312156229954,0.2217347926228795,IN,2022-12-17,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
666,4.38027423979966,0.3436771101675485,IN,2022-12-18,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
667,3.16356067518854,0.2546983373151205,IN,2022-12-19,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
668,3.07046054888933,0.2844368566153955,IN,2022-12-20,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
669,7.28180317101872,0.3915502387558195,IN,2022-12-21,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
670,3.61768511959024,0.4085979671233145,IN,2022-12-22,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
671,2.69425222839772,0.4093938117042505,IN,2022-12-23,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
672,2.11356889333604,0.7208640597918,IN,2022-12-24,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
673,0.324221504028228,0.277968076889117,KS,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
674,1.24676758311644,0.356209985296959,KS,2022-11-14,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
675,0.871011646891827,0.2266614318124405,KS,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
676,0.983688612135144,0.296147339989279,KS,2022-11-16,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
677,1.61388561040577,0.338474883442461,KS,2022-11-17,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
678,1.85224221750169,0.269288877290887,KS,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
679,1.82781507085553,0.293279219826992,KS,2022-11-19,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
680,0.773304593884079,0.2686191973071715,KS,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
681,1.32386924842065,0.28462299862442,KS,2022-11-21,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
682,1.2652907846052,0.342610888051798,KS,2022-11-22,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
683,0.245718564032574,0.2592409026139995,KS,2022-11-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
684,NA,NA,KS,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2.74072132203775,0.277977816096762,KS,2022-11-25,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
686,1.20911295342504,0.233101021329644,KS,2022-11-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
687,0.897088850374754,0.2472075844178605,KS,2022-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688,2.94219685667465,0.324082933428215,KS,2022-11-28,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
689,1.70212532857254,0.217441621002844,KS,2022-11-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
690,2.24705885398293,0.349168089750907,KS,2022-11-30,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1
691,0.280415612866788,0.2712330474761075,KS,2022-12-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
692,2.60207501073748,0.401255527844113,KS,2022-12-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
693,1.81426662276478,0.17291196501093,KS,2022-12-03,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
694,0.840254955536705,0.404466402449852,KS,2022-12-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
695,3.70821695463743,0.385825306396622,KS,2022-12-05,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
696,1.27457182696481,0.2012303154919595,KS,2022-12-06,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
697,2.48467287763162,0.3927514272697565,KS,2022-12-07,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
698,0.969562296631974,0.31667630560682,KS,2022-12-08,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
699,0.422167668637418,0.1978794471278335,KS,2022-12-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
700,1.30829533691121,0.3284484263359655,KS,2022-12-10,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
701,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.18286134938006,0.245507313018145,KS,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
703,1.04889386609678,0.1732267351251085,KS,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
704,0.820093119787755,0.0723604622959605,KS,2022-12-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
705,1.20444213869887,0.2637487723869905,KS,2022-12-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
706,0.109108739967429,0.0674606857990295,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,0.919294112250149,0.2359548261758255,KS,2022-12-17,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
708,1.04687422561645,0.219157803790711,KS,2022-12-18,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
709,3.33220250388368,0.36521845068076503,KS,2022-12-19,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0
710,0.643675753981836,0.178249726367377,KS,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
711,0.945589857603703,0.147319376537339,KS,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
712,0.799548572198115,0.2801989400522985,KS,2022-12-22,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
713,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,2.22746849853475,0.674615148244645,KS,2022-12-24,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
715,0.142277563441624,0.086741270515694,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
716,1.67895763317594,0.323192959026139,KY,2022-11-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
717,0.401694678701796,0.1950327113530705,KY,2022-11-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
718,0.871921551058088,0.4191510065906815,KY,2022-11-16,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
719,0.444002885666283,0.1983666914923445,KY,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
720,0.524039736789849,0.2261148690069615,KY,2022-11-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
721,0.561847305785749,0.414214588826575,KY,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
722,NA,NA,KY,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.615628476841939,0.1519996832665735,KY,2022-11-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
724,0.624202776969509,0.2638008419148865,KY,2022-11-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
725,0.75831963385156,0.2787832746693515,KY,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
726,NA,NA,KY,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,1.28507197874792,0.331545309127779,KY,2022-11-25,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
728,0.645331159017293,0.2555612310843745,KY,2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
729,1.85797613338807,0.2861123832911435,KY,2022-11-27,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
730,3.50663937335332,0.27396213466216,KY,2022-11-28,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0
731,3.95343180185288,0.541020947408295,KY,2022-11-29,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
732,2.99055963036243,0.334552152692498,KY,2022-11-30,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
733,1.13208193176326,0.256087019556038,KY,2022-12-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
734,2.55530391813613,0.300369737688088,KY,2022-12-02,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1
735,0.591214965315577,0.2487799004059775,KY,2022-12-03,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
736,0.634981160007047,0.192900501930515,KY,2022-12-04,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
737,4.04938896413502,0.372639973283249,KY,2022-12-05,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1
738,1.9797256401718,0.2454886603471085,KY,2022-12-06,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0
739,2.2322493578897,0.3275244958767435,KY,2022-12-07,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
740,1.48158749439535,0.2677117595899325,KY,2022-12-08,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
741,0.90393680482304,0.1843502467358815,KY,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
742,0.897104582308775,0.418208961415123,KY,2022-12-10,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
743,1.808187042967,0.60752070455409,KY,2022-12-11,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
744,1.65043804547976,0.289535135896478,KY,2022-12-12,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
745,1.59534415366356,0.720449882397525,KY,2022-12-13,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
746,0.653721349129334,0.1033806369340625,KY,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
747,1.03549606554973,0.2158787182320225,KY,2022-12-15,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
748,0.763494797329471,0.1956591426276885,KY,2022-12-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
749,0.347350782063866,0.087550525639426,KY,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
750,1.4678308912452,0.3915083884236275,KY,2022-12-18,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1
751,6.8839473303617,0.388750749464787,KY,2022-12-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
752,0.940294544906336,0.268818221605029,KY,2022-12-20,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
753,2.27942993335523,0.479005333625072,KY,2022-12-21,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
754,2.00342343092074,0.3100950237770455,KY,2022-12-22,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
755,NA,NA,KY,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,1.03196536836304,0.733746851527195,KY,2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
757,0.566125048602024,0.2766369574168685,LA,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
758,1.25747552878224,0.2408629024418245,LA,2022-11-14,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
759,1.30283113732209,0.248407803291103,LA,2022-11-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
760,2.43910479951576,0.255956933567955,LA,2022-11-16,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
761,1.15246382085108,0.3023264539157875,LA,2022-11-17,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
762,0.878163387613565,0.401458042008602,LA,2022-11-18,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
763,NA,NA,LA,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,LA,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,1.65194175814282,0.382801212804468,LA,2022-11-21,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0
766,0.484985703757102,0.3447661849431,LA,2022-11-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
767,2.56944532063594,0.360739612696688,LA,2022-11-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
768,0.214678438882081,0.161194325189714,LA,2022-11-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
769,0.299371373738758,0.231585902840982,LA,2022-11-25,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
770,0.858224000150411,0.400297354640882,LA,2022-11-26,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
771,0.475383417462377,0.13172821961949,LA,2022-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
772,1.53236907287443,0.324325287914723,LA,2022-11-28,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
773,1.10586484581428,0.358804005833087,LA,2022-11-29,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
774,0.774142445491266,0.168364991865161,LA,2022-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
775,0.868668205208442,0.3035454393919385,LA,2022-12-01,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
776,0.973495168370553,0.246796427354791,LA,2022-12-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
777,0.110082072459694,0.0876167441224575,LA,2022-12-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
