...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
258,1.23285552179812,0.3222992492691485,CT,2023-03-03,0,1,0,1,1,1,0,1,0,1,1,1
259,0.00179984833030337,3.9008931642906e-4,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
260,0.00622755440005626,3.7870433226262e-4,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
261,0.0197851086262982,3.69735033661815e-4,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
262,2.12901979091435,0.2436230244209555,CT,2023-03-07,0,1,0,1,1,0,0,1,0,1,1,0
263,1.23512922659914,0.139920380447389,CT,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
264,0.0235425032135885,3.55869679340995e-4,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
265,0.00686019915428698,3.5525405306098e-4,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
266,0.00695381611285671,3.56538123557715e-4,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
267,0.00155778203159472,3.59699472007875e-4,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
268,1.26933364674701,0.19583596224722,CT,2023-03-13,1,1,0,1,1,0,1,1,0,1,1,0
269,0.0354676800632806,3.71701187726445e-4,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
270,2.06631184997687,0.242267540757925,CT,2023-03-15,0,1,0,0,1,1,0,1,0,0,1,1
271,1.1951569030570799,0.1225010865604055,CT,2023-03-16,1,1,0,1,1,0,1,1,0,1,1,0
272,1.15766187544581,0.1605678735178625,CT,2023-03-17,1,1,0,0,1,1,1,1,0,0,1,1
273,0.0126967439705915,4.20511879724545e-4,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
274,2.34968259699674,0.9734708268046,CT,2023-03-19,0,1,0,1,0,1,0,1,0,1,0,1
275,3.08913038276311,0.2228957580958435,CT,2023-03-20,1,1,0,0,1,0,1,1,0,0,1,0
276,0.0106991983113327,4.84472839360895e-4,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
277,2.43663812637923,0.243288563866184,CT,2023-03-22,0,1,0,1,1,1,0,1,0,1,1,1
278,1.05657059200731,0.119861687562441,CT,2023-03-23,1,1,0,0,1,1,1,1,0,0,1,1
279,0.0245105467563466,5.83205483129165e-4,CT,2023-03-24,1,1,1,1,1,1,1,1,0,0,1,1
280,1.97527081529594,0.1769885960910875,CT,2023-03-25,0,1,0,1,1,0,0,1,0,1,1,0
281,0.0258436284631082,6.78011593092225e-4,CT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
282,0.0395011891755752,7.37628265851005e-4,CT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
283,0.00130403218694729,8.07667161511055e-4,CT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
284,0.00643796684568465,8.90383648830025e-4,CT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
285,0.00587030113956877,9.88603938812305e-4,CT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
286,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.00886381953220505,0.001246609007137435,CT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
288,NA,NA,CT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.0596949245698056,0.00162202329533967,CT,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
290,0.00475182827429711,0.001872158395393255,CT,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
291,0.0175854803286115,0.00217734653308848,CT,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,2.95043401306804,0.2859528511915705,DC,2023-02-26,0,1,0,0,1,1,0,1,0,0,1,1
296,0.00128006126705307,8.64150970207975e-4,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
297,9.3148590752707e-4,7.74479754904075e-4,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
298,0.0502068479366278,6.9544050213792e-4,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
299,2.1028650646,0.3210375305341945,DC,2023-03-02,0,1,0,0,1,1,0,1,0,0,1,1
300,0.00298353546115093,5.6446663993495e-4,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
301,0.0154998877941824,5.1049805466205e-4,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
302,2.63799169862647,0.482028819003666,DC,2023-03-05,1,0,0,1,1,1,1,0,0,1,1,1
303,0.0341990784325369,4.2143374726194e-4,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
304,0.0113713743444994,3.84986491651005e-4,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
305,0.00516436095127425,3.53177975660575e-4,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
306,0.00155675762147917,3.2554475055877e-4,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
307,0.00187604559046727,3.0169569427042e-4,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
308,1.38109961038955,0.971629926420845,DC,2023-03-11,1,0,0,1,1,1,1,0,0,1,1,1
309,1.35139508885862,0.486424062163254,DC,2023-03-12,1,0,0,1,1,1,1,0,0,1,1,1
310,0.00679921032959915,2.49947692828055e-4,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
311,1.34229922745747,0.326963816819651,DC,2023-03-14,1,1,0,1,1,0,1,1,0,1,1,0
312,0.00417784662767234,2.301917678808e-4,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
313,2.349857260345e-4,2.2457779423207e-4,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
314,0.00101214881894812,2.2192768413961e-4,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
315,1.29628541555538,0.1956821858210935,DC,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
316,0.00187135022839087,2.2653962025019e-4,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
317,1.3101219873779,0.1957080407143845,DC,2023-03-20,0,1,0,1,1,1,0,1,0,1,1,1
318,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.36431210632806,0.4899567458941765,DC,2023-03-22,1,1,0,1,1,0,1,1,0,1,1,0
320,2.3502815242692e-4,2.9227950214731e-4,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
321,0.00310649501930089,0.00032722009111599997,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
322,1.33513880203161,0.3245993741130355,DC,2023-03-25,1,0,0,1,1,1,1,0,0,1,1,1
323,0.00527323063584809,4.34829407993895e-4,DC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
324,1.34159598718696,0.484222366533105,DC,2023-03-27,1,1,0,0,1,1,1,1,0,0,1,1
325,1.28203738766467,0.241901202071043,DC,2023-03-28,1,1,0,0,1,1,1,1,0,0,1,1
326,1.28694599648489,0.321565888745307,DC,2023-03-29,1,1,0,0,1,1,1,1,0,0,1,1
327,1.29412172811979,0.2421736823956705,DC,2023-03-30,1,1,0,1,1,0,1,1,0,1,1,0
328,1.2620885624958,0.240842893230831,DC,2023-03-31,1,0,0,1,1,1,1,0,0,1,1,1
329,0.00420721654016379,0.00148598253579007,DC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
330,NA,NA,DC,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,2.1406644779528,0.458813875783111,DC,2023-04-04,1,1,0,0,0,1,1,1,0,0,1,1
333,1.2463453450288,0.31446250865134,DC,2023-04-05,0,1,0,1,1,1,0,1,0,1,1,1
334,1.34155793048791,0.922613685291215,DC,2023-04-06,1,1,0,0,1,1,1,1,0,0,1,1
335,1.27800994593836,0.462654966617174,DC,2023-04-07,1,0,0,1,1,1,1,0,0,1,1,1
336,0.0161715741043091,0.0087678826020394,DC,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
337,0.00138039971909093,0.001316478111536255,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
338,0.00137762786061009,0.00116543328734983,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
339,0.82552258339866,0.0946918121632545,DE,2023-02-28,0,1,1,1,1,1,0,1,0,1,1,1
340,0.0259613876047087,9.1621340735918e-4,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
341,0.00790440937650387,8.13907133759475e-4,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
342,3.91139218905169,0.4155681489653845,DE,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,1
343,0.00627382479212824,6.4535227057724e-4,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
344,1.29638297764459,0.4770900115633075,DE,2023-03-05,0,1,0,1,1,1,0,1,0,1,1,1
345,1.90365046253612,0.1612644007539615,DE,2023-03-06,0,1,0,1,1,0,1,1,0,1,1,0
346,0.0385291073856356,4.6277566672978e-4,DE,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
347,1.29983277605121,0.2443802825271895,DE,2023-03-08,1,1,0,1,1,0,1,1,0,1,1,0
348,0.00133476897296328,3.75959078739695e-4,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
349,0.0226270749636062,3.40685434450925e-4,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
350,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.0011514528510507,2.60625658689165e-4,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
353,3.9315137136881e-4,2.4109241153642e-4,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
354,6.378252685428e-4,2.24586662257655e-4,DE,2023-03-15,1,1,1,1,1,1,0,1,0,1,1,1
355,1.38134711190553,0.98075775686454,DE,2023-03-16,1,1,0,1,0,1,1,1,0,1,0,1
356,1.27327342750191,0.1950260766942825,DE,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
357,6.2052826975951e-4,1.91163290079275e-4,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
358,0.00301625301877727,1.85000276297765e-4,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
359,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,7.8130315833317e-4,1.80151452597885e-4,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
361,0.0020576223645575502,1.817539764675e-4,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
362,1.32954522307279,0.19677257197164,DE,2023-03-23,1,1,0,1,1,0,1,1,0,1,1,0
363,1.31028400663347,0.244556447873691,DE,2023-03-24,1,1,0,0,1,1,1,1,0,0,1,1
364,0.00112180624979649,2.06858697964875e-4,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
365,2.4089713865237e-4,2.2413582887989e-4,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
366,3.356211634695e-4,2.47556794720295e-4,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
367,1.23598893843047,0.195131200951668,DE,2023-03-28,1,1,0,0,1,1,1,1,0,0,1,1
368,4.9576670773312e-4,3.1950740817568e-4,DE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
369,0.00602877734735169,3.7279561242399e-4,DE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
370,1.25365141151619,0.2428567717511805,DE,2023-03-31,1,1,0,0,1,1,1,1,0,0,1,1
371,0.00324073906947224,5.3214382220769e-4,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
372,0.00459431057766096,6.4909569267083e-4,DE,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
373,NA,NA,DE,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,1.31835277080596,0.483310841498696,DE,2023-04-04,1,1,0,1,1,0,1,1,0,1,1,0
375,NA,NA,DE,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,0.0294087392683486,0.0015893863519119,DE,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
377,0.00370126559315298,0.002023075725296435,DE,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
378,0.00342048763390873,0.00258538797065853,DE,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
379,1.54336815924061,0.0713421611652775,FL,2023-02-26,1,1,1,1,1,1,0,1,0,0,1,1
380,3.23682369640016,0.1239391176165705,FL,2023-02-27,1,1,0,1,1,0,0,0,0,0,1,0
381,2.49753993768117,0.089211381656376,FL,2023-02-28,1,1,1,1,1,0,0,0,0,1,1,0
382,5.10382984686503,0.136199319603701,FL,2023-03-01,1,1,0,1,1,0,0,0,0,0,1,0
383,1.5864144855196,0.078744761676892,FL,2023-03-02,1,1,1,1,1,1,0,0,0,1,1,1
384,2.18701357695719,0.0628154948329855,FL,2023-03-03,1,1,1,0,1,1,0,1,0,0,1,1
385,1.48653596435224,0.0900651475138905,FL,2023-03-04,1,1,1,1,1,0,0,0,0,0,1,0
386,2.43392436551899,0.115932876752241,FL,2023-03-05,0,1,0,1,1,0,0,1,0,0,1,0
387,6.63481808895466,0.1459196771710365,FL,2023-03-06,0,1,0,0,1,0,0,0,0,0,1,0
388,3.34567440236404,0.104558272027593,FL,2023-03-07,1,1,0,1,1,0,0,0,0,1,1,0
389,2.43580509003299,0.092168343125152,FL,2023-03-08,1,1,1,0,0,0,0,1,0,0,0,0
390,5.17144652604961,0.113922363313509,FL,2023-03-09,0,0,0,1,1,1,0,0,0,1,1,1
391,5.25374450137056,0.1506641213367375,FL,2023-03-10,0,0,0,1,1,0,0,0,0,0,1,0
392,2.82067372586425,0.147664757072696,FL,2023-03-11,1,1,0,1,0,0,0,1,0,0,0,0
393,0.840438228142152,0.051658366028638,FL,2023-03-12,1,1,1,1,1,0,0,1,0,1,1,0
394,6.66041935890965,0.153551532589076,FL,2023-03-13,0,0,0,0,1,1,0,0,0,0,0,1
395,2.56989367128158,0.1102999528556685,FL,2023-03-14,0,1,0,1,1,0,0,1,0,0,1,0
396,4.48290489865267,0.1196827228524425,FL,2023-03-15,0,1,0,0,1,0,0,0,0,0,0,0
397,1.21515817912848,0.04465769459233075,FL,2023-03-16,1,0,1,1,1,0,0,0,0,1,1,0
398,5.226614553545,0.1824492856939415,FL,2023-03-17,1,1,0,0,1,0,0,0,0,0,1,0
399,0.705564143383327,0.0376621816173073,FL,2023-03-18,1,1,1,1,1,1,1,0,1,0,1,1
400,3.38771616098833,0.1437517170233675,FL,2023-03-19,1,0,0,1,1,0,0,0,0,1,1,0
401,3.3063376837988,0.131440528176423,FL,2023-03-20,0,1,0,0,1,0,0,1,0,0,0,0
402,5.03177844138046,0.1436775521313275,FL,2023-03-21,1,0,0,0,1,0,0,0,0,0,0,0
403,1.58119898054348,0.0338966020296717,FL,2023-03-22,1,1,1,1,1,1,1,1,0,0,1,1
404,4.61075619090011,0.1488219241748385,FL,2023-03-23,1,0,0,0,1,0,0,0,0,0,0,0
405,4.14950282273822,0.1297599344469895,FL,2023-03-24,0,0,0,0,1,0,0,1,0,0,0,0
406,6.51940125863437,0.255216097125909,FL,2023-03-25,0,0,0,0,1,0,0,0,0,0,0,0
407,1.09754183827265,0.098799987069069,FL,2023-03-26,1,1,1,1,1,1,1,0,0,0,0,1
408,4.3980426057951,0.11887659095108,FL,2023-03-27,1,0,1,0,1,0,1,0,0,0,0,0
409,2.96019318999034,0.1029058818662655,FL,2023-03-28,0,0,1,1,0,0,0,1,0,0,0,0
410,5.34174721842577,0.1445298352071305,FL,2023-03-29,0,0,1,0,0,0,0,0,0,0,0,0
411,5.41155104842397,0.181525154448888,FL,2023-03-30,0,1,0,0,1,0,0,0,0,0,0,0
412,3.32914889607785,0.103116418996947,FL,2023-03-31,1,1,1,0,0,1,1,1,1,0,0,1
413,1.72141729842428,0.0978707399317665,FL,2023-04-01,1,1,1,0,1,1,0,1,1,0,0,1
414,2.1362184971194,0.0532902433269815,FL,2023-04-02,1,1,1,1,0,1,1,1,0,1,0,1
415,6.75889784090607,0.162496376907798,FL,2023-04-03,1,0,1,0,0,1,1,0,0,0,0,1
416,6.88127091572937,0.1625767091659885,FL,2023-04-04,0,0,1,0,0,1,0,0,1,0,0,1
417,3.44797673498989,0.065255836037623,FL,2023-04-05,1,1,0,1,0,0,1,1,0,0,0,0
418,5.17387508384418,0.125043657389322,FL,2023-04-06,0,0,1,1,0,1,0,0,0,1,0,1
419,4.74423690857903,0.165143148718085,FL,2023-04-07,1,0,1,0,0,1,1,0,0,0,0,1
420,3.31338611936604,0.1349774893195925,FL,2023-04-08,0,1,1,1,0,1,0,0,0,0,0,1
421,0.990033361321256,0.1951837565171345,GA,2023-02-26,1,1,1,1,1,0,0,1,0,1,1,0
422,1.12853900390808,0.0785679985997005,GA,2023-02-27,1,1,1,0,1,1,1,1,1,0,0,1
423,0.365818638009306,0.0904626512022075,GA,2023-02-28,1,1,1,1,1,1,0,1,1,1,1,0
424,2.37828543295978,0.2907107588018605,GA,2023-03-01,1,0,0,1,1,0,0,0,0,0,1,0
425,0.285943247805097,0.00864233579283755,GA,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
426,0.377116991449063,0.0905900834676825,GA,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
427,0.516703660535688,0.1465596188066965,GA,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
428,2.24130296133283,0.3313876167694,GA,2023-03-05,0,1,0,1,0,1,0,1,0,1,0,1
429,3.54622860799041,0.508546404526435,GA,2023-03-06,0,1,0,0,1,0,0,1,0,0,1,0
430,6.57917623548186,0.2793950700532385,GA,2023-03-07,0,1,0,1,1,1,0,1,0,1,1,1
431,2.35882873039512,0.2052080609711245,GA,2023-03-08,0,1,0,1,1,1,0,1,0,1,1,1
432,0.374971432598228,0.004142357168672065,GA,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
433,0.167147103047719,0.00375073147444524,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
434,0.923135576916543,0.22552904223553,GA,2023-03-11,0,1,0,1,1,1,0,1,0,1,1,1
435,1.91180119221974,0.373799021802252,GA,2023-03-12,1,1,0,0,1,0,1,1,0,0,1,0
436,1.06870207402296,0.18989937078375,GA,2023-03-13,1,1,1,1,1,0,1,1,0,1,1,0
437,0.0305533315660672,0.00258487317400026,GA,2023-03-14,1,1,1,1,1,1,1,0,0,1,1,1
438,1.47416384602128,0.1460793694786125,GA,2023-03-15,1,1,0,0,1,0,1,1,0,1,1,0
439,0.14270922055625,0.002189450234873245,GA,2023-03-16,1,1,1,1,1,1,1,1,0,0,1,0
440,2.95937183706362,0.3545834205572955,GA,2023-03-17,1,1,0,0,1,0,1,1,0,0,1,0
441,0.19350849483177,0.00188875721973369,GA,2023-03-18,1,1,1,1,1,1,0,1,0,1,1,1
442,0.101576112533932,0.001768879104102015,GA,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
443,0.289006375704425,0.00166727406253509,GA,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
444,0.763259403784168,0.1047890696438975,GA,2023-03-21,0,1,1,1,1,1,0,1,0,1,1,1
445,1.66165997253286,0.144771169427543,GA,2023-03-22,0,1,0,1,1,1,0,1,1,0,1,1
446,0.138965719921366,0.001462503829105025,GA,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
447,1.04264422801804,0.1602042622950555,GA,2023-03-24,1,1,1,1,1,0,1,1,0,1,1,0
448,0.0772248400462902,0.0014060176645935,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
449,0.234445739730413,0.001403009054262755,GA,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
450,0.62083276196398,0.07996913156012,GA,2023-03-27,1,1,1,1,1,1,1,1,0,1,0,1
451,1.46069498977678,0.158180774149077,GA,2023-03-28,1,1,0,1,0,1,0,1,0,1,0,1
452,0.824938461451875,0.189020041992116,GA,2023-03-29,1,1,1,1,0,1,1,1,0,1,0,1
453,0.245577295325038,0.00160508917780067,GA,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
454,0.955466725408454,0.0879298956234145,GA,2023-03-31,1,1,1,1,1,0,0,1,0,1,0,0
455,0.768866005205014,0.233084941919975,GA,2023-04-01,1,1,1,1,0,1,1,1,0,1,0,1
456,0.671817546406577,0.185867163373375,GA,2023-04-02,1,1,1,1,1,1,1,1,0,1,0,1
457,0.704635268920486,0.2303269464683405,GA,2023-04-03,1,1,1,1,1,1,1,1,0,1,0,1
458,0.538258498196247,0.00276817760922287,GA,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
459,0.425988148996952,0.003243237709099175,GA,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
460,2.52536989479122,0.4079748237560055,GA,2023-04-06,0,1,0,0,1,0,0,1,0,0,0,0
461,1.3125514598979,0.3614079493075315,GA,2023-04-07,0,1,0,1,1,1,0,1,0,1,1,1
462,0.03670604023978,0.00562689125781615,GA,2023-04-08,1,1,1,1,1,1,1,1,0,1,0,1
463,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,0.0882889023747878,0.018538093078369,HI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
467,0.764121165633627,0.01662648666565645,HI,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
468,0.590914692397691,0.2044485508307035,HI,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
469,0.111732523967456,0.01337613382501975,HI,2023-03-04,1,1,1,1,1,1,0,1,0,1,1,1
470,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.0112752701519858,0.00871001532682305,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
474,0.0411167295660282,0.00784490646675235,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
475,0.00950577786196048,0.00707727529314615,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
476,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,0.0238765254733981,0.005796602728319,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
478,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.00535455194910781,0.00439424153741718,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
481,1.04543368584261,0.231303927681845,HI,2023-03-16,1,1,1,0,1,1,1,1,0,0,1,1
482,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.0933577232601956,0.003247770087164575,HI,2023-03-19,1,1,1,1,1,1,1,1,0,0,1,1
485,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,0.0204234059423896,0.002915794874286615,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
487,0.0453988193162534,0.002802937940499345,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
488,0.864879627645102,0.1337810173595305,HI,2023-03-23,1,1,1,0,1,1,1,1,0,0,1,1
489,0.00841013004660641,0.00268191539646499,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
490,1.93267889978873,0.231884898915607,HI,2023-03-25,1,1,0,0,1,1,1,1,0,0,1,1
491,1.98029210053366,0.2644205210807585,HI,2023-03-26,1,1,0,0,1,1,0,1,1,0,0,1
492,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.0450194655357826,0.002914689025378025,HI,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
494,0.963066624067136,0.136064168399087,HI,2023-03-29,1,1,1,1,1,0,1,1,0,1,1,0
495,0.910706963284456,0.1547090241994515,HI,2023-03-30,1,1,1,0,1,1,1,1,1,0,0,1
496,0.526292775761982,0.1151821270603485,HI,2023-03-31,1,1,1,1,1,1,1,1,0,1,0,1
497,0.895935342421522,0.1167476248029905,HI,2023-04-01,1,1,1,0,1,1,1,1,1,0,0,1
498,0.995865464535555,0.305721249216674,HI,2023-04-02,0,1,1,1,1,1,0,1,0,1,1,1
499,0.106398881735959,0.00539434755218395,HI,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
500,0.601065962911779,0.28953846002614553,HI,2023-04-04,1,1,1,1,1,1,1,1,0,1,0,1
501,0.986812620399182,0.132844332483991,HI,2023-04-05,1,1,1,0,1,1,1,1,1,0,0,1
502,0.998510316108959,0.2317991758086365,HI,2023-04-06,1,1,1,1,1,0,1,1,0,1,1,0
503,0.41425317152721,0.01056254152221685,HI,2023-04-07,1,1,1,1,1,1,1,1,0,1,0,1
504,1.80063276214417,0.87033833063415,HI,2023-04-08,0,1,0,0,1,1,0,1,0,0,1,1
505,0.879804682770412,0.192783749035143,IA,2023-02-26,1,1,1,1,1,0,0,1,0,1,1,1
506,1.28190467610862,0.152564985639343,IA,2023-02-27,1,0,1,1,1,0,0,0,0,1,1,0
507,1.59143213960933,0.0188389722321552,IA,2023-02-28,1,1,0,1,1,1,1,1,1,1,1,1
508,0.783373331727235,0.076529601412989,IA,2023-03-01,1,1,1,1,1,1,1,1,0,1,1,0
509,0.698827539785779,0.081500160508302,IA,2023-03-02,1,1,1,1,1,1,0,1,0,0,1,1
510,2.12251570093432,0.2452797342418465,IA,2023-03-03,1,0,0,1,1,0,1,0,0,0,1,0
511,0.568404052562009,0.128128954194561,IA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
512,0.063823682120471,0.01367019016224435,IA,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
513,0.970338899401574,0.111543078318153,IA,2023-03-06,1,1,1,1,1,0,0,1,1,1,1,0
514,1.50154099562007,0.3488968379236835,IA,2023-03-07,0,0,0,1,1,1,0,0,1,0,1,1
515,0.885624947853561,0.126280498644156,IA,2023-03-08,1,1,1,1,1,1,1,1,0,0,1,0
