...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
519,1.17477816308824,0.179528117099162,IA,2022-11-13,1,1,0,1,1,1,0,0,0,0,1,1
520,3.01103713456756,0.1500411199607575,IA,2022-11-14,1,0,1,0,1,1,0,0,0,0,1,1
521,1.05684951846917,0.216997567104894,IA,2022-11-15,1,1,1,1,1,1,0,0,0,0,1,1
522,2.8851782818833,0.221647509909962,IA,2022-11-16,1,1,1,0,0,0,0,0,0,0,0,0
523,3.25811700343193,0.1632828385827405,IA,2022-11-17,1,0,1,0,1,1,0,0,0,0,1,1
524,2.62482431837009,0.31875476561235,IA,2022-11-18,0,1,0,0,1,1,0,0,0,0,1,1
525,2.02182187546356,0.310581111687167,IA,2022-11-19,0,1,1,1,1,1,0,1,0,0,1,1
526,1.9422910559608,0.3256956890216175,IA,2022-11-20,0,1,1,1,1,1,0,0,1,0,1,1
527,4.6465502583421,0.205636364529009,IA,2022-11-21,0,0,1,0,1,1,0,1,1,0,1,1
528,2.45174357796898,0.312007041440976,IA,2022-11-22,1,1,0,1,1,0,0,0,0,0,1,0
529,1.16375279850014,0.2820394631708225,IA,2022-11-23,1,1,1,1,1,1,1,0,0,1,1,1
530,1.2166601723102899,0.329328306937361,IA,2022-11-24,1,1,0,1,1,1,0,0,0,1,1,1
531,2.99422103350567,0.3469495570845025,IA,2022-11-25,0,0,1,1,1,0,0,0,1,0,1,0
532,0.564790087854314,0.2046726132545015,IA,2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1
533,1.34087190841672,0.264603719880595,IA,2022-11-27,1,1,1,1,0,1,0,0,1,0,0,1
534,3.29617531234834,0.2709250872724885,IA,2022-11-28,1,0,1,1,1,0,1,0,0,0,1,0
535,2.00259969891042,0.255813403992932,IA,2022-11-29,1,0,1,1,1,1,0,0,1,0,1,1
536,1.61761068833576,0.239834445393291,IA,2022-11-30,1,0,1,1,1,1,1,0,1,0,1,1
537,1.54312998317497,0.2702789703470155,IA,2022-12-01,1,1,1,1,1,1,0,0,0,0,1,1
538,3.1445540319461,0.318603333402849,IA,2022-12-02,0,1,1,0,1,1,0,0,1,0,1,1
539,2.11370164916856,0.285811145915387,IA,2022-12-03,1,0,0,0,1,1,1,0,0,0,1,1
540,2.77582852442007,0.2383425971323305,IA,2022-12-04,1,0,1,0,1,1,1,1,1,1,1,1
541,2.94124331284363,0.312610136460265,IA,2022-12-05,1,1,0,0,1,1,0,0,0,0,0,1
542,4.07431281843888,0.3614409773586485,IA,2022-12-06,0,1,1,0,1,0,0,1,0,0,0,0
543,4.40180129421721,0.313381142681703,IA,2022-12-07,1,0,1,0,1,0,1,0,0,0,0,0
544,4.73817659401765,0.266616434821054,IA,2022-12-08,1,0,1,0,1,1,0,0,1,0,1,1
545,3.64552110247268,0.336004511394583,IA,2022-12-09,1,1,0,0,0,1,0,0,0,0,0,1
546,3.94519913382504,0.337465914540286,IA,2022-12-10,1,0,0,0,1,1,0,0,0,0,1,1
547,0.0363681846119605,0.0311483391473546,ID,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1
548,0.229453686076093,0.03419661138382755,ID,2022-10-31,1,1,1,1,1,1,1,0,0,1,1,1
549,0.971321232136694,0.65769169320805,ID,2022-11-01,1,0,1,0,1,1,1,0,1,0,1,1
550,0.606950373572417,0.041217057551517,ID,2022-11-02,1,1,1,1,1,1,1,0,1,0,0,1
551,0.467822932236522,0.23911089080441,ID,2022-11-03,1,1,1,1,1,1,1,1,1,1,1,1
552,0.0552216030003201,0.04962915586757375,ID,2022-11-04,1,1,1,1,1,1,1,1,1,1,1,1
553,0.36547693049161,0.054419105269858,ID,2022-11-05,1,1,1,1,1,1,1,0,1,0,1,1
554,0.069454941248314,0.059631953555238,ID,2022-11-06,1,1,1,1,1,1,1,1,1,1,1,1
555,0.0778793407240514,0.0652928297281435,ID,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
556,0.356163348810259,0.2284515048598905,ID,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
557,0.482744724817227,0.078056714473838,ID,2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1
558,NA,NA,ID,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,0.108465909212846,0.092897162844305,ID,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
560,0.336860755366733,0.101148171575538,ID,2022-11-12,1,1,1,1,1,1,1,0,1,0,1,1
561,NA,NA,ID,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,0.354413661936631,0.1977063007640365,ID,2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1
563,1.29767616685434,0.300201232874148,ID,2022-11-15,1,1,1,0,1,1,1,1,1,0,0,1
564,0.285665212109397,0.2252189481683795,ID,2022-11-16,1,1,1,1,1,1,1,0,1,0,1,1
565,0.58606072087549,0.3771476967499865,ID,2022-11-17,1,1,1,1,1,1,1,0,1,0,1,1
566,2.16463830798951,0.319778987711498,ID,2022-11-18,1,0,1,0,1,1,1,0,1,0,1,1
567,0.550023763104857,0.175660505871102,ID,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
568,NA,NA,ID,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,1.0210509423592,0.3277193265775535,ID,2022-11-21,1,1,1,1,1,0,1,0,1,1,1,0
570,1.33826428901667,0.335899433300486,ID,2022-11-22,1,1,0,0,1,1,1,0,0,0,0,1
571,NA,NA,ID,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,0.221739809006296,0.252140342097296,ID,2022-11-26,1,1,1,1,1,1,1,0,0,1,1,1
575,0.45371239758048,0.267342489767174,ID,2022-11-27,1,1,1,1,1,1,1,0,1,0,1,1
576,2.05947521388795,0.3126785833533005,ID,2022-11-28,1,0,1,0,1,1,1,0,1,0,0,1
577,1.09768397693197,0.3161430082696105,ID,2022-11-29,1,1,0,1,1,1,1,0,0,0,1,1
578,0.419406287426135,0.347782293594189,ID,2022-11-30,1,1,1,1,1,1,1,0,1,0,1,1
579,NA,NA,ID,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,0.635128069350557,0.206186075967484,ID,2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1
581,0.464339124617641,0.269059151534818,ID,2022-12-03,1,1,1,1,1,1,1,0,1,0,1,1
582,0.583954009608347,0.1257318448854765,ID,2022-12-04,1,1,1,1,1,1,1,1,0,0,1,1
583,0.55832186285312,0.1160241000038705,ID,2022-12-05,1,1,1,1,1,1,1,0,1,0,1,1
584,1.07777572699311,0.317018321988249,ID,2022-12-06,1,0,1,1,1,1,1,0,1,0,1,1
585,0.99912829355111,0.442763421985009,ID,2022-12-07,0,1,1,1,1,1,0,0,1,0,1,1
586,1.89228458441805,0.3591309146185205,ID,2022-12-08,1,0,1,0,1,1,1,0,1,0,0,1
587,NA,NA,ID,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.66031256257089,0.275781556769195,IL,2022-10-30,1,1,1,1,1,0,0,0,0,0,1,0
590,3.74207739833277,0.278341794695813,IL,2022-10-31,1,1,1,1,1,0,0,0,0,0,1,0
591,3.98379257231344,0.2681988284553375,IL,2022-11-01,1,1,0,1,1,1,0,0,0,0,0,1
592,3.15364495788053,0.2958631804972095,IL,2022-11-02,1,1,1,1,1,0,0,0,0,0,0,0
593,7.18820690195843,0.311649510458274,IL,2022-11-03,1,0,1,0,1,0,0,0,0,0,1,0
594,2.50042401096562,0.2887038297860345,IL,2022-11-04,1,1,1,1,1,0,1,0,0,0,1,0
595,8.65507885852548,0.2434725672095675,IL,2022-11-05,1,0,1,0,1,1,0,0,0,1,1,1
596,3.93459927778921,0.267205691876788,IL,2022-11-06,1,0,1,1,1,0,0,0,0,0,1,0
597,5.68015015092948,0.29711184742804,IL,2022-11-07,0,1,0,1,1,1,0,0,0,0,0,1
598,5.80085521445254,0.272059996007605,IL,2022-11-08,1,0,1,0,1,1,0,0,0,0,1,1
599,5.39469603428125,0.285642277449359,IL,2022-11-09,0,0,1,1,1,0,0,0,0,0,1,0
600,3.31675450786572,0.300458475237484,IL,2022-11-10,1,1,0,1,1,1,0,0,0,0,1,1
601,7.14555020440279,0.318507312713333,IL,2022-11-11,1,0,0,0,1,0,0,0,0,0,0,0
602,2.09876741438819,0.319714449741861,IL,2022-11-12,1,1,1,1,1,0,0,0,0,1,1,0
603,4.03382464000675,0.3067503475541805,IL,2022-11-13,1,0,1,0,1,0,0,0,1,0,1,0
604,3.23138025249126,0.302308495383517,IL,2022-11-14,1,1,1,1,1,1,0,0,0,0,0,1
605,8.10258317812903,0.348491077537086,IL,2022-11-15,1,1,0,0,1,0,0,0,0,0,0,0
606,7.56329229803186,0.3108545428970295,IL,2022-11-16,1,0,1,0,1,0,0,0,0,0,1,0
607,6.39834846367611,0.3312880270516435,IL,2022-11-17,1,1,0,0,0,1,0,0,1,0,0,1
608,4.58445204156557,0.29371483551022,IL,2022-11-18,0,0,1,0,1,1,0,0,0,0,1,1
609,4.35911731312793,0.305988972017637,IL,2022-11-19,1,0,1,0,1,0,0,0,0,0,0,0
610,5.86084715983698,0.3092724769520815,IL,2022-11-20,1,0,1,0,1,0,0,0,0,0,0,0
611,2.62033475987998,0.3163875020808075,IL,2022-11-21,1,1,0,0,1,0,0,0,0,0,0,0
612,19.5523246203816,0.363439917031743,IL,2022-11-22,1,0,0,0,1,0,0,0,0,0,0,0
613,3.99545521962125,0.2664010179228365,IL,2022-11-23,0,1,1,1,1,0,0,0,1,0,1,0
614,4.41784943952711,0.440519463884648,IL,2022-11-24,1,0,1,0,1,1,1,0,1,0,1,1
615,15.5203644648705,0.350239477141295,IL,2022-11-25,0,0,0,0,1,0,0,1,0,0,0,0
616,15.5798775898529,0.331334231136153,IL,2022-11-26,1,0,1,0,1,0,0,0,0,0,0,0
617,14.4480784216374,0.3152148728816775,IL,2022-11-27,0,0,1,0,1,0,0,0,0,0,0,0
618,30.3227310617642,0.318559553702541,IL,2022-11-28,1,0,1,0,1,0,0,0,0,0,0,0
619,18.6058415677419,0.3563458434542335,IL,2022-11-29,1,0,0,0,1,0,0,0,0,0,0,0
620,16.3267298110326,0.330596016552864,IL,2022-11-30,1,0,1,0,1,0,0,0,1,0,1,0
621,23.4033428814734,0.2990959330088405,IL,2022-12-01,1,0,1,0,1,0,1,0,1,0,0,0
622,22.2916766634345,0.3372529205437435,IL,2022-12-02,1,0,0,0,1,0,0,0,0,0,0,0
623,6.92341250371676,0.272791007322191,IL,2022-12-03,0,0,0,0,1,1,1,0,0,0,0,1
624,12.5035218211059,0.3132070889726185,IL,2022-12-04,1,0,0,0,1,0,1,1,0,0,0,0
625,25.6822810014854,0.417796763254994,IL,2022-12-05,1,0,1,0,0,0,1,0,0,0,0,0
626,15.4627157143499,0.2917629037999435,IL,2022-12-06,1,0,0,0,1,0,0,0,0,0,0,0
627,15.7581698096376,0.2405026948634195,IL,2022-12-07,1,0,1,0,0,0,0,0,0,0,0,0
628,27.8253594299576,0.3105281763955065,IL,2022-12-08,0,0,1,0,1,0,1,0,1,0,0,0
629,13.7595742561471,0.281448734298179,IL,2022-12-09,1,0,1,0,1,0,0,0,0,0,0,0
630,11.4297359207674,0.257974240003399,IL,2022-12-10,1,0,0,0,1,0,1,0,0,0,0,0
631,1.11149054099812,0.1927260723161385,IN,2022-10-30,1,1,1,1,1,1,0,1,1,0,1,1
632,3.10253377599562,0.275726303359952,IN,2022-10-31,1,1,1,0,0,0,0,0,1,1,0,0
633,3.82479932796427,0.1109064366911045,IN,2022-11-01,1,0,1,0,1,1,0,0,0,0,1,1
634,2.31843976383372,0.287475308563768,IN,2022-11-02,1,1,1,1,1,0,1,1,0,0,1,0
635,2.43924177114305,0.260386608683872,IN,2022-11-03,0,1,1,1,1,1,0,1,0,0,1,1
636,0.998386775712482,0.233130482924821,IN,2022-11-04,1,1,1,1,1,1,0,0,1,0,1,1
637,2.26589233549255,0.154843575937644,IN,2022-11-05,1,0,1,1,1,1,0,1,1,0,1,1
638,1.09490556859572,0.2630181612721675,IN,2022-11-06,1,1,1,1,1,1,1,0,1,0,1,1
639,2.59442764854732,0.232859067270833,IN,2022-11-07,0,1,1,0,1,1,0,0,1,1,1,1
640,1.88444929884697,0.2758651137503315,IN,2022-11-08,1,1,1,0,1,1,1,0,0,0,1,1
641,2.72689452276169,0.250933996752909,IN,2022-11-09,0,1,1,0,1,1,0,0,0,0,1,1
642,1.87997325041712,0.314743391882729,IN,2022-11-10,1,1,0,1,1,1,0,0,0,0,1,1
643,2.48296038864144,0.232098825754734,IN,2022-11-11,1,0,1,0,1,1,0,0,0,0,1,1
644,0.794773339005981,0.228108304189489,IN,2022-11-12,1,1,1,1,1,1,1,0,1,0,1,1
645,1.35608197518585,0.3059094212937985,IN,2022-11-13,1,1,1,1,1,0,1,0,0,1,1,0
646,1.44496717848939,0.270595432876446,IN,2022-11-14,1,1,1,1,1,1,0,0,1,0,1,1
647,1.63978347538624,0.27940046684173,IN,2022-11-15,1,1,0,1,1,1,1,0,0,0,1,1
648,2.33858305690785,0.295090284904155,IN,2022-11-16,1,1,1,0,1,1,0,0,1,0,1,1
649,1.42758338384362,0.2520638939626665,IN,2022-11-17,1,1,1,1,1,1,0,0,1,0,1,1
650,0.951456201019658,0.2844078029583515,IN,2022-11-18,1,1,1,1,1,1,0,0,0,0,1,1
651,0.686627217511553,0.2563412428548865,IN,2022-11-19,1,1,1,1,1,1,0,0,1,1,1,1
652,0.773517553609274,0.301844830364899,IN,2022-11-20,1,1,1,1,1,1,1,0,1,0,1,1
653,1.32427892171111,0.29316819277049,IN,2022-11-21,1,1,1,1,1,0,1,0,0,0,0,0
654,4.34302111739513,0.274444255095858,IN,2022-11-22,1,0,1,0,1,1,0,0,0,1,1,1
655,3.20853102848084,0.286372640727099,IN,2022-11-23,1,0,1,0,1,1,0,0,1,0,0,1
656,NA,NA,IN,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,3.91830021085384,0.311511124043025,IN,2022-11-25,0,1,1,0,1,0,0,0,0,0,0,0
658,0.893239049090614,0.246980934858515,IN,2022-11-26,1,1,1,1,1,1,0,0,1,0,1,1
659,2.23984755291328,0.3073048432521255,IN,2022-11-27,1,1,1,1,1,0,1,0,1,0,0,0
660,6.20096242137704,0.318458214627155,IN,2022-11-28,1,0,0,0,1,0,0,0,0,0,1,0
661,10.4188986800517,0.3498764858514855,IN,2022-11-29,0,0,1,0,1,0,1,0,0,0,1,0
662,3.05586092135361,0.2941709798676935,IN,2022-11-30,1,1,1,0,1,0,0,0,0,0,0,0
663,3.87577949566082,0.271094121596649,IN,2022-12-01,1,0,1,1,1,1,0,0,1,0,1,1
664,4.55057703991384,0.3305088148762695,IN,2022-12-02,1,1,1,0,0,0,0,0,0,0,0,0
665,1.31455483154568,0.2546638523094765,IN,2022-12-03,1,0,1,1,1,1,1,0,1,0,1,1
666,2.36366960972301,0.2255507259335625,IN,2022-12-04,1,0,1,1,1,0,0,0,1,0,0,0
667,6.46366969485426,0.323975735987381,IN,2022-12-05,1,0,1,0,1,0,0,0,0,0,0,0
668,11.6780783084338,0.351723227832949,IN,2022-12-06,1,0,0,0,1,0,1,0,0,0,0,0
669,12.6013093142357,0.367319760840395,IN,2022-12-07,1,0,1,0,0,1,0,0,0,0,0,1
670,8.7825162781371109,0.356902119685702,IN,2022-12-08,1,0,0,0,1,0,1,0,0,0,1,0
671,4.50459367178991,0.3265130793197405,IN,2022-12-09,1,0,1,0,1,0,0,0,0,0,0,0
672,5.39460011330455,0.3393877142537205,IN,2022-12-10,0,0,1,0,1,0,0,0,1,0,0,0
673,0.640378044181116,0.180553800605849,KS,2022-10-30,1,1,1,1,1,1,0,1,1,0,1,1
674,0.874361546909034,0.3185386278475595,KS,2022-10-31,1,1,0,1,1,1,0,0,1,1,1,1
675,3.19025964170634,0.0720632104527705,KS,2022-11-01,1,0,1,0,1,1,0,0,0,0,1,1
676,1.3046240844037,0.407629585805192,KS,2022-11-02,1,1,1,0,1,1,1,0,1,0,1,1
677,1.96319039196282,0.3716953497228135,KS,2022-11-03,0,0,1,1,1,1,0,0,1,0,1,1
678,0.656795559306553,0.268767767117045,KS,2022-11-04,1,1,1,1,1,1,1,0,1,0,1,1
679,1.27287290673053,0.190897403759888,KS,2022-11-05,1,1,0,1,1,1,0,0,0,1,1,1
680,0.896604078940372,0.243807297471244,KS,2022-11-06,1,1,0,1,1,1,1,0,0,1,1,1
681,1.35693143734671,0.3263285276187515,KS,2022-11-07,1,1,1,1,1,1,0,0,0,0,1,1
682,1.05440353766949,0.30493351780673,KS,2022-11-08,1,1,1,1,1,1,0,0,1,1,1,1
683,0.655618468501239,0.256651670518274,KS,2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1
684,1.24633854282648,0.1973523591572665,KS,2022-11-10,1,0,1,1,1,1,0,0,1,1,1,1
685,1.47108438441156,0.327063847872362,KS,2022-11-11,1,1,0,1,1,1,1,0,0,0,1,1
686,1.05060259967447,0.516567316563685,KS,2022-11-12,0,0,1,1,1,1,0,1,1,0,1,1
687,0.314030000343803,0.275176094337809,KS,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1
688,1.20857083266345,0.3549520739771375,KS,2022-11-14,0,1,1,1,1,1,0,1,1,0,1,1
689,0.920383517972966,0.2278727189523135,KS,2022-11-15,1,1,1,1,1,1,0,1,1,0,1,1
690,0.96551367679519,0.295747747224826,KS,2022-11-16,1,1,1,1,1,1,1,0,0,0,1,1
691,1.45669963796221,0.33786371610833,KS,2022-11-17,1,1,0,1,1,1,1,0,0,1,1,1
692,1.99014668602779,0.276446771022462,KS,2022-11-18,1,0,1,0,1,1,1,0,0,0,1,1
693,1.65284515620881,0.282478940380045,KS,2022-11-19,1,0,1,0,1,1,1,1,0,0,1,1
694,0.713389559661358,0.263338704571183,KS,2022-11-20,1,1,1,1,1,1,0,0,0,0,1,1
695,1.45648537798699,0.2880269252350015,KS,2022-11-21,1,1,1,1,1,1,1,0,0,0,1,1
696,1.26763071707223,0.3426885971261215,KS,2022-11-22,1,1,1,1,0,0,1,0,1,1,0,0
697,0.240557375179008,0.2580161392022125,KS,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1
698,NA,NA,KS,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,3.01497491541202,0.2888125000929555,KS,2022-11-25,1,0,1,0,1,1,1,0,1,0,0,1
700,1.01010315494939,0.221013433841566,KS,2022-11-26,1,1,1,0,1,1,1,0,1,0,1,1
701,0.758697169374046,0.242814256427676,KS,2022-11-27,1,1,1,1,1,1,1,0,1,0,1,1
702,3.59266959485722,0.3319672549489505,KS,2022-11-28,1,0,1,0,1,1,1,0,0,0,0,1
703,1.40820328016637,0.206744316900039,KS,2022-11-29,1,1,1,0,1,1,1,0,0,0,1,1
704,2.75371013041092,0.3587504306898135,KS,2022-11-30,0,0,1,0,1,1,0,0,0,0,1,1
705,0.313284239302132,0.275276770888064,KS,2022-12-01,1,1,1,1,1,1,1,0,1,0,1,1
706,2.83513692386401,0.4326573033167125,KS,2022-12-02,1,0,1,0,1,1,1,0,1,0,1,1
707,1.52910642998279,0.1580151265856535,KS,2022-12-03,1,1,1,0,1,1,1,0,0,0,0,1
708,0.936068833032861,0.420652110590993,KS,2022-12-04,1,1,0,1,1,1,0,0,0,0,1,1
709,4.27571452207789,0.402881380071863,KS,2022-12-05,1,0,1,0,1,0,0,0,1,0,0,0
710,1.01523169224392,0.1943657407333485,KS,2022-12-06,1,1,1,1,1,1,0,0,0,0,1,1
711,2.8505123833165,0.405321731537721,KS,2022-12-07,0,1,1,0,1,1,0,0,1,0,1,1
712,1.11772100515622,0.3223452664921295,KS,2022-12-08,0,1,1,1,1,1,0,0,0,0,1,1
713,0.359301360468619,0.192080244288795,KS,2022-12-09,1,1,1,1,1,1,1,1,1,0,0,1
714,1.46212866491836,0.338474983950138,KS,2022-12-10,1,0,1,0,1,1,1,1,1,0,0,1
715,0.457252195421051,0.145101596832023,KY,2022-10-30,1,1,1,1,1,1,0,1,1,0,1,1
716,0.800367025454676,0.1664656953446245,KY,2022-10-31,1,1,1,1,1,1,1,0,1,0,1,1
717,0.959884984318498,0.2463085044944765,KY,2022-11-01,1,1,0,1,1,1,0,0,0,0,1,1
718,1.37496991016357,0.2942650250931675,KY,2022-11-02,1,1,1,0,1,1,0,0,1,0,1,1
719,0.868205492157726,0.2790331978502625,KY,2022-11-03,1,1,1,1,1,1,0,0,1,0,1,1
720,1.00622208993211,0.1461691755511175,KY,2022-11-04,1,1,1,1,1,1,0,0,1,1,1,1
721,0.986701804083693,0.367931836922104,KY,2022-11-05,1,1,0,1,1,1,1,0,0,0,1,1
722,0.298211539989488,0.060093335603261,KY,2022-11-06,1,1,1,1,1,1,1,0,1,0,1,1
723,0.757986091736278,0.138209188253261,KY,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
724,0.954656912165173,0.2554784653351135,KY,2022-11-08,1,1,1,1,1,1,1,0,1,0,1,1
725,0.982663931110124,0.2606671383496215,KY,2022-11-09,1,1,1,1,0,1,0,0,1,0,0,1
726,1.94671966932529,0.14912358966195,KY,2022-11-10,1,0,1,0,1,1,0,0,1,0,1,1
727,0.387287858369836,0.0882470074149455,KY,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
728,0.758942525520591,0.1620455055297885,KY,2022-11-12,1,1,1,1,1,1,1,0,1,0,1,1
729,0.172282338618593,0.102882803147238,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1
730,1.55627882238162,0.3109851126266095,KY,2022-11-14,1,1,1,0,1,1,0,0,1,0,1,1
731,0.444479677467971,0.200612846652696,KY,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1
732,0.837055297268455,0.407669887178973,KY,2022-11-16,0,1,1,1,1,1,0,1,1,0,1,1
733,0.502048103688187,0.206108352340594,KY,2022-11-17,1,1,1,1,1,1,0,1,1,0,1,1
734,0.586048800734055,0.2296345461423395,KY,2022-11-18,1,1,1,1,1,1,1,0,1,1,0,1
735,0.505121474452868,0.37300689476562,KY,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
736,NA,NA,KY,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.727698460581385,0.1839910898445945,KY,2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1
738,0.572518559838823,0.2592428943727525,KY,2022-11-22,1,1,1,1,1,1,1,0,1,0,1,1
739,0.644236777693418,0.2671570142909395,KY,2022-11-23,1,1,1,1,1,1,1,0,0,0,1,1
740,NA,NA,KY,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,1.3767816590665,0.3334727913757275,KY,2022-11-25,1,1,0,1,1,1,0,1,0,0,1,1
742,0.667105794660166,0.255532782692281,KY,2022-11-26,1,1,1,1,1,1,1,0,1,0,1,1
743,2.18697984596055,0.306357753688285,KY,2022-11-27,1,0,1,0,1,1,0,0,1,0,1,1
744,4.33965954110375,0.2960259462473035,KY,2022-11-28,1,0,1,0,1,0,1,0,0,0,1,0
745,3.67895759501051,0.51555468118056,KY,2022-11-29,0,0,0,0,0,0,0,0,0,0,0,0
746,3.50275343351464,0.3572054028993345,KY,2022-11-30,1,0,1,0,1,1,0,0,1,0,0,1
747,1.52512540915096,0.267595270000621,KY,2022-12-01,1,0,1,1,1,1,1,0,1,0,1,1
748,2.05456071368499,0.2808599148722705,KY,2022-12-02,1,0,0,1,1,1,0,0,0,0,1,1
749,0.661407460097309,0.2519966551718845,KY,2022-12-03,1,1,1,1,1,1,1,0,1,0,1,1
750,0.537343311782074,0.1557476177296155,KY,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
751,4.57563248500045,0.4020020692724735,KY,2022-12-05,1,0,0,0,1,1,1,0,1,0,0,1
752,1.49576972893866,0.236298646064782,KY,2022-12-06,1,1,1,1,1,0,0,1,1,1,1,0
753,2.47437748347659,0.37251635381034,KY,2022-12-07,1,0,1,0,1,1,1,0,1,0,1,1
754,1.91461827615644,0.284738072461923,KY,2022-12-08,1,0,1,1,1,1,1,1,1,0,0,1
755,0.677927658114535,0.1704111525341185,KY,2022-12-09,1,1,1,1,1,1,1,0,1,0,1,1
756,0.903671193092684,0.40591572998963,KY,2022-12-10,1,1,0,1,1,1,1,1,0,0,1,1
757,0.344184671359071,0.2314645991840305,LA,2022-10-30,1,1,1,1,1,1,1,0,1,0,1,1
758,2.56471995849604,0.332570026447537,LA,2022-10-31,0,1,0,0,1,1,0,0,0,0,1,1
759,1.15305540209928,0.1833420684300445,LA,2022-11-01,1,0,1,1,1,1,1,1,0,0,1,1
760,1.85567351030006,0.145550296788394,LA,2022-11-02,1,0,1,0,1,1,0,0,1,0,1,1
761,2.09628957086689,0.50456323748924,LA,2022-11-03,0,0,1,1,1,1,0,0,1,0,1,1
762,0.655184128622003,0.299524562579034,LA,2022-11-04,1,1,1,1,1,1,0,0,1,1,1,1
763,0.673105025900184,0.222325402172235,LA,2022-11-05,1,1,1,1,1,1,1,1,1,1,1,1
764,1.21004535851805,0.3614462466807455,LA,2022-11-06,1,0,1,1,1,1,1,0,1,0,1,1
765,1.70241257055864,0.276673128227293,LA,2022-11-07,1,1,1,0,1,1,1,0,1,0,1,1
766,1.96106583512355,0.397807549695903,LA,2022-11-08,1,1,0,0,1,0,1,0,1,0,1,0
767,0.412067903216698,0.2563450388125905,LA,2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1
768,3.71164986633664,0.525246656858245,LA,2022-11-10,1,1,0,0,0,0,1,1,0,0,0,0
769,1.38334656007002,0.350544638889071,LA,2022-11-11,1,1,1,0,1,0,1,0,1,1,1,0
770,2.69641132639946,0.4195976896102645,LA,2022-11-12,1,0,0,0,0,1,0,0,0,0,0,1
771,0.348913418442964,0.2412935767880615,LA,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1
772,1.87049039202555,0.2968983175435835,LA,2022-11-14,1,0,1,0,1,1,1,0,1,0,1,1
773,2.01588509385358,0.308956315676893,LA,2022-11-15,1,0,1,0,1,1,1,0,1,0,1,1
774,3.64328239489769,0.332530547901793,LA,2022-11-16,1,0,1,0,1,1,1,0,1,0,0,1
775,1.9237116471643,0.3233247909928575,LA,2022-11-17,1,0,1,0,1,0,1,0,1,1,1,0
776,1.00648271432788,0.4221650588635585,LA,2022-11-18,1,1,1,1,1,0,1,0,1,1,1,0
777,NA,NA,LA,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,NA,NA,LA,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,1.43819662253896,0.357020075022619,LA,2022-11-21,1,0,0,1,1,0,0,1,0,1,1,0
780,0.699376152347234,0.4793339155433085,LA,2022-11-22,1,1,1,1,1,1,1,1,1,1,1,1
781,3.34831454330933,0.4993258871854425,LA,2022-11-23,1,0,1,0,1,1,1,0,1,0,1,1
782,0.10107473415975,0.0814314309847915,LA,2022-11-24,1,1,1,1,1,1,1,0,1,0,1,1
