"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"549",NA,NA,"ID",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.868695163949162,0.423969584652463,"IL",2023-07-23,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"590",2.73089082260269,0.366372088817512,"IL",2023-07-24,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"591",1.97145406106124,0.403382906904443,"IL",2023-07-25,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1
"592",2.30683965259496,0.430792020411711,"IL",2023-07-26,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
"593",2.33972366838694,0.475058963329658,"IL",2023-07-27,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"594",3.02303909428719,0.435452442163836,"IL",2023-07-28,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
"595",2.09680482570512,0.411552428263567,"IL",2023-07-29,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
"596",1.21692913997123,0.407260456087719,"IL",2023-07-30,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
"597",1.93954602837178,0.396904265417134,"IL",2023-07-31,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"598",1.48123710713609,0.389594954160657,"IL",2023-08-01,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"599",3.09586530261539,0.444078843572211,"IL",2023-08-02,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
"600",1.49913408525269,0.409602390287003,"IL",2023-08-03,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0
"601",2.09925683296626,0.415785084059272,"IL",2023-08-04,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1
"602",1.60531279780777,0.448267856987737,"IL",2023-08-05,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"603",2.13721416482347,0.4247852042389,"IL",2023-08-06,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1
"604",2.61660351665563,0.423743545271241,"IL",2023-08-07,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1
"605",2.06643891009421,0.398852955652738,"IL",2023-08-08,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
"606",1.45704215675467,0.391396846733693,"IL",2023-08-09,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"607",1.36490858373494,0.400196822261949,"IL",2023-08-10,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"608",1.68269783150068,0.405553463995757,"IL",2023-08-11,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"609",1.63644303103106,0.386932952544365,"IL",2023-08-12,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
"610",1.36501904053925,0.385979649372504,"IL",2023-08-13,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1
"611",1.81120605805361,0.44282943922783,"IL",2023-08-14,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"612",2.44455725612332,0.463048452792701,"IL",2023-08-15,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
"613",2.57404068199787,0.437653214599979,"IL",2023-08-16,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
"614",5.33373521237559,0.46188375790212,"IL",2023-08-17,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"615",1.92948103805396,0.417729153405065,"IL",2023-08-18,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
"616",1.45985634820844,0.416824544371842,"IL",2023-08-19,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
"617",2.02140738862928,0.451056132576116,"IL",2023-08-20,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
"618",2.07218962958076,0.427365570507691,"IL",2023-08-21,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"619",3.08134205343619,0.449545947335295,"IL",2023-08-22,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"620",1.5335833843564,0.396428411259763,"IL",2023-08-23,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
"621",4.67165761823773,0.439818649372484,"IL",2023-08-24,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"622",3.03462652570431,0.363382864839409,"IL",2023-08-25,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"623",2.61357333258912,0.424613455700065,"IL",2023-08-26,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
"624",2.19913766627079,0.399123700310868,"IL",2023-08-27,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1
"625",1.93603220878986,0.384962452768049,"IL",2023-08-28,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"626",1.56538096830368,0.408792615678769,"IL",2023-08-29,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"627",4.71740046796942,0.443416947825092,"IL",2023-08-30,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1
"628",1.46164467132587,0.38801871447195,"IL",2023-08-31,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"629",1.56597902317323,0.459811365951641,"IL",2023-09-01,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1
"630",1.50111932079667,0.341717759730396,"IL",2023-09-02,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
"631",NA,NA,"IN",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.555689650428562,0.40660572843272,"IN",2023-07-24,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"633",0.832692604429847,0.438868734955955,"IN",2023-07-25,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"634",0.564245402066871,0.417295404022192,"IN",2023-07-26,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"635",NA,NA,"IN",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.395391230140503,0.282203488691109,"IN",2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"640",0.392567837614021,0.282063956817537,"IN",2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"641",0.775658718949484,0.540807628009616,"IN",2023-08-02,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"642",1.31909084233974,0.515705058249274,"IN",2023-08-03,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0
"643",0.942074072158486,0.282493004370664,"IN",2023-08-04,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"644",0.872183333187643,0.326118650798254,"IN",2023-08-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"645",0.396083204831124,0.283487672789976,"IN",2023-08-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"646",0.576219109880447,0.401970103521364,"IN",2023-08-07,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"647",3.11623789672532,0.50004301481703,"IN",2023-08-08,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
"648",0.904305850179975,0.463062664589346,"IN",2023-08-09,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"649",0.980480532900782,0.350302465460394,"IN",2023-08-10,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"650",NA,NA,"IN",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.982855459589349,0.495334527731254,"IN",2023-08-14,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"654",NA,NA,"IN",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",0.510747891614987,0.324338000929567,"IN",2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"656",1.45697717969534,0.381385184964002,"IN",2023-08-17,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"657",0.411095675723819,0.301449992801298,"IN",2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"658",0.800327011513805,0.313936508500797,"IN",2023-08-19,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"659",0.418360575643856,0.306447823824299,"IN",2023-08-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"660",1.19191569473229,0.464822588090971,"IN",2023-08-21,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"661",0.784411993205308,0.425011966423866,"IN",2023-08-22,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"662",2.24169525870005,0.509695380553256,"IN",2023-08-23,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
"663",1.0972517476651,0.381643947258989,"IN",2023-08-24,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"664",0.90781587298653,0.420221645487861,"IN",2023-08-25,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
"665",NA,NA,"IN",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.842588611569779,0.442628347421555,"IN",2023-08-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"667",2.58228956256738,0.445362265334366,"IN",2023-08-28,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
"668",1.24393635134287,0.591882240346683,"IN",2023-08-29,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
"669",0.950159543990392,0.427231121980134,"IN",2023-08-30,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"670",0.800022939225903,0.316687268950808,"IN",2023-08-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"671",0.802033390005373,0.317518398331026,"IN",2023-09-01,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"672",1.08526967633375,0.352558902093234,"IN",2023-09-02,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"673",NA,NA,"KS",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",0.717219143600831,0.501492879485934,"KS",2023-07-27,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"678",NA,NA,"KS",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",0.3382839429719,0.285517945296753,"KS",2023-07-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"681",0.796803488557035,0.519791799792561,"KS",2023-07-31,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"682",NA,NA,"KS",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",0.684077557870144,0.443632664493004,"KS",2023-08-02,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"684",NA,NA,"KS",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.694589549730315,0.397728910622125,"KS",2023-08-07,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"689",NA,NA,"KS",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.326817159966957,0.289096482828125,"KS",2023-08-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"691",0.704242503773115,0.456225412767769,"KS",2023-08-10,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"692",NA,NA,"KS",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",1.05944949853872,0.495743797780723,"KS",2023-08-18,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
"700",NA,NA,"KS",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",0.733500461038337,0.476332559024986,"KS",2023-08-20,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"702",NA,NA,"KS",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.346903857421282,0.309424378771607,"KS",2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"704",0.351443751659025,0.311724096455751,"KS",2023-08-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"705",NA,NA,"KS",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",0.509219950332223,0.326277020425656,"KS",2023-08-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"708",NA,NA,"KS",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.606404788577146,0.368248535904042,"KS",2023-08-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"710",NA,NA,"KS",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",0.38301012972693,0.333851412388717,"KS",2023-08-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"713",NA,NA,"KS",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.856906645661088,0.59814644100461,"KY",2023-07-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"717",0.899345777278382,0.455135971745355,"KY",2023-07-25,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"718",NA,NA,"KY",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.311141182416524,0.230709080098157,"KY",2023-07-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"720",0.30126165616334,0.22927499844127,"KY",2023-07-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"721",NA,NA,"KY",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",NA,NA,"KY",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",0.682227229065913,0.478198801081459,"KY",2023-08-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"725",1.45141520253952,0.470792467177972,"KY",2023-08-02,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
"726",NA,NA,"KY",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",0.712413857975369,0.469128116311934,"KY",2023-08-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"729",NA,NA,"KY",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.941850152861042,0.473744455240243,"KY",2023-08-07,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"731",0.651263390812233,0.475497050207004,"KY",2023-08-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"732",1.14450443119499,0.54716675188085,"KY",2023-08-09,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
"733",NA,NA,"KY",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.60813110750561,0.451362436470202,"KY",2023-08-14,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
"738",6.40037281543771,0.424588121410229,"KY",2023-08-15,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
"739",0.31138629388378,0.222624790854447,"KY",2023-08-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"740",0.763267124274427,0.223326448185763,"KY",2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"741",0.299238015516178,0.224130899897952,"KY",2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"742",0.571037063564136,0.429363284068055,"KY",2023-08-19,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"743",0.81639357069752,0.555869731210551,"KY",2023-08-20,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"744",1.38936739121521,0.485901386686249,"KY",2023-08-21,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"745",0.756837629226061,0.389894392391683,"KY",2023-08-22,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"746",1.53702540464976,0.391967217490605,"KY",2023-08-23,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"747",1.08406353796884,0.360510123204435,"KY",2023-08-24,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
"748",0.314886401701088,0.232621587667326,"KY",2023-08-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"749",NA,NA,"KY",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1.42066505649192,0.379290216615993,"KY",2023-08-28,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"752",1.00782211891103,0.435658250603441,"KY",2023-08-29,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
"753",0.868541469953124,0.380531902309769,"KY",2023-08-30,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"754",1.32798493108125,0.41990923277059,"KY",2023-08-31,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0
"755",0.937430522185016,0.46598477995401,"KY",2023-09-01,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"756",1.1374717817657,0.519891658561062,"KY",2023-09-02,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
"757",0.822159613507725,0.231217912463031,"LA",2023-07-23,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"758",NA,NA,"LA",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",NA,NA,"LA",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",NA,NA,"LA",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",0.311686234478175,0.223001451684817,"LA",2023-07-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"762",0.304026995232295,0.221232167350149,"LA",2023-07-28,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
