...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
503,0.520998383556807,0.3166189608762835,HI,2024-01-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
504,NA,NA,HI,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.66598862706148,0.435273931517113,IA,2023-12-03,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
506,5.29948350212871,0.3898138166774325,IA,2023-12-04,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
507,1.63477857144669,0.388603540949937,IA,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
508,1.52022439884842,0.326814917872453,IA,2023-12-06,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
509,1.61469721308079,0.3289099824400145,IA,2023-12-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
510,2.9605371333124,0.321697635759553,IA,2023-12-08,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
511,1.75505463735011,0.313867471557708,IA,2023-12-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
512,2.35368584935696,0.278622596841582,IA,2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1
513,2.12245749259552,0.373167900130521,IA,2023-12-11,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1
514,4.57335006596392,0.345581669193225,IA,2023-12-12,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0
515,1.77525826689766,0.293098907694703,IA,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
516,2.10183882798703,0.3815983323568155,IA,2023-12-14,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1
517,2.19480120304024,0.393161936169509,IA,2023-12-15,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0
518,1.87423666181888,0.24629855722167,IA,2023-12-16,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0
519,0.980490151242804,0.279336101262019,IA,2023-12-17,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
520,5.42038711841054,0.275751021130233,IA,2023-12-18,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
521,2.43696466429947,0.28586898722778,IA,2023-12-19,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
522,1.35224968747755,0.361898916370979,IA,2023-12-20,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0
523,1.46765727487937,0.3079043958786845,IA,2023-12-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
524,2.78453766494048,0.1745985873213315,IA,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1
525,1.272965150727,0.4291444969665165,IA,2023-12-23,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0
526,2.42699239892713,0.1989157675812905,IA,2023-12-24,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1
527,2.23283700266889,0.3714822350258405,IA,2023-12-25,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
528,1.72214363637564,0.252239970027277,IA,2023-12-26,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
529,1.44803374762566,0.2366928903212675,IA,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
530,3.78048507696555,0.2037866371748865,IA,2023-12-28,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1
531,2.28137155917881,0.2058458335938485,IA,2023-12-29,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
532,1.20479755932708,0.22113835993837,IA,2023-12-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1
533,2.43031440124865,0.3744988484411095,IA,2023-12-31,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
534,0.986947696862184,0.0784360249439125,IA,2024-01-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
535,1.41792597769788,0.261386721270969,IA,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
536,1.89072639060828,0.242393710398556,IA,2024-01-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0
537,1.14600783023987,0.195400907140637,IA,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
538,1.50521070725668,0.71782406520842,IA,2024-01-05,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
539,2.11285315427135,0.55831994442093,IA,2024-01-06,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1
540,1.85236180329071,0.2304112355735025,IA,2024-01-07,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
541,0.953434272274357,0.2107700801238155,IA,2024-01-08,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
542,0.12041821996698,0.05519427928437,IA,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
543,3.01568578617246,0.1540401397408215,IA,2024-01-10,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0
544,1.29560047899524,0.1147279512367585,IA,2024-01-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
545,0.114831058163408,0.04828850090707235,IA,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
546,0.858531598732011,0.3978450479271195,IA,2024-01-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
547,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.316830804019648,0.219391329904615,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,0.756125162744291,0.532422914054855,ID,2023-12-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
554,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.550179803608817,0.394035325266851,ID,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
566,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.539125900306963,0.40991623935009053,ID,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
579,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0.544195021552656,0.426209237879926,ID,2024-01-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
585,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,2.03646565027837,0.3413437533789315,IL,2023-12-03,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0
590,4.04114159074087,0.3551465555779785,IL,2023-12-04,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0
591,3.77402416976213,0.3587212096098285,IL,2023-12-05,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0
592,2.18736335719456,0.38960592695364,IL,2023-12-06,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
593,3.63993020674675,0.3760993707501325,IL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
594,2.66100667727212,0.333449933159616,IL,2023-12-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
595,3.74548228963675,0.3909678487883365,IL,2023-12-09,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
596,4.17079074128611,0.422016745496478,IL,2023-12-10,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
597,3.97481224158488,0.3599273144865945,IL,2023-12-11,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
598,2.70463206856755,0.346584592667887,IL,2023-12-12,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0
599,2.66123203756841,0.332936072112966,IL,2023-12-13,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0
600,5.37692642611089,0.385978385671983,IL,2023-12-14,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
601,2.01967783054698,0.37258253643956,IL,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
602,3.54332642011273,0.385333827828005,IL,2023-12-16,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
603,2.17619226439228,0.367499205634707,IL,2023-12-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
604,3.37649937160001,0.3377344712251295,IL,2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
605,6.86263818525504,0.345598571098922,IL,2023-12-19,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
606,8.58079778091568,0.3325080850001485,IL,2023-12-20,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
607,4.41005430425315,0.3280762372871685,IL,2023-12-21,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1
608,4.49615306694541,0.350000543634018,IL,2023-12-22,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
609,1.76113595409928,0.343215386586266,IL,2023-12-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0
610,3.04332150252922,0.3262340933422375,IL,2023-12-24,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0
611,2.00290940662056,0.3221273232723475,IL,2023-12-25,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
612,4.01873494730098,0.297267334208492,IL,2023-12-26,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0
613,9.86825276813988,0.289807193753908,IL,2023-12-27,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
614,6.09455673087116,0.309356307400333,IL,2023-12-28,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1
615,5.35835482731714,0.277633595089813,IL,2023-12-29,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0
616,5.80492707723965,0.2760596869478305,IL,2023-12-30,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
617,2.94239422094466,0.312015865357497,IL,2023-12-31,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
618,7.04492988964394,0.325793018765039,IL,2024-01-01,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
619,6.58856125440615,0.3115648875052525,IL,2024-01-02,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
620,8.57227372553984,0.297557115758868,IL,2024-01-03,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
621,2.96302863464319,0.341838236224324,IL,2024-01-04,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
622,3.76798204086352,0.2772924037512515,IL,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0
623,4.56973924183704,0.283898534492001,IL,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
624,7.78312437919257,0.229870094647556,IL,2024-01-07,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
625,11.888638264674,0.284190315377246,IL,2024-01-08,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
626,2.34587636834093,0.2992407156715105,IL,2024-01-09,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1
627,7.34323763966617,0.2424808422486965,IL,2024-01-10,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1
628,10.8602991008118,0.2945380552501795,IL,2024-01-11,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
629,3.73606864380983,0.286888658344981,IL,2024-01-12,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1
630,2.30170539620442,0.3176649960931775,IL,2024-01-13,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
631,0.556669714559452,0.3969860660447555,IN,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
632,3.20457986078308,0.4060045273961545,IN,2023-12-04,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1
633,1.48538894620451,0.3784148496805955,IN,2023-12-05,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
634,1.10397967774156,0.4646675353961195,IN,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
635,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,1.15856542805237,0.3953479667409195,IN,2023-12-11,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0
640,1.16498740411138,0.56172979335623,IN,2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
641,0.969772834734989,0.3966380049147305,IN,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
642,1.27728389555585,0.3800213600228795,IN,2023-12-14,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
643,1.97755057956948,0.3572014055003405,IN,2023-12-15,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
644,0.86641996095293194,0.430386455397311,IN,2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
645,1.52546329117661,0.2789211943370555,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
646,0.724647341136543,0.3872669255813235,IN,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
647,1.41499747856032,0.350968944882072,IN,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
648,0.817137246422475,0.379879923000736,IN,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
649,1.10953167443363,0.343180691536926,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
650,1.10020720658917,0.3411876789549735,IN,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
651,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.412196103599087,0.280439575356551,IN,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
653,0.40592628675492,0.2804155330064725,IN,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
654,1.06456698417261,0.330541419374334,IN,2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
655,0.851745951956304,0.312389197036222,IN,2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
656,1.24683742728544,0.4079329563848545,IN,2023-12-28,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
657,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,1.02701129867277,0.3216738610935995,IN,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
660,0.453688507252448,0.320290519664909,IN,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
661,3.76094986607908,0.332236965043188,IN,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0
662,1.30608102954874,0.307851122132084,IN,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
663,0.461918819649081,0.297061438375507,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
664,0.455435174147894,0.31584651966749,IN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
665,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.417587425086039,0.275684313215484,IN,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
667,0.452657212078491,0.2942903959156055,IN,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
668,0.831503523458295,0.589288569840145,IN,2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
669,0.984802684214386,0.3122356611845515,IN,2024-01-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
670,0.988491514557725,0.2733846401002585,IN,2024-01-11,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
671,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,0.985778945191692,0.3107721500069225,IN,2024-01-13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
673,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.581755147903257,0.3710983812225635,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
675,0.89519932167932,0.4689242272219605,KS,2023-12-05,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
676,1.13242083006389,0.461131748800655,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
677,1.41243328784912,0.4766644480836665,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
678,0.675984989530185,0.4771164668411645,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
679,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.13898779492001,0.4019417770124695,KS,2023-12-11,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
682,0.687491403285266,0.3802098467900825,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
683,1.00953522012099,0.517096667194785,KS,2023-12-13,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
684,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.759249774427393,0.4043623081355795,KS,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
686,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.858873617872055,0.411279303940705,KS,2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
689,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.532400395084221,0.3222958252153105,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,0.505469258078724,0.3030486343546075,KS,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
693,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
