...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
236,0.368920265121775,0.118377119371591,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.70956345166604,0.1363482473828465,CO,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
239,0.168445548916405,0.14609280275367,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,1.34815520967089,0.240273507399517,CO,2023-05-15,1,0,1,1,1,1,1,1,0,1,0,0,1,0
241,0.717097111029532,0.4112498519235545,CO,2023-05-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
242,0.195103304851973,0.178291443078207,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.782686421578727,0.3839084166254815,CO,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1
244,0.898906525578961,0.647313284816805,CO,2023-05-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
245,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,0.250835891556719,0.2272148686150215,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,1.36857488619927,0.4789945525331605,CO,2023-05-22,1,1,1,1,1,0,1,1,0,1,1,1,0,1
248,0.677651673948883,0.2533838099818815,CO,2023-05-23,1,0,1,1,1,1,1,1,0,1,0,1,1,1
249,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.530915669216433,0.242568609980542,CO,2023-05-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
252,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.649210714500452,0.2095496126774395,CT,2023-04-16,1,1,1,0,1,1,1,0,0,1,0,0,1,0
254,0.112668066813352,0.0278830452436828,CT,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,0.839217618560754,0.3793959461752785,CT,2023-04-18,1,1,1,1,0,1,1,1,0,1,1,0,1,1
256,0.113868871002687,0.02937359370534275,CT,2023-04-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
257,0.0353053889703642,0.03007689777175885,CT,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0392339045367099,0.03074943298101655,CT,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.0403006599688084,0.03199562744139155,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,0.777111603215091,0.3721365816244975,CT,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1
262,0.714591943590527,0.267663326540785,CT,2023-04-25,1,1,1,0,1,1,1,1,0,1,0,0,1,1
263,1.13243674258577,0.804167045812055,CT,2023-04-26,0,0,1,1,1,1,1,0,1,1,1,0,1,1
264,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.153659897295173,0.03449207409585805,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.935697486065434,0.41766348729027,CT,2023-05-02,0,1,1,1,1,1,1,0,1,1,1,0,1,1
270,1.49900648762116,0.53743759148277,CT,2023-05-03,1,0,1,1,1,0,0,1,0,1,1,1,0,0
271,0.174783538257409,0.03635839457045705,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,0.0548136306598178,0.036568833742804,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,0.0617701471690189,0.03675656197666715,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.698860230257574,0.266123203142384,CT,2023-05-08,1,1,1,0,1,1,1,1,0,1,0,1,1,1
276,2.20639891626828,0.477985765700171,CT,2023-05-09,1,0,1,1,1,0,1,1,0,1,0,1,0,1
277,0.931190335904411,0.3723708249968585,CT,2023-05-10,1,1,1,0,1,1,1,1,0,1,0,1,1,1
278,0.965900697832405,0.1639328031031935,CT,2023-05-11,0,1,1,1,1,1,1,0,1,1,0,1,1,1
279,1.16644837069742,0.483561579063003,CT,2023-05-12,1,0,1,0,1,1,1,1,0,1,0,0,1,1
280,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.0792674620312404,0.0380638099199788,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284,2.53485789317629,0.770270137453585,CT,2023-05-17,0,0,1,0,1,1,1,0,0,1,0,1,1,1
285,1.89638484241873,0.5512815153349,CT,2023-05-18,1,0,1,1,0,0,1,1,0,1,1,0,0,1
286,0.0818110806863844,0.0385657134509589,CT,2023-05-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1
287,1.84757325612807,0.54222046184553,CT,2023-05-20,0,0,1,1,1,1,1,0,0,1,1,0,1,1
288,0.795458116021983,0.379000346806038,CT,2023-05-21,1,1,1,0,1,1,1,1,0,1,0,1,1,1
289,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.882452599419896,0.2279264361175725,CT,2023-05-24,0,1,1,1,1,1,1,0,0,0,1,0,1,1
292,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.0958470654243083,0.0752597817260425,DC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.300798080714264,0.080043385992493,DC,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.810532051923357,0.2898037599457375,DC,2023-04-18,1,1,1,1,1,0,1,0,1,1,1,1,0,1
298,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.128425723417655,0.0959155066555435,DC,2023-04-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
300,0.592036992084234,0.33225054518617553,DC,2023-04-21,1,1,1,0,1,1,1,0,1,1,0,1,1,1
301,0.146044618226476,0.107805642160496,DC,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.576941156931231,0.3297126504898045,DC,2023-04-23,1,1,1,0,1,1,1,1,0,1,0,1,1,1
303,1.26030514372246,0.4038616327688885,DC,2023-04-24,1,1,1,1,0,1,1,1,0,1,0,0,1,1
304,0.172578672901804,0.127648831309269,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,0.700645918090111,0.502236851586975,DC,2023-04-28,1,1,1,1,0,1,1,1,0,1,1,0,1,1
308,1.31505798408341,0.601875258423655,DC,2023-04-29,0,0,1,1,1,0,1,0,0,1,1,1,0,1
309,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.822018477064612,0.4060058050770655,DC,2023-05-04,1,1,1,1,1,0,1,1,0,1,1,1,0,1
314,0.273345334865197,0.2102987877550215,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,0.281304797506171,0.2197491984853945,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.04401710713559,0.50129849861393,DC,2023-05-08,1,1,1,1,1,0,1,1,0,1,1,0,0,1
318,0.894337088859385,0.3483646525159765,DC,2023-05-09,1,1,1,1,0,1,1,1,0,1,1,0,1,1
319,0.331646685027215,0.258960879324914,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,0.788867784578249,0.483223027392657,DC,2023-05-11,0,1,1,1,1,1,1,0,0,1,1,1,1,1
321,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.37077277001684,0.299432089632076,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0.371419603009709,0.309580466298334,DC,2023-05-15,1,1,1,1,1,1,1,1,0,1,1,0,1,1
325,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.852313069710124,0.393620527635249,DC,2023-05-17,0,1,1,1,1,1,1,0,0,1,0,0,1,1
327,0.960023121964268,0.3656579609092655,DC,2023-05-18,1,1,1,1,1,1,1,0,0,1,0,1,1,1
328,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,0.461225261395097,0.3972032117046585,DC,2023-05-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
334,0.484152123983226,0.4062395694216755,DC,2023-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
335,0.404763407163444,0.315282053884182,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.0469954476090093,0.01223943651757875,DE,2023-04-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
338,0.012870418187877,0.0127465426605816,DE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.0134073385078579,0.0138175208803411,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.01598829239623,0.01497328488286065,DE,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.990973806619301,0.401739872699869,DE,2023-04-24,1,0,1,1,0,1,1,1,0,1,1,0,1,1
346,0.0153948176761974,0.01759711391343655,DE,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0
347,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.0165577396285426,0.01910264393375035,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.981045026215054,0.2837568920674375,DE,2023-05-01,1,1,1,1,1,0,1,1,0,1,1,1,0,1
353,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,0.0705865400518925,0.0246908199543858,DE,2023-05-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1
355,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,0.0193817685444394,0.0270114423426599,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,0.0194233605646109,0.02827644109304275,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,1.85898223059452,0.733836874925625,DE,2023-05-09,1,0,1,0,0,1,1,1,0,1,0,0,1,1
361,0.0217900893837898,0.0341367632746144,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,0.0647116770238717,0.0358233036077358,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,1.16916813975151,0.752270698877685,DE,2023-05-12,1,0,1,0,1,1,1,1,0,1,0,1,1,1
364,0.0218682388250572,0.03948962366838695,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,2.87154319526598,0.70327720815888,DE,2023-05-17,1,0,1,0,0,1,1,1,0,1,0,0,1,1
369,0.0220300531397733,0.0504982846443415,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,0.789642070628979,0.245164328970674,DE,2023-05-20,1,1,1,1,0,1,1,1,0,1,1,0,1,1
372,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.0265202660470112,0.061265324478918,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.08037254472029,0.189057736406713,FL,2023-04-16,1,1,1,0,1,1,1,0,0,1,0,1,0,0
380,2.18805444615341,0.2142896739639565,FL,2023-04-17,1,1,1,1,0,0,1,1,1,1,0,1,0,1
381,0.800001017669991,0.221951806673,FL,2023-04-18,1,1,1,1,1,0,1,1,0,1,1,1,0,1
382,2.45610776416088,0.2285007328979375,FL,2023-04-19,0,1,1,0,1,1,0,0,0,1,0,0,1,0
383,1.77861242310071,0.178427313495256,FL,2023-04-20,1,1,1,0,1,1,1,0,0,1,0,1,0,0
384,2.32807542301107,0.1394502264859325,FL,2023-04-21,1,0,1,1,0,1,1,1,0,1,0,0,0,0
385,1.10407273075993,0.155334203342557,FL,2023-04-22,1,1,1,1,1,1,1,1,0,1,0,1,0,0
386,1.63453517775361,0.31485449800395,FL,2023-04-23,1,0,1,0,1,1,0,0,0,0,1,0,1,1
387,2.02428742794655,0.232332961255587,FL,2023-04-24,1,1,1,1,1,1,1,0,0,0,1,0,1,0
388,2.92132653439237,0.1788542179216835,FL,2023-04-25,1,1,0,1,0,1,1,0,0,0,0,0,1,0
389,1.53773421979106,0.205496574932249,FL,2023-04-26,1,1,1,1,1,1,1,1,0,1,0,0,0,0
390,1.45830379172189,0.217217662983287,FL,2023-04-27,1,1,1,1,1,1,1,0,0,1,0,0,0,1
391,3.73187883893952,0.122485999704819,FL,2023-04-28,1,0,1,0,1,1,1,0,0,0,0,0,0,1
392,2.83945900917394,0.328603464967776,FL,2023-04-29,1,0,1,1,0,1,1,0,0,1,0,0,1,1
393,2.78762318030332,0.3328818980982775,FL,2023-04-30,1,0,1,0,1,0,1,0,0,1,0,0,0,1
394,1.81452983309001,0.2389601323139365,FL,2023-05-01,1,1,1,1,1,1,1,0,0,1,0,0,1,0
395,1.46297117167268,0.216343073753404,FL,2023-05-02,1,1,1,1,1,1,1,0,0,1,0,0,1,1
396,3.01301871758952,0.163215689382262,FL,2023-05-03,1,0,1,1,1,1,1,0,0,1,0,1,1,0
397,5.40234989661433,0.1435892075778805,FL,2023-05-04,0,0,1,1,1,1,1,0,0,1,0,1,0,0
398,6.58260850134617,0.1151038859347475,FL,2023-05-05,0,0,1,1,0,1,1,0,0,1,0,0,0,0
399,2.45299190385392,0.3129520111492095,FL,2023-05-06,1,1,1,0,1,0,1,0,0,1,0,1,0,0
400,3.13841006032514,0.143329889293259,FL,2023-05-07,1,0,1,0,1,1,1,1,0,1,0,0,1,0
401,3.53588438977121,0.229655004586596,FL,2023-05-08,0,0,0,1,1,1,1,0,0,0,0,0,0,0
402,4.51732579597973,0.284395722606269,FL,2023-05-09,0,1,1,1,0,1,1,0,0,1,0,0,0,0
403,3.63050623729921,0.30013705922125,FL,2023-05-10,1,1,0,0,1,1,1,0,0,0,0,0,0,0
404,2.65482008940414,0.2951083726634885,FL,2023-05-11,1,1,1,1,1,1,1,0,0,1,0,0,1,0
405,1.99547314601628,0.277582103373103,FL,2023-05-12,0,1,1,1,0,1,1,0,0,1,0,0,1,1
406,0.899829854064382,0.270209779021671,FL,2023-05-13,1,1,1,1,1,1,1,0,0,1,0,1,0,1
407,0.813913966660151,0.2113809717293385,FL,2023-05-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
408,1.81823165173015,0.333288436886371,FL,2023-05-15,1,1,1,1,1,1,1,0,0,1,0,0,0,0
409,2.72241290148776,0.2414728897366635,FL,2023-05-16,0,0,1,1,1,1,1,0,0,1,0,0,1,1
410,3.44747081767091,0.294257957568789,FL,2023-05-17,0,1,1,1,0,1,1,0,0,1,0,0,0,1
411,4.08534291179407,0.273454179153075,FL,2023-05-18,0,0,1,1,1,1,1,0,0,1,0,0,1,1
412,3.65861512156793,0.3007355919135955,FL,2023-05-19,0,0,1,1,0,1,1,0,0,1,0,0,1,1
413,1.32210173515479,0.2914026874835335,FL,2023-05-20,1,1,1,1,1,1,1,0,0,1,0,0,1,1
414,1.7323509903819,0.344519179178134,FL,2023-05-21,1,1,1,1,0,1,1,1,1,1,0,0,1,0
415,4.05090405354831,0.324293318408309,FL,2023-05-22,0,0,1,1,1,1,1,0,0,1,1,0,0,1
416,3.70704113139362,0.345749595025505,FL,2023-05-23,0,0,1,1,1,0,1,0,0,1,0,1,0,1
417,6.32128112523166,0.3109159223147785,FL,2023-05-24,0,0,1,1,1,1,1,0,0,0,0,0,0,0
418,3.66921358738805,0.355009761454835,FL,2023-05-25,0,0,1,1,1,0,1,0,0,0,0,0,0,1
419,1.94161143958617,0.3511217587370955,FL,2023-05-26,1,0,1,1,1,1,1,0,0,1,0,0,0,1
420,NA,NA,FL,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.860598492655894,0.13932584555687,GA,2023-04-16,1,1,0,1,1,1,1,1,0,0,1,1,1,1
422,0.824888565409112,0.138790774287086,GA,2023-04-17,0,1,1,1,1,1,1,0,0,1,1,0,1,0
423,0.412948760335365,0.0325958882421522,GA,2023-04-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1
424,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,1.24968640982575,0.391676174001974,GA,2023-04-20,0,0,1,0,1,1,1,0,0,1,0,1,1,0
426,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,0.0484059562907124,0.03916600753892345,GA,2023-04-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0
428,1.243432126294,0.3851396455257895,GA,2023-04-23,0,0,1,1,1,1,1,0,0,1,0,1,1,1
429,0.759719523790109,0.1846962249074015,GA,2023-04-24,0,1,1,1,1,1,1,0,0,1,0,1,1,0
430,0.685072704094269,0.229529855566044,GA,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0
431,1.52499393723712,0.309579039155942,GA,2023-04-26,1,1,0,1,0,1,1,1,0,0,1,0,1,1
432,0.568541100351515,0.2046580953784975,GA,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0
433,0.956576553581237,0.3607209396905475,GA,2023-04-28,1,1,1,1,1,1,1,0,1,1,0,0,1,0
434,0.867933502726741,0.3882225814426665,GA,2023-04-29,0,1,1,1,1,1,1,0,0,1,1,1,1,1
435,0.847543308166385,0.2883153337465685,GA,2023-04-30,1,1,1,1,1,0,1,1,0,1,1,1,0,1
436,1.53597043409046,0.316881889680842,GA,2023-05-01,1,1,1,1,1,0,1,0,0,1,1,1,0,0
437,1.82580900254959,0.3418911942128115,GA,2023-05-02,1,0,1,1,1,0,1,0,0,0,1,0,0,0
438,1.27691522195533,0.31149740825831,GA,2023-05-03,0,1,1,0,1,1,1,0,0,1,1,0,1,1
439,1.19108368831392,0.363768041674738,GA,2023-05-04,0,1,1,1,1,1,0,1,1,1,0,0,0,0
440,0.653623350460882,0.2200774375960765,GA,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1
441,0.116445976907541,0.085648495094076,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
442,0.743303981922921,0.1987482581586335,GA,2023-05-07,1,1,1,1,1,1,1,0,1,1,1,0,1,1
443,0.757470753170155,0.284782100531746,GA,2023-05-08,1,1,1,1,1,1,0,1,0,1,0,1,1,1
444,2.05618119788405,0.336714215891485,GA,2023-05-09,0,1,1,1,0,1,1,0,0,1,1,0,1,0
445,0.843987124090097,0.2118679447651805,GA,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1
446,1.0356002843828,0.215289176468261,GA,2023-05-11,1,1,1,1,1,1,1,0,0,1,0,0,1,1
447,1.64204518793223,0.50965428369676,GA,2023-05-12,1,0,1,1,1,0,0,0,0,1,1,0,0,0
448,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,0.653575262172451,0.4255635623894975,GA,2023-05-15,1,1,1,0,1,1,1,1,0,1,0,1,1,1
451,1.05269022042434,0.437924380109693,GA,2023-05-16,0,1,1,1,0,1,1,1,1,1,0,0,1,1
452,0.744551801135048,0.299506261087065,GA,2023-05-17,1,1,1,1,1,1,1,0,0,1,0,1,1,0
453,2.3884973744294,0.2594799847101385,GA,2023-05-18,1,0,1,1,1,0,1,0,0,1,0,1,0,1
454,1.63402995020475,0.232795593678632,GA,2023-05-19,1,0,1,1,1,1,1,0,0,1,0,1,1,1
455,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,1.03506567276855,0.366765445952435,GA,2023-05-21,1,1,1,1,1,1,1,0,0,1,0,0,1,1
457,0.533352021285463,0.277586433828153,GA,2023-05-22,1,1,1,1,1,1,1,1,0,0,1,1,1,0
458,1.09682142580278,0.3494384239878665,GA,2023-05-23,1,1,1,1,1,1,1,0,0,1,1,0,1,1
459,0.759619933594918,0.291667254485414,GA,2023-05-24,1,0,1,1,1,1,1,1,0,1,0,1,1,1
460,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,1.1304338280912,0.329953247876229,GA,2023-05-26,1,1,1,1,1,1,1,0,0,1,0,1,1,1
462,1.87527509816412,0.3460333742030885,GA,2023-05-27,1,0,1,1,1,1,1,0,0,1,0,1,1,1
463,0.0259843922460556,0.0191475926356798,HI,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
464,NA,NA,HI,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,0.195670286270857,0.02013668775429835,HI,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,1.38042376257354,0.4053217116729565,HI,2023-04-19,1,0,0,1,1,1,1,1,0,0,0,0,1,1
467,0.284909397236277,0.02131148324219425,HI,2023-04-20,1,1,1,1,1,1,1,1,0,1,1,1,0,1
468,0.832768170386004,0.281234865018543,HI,2023-04-21,1,1,1,1,1,1,0,1,0,1,1,1,1,0
469,NA,NA,HI,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.565928203038434,0.2059059540070795,HI,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473,0.87295890645932,0.2814904177053835,HI,2023-04-26,1,1,0,1,1,1,1,1,0,0,0,1,1,1
474,1.00635108455281,0.0274263443701264,HI,2023-04-27,1,0,1,1,1,1,1,1,0,0,1,1,0,0
475,0.547971422953185,0.2055011633315235,HI,2023-04-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
