...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI
259,0.135214026234578,0.00533064847936985,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
260,0.0977585997762091,0.0051827199769414,CT,2023-02-19,1,1,1,1,1,1,1,1,0,0,1,1
261,0.15960011190417,0.0050499960719352,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
262,0.27159184610206,0.004931811598921605,CT,2023-02-21,1,1,1,1,1,1,0,1,1,0,1,1
263,0.0952964940859003,0.00482758870826022,CT,2023-02-22,1,1,1,1,1,1,1,0,1,0,1,1
264,0.714773838045825,0.129929608533843,CT,2023-02-23,1,0,1,1,1,1,0,0,1,1,1,1
265,0.929867972015024,0.1555505075661455,CT,2023-02-24,1,1,0,1,1,1,0,1,0,0,1,1
266,0.0053790178417135,0.004594181642143905,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
267,0.125538337814773,0.00454171398930876,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
268,0.967625246768086,0.135129785958414,CT,2023-02-27,1,1,1,1,0,1,1,1,1,1,0,0
269,0.860554831684984,0.080683971060881,CT,2023-02-28,1,1,1,1,0,1,1,1,1,0,0,1
270,0.905450651710636,0.133864057767275,CT,2023-03-01,1,1,0,1,1,1,1,1,0,0,1,0
271,0.0354411142630164,0.004454872837115755,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
272,1.0703204117201,0.2997294696865055,CT,2023-03-03,1,0,1,0,1,1,1,0,1,0,1,1
273,0.0187590329490329,0.004486446052460775,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
274,0.0309950161468623,0.004521950342820305,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
275,0.0928445417684804,0.00457125423102886,CT,2023-03-06,1,1,1,1,1,1,1,1,1,0,1,0
276,1.5792533233401,0.227258761164513,CT,2023-03-07,1,0,1,0,1,0,1,0,1,0,1,1
277,0.916381749701111,0.131496793236577,CT,2023-03-08,0,1,1,1,1,1,0,0,1,1,1,1
278,0.170982887020559,0.00480906749163689,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
279,0.0508183249914801,0.00492139243960726,CT,2023-03-10,1,1,1,1,1,1,1,1,0,0,1,1
280,0.0567016517213706,0.00505219612200295,CT,2023-03-11,1,1,1,1,1,1,1,1,1,0,1,0
281,0.0154403627414537,0.0052029295124331,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
282,1.02428095312182,0.1805079435189925,CT,2023-03-13,0,1,1,1,1,1,0,1,1,0,1,1
283,0.213935432669543,0.0055710787410502,CT,2023-03-14,1,1,1,1,1,1,1,1,0,0,1,1
284,1.60776472688949,0.2288816167415265,CT,2023-03-15,1,0,1,0,0,1,1,0,0,0,0,1
285,0.837755465486402,0.1159682193706465,CT,2023-03-16,1,1,1,1,1,0,0,1,1,0,1,1
286,0.99761233831976,0.1561017728163635,CT,2023-03-17,1,1,1,1,0,1,1,1,1,0,0,1
287,0.0865636190555141,0.00663690900661765,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
288,2.15929922589566,0.880351454341575,CT,2023-03-19,1,0,1,0,1,0,1,0,1,0,1,0
289,2.44573002912002,0.2113175395585375,CT,2023-03-20,1,1,1,0,0,0,1,1,0,1,0,0
290,0.062551044964736,0.0078201479611276,CT,2023-03-21,1,1,1,1,1,1,0,1,1,0,1,1
291,1.95057461957429,0.225189016512617,CT,2023-03-22,1,0,1,0,1,1,1,0,0,1,1,0
292,0.931488304308932,0.119084910720732,CT,2023-03-23,1,1,1,1,0,1,0,1,1,0,0,0
293,0.1336665408584,0.0094572593334473,CT,2023-03-24,1,1,1,1,1,1,1,1,0,0,1,1
294,1.39429024843695,0.165452016756705,CT,2023-03-25,1,0,1,0,1,0,1,0,0,1,1,0
295,0.959697377310953,0.29874681580608897,DC,2023-02-12,1,1,0,1,1,1,1,1,0,0,1,1
296,0.125179832107397,0.0069763760712346,DC,2023-02-13,1,1,1,1,1,1,1,1,1,0,1,0
297,0.400486428631009,0.0065968496544899,DC,2023-02-14,1,1,1,1,1,1,1,1,1,0,1,0
298,2.26344236296037,0.2718742062270745,DC,2023-02-15,1,1,0,0,1,0,0,1,1,0,1,0
299,0.888072349950826,0.1829078053131885,DC,2023-02-16,0,1,1,1,1,1,0,1,1,0,1,1
300,0.0703208262666127,0.00569194751343725,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,1.04309495525413,0.301918762016112,DC,2023-02-19,0,1,1,0,1,1,0,1,1,0,1,1
303,0.191660307704588,0.00507642103392815,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
304,0.650838963308374,0.1144245606263675,DC,2023-02-21,1,0,1,1,1,1,1,1,1,0,1,0
305,0.782134313983257,0.1164507778248765,DC,2023-02-22,0,1,1,1,1,1,0,1,0,1,1,1
306,0.144596174216935,0.004695929463360435,DC,2023-02-23,1,1,1,1,1,1,1,1,0,0,1,0
307,0.0509638435854531,0.004615520053670485,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
308,0.111595463980843,0.00455716383125538,DC,2023-02-25,1,1,1,1,1,1,1,1,1,0,1,0
309,2.40186120546942,0.271998257042174,DC,2023-02-26,1,0,1,0,0,1,0,0,1,0,0,1
310,0.0072065635949798,0.00450569220020614,DC,2023-02-27,1,1,1,1,1,1,1,1,1,0,1,0
311,0.0062311380778511,0.00451279611418213,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
312,0.246089593777829,0.00454241436607225,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
313,1.68214900082021,0.302925599136889,DC,2023-03-02,1,0,1,0,0,1,1,0,1,0,0,1
314,0.0218940451394956,0.004672925325184145,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
315,0.124742381222683,0.00477655763172766,DC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
316,2.24078346431335,0.457130182540196,DC,2023-03-05,1,1,0,0,1,1,1,1,0,0,1,1
317,0.242382250579957,0.0050704491443193,DC,2023-03-06,1,1,1,1,1,1,0,1,1,0,1,1
318,0.11542193139348,0.0052660758769679,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
319,0.0787907501268508,0.00549866838581075,DC,2023-03-08,1,1,1,1,1,1,1,1,1,0,1,0
320,0.0237787862972055,0.0057724251710368,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
321,0.0246315346706505,0.00609230373455135,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
322,1.26835412111637,0.899638337151915,DC,2023-03-11,1,1,0,0,1,1,1,1,0,0,1,1
323,1.15752052835103,0.4519515833701635,DC,2023-03-12,1,1,0,0,1,1,1,1,0,0,1,1
324,0.134754236002382,0.007391849495512,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
325,1.02622116643704,0.2931974420715945,DC,2023-03-14,0,1,1,0,1,1,0,1,1,1,1,0
326,0.0978800116867675,0.0086238313536426,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
327,0.00962486877922816,0.009380996074674,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
328,0.0354960575354364,0.01024969975467615,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
329,0.852607962513755,0.1751126941090115,DC,2023-03-18,1,0,1,1,1,1,1,0,1,1,1,0
330,0.0708511691214802,0.0123835505491748,DC,2023-03-19,1,1,1,1,1,1,0,1,1,0,1,1
331,0.82590964662768,0.173747180594699,DC,2023-03-20,1,0,1,1,1,1,0,0,1,1,1,1
332,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.05977928795716,0.421369551255272,DC,2023-03-22,1,1,1,0,1,0,1,1,1,0,1,0
334,0.0132749822591308,0.01875237636062115,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
335,0.091854923468388,0.0209019866492113,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
336,0.966471263046934,0.2917553854808735,DC,2023-03-25,1,1,0,1,1,1,0,1,0,1,1,1
337,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0217230365742341,0.004006232927926025,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
339,0.129228442283512,0.003694627506152625,DE,2023-02-14,1,1,1,1,1,1,0,1,1,0,1,1
340,2.31952881794061,0.595436543800915,DE,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
341,0.534595410063264,0.003173339256637975,DE,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
342,0.478945810760245,0.0719170557759475,DE,2023-02-17,1,1,1,1,1,1,1,0,1,0,1,1
343,0.0151955904220078,0.002764649402210585,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
344,1.03727252991239,0.3038262107170315,DE,2023-02-19,1,0,1,0,1,1,1,1,1,1,1,1
345,0.0636594273117261,0.00244648059237468,DE,2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
346,0.024900119326188,0.002315961112717815,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
347,0.00248061544382928,0.00220219215259497,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
348,0.101797164413587,0.002103763853887625,DE,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
349,0.0323045131581293,0.00201948642984255,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
350,0.0185159601212197,0.001948371730210935,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
351,0.00233193917256361,0.00188961846703816,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
352,0.0013999724353267,0.001842600890961515,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
353,0.729562213030973,0.0941531346834725,DE,2023-02-28,1,0,1,1,1,1,1,0,1,0,1,1
354,0.0466299811244814,0.00178210260227252,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
355,0.0167440582975468,0.00176819200130132,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
356,3.75845550108931,0.4057806420851725,DE,2023-03-03,1,1,0,0,1,1,1,1,0,0,1,1
357,0.0152769568963573,0.00177319488293054,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
358,1.23897905817365,0.465261456022156,DE,2023-03-05,1,0,1,0,1,1,1,0,1,0,1,1
359,1.64894684608316,0.1574345728564085,DE,2023-03-06,1,0,1,0,1,0,1,1,1,0,1,0
360,0.0931769493922591,0.001868424514654785,DE,2023-03-07,1,1,1,1,1,1,0,0,1,0,1,1
361,1.16769354713409,0.23541365589275,DE,2023-03-08,0,1,1,0,1,1,0,1,1,0,1,1
362,0.00661990074030788,0.001999476325961185,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
363,0.0769979169649286,0.002089035580153695,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
364,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.00706268809644331,0.002477166121247675,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
367,0.00160173828479884,0.0026551167409701,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
368,0.00575587640536961,0.00286292267973054,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
369,1.34553447275217,0.92716722735017,DE,2023-03-16,1,1,1,0,1,0,1,1,1,0,1,0
370,1.0168734430846,0.185939177878049,DE,2023-03-17,1,0,1,0,1,1,1,0,1,0,1,1
371,0.00888382301550505,0.00371070675870832,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
372,0.0258167787134032,0.00408675888011914,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
373,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.0084859051829988,0.00502137650952985,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
375,0.0203915651501557,0.0055972948644708,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
376,1.07485020133062,0.183465963175027,DE,2023-03-23,0,1,1,0,1,1,0,1,1,0,1,1
377,1.13167438577962,0.2179038712705955,DE,2023-03-24,1,1,1,0,0,1,1,1,1,0,0,1
378,0.0126463820685905,0.00788420102135255,DE,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
379,3.26458255423454,0.1819959650070105,FL,2023-02-12,1,0,1,1,1,1,0,0,1,0,0,0
380,7.26512950407492,0.217528409859035,FL,2023-02-13,1,0,1,0,1,1,0,0,0,0,0,0
381,2.47315359128823,0.1578136598045375,FL,2023-02-14,1,1,0,1,1,1,0,0,0,0,1,0
382,1.7588916669983,0.1518900315961605,FL,2023-02-15,1,1,1,1,1,1,0,0,0,0,1,0
383,3.90990868016377,0.1629601759170095,FL,2023-02-16,0,0,0,1,1,1,1,0,1,0,0,1
384,2.7497159017761,0.1598465544876065,FL,2023-02-17,1,1,0,1,1,0,0,0,1,0,1,0
385,2.12084232955095,0.119972894781031,FL,2023-02-18,0,1,1,1,1,1,0,1,1,0,1,0
386,1.31944176931054,0.132001180568906,FL,2023-02-19,1,1,1,1,1,1,0,1,1,0,1,1
387,2.76079116302544,0.1290442138340065,FL,2023-02-20,1,1,0,1,1,1,1,0,0,0,0,1
388,3.96321576161612,0.1640816410722895,FL,2023-02-21,0,0,1,0,1,1,0,0,0,0,1,0
389,2.9395769024315,0.105990550683177,FL,2023-02-22,0,0,1,1,1,1,0,0,0,0,0,1
390,3.41819911858456,0.103124699861949,FL,2023-02-23,1,0,1,1,1,0,1,0,0,0,1,0
391,2.05176684535764,0.1054477460504405,FL,2023-02-24,1,1,1,1,0,1,0,0,0,0,0,0
392,2.10551667239592,0.080377324786387,FL,2023-02-25,1,1,1,1,1,1,0,0,1,0,1,0
393,2.71024015162462,0.0724399538475765,FL,2023-02-26,1,1,1,0,1,1,0,0,1,0,0,1
394,2.28896244359792,0.123220757982102,FL,2023-02-27,1,1,0,1,1,1,0,1,0,0,0,0
395,2.8935205681499,0.08974988631598,FL,2023-02-28,0,0,1,1,1,1,0,0,0,0,0,0
396,2.5720494467104,0.134455398740522,FL,2023-03-01,1,1,1,1,0,1,1,0,0,0,0,0
397,2.01389059213461,0.0790307409802165,FL,2023-03-02,1,1,1,1,1,1,0,0,0,0,1,0
398,4.52561357884675,0.064636013594209,FL,2023-03-03,1,0,1,0,0,1,0,0,0,0,0,0
399,1.2002539016551,0.089755660719552,FL,2023-03-04,1,1,1,1,1,1,0,0,1,0,1,0
400,1.20563884052994,0.0972741068192645,FL,2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
401,3.65136686517189,0.1427001277039855,FL,2023-03-06,1,1,0,0,0,1,1,0,0,1,1,0
402,1.8875761811755,0.10323525436032,FL,2023-03-07,1,1,1,1,0,1,0,0,1,1,0,0
403,2.67179415688454,0.0920291539630545,FL,2023-03-08,1,0,1,1,0,1,0,0,1,0,0,0
404,2.72808753931995,0.1115839789682525,FL,2023-03-09,1,1,0,1,1,1,1,0,0,0,1,0
405,3.57349929788545,0.1477475269953745,FL,2023-03-10,1,1,0,0,1,1,0,0,0,0,1,1
406,1.96770426566415,0.143982963133725,FL,2023-03-11,0,1,1,1,1,0,0,0,1,0,0,1
407,1.09934682595843,0.0537529928134565,FL,2023-03-12,0,1,1,1,1,1,1,0,1,0,1,1
408,3.34449618202391,0.148403330322582,FL,2023-03-13,1,0,0,0,0,1,1,0,0,0,0,0
409,1.47737402759017,0.107755315845929,FL,2023-03-14,1,1,1,1,1,0,1,1,0,0,1,0
410,2.70336074182425,0.117311377941429,FL,2023-03-15,1,1,1,1,0,1,0,0,0,0,0,1
411,2.31009097112889,0.0471208096998921,FL,2023-03-16,1,0,0,0,1,1,1,0,0,0,1,0
412,4.20208856673335,0.177126135042833,FL,2023-03-17,1,1,1,0,0,1,0,0,1,0,0,0
413,1.46009036189498,0.04053788789076455,FL,2023-03-18,1,1,1,1,1,1,1,0,1,1,0,1
414,2.10266612992287,0.1406275540053615,FL,2023-03-19,0,1,0,1,1,1,0,0,0,0,1,0
415,2.08400243281258,0.127901835388185,FL,2023-03-20,1,1,1,1,0,1,0,0,0,0,0,0
416,3.48955692749208,0.140959806999384,FL,2023-03-21,1,0,0,1,0,1,1,0,0,0,0,0
417,4.01756362042953,0.0367722101907643,FL,2023-03-22,1,0,1,0,1,1,0,0,1,0,0,1
418,3.82815238847807,0.1463174500836315,FL,2023-03-23,1,0,0,1,0,1,1,0,0,0,0,0
419,2.18551191742198,0.126499469698058,FL,2023-03-24,1,1,0,1,0,1,0,1,1,0,0,0
420,5.25490892935399,0.2497241047796045,FL,2023-03-25,1,1,0,0,0,0,1,1,0,0,0,0
421,2.02952370044014,0.2912647797886205,GA,2023-02-12,1,1,0,0,1,1,0,0,0,0,1,1
422,1.14807589630267,0.136517960359422,GA,2023-02-13,1,1,1,1,1,1,1,0,0,1,1,1
423,2.03680299449239,0.2397264464118435,GA,2023-02-14,1,1,1,1,1,0,1,0,1,0,1,0
424,1.03651908189404,0.145292833137739,GA,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
425,1.54077565623456,0.1853959342326895,GA,2023-02-16,1,1,1,1,1,1,1,0,0,0,1,0
426,1.71215462265481,0.2279418318574745,GA,2023-02-17,1,1,1,1,1,0,1,0,0,0,1,0
427,1.51364707589472,0.378815602141091,GA,2023-02-18,1,0,1,0,1,1,1,0,1,0,1,1
428,1.07358813494566,0.102151365674205,GA,2023-02-19,0,1,1,1,1,1,0,1,1,1,1,0
429,1.17639918665113,0.120379565590704,GA,2023-02-20,1,1,1,1,1,1,1,0,1,1,1,0
430,2.80090052451542,0.2271457019093175,GA,2023-02-21,1,0,1,0,1,1,0,0,1,1,1,1
431,1.77892404147396,0.1937625396266045,GA,2023-02-22,1,1,1,1,1,0,1,1,1,0,1,0
432,1.76043894531116,0.2273490806490255,GA,2023-02-23,1,0,1,0,1,0,1,0,1,0,1,0
433,2.53305638538468,0.26887590335981,GA,2023-02-24,1,0,1,0,1,0,1,0,0,0,1,1
434,1.41156646437874,0.00925463509102905,GA,2023-02-25,1,1,1,0,1,1,1,0,1,0,1,1
435,1.01007734808708,0.1986802682092355,GA,2023-02-26,0,1,1,1,1,1,0,1,1,0,1,1
436,1.03412513457314,0.076263298857872,GA,2023-02-27,1,1,1,1,0,1,1,1,0,0,0,0
437,0.424713526592298,0.091312464866567,GA,2023-02-28,1,1,1,1,1,1,1,0,1,0,1,1
438,2.46275186166075,0.2982635154311675,GA,2023-03-01,1,0,0,0,1,0,1,0,1,0,1,0
439,0.232871067699728,0.004826341499484365,GA,2023-03-02,1,1,1,1,1,1,1,1,0,0,1,1
440,0.452374665663145,0.0920470096080735,GA,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
441,0.624060141435686,0.15142545024517,GA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
442,2.44530852444112,0.3421862359836245,GA,2023-03-05,1,0,1,0,1,0,1,0,1,0,1,0
443,3.54241528029519,0.526986907193065,GA,2023-03-06,0,0,1,0,0,1,0,0,0,0,0,1
444,6.92695830395585,0.291327184473522,GA,2023-03-07,1,0,1,0,1,1,1,0,1,0,1,1
445,2.52803546482305,0.213107064994696,GA,2023-03-08,1,0,1,0,1,1,1,1,1,1,1,1
446,0.272111585649963,0.001906276844511295,GA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
447,0.144807314559935,0.001669014243896385,GA,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
448,0.928000719172341,0.2340572286656765,GA,2023-03-11,1,0,1,1,1,1,1,0,1,0,1,1
449,1.92874095018726,0.382773006364217,GA,2023-03-12,1,1,1,0,0,0,1,1,1,0,0,0
450,1.04547998604212,0.192007972862378,GA,2023-03-13,1,1,1,1,1,0,1,1,1,0,1,0
451,0.0250451360962049,9.8326388914015e-4,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
452,1.55249545068667,0.1489896383904035,GA,2023-03-15,0,1,1,0,0,1,0,1,1,0,0,1
453,0.0982103086396262,7.56590716829915e-4,GA,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
454,3.03413855322224,0.362895005017691,GA,2023-03-17,1,1,1,0,0,0,1,1,1,0,0,0
455,0.117394435017933,5.83524119334485e-4,GA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
456,0.089646360839878,5.1297022274222e-4,GA,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
457,0.212768341828625,4.5127547221795e-4,GA,2023-03-20,1,1,1,1,1,1,1,0,1,0,1,1
458,0.868117083916742,0.1076605958528015,GA,2023-03-21,1,0,1,1,1,1,1,0,1,0,1,1
459,1.88019935035536,0.149221105322572,GA,2023-03-22,1,0,1,0,1,1,1,0,1,0,1,1
460,0.0798036482424969,3.0871146206256e-4,GA,2023-03-23,1,1,1,1,1,1,1,0,1,0,1,1
461,1.06074475987448,0.1631899762366635,GA,2023-03-24,1,1,1,0,1,0,1,1,1,0,1,0
462,0.0354246097224971,2.4069914764398e-4,GA,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.213292947998105,0.165307825339217,HI,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
465,NA,NA,HI,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,1.23874495903205,0.369617421547176,HI,2023-02-15,1,0,1,0,1,1,1,0,1,0,1,1
467,0.544993558084514,0.1555051635375435,HI,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
468,0.200692234450636,0.152790590227337,HI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
469,0.186394818180775,0.150341346797524,HI,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
470,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,0.166871401966052,0.1418892363641715,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
475,0.312589047032418,0.2259688141220725,HI,2023-02-24,1,1,1,1,1,1,1,1,1,0,1,0
476,NA,NA,HI,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.429284654992049,0.139664198796956,HI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
481,2.55455305998808,0.1401179535539215,HI,2023-03-02,1,0,1,0,1,1,0,0,1,0,1,1
482,0.417876610221479,0.2044715211502005,HI,2023-03-03,1,1,1,1,1,1,1,0,1,1,1,0
483,0.68082992133549,0.141743973523817,HI,2023-03-04,1,1,1,1,1,1,1,0,1,0,1,0
484,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.150979771031255,0.147966447240727,HI,2023-03-08,1,1,1,1,1,1,0,1,1,0,1,1
488,0.398511223347259,0.150168063607866,HI,2023-03-09,1,1,1,1,1,1,1,0,1,0,1,0
489,0.149264711817752,0.1526395869212565,HI,2023-03-10,1,1,1,1,1,1,1,1,1,0,1,0
490,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,0.394906687612878,0.1584190535127705,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
492,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.162354078579212,0.1692879404482535,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
495,1.0775162132924,0.310765997626816,HI,2023-03-16,1,1,1,1,0,1,0,1,1,1,0,1
496,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,1.25413952054501,0.188204567663908,HI,2023-03-19,1,1,1,0,1,1,0,1,1,0,1,0
499,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.431015562276749,0.1996902406801405,HI,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
501,0.705583351817554,0.205961861218531,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
502,1.72612884333774,0.284155394487374,HI,2023-03-23,1,1,1,1,0,1,1,0,1,0,0,1
503,0.190471246346305,0.21958586805992,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
504,2.30905937059776,0.347944621506966,HI,2023-03-25,1,1,1,1,0,1,1,0,1,0,0,1
505,1.26733926546867,0.206324175484548,IA,2023-02-12,1,1,1,1,1,1,1,0,1,0,0,0
506,0.985628344780944,0.2105244362083485,IA,2023-02-13,1,1,1,1,1,1,1,0,1,0,0,0
507,1.96375147417059,0.154956336652893,IA,2023-02-14,1,0,1,1,0,1,1,0,1,0,0,1
508,1.26416682473558,0.198308924216375,IA,2023-02-15,1,1,1,1,0,1,0,0,0,0,0,1
509,2.02594633869332,0.347408283146416,IA,2023-02-16,1,1,1,0,1,0,1,1,1,0,1,0
510,2.16927324943481,0.2677306239672715,IA,2023-02-17,1,0,1,0,1,1,1,0,1,0,1,1
511,1.45354610853204,0.286014621689619,IA,2023-02-18,0,1,1,0,1,1,1,1,1,1,0,0
512,0.460068316574634,0.128404533026047,IA,2023-02-19,1,1,1,1,1,1,0,1,1,0,1,1
513,1.12808833793966,0.145794545353918,IA,2023-02-20,1,1,0,1,1,1,1,0,0,1,0,0
514,2.1562884790033,0.1756295603532305,IA,2023-02-21,1,1,1,1,0,1,1,0,1,0,0,1
515,0.865937238862045,0.093504470783089,IA,2023-02-22,1,1,1,1,1,1,1,0,1,0,0,0
516,1.30716449055297,0.154911137666276,IA,2023-02-23,1,1,1,1,0,1,1,1,1,0,0,1
517,1.079924724187,0.426657931632767,IA,2023-02-24,1,1,0,1,1,1,1,1,0,0,1,1
518,2.08897810654966,0.35053825239952,IA,2023-02-25,0,0,1,0,1,1,0,0,1,1,1,1
519,1.01178577614507,0.1943372103751825,IA,2023-02-26,0,1,1,1,1,1,1,1,1,1,1,1
