...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
261,0.221909445282172,0.2550107051272825,CT,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
262,1.19586801818077,0.258355890154571,CT,2022-11-08,1,0,1,1,1,1,1,0,0,0,1,1
263,0.757209926069747,0.346362367735363,CT,2022-11-09,0,1,1,1,1,1,0,0,1,0,1,1
264,0.509202327329494,0.2483865295640435,CT,2022-11-10,1,1,1,1,1,1,1,0,1,0,1,1
265,0.584790801511458,0.2559088128182835,CT,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
266,2.1003438035594,0.3902927185662235,CT,2022-11-12,1,1,0,1,0,1,0,0,1,0,0,1
267,2.3396102269738,0.3513276150485425,CT,2022-11-13,1,0,1,0,1,0,1,0,1,0,1,0
268,2.96048613263979,0.3112991810719495,CT,2022-11-14,0,1,1,1,0,0,0,1,0,0,0,0
269,NA,NA,CT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.502604499582733,0.3409819961351805,CT,2022-11-16,1,1,1,1,1,1,0,0,1,1,1,1
271,0.878800571396526,0.279292536555422,CT,2022-11-17,1,1,1,1,1,1,1,0,0,1,1,1
272,2.81742180827386,0.366892358696216,CT,2022-11-18,1,0,0,0,0,1,1,1,0,0,0,1
273,1.25022719433335,0.3482781270658345,CT,2022-11-19,1,1,1,1,0,0,0,0,1,1,0,0
274,3.26251452177943,0.4146501003389775,CT,2022-11-20,1,1,0,0,1,0,1,0,0,0,1,0
275,0.988978225806053,0.689656802923475,CT,2022-11-21,1,1,1,1,0,1,1,0,1,1,0,1
276,2.42301472651857,0.3621486960167745,CT,2022-11-22,1,0,1,1,0,0,1,0,0,0,0,0
277,NA,NA,CT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.312690452222697,0.2676396123108905,CT,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1
280,1.71047005373929,0.284796968782766,CT,2022-11-26,1,1,0,1,1,1,0,0,0,0,1,1
281,9.26904012171486,0.4200100826847665,CT,2022-11-27,1,0,1,0,1,0,0,0,0,0,0,0
282,3.12916399784483,0.3153174477296625,CT,2022-11-28,1,1,1,1,0,0,0,0,0,0,0,0
283,2.01817245210906,0.24767712110258,CT,2022-11-29,1,0,1,1,1,0,0,0,0,0,0,0
284,1.2801519364824,0.327489293674987,CT,2022-11-30,1,1,0,1,1,0,1,0,0,0,1,0
285,1.28212766492048,0.142910577506394,CT,2022-12-01,1,1,1,0,1,1,1,0,1,0,1,1
286,2.91535480375179,0.293490271374794,CT,2022-12-02,1,1,0,1,1,0,0,0,0,0,1,0
287,3.40968739234497,0.290080668099339,CT,2022-12-03,1,1,1,1,1,0,1,0,0,0,1,0
288,2.87930494181382,0.310888955514811,CT,2022-12-04,1,0,1,1,0,0,1,0,0,0,0,0
289,4.36704289710683,0.3059800430076015,CT,2022-12-05,1,0,1,1,1,0,1,0,0,0,1,0
290,0.814877013526999,0.1840170335827565,CT,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
291,2.74769173096923,0.331376452323754,CT,2022-12-07,1,1,1,0,1,0,1,0,0,0,1,0
292,3.83121718600665,0.4034433064976225,CT,2022-12-08,1,1,0,0,1,0,1,0,1,0,1,0
293,2.95824386067465,0.3423982989085945,CT,2022-12-09,1,1,1,1,1,0,1,0,0,0,1,0
294,2.77573912597251,0.32276611103986,CT,2022-12-10,1,0,1,1,1,0,1,0,0,0,1,0
295,0.244010879285177,0.2600089810540235,DC,2022-10-30,1,1,1,1,1,1,1,1,1,1,1,1
296,3.89517108087072,0.3408635793359185,DC,2022-10-31,1,0,1,0,1,0,0,0,0,0,1,0
297,1.94736992906356,0.279582714911007,DC,2022-11-01,1,0,1,1,1,1,0,0,1,0,1,1
298,0.964257309106676,0.3150797971682575,DC,2022-11-02,1,1,1,1,1,1,0,0,1,0,1,0
299,1.73036090293624,0.500385734423735,DC,2022-11-03,1,1,0,0,1,0,1,0,0,0,1,0
300,1.37217735930814,0.4079360776021675,DC,2022-11-04,1,1,1,1,0,0,0,0,1,0,0,0
301,1.88339575312007,0.51546887300715,DC,2022-11-05,1,1,1,0,0,1,0,1,1,0,0,1
302,0.619205832703027,0.331257991029615,DC,2022-11-06,1,1,1,1,1,1,0,0,1,0,1,1
303,1.36422466010368,0.364176342746676,DC,2022-11-07,1,1,0,0,1,1,0,0,0,0,1,1
304,0.946488771441374,0.2067706427808975,DC,2022-11-08,1,1,1,1,1,1,1,0,1,0,1,1
305,2.09248134377107,0.126752374105202,DC,2022-11-09,1,0,1,0,1,1,1,0,1,0,1,1
306,1.64334602900018,0.3798804966846255,DC,2022-11-10,1,0,0,0,1,1,1,0,0,0,1,1
307,0.369854659519646,0.2889250002960025,DC,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
308,2.39692904502105,0.1050078192630725,DC,2022-11-12,1,0,1,0,1,1,1,0,1,0,1,1
309,1.65206346697998,0.098690772331298,DC,2022-11-13,1,0,1,0,1,1,1,0,1,0,1,1
310,0.506854340858677,0.175780332333199,DC,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,1
311,0.85060902503792,0.3041235186048255,DC,2022-11-15,1,0,1,1,1,1,1,0,1,0,1,1
312,1.36080785408426,0.3879928115040655,DC,2022-11-16,1,1,0,0,1,1,1,1,0,0,1,1
313,0.371974055844349,0.194697842920586,DC,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1
314,1.98667187689045,0.3289615719228315,DC,2022-11-18,1,0,1,0,1,1,0,0,1,0,1,1
315,1.70620126863952,0.2593451146683325,DC,2022-11-19,1,1,1,1,0,1,1,0,1,0,0,1
316,2.28298485779982,0.35483533459831,DC,2022-11-20,1,1,1,0,0,1,1,0,1,0,0,1
317,0.571035460577388,0.3271578148715645,DC,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
318,0.834719353951193,0.2815187991717935,DC,2022-11-22,1,1,0,1,1,1,0,1,1,0,1,1
319,1.12437510692981,0.2695018407289575,DC,2022-11-23,1,1,0,1,0,1,0,0,0,1,0,1
320,NA,NA,DC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,0.65893947775315,0.1231229039511895,DC,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1
322,0.811063619021322,0.155919685791373,DC,2022-11-26,1,1,1,1,1,1,1,0,1,0,1,1
323,7.43499222893595,0.4554256128494305,DC,2022-11-27,1,0,1,0,0,0,0,0,1,0,0,0
324,1.33806977835819,0.1093603208939625,DC,2022-11-28,1,1,1,1,0,1,1,1,1,0,0,1
325,0.819164504293248,0.207735338032117,DC,2022-11-29,1,1,0,1,1,1,0,0,0,0,1,1
326,1.98143314351581,0.4383047705935185,DC,2022-11-30,1,0,1,0,0,1,1,0,1,0,0,1
327,1.13010837117574,0.2444543491084785,DC,2022-12-01,1,1,1,1,0,1,0,1,1,0,0,1
328,1.63275567781471,0.3424385678016625,DC,2022-12-02,1,1,1,0,0,0,1,0,1,0,0,0
329,0.86280796003974,0.1256874434782635,DC,2022-12-03,1,1,0,1,1,1,1,0,0,1,1,1
330,0.59256986304744,0.03618419118724305,DC,2022-12-04,1,1,1,1,1,1,1,0,1,0,1,1
331,3.31318983362393,0.59601996844614,DC,2022-12-05,1,0,1,0,0,1,1,0,1,0,0,1
332,2.6593334129592,0.599727207370235,DC,2022-12-06,1,1,1,0,0,0,1,1,1,0,0,0
333,1.02376323259647,0.0341002117210242,DC,2022-12-07,1,1,1,0,1,1,1,0,1,0,1,1
334,1.12734065981712,0.154202584565826,DC,2022-12-08,1,1,0,1,0,1,1,0,0,0,0,1
335,1.22750915416864,0.2043443205113915,DC,2022-12-09,1,0,1,1,1,1,0,0,1,0,1,1
336,2.29505350153019,0.346185278615681,DC,2022-12-10,1,0,0,0,0,1,0,0,0,0,0,1
337,0.480075254564508,0.168624351180429,DE,2022-10-30,1,1,1,1,1,1,1,0,1,0,1,1
338,1.33602956407253,0.125984564053587,DE,2022-10-31,1,0,1,1,1,1,0,0,1,0,1,1
339,1.98026142938408,0.429078881795544,DE,2022-11-01,1,0,1,0,1,1,1,0,1,0,1,0
340,0.125065665149845,0.0783991351832395,DE,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1
341,0.99971210737287,0.0816867405759105,DE,2022-11-03,1,0,1,1,1,1,1,0,1,0,1,1
342,0.692691037550046,0.51825564904216,DE,2022-11-04,1,1,1,0,1,1,1,0,1,0,1,1
343,0.997972761232758,0.148600073670498,DE,2022-11-05,1,0,1,1,1,1,0,0,0,1,1,1
344,0.318655662453024,0.2279009521055405,DE,2022-11-06,1,1,1,1,1,1,1,0,1,0,1,1
345,0.379875992995394,0.2929581699587575,DE,2022-11-07,1,1,1,1,1,1,0,0,1,1,1,1
346,0.161692254916035,0.0996174548810635,DE,2022-11-08,1,1,1,1,1,1,1,0,0,1,1,1
347,0.93726921416577,0.423012391505784,DE,2022-11-09,1,1,1,1,0,1,1,1,1,0,0,1
348,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.430491476016357,0.1970494483911815,DE,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
350,1.36663408519066,0.303860941158566,DE,2022-11-12,1,1,1,0,1,1,1,0,1,0,1,1
351,0.544953073952524,0.2780893544924785,DE,2022-11-13,1,1,1,1,1,1,1,0,1,0,1,1
352,1.12959876372588,0.556692775341655,DE,2022-11-14,0,0,1,1,1,1,1,1,1,1,1,1
353,0.539359938356589,0.4196047252935365,DE,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1
354,2.33932747698003,0.3760377488727995,DE,2022-11-16,1,0,1,0,1,1,0,0,1,0,1,1
355,0.624233322861082,0.2511336681701065,DE,2022-11-17,1,1,1,1,1,1,0,0,1,0,1,1
356,1.01593920327947,0.73381219341959,DE,2022-11-18,1,1,1,1,1,0,1,1,1,0,1,0
357,1.76074646404577,0.387583661298023,DE,2022-11-19,1,0,1,0,1,1,1,1,1,1,1,1
358,0.597212785036106,0.207866839798802,DE,2022-11-20,1,1,1,1,1,1,1,0,1,0,1,1
359,0.258249142520243,0.1550867385089935,DE,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
360,0.456823182164453,0.3651156899775815,DE,2022-11-22,1,1,1,1,1,1,1,0,1,0,1,1
361,NA,NA,DE,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,1.58199789181486,0.3099312914058645,DE,2022-11-25,1,0,1,0,1,1,0,1,1,0,1,1
364,1.32586258931816,0.3425514739724015,DE,2022-11-26,0,1,1,1,1,1,0,1,1,0,1,1
365,2.34671151206053,0.3855763374309435,DE,2022-11-27,1,0,0,1,1,1,0,0,0,0,1,1
366,3.6055605144183702,0.3090457460400965,DE,2022-11-28,1,0,1,0,1,1,1,0,1,0,1,1
367,NA,NA,DE,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1.66595269792394,0.385105404487897,DE,2022-12-01,1,1,0,1,1,0,0,0,0,0,1,0
370,3.8390506782496,0.2905140231368165,DE,2022-12-02,1,0,1,0,1,1,0,0,1,0,1,1
371,1.32117635865736,0.438800863662712,DE,2022-12-03,1,0,1,1,1,0,1,0,1,1,1,0
372,0.436128918750755,0.2523599255840165,DE,2022-12-04,1,1,1,1,1,1,1,0,1,0,1,1
373,0.890035228331724,0.2623143387074035,DE,2022-12-05,1,1,1,1,1,1,1,0,1,0,1,1
374,0.792788069657635,0.2776440282722805,DE,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
375,1.57348026018299,0.265419615430265,DE,2022-12-07,1,1,1,0,1,1,0,0,1,1,1,1
376,0.325818555334692,0.267353553570127,DE,2022-12-08,1,1,1,1,1,1,1,1,1,1,1,1
377,1.42027259330258,0.366850915782419,DE,2022-12-09,0,1,0,1,1,1,0,0,0,0,1,1
378,1.54056503998252,0.375417919923307,DE,2022-12-10,1,0,1,1,1,0,1,0,1,0,1,0
379,2.40080474485369,0.30573726023788,FL,2022-10-30,0,1,0,1,1,1,0,0,0,0,1,1
380,4.70515874579711,0.275969158915641,FL,2022-10-31,1,1,1,0,1,1,1,0,0,1,1,0
381,2.66627366775201,0.28888908868402,FL,2022-11-01,0,1,1,1,1,1,0,0,1,0,0,1
382,2.05616507682833,0.2785159909909935,FL,2022-11-02,1,1,1,1,1,1,0,0,0,0,0,0
383,2.46206292623727,0.2869134653918085,FL,2022-11-03,1,1,1,1,1,1,0,0,0,0,1,1
384,3.72036308207772,0.288170709350281,FL,2022-11-04,1,1,1,0,1,1,1,0,0,0,0,0
385,9.08675032800984,0.329476213665259,FL,2022-11-05,1,0,1,0,1,1,0,0,0,0,1,1
386,1.7632191796848,0.2756409455285485,FL,2022-11-06,1,1,1,1,1,1,1,0,0,1,1,1
387,3.9902153142531,0.2896114830211445,FL,2022-11-07,1,1,1,0,1,0,0,0,0,0,1,0
388,3.3434341991368,0.332985380771636,FL,2022-11-08,1,0,1,1,0,0,1,0,0,0,0,0
389,2.31295172684319,0.3102019329384255,FL,2022-11-09,0,1,1,1,1,1,0,0,0,0,0,1
390,2.61689103084902,0.3174811574655405,FL,2022-11-10,0,1,1,0,0,1,1,0,0,0,0,0
391,2.12968292628544,0.2942275897565245,FL,2022-11-11,1,1,1,0,1,1,1,0,1,0,1,1
392,0.540710714361355,0.273518847184638,FL,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
393,1.21552184977331,0.3029041777021395,FL,2022-11-13,1,1,1,1,1,0,1,0,1,0,1,0
394,4.6067332807906,0.3028289361398945,FL,2022-11-14,1,0,1,0,1,1,0,0,0,0,0,1
395,3.11700437440083,0.2914897209900645,FL,2022-11-15,0,1,1,1,1,1,0,0,0,0,0,1
396,12.5886023164066,0.2887315004320055,FL,2022-11-16,1,0,1,0,1,1,0,0,1,0,0,0
397,4.41739521235072,0.3190117451493405,FL,2022-11-17,0,1,1,1,1,1,0,0,0,0,0,1
398,2.84177599898819,0.296457715173581,FL,2022-11-18,1,1,1,1,0,1,0,0,0,0,0,0
399,2.03125466216201,0.2905816572962485,FL,2022-11-19,1,1,1,1,1,0,0,0,0,0,0,0
400,3.78530522039657,0.2488375910275635,FL,2022-11-20,1,0,1,0,1,1,1,0,0,0,1,0
401,12.5662633509461,0.274151308641248,FL,2022-11-21,1,0,1,0,1,1,0,0,0,0,0,0
402,8.34489230427106,0.2909169268462835,FL,2022-11-22,1,0,1,0,0,1,0,0,0,0,0,1
403,2.24845445121204,0.292077609484203,FL,2022-11-23,1,1,1,1,1,1,1,0,1,0,0,1
404,1.12215210815801,0.2094458085551075,FL,2022-11-24,1,1,1,0,1,1,1,1,1,1,1,1
405,3.86889998180964,0.2640850179839325,FL,2022-11-25,1,1,1,1,1,1,0,0,0,0,0,1
406,2.48836155372403,0.2677505155774345,FL,2022-11-26,1,1,1,1,1,1,1,0,0,0,0,1
407,3.54979551808794,0.2789999153910135,FL,2022-11-27,1,1,1,1,0,1,1,0,0,0,0,1
408,7.91496647774382,0.2858198990928865,FL,2022-11-28,1,1,1,1,0,0,0,0,0,0,1,0
409,13.3452940771913,0.2726776678075405,FL,2022-11-29,1,0,1,0,0,0,0,0,0,0,1,0
410,11.2716804377935,0.2900528534119625,FL,2022-11-30,1,0,1,1,0,0,0,0,0,0,0,0
411,9.38867249352685,0.2719503625363035,FL,2022-12-01,1,0,1,1,0,0,0,0,0,0,0,0
412,11.9678765165307,0.2602103473832205,FL,2022-12-02,1,0,1,0,0,0,0,0,0,0,0,0
413,4.69633716138502,0.2882649726093855,FL,2022-12-03,1,0,0,1,1,0,1,0,0,0,0,0
414,10.7897876853477,0.2191754357472545,FL,2022-12-04,1,0,0,0,1,0,0,0,0,0,1,0
415,3.70149910897914,0.3159105275453615,FL,2022-12-05,1,0,1,1,0,1,1,0,0,1,0,0
416,11.2559577560197,0.269699953592592,FL,2022-12-06,1,0,1,1,0,0,0,0,0,0,0,0
417,8.30298936005607,0.270846869889068,FL,2022-12-07,1,0,1,1,0,0,1,0,0,0,0,0
418,21.6692429746947,0.2153893635844125,FL,2022-12-08,1,0,0,0,0,0,1,0,0,0,0,0
419,8.11129868640099,0.243649552818859,FL,2022-12-09,1,0,1,1,1,0,1,0,0,0,0,0
420,4.64060703563591,0.2344422906140245,FL,2022-12-10,1,0,1,0,1,0,1,1,0,0,0,0
421,1.32291662697961,0.298426095817932,GA,2022-10-30,1,1,1,1,1,1,0,0,1,0,1,1
422,2.17340614910464,0.276960346948021,GA,2022-10-31,0,1,1,1,1,0,0,0,1,0,0,0
423,3.24551017772125,0.293288971371248,GA,2022-11-01,1,1,0,0,1,1,0,1,0,0,1,0
424,2.16333707117127,0.2984863349482515,GA,2022-11-02,1,1,1,0,1,1,0,0,0,0,0,1
425,3.77519405869206,0.3615674269784315,GA,2022-11-03,1,0,1,1,1,0,0,0,0,0,0,0
426,2.90158140896146,0.288177022927583,GA,2022-11-04,0,1,1,1,1,1,0,1,0,0,0,1
427,2.49522576712987,0.353128584201033,GA,2022-11-05,0,1,1,1,0,1,0,0,0,0,0,0
428,2.42866266692534,0.3708350610928215,GA,2022-11-06,0,1,1,1,1,0,0,0,0,0,1,0
429,2.15325147522609,0.319164005042981,GA,2022-11-07,1,1,1,1,1,1,0,0,0,0,0,1
430,2.6163963794066,0.301282833096555,GA,2022-11-08,0,1,1,1,1,1,0,0,0,0,1,1
431,1.90569401146375,0.3297680215362895,GA,2022-11-09,1,1,1,1,1,1,1,0,0,0,0,1
432,2.13568662060324,0.3120926575641095,GA,2022-11-10,1,1,1,1,1,1,0,1,0,0,0,1
433,2.38283864699044,0.2766824616262485,GA,2022-11-11,0,0,1,1,1,1,0,0,0,0,1,1
434,1.27181013011738,0.329190811203564,GA,2022-11-12,1,1,1,1,0,1,0,0,1,0,0,1
435,3.74862309363962,0.3893107352917135,GA,2022-11-13,0,0,1,1,0,1,0,0,1,0,1,1
436,1.39249636779557,0.316386237833966,GA,2022-11-14,1,1,1,1,1,1,0,0,0,0,1,1
437,4.14689151113894,0.3169106963329095,GA,2022-11-15,1,1,0,0,1,1,0,0,0,0,0,0
438,4.03725108200246,0.2932262540028905,GA,2022-11-16,1,1,0,0,1,1,0,0,0,0,0,1
439,2.67561025615546,0.32961134526404,GA,2022-11-17,1,1,1,0,1,1,0,0,0,1,1,0
440,8.84983241508738,0.370334131970207,GA,2022-11-18,1,0,1,0,1,0,0,0,0,0,1,0
441,1.89300885075562,0.3205566197152885,GA,2022-11-19,1,1,0,1,1,1,1,0,0,0,1,1
442,2.14552219268014,0.376593220829073,GA,2022-11-20,0,1,1,1,1,0,0,0,0,0,0,0
443,15.7899327428685,0.3387825489051755,GA,2022-11-21,1,0,0,0,1,1,0,0,0,0,0,0
444,3.76628719478399,0.3253751699578665,GA,2022-11-22,1,1,1,0,1,1,0,0,0,0,0,0
445,9.20829356975389,0.3159832880680165,GA,2022-11-23,1,0,0,0,1,0,0,0,0,0,1,0
446,1.06026416707917,0.373874351600175,GA,2022-11-24,1,0,1,1,1,1,0,0,0,0,1,1
447,11.5815120601082,0.351464126498257,GA,2022-11-25,1,0,1,0,1,0,0,0,0,0,1,0
448,5.10539344546117,0.328464821855813,GA,2022-11-26,1,1,0,0,1,0,0,0,0,0,0,0
449,5.06371338528647,0.313881223840645,GA,2022-11-27,1,1,0,0,1,1,0,0,0,0,0,1
450,5.8877226140219,0.3756486260851805,GA,2022-11-28,1,0,0,1,0,0,0,0,0,0,0,0
451,15.4474603083127,0.3279531776007385,GA,2022-11-29,1,1,0,0,1,0,1,0,0,0,1,0
452,14.7649268196304,0.3088508350292415,GA,2022-11-30,1,0,0,0,1,1,0,0,0,0,0,1
453,12.8617850365,0.3207985274093485,GA,2022-12-01,1,0,0,0,1,1,0,0,0,0,1,1
454,10.1152978916506,0.351310240036611,GA,2022-12-02,1,0,1,0,0,1,0,0,0,0,0,1
455,1.49767099058356,0.3000617168349185,GA,2022-12-03,1,1,1,0,1,1,1,0,1,0,0,1
456,6.51043989621619,0.332819653752618,GA,2022-12-04,1,0,0,0,1,0,1,0,0,0,0,0
457,6.79368669864843,0.337606830794227,GA,2022-12-05,1,1,0,0,1,0,0,0,0,0,1,0
458,14.4722499048796,0.331226857631152,GA,2022-12-06,1,0,0,0,1,1,0,0,0,0,0,0
459,9.32221445136081,0.3289320451772825,GA,2022-12-07,1,1,0,0,1,1,0,0,0,0,0,0
460,9.97867414595666,0.332232393020137,GA,2022-12-08,1,0,1,0,1,1,1,0,1,0,0,0
461,15.046875729933,0.342187888991364,GA,2022-12-09,0,0,0,0,1,1,0,0,0,0,0,0
462,6.6183832980908,0.343442726690957,GA,2022-12-10,1,0,0,0,1,0,1,0,0,0,1,0
463,1.02493293944659,0.0862673380962265,HI,2022-10-30,1,0,1,1,1,1,1,0,1,0,1,1
464,0.370788764337342,0.295035247715191,HI,2022-10-31,1,1,1,1,1,1,1,1,1,1,1,1
465,0.348020692058663,0.291203514393921,HI,2022-11-01,1,1,1,1,1,1,1,1,1,1,1,1
466,2.30191510360357,0.382043698587486,HI,2022-11-02,1,0,1,0,1,0,0,0,1,0,0,0
467,2.33039068230208,0.3888597802715645,HI,2022-11-03,1,0,1,0,1,1,1,0,0,0,1,1
468,0.969070497553065,0.366235986602592,HI,2022-11-04,1,1,0,1,1,1,1,0,0,0,1,1
469,1.7275776181205,0.1220668998803405,HI,2022-11-05,1,0,1,0,1,1,1,0,0,0,1,1
470,0.944235236024463,0.1288317370719965,HI,2022-11-06,1,0,1,1,1,1,1,0,1,0,1,1
471,0.222551889042317,0.135811341043119,HI,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
472,0.679554224915421,0.3109323738604865,HI,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
473,0.997389411448757,0.399770296414474,HI,2022-11-09,0,1,1,1,1,1,1,1,0,0,1,1
474,1.3587109980315,0.4554997042561115,HI,2022-11-10,0,0,0,1,1,1,1,0,0,1,1,1
475,0.66391926441209,0.248417168832125,HI,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
476,1.36398824948534,0.3450567181277575,HI,2022-11-12,1,1,1,1,1,1,0,0,1,0,1,0
477,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.401426428732621,0.3245229671435755,HI,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,1
479,0.802723482057891,0.401276260085263,HI,2022-11-15,1,1,0,1,1,1,1,0,0,1,1,1
480,0.894596164344386,0.3030526850787225,HI,2022-11-16,1,1,1,0,1,1,1,0,1,0,1,1
481,1.39445293451231,0.292737164662431,HI,2022-11-17,1,0,1,0,1,1,1,0,1,0,1,1
482,0.976312642267298,0.709277594030405,HI,2022-11-18,1,1,1,1,0,1,1,1,1,0,0,1
483,0.38514101002815,0.2327270570418675,HI,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1
484,NA,NA,HI,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1.53580112601979,0.3591996109508735,HI,2022-11-23,1,1,0,1,1,1,1,0,0,0,0,1
488,NA,NA,HI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,1.7421476606787,0.2303293762557595,HI,2022-11-25,1,1,1,0,1,1,1,1,1,1,1,1
490,1.91723133712744,0.272285115464856,HI,2022-11-26,1,1,1,0,1,1,1,0,0,0,1,1
491,1.08037566794711,0.4927348403326675,HI,2022-11-27,0,1,1,0,1,1,0,0,1,1,1,1
492,0.240348437366221,0.199608815290992,HI,2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1
493,NA,NA,HI,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,3.66977774036982,0.1809473459774145,HI,2022-12-01,1,0,1,0,1,1,1,0,1,0,1,1
496,0.361148590789203,0.231084599441936,HI,2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1
497,1.75904745792981,0.4846315135465705,HI,2022-12-03,1,1,0,1,1,1,1,0,0,0,1,1
498,1.33108847187243,0.1925493527493805,HI,2022-12-04,1,1,1,0,1,1,0,0,1,0,1,1
499,NA,NA,HI,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.841614786713513,0.2991237620000115,HI,2022-12-06,1,1,1,1,1,1,1,1,1,0,0,1
501,0.363854950411809,0.2269928762059065,HI,2022-12-07,1,1,1,1,1,1,1,0,1,0,1,1
502,0.629739741644433,0.195166877719886,HI,2022-12-08,1,1,1,1,1,1,1,0,1,0,1,0
503,0.382550296777221,0.2666653147557035,HI,2022-12-09,1,1,1,1,1,1,1,0,1,0,1,1
504,1.28451591496195,0.25908838042659,HI,2022-12-10,1,1,1,1,1,0,1,0,1,0,1,0
505,1.91637143217305,0.0746272311934045,IA,2022-10-30,1,0,1,0,1,1,1,0,1,0,1,1
506,1.0486725143156,0.180111829451639,IA,2022-10-31,1,1,1,1,1,1,0,0,1,0,1,1
507,1.49107453654125,0.1985456300139745,IA,2022-11-01,1,1,1,1,1,0,0,0,0,0,1,0
508,1.53514517638262,0.2172823344376495,IA,2022-11-02,1,1,1,0,1,1,0,0,1,0,1,1
509,2.00519441636413,0.2839626028404405,IA,2022-11-03,1,0,1,1,1,1,1,1,0,0,1,1
510,1.97639246164461,0.1351760145312285,IA,2022-11-04,0,0,1,1,1,1,0,0,1,0,1,1
511,4.6702867304477,0.37449603662034,IA,2022-11-05,1,0,1,0,1,1,1,0,1,0,1,1
512,1.33239923635955,0.1887343455322055,IA,2022-11-06,0,1,1,1,1,0,0,0,1,0,1,0
513,1.26337555967535,0.185620716778235,IA,2022-11-07,1,1,1,1,1,1,0,0,1,0,1,0
514,1.39948954205309,0.229090388185552,IA,2022-11-08,1,1,0,1,1,1,0,0,0,0,1,1
515,0.754716557256277,0.192562618188892,IA,2022-11-09,1,1,1,1,1,1,0,0,1,1,1,1
516,1.96548358507597,0.133916699242176,IA,2022-11-10,0,0,1,1,1,1,0,0,1,0,1,1
517,1.98463795428044,0.332861545749196,IA,2022-11-11,1,0,0,0,0,1,0,0,0,0,0,1
518,0.848155868119859,0.266409303088606,IA,2022-11-12,1,1,0,1,1,1,0,0,0,0,1,1
519,1.17723299870586,0.194314744655863,IA,2022-11-13,1,1,0,1,1,1,1,0,0,0,1,1
520,3.30575463299455,0.167800091285208,IA,2022-11-14,0,0,1,1,1,1,0,0,0,0,1,1
521,1.46322474283672,0.221328105821839,IA,2022-11-15,1,1,1,1,1,1,0,0,1,0,1,1
522,2.5568743919407,0.2334027362915595,IA,2022-11-16,1,1,1,0,0,0,0,0,0,0,0,0
523,3.10820598818664,0.183942740898449,IA,2022-11-17,0,0,1,1,1,1,1,1,0,0,1,1
