...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22B_50_CI,X22C_50_CI,X22D_50_CI,X22E_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X21K_95_CI,X21L_95_CI,X22B_95_CI,X22C_95_CI,X22D_95_CI,X22E_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
491,NA,NA,HI,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.505872925188892,0.2004941765707405,HI,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
494,0.935356799274937,0.2954702254438615,HI,2023-04-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
495,0.999498306067046,0.02235925348858425,HI,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
496,0.473671393419291,0.1977715697040735,HI,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
497,1.53159599161771,0.4290431163829875,HI,2023-04-29,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
498,0.267659055385955,0.027023493009793,HI,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
499,NA,NA,HI,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,2.04178749917991,0.557835718510025,HI,2023-05-02,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
501,0.172166373854989,0.0330576484377753,HI,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502,1.10556910319669,0.81226187406823,HI,2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
503,NA,NA,HI,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.797375267706044,0.38595033238222,IA,2023-03-26,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
506,1.12114689364518,0.093884585585006,IA,2023-03-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
507,1.66664594553372,0.02089756970136945,IA,2023-03-28,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1
508,0.580613970652765,0.0215644654518353,IA,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
509,0.843082579679396,0.1558604351797795,IA,2023-03-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
510,1.07217948992731,0.0230877458342569,IA,2023-03-31,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
511,0.0363024661054383,0.023953751942076,IA,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
512,0.127337506063648,0.02489684278509535,IA,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
513,2.29341103218057,0.418592205909069,IA,2023-04-03,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
514,1.66789159678692,0.08291623439783,IA,2023-04-04,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0
515,0.542345687734683,0.0282585050794071,IA,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
516,0.605354996157917,0.0295844016547318,IA,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
517,0.590251326344416,0.03102955938325525,IA,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
518,0.320213230564382,0.032605761599670303,IA,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
519,0.156495448156757,0.03432618450045325,IA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
520,0.794734211397619,0.099913109236822,IA,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
521,1.0605024777366,0.03826013906593395,IA,2023-04-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
522,0.908044625075247,0.1431731387337205,IA,2023-04-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
523,0.771077981550473,0.215908292597017,IA,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
524,1.1327060335762,0.0456663044938763,IA,2023-04-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
525,0.225697374015932,0.0486223629471389,IA,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
526,0.22741282302714,0.0518636229468885,IA,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
527,1.12064186287742,0.154365612371199,IA,2023-04-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
528,0.582502202331351,0.1490358580536995,IA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
529,0.92676386305709,0.063583487589521,IA,2023-04-19,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
530,0.534788924946854,0.321242290460483,IA,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
531,0.27646144126301,0.073364821225312,IA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
532,0.797477955134023,0.549169059810225,IA,2023-04-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
533,0.83414554971288,0.2917442155273155,IA,2023-04-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
534,0.805557472169519,0.2353079488973625,IA,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
535,0.943973140393113,0.303931228599293,IA,2023-04-25,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
536,1.31430158814089,0.1799086712190365,IA,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
537,0.141989134573156,0.1146029625663575,IA,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
538,1.44126532227231,0.3384731963816565,IA,2023-04-28,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
539,0.47506445681857,0.2932335175992085,IA,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
540,0.442459930694904,0.142565838699081,IA,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
541,0.902888861789104,0.2441124492304035,IA,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
542,1.01274851900984,0.2820061240493775,IA,2023-05-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
543,1.80020387987648,0.240012105673647,IA,2023-05-03,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0
544,0.920431412524725,0.226905288025011,IA,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
545,1.09107615957914,0.301268603266097,IA,2023-05-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
546,0.230967562801851,0.210980256449621,IA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
547,0.0139861195499055,0.00684739230806565,ID,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
548,NA,NA,ID,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,0.0136779765570099,0.0065287820328976,ID,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550,0.0458302854815693,0.00639466237781655,ID,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
551,0.0133259363754507,0.00627633757195185,ID,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
552,NA,NA,ID,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.011529248758885,0.00595032788709135,ID,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
556,NA,NA,ID,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,0.0135520832656385,0.00587116374262635,ID,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
558,0.0137356764699377,0.005852146369553,ID,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
559,NA,NA,ID,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.0175946692935783,0.00604194111680185,ID,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
565,0.0181971384123105,0.0061295496896198,ID,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
566,NA,NA,ID,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,0.0178749664207059,0.0066770826822845,ID,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
570,0.0169420238776885,0.00687086723870645,ID,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
571,NA,NA,ID,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,0.0237018232726556,0.00828439012956405,ID,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
576,NA,NA,ID,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0.027785647770726,0.00910671988800215,ID,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
578,NA,NA,ID,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,0.123229084242862,0.0154265310582195,ID,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
587,NA,NA,ID,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.60627150190969,0.115353742637133,IL,2023-03-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
590,1.27189516602368,0.122517394525767,IL,2023-03-27,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0
591,2.11249235407531,0.150649427007497,IL,2023-03-28,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
592,2.01797500164481,0.1723316454392005,IL,2023-03-29,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0
593,0.917453467313867,0.1311980191870035,IL,2023-03-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
594,1.01565140295782,0.1169634329432965,IL,2023-03-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
595,0.949079439282994,0.0540235098846245,IL,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
596,1.08578786848978,0.107382975370842,IL,2023-04-02,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
597,1.1503922537752,0.111050780237651,IL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
598,1.07980318468593,0.115162578816501,IL,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
599,1.13602297503169,0.1486389603819885,IL,2023-04-05,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
600,1.17609307930096,0.0886868884726635,IL,2023-04-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
601,1.49758886161165,0.166886480897689,IL,2023-04-07,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
602,0.851245008775394,0.1226490521584635,IL,2023-04-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
603,0.546055371229198,0.0166242190539779,IL,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
604,1.86048555540542,0.1585044239491315,IL,2023-04-10,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0
605,2.25374875979984,0.1682917074998085,IL,2023-04-11,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
606,1.1644295833253,0.1799089206670885,IL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
607,0.942125371863501,0.117919315303594,IL,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
608,1.92855064716523,0.1987372546371645,IL,2023-04-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
609,1.48212687730677,0.185097180293247,IL,2023-04-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
610,0.567362360767548,0.1161612331915905,IL,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
611,5.09827384886561,0.071670887956192,IL,2023-04-17,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
612,2.84603379430793,0.1478766846490705,IL,2023-04-18,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1
613,1.85187366087956,0.160576630991189,IL,2023-04-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
614,0.644548768822144,0.2280503727931235,IL,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
615,1.22878417214938,0.199149688737631,IL,2023-04-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
616,1.58745165921431,0.1552387753160215,IL,2023-04-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0
617,0.86133784974138,0.212391936014472,IL,2023-04-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
618,5.19224384705297,0.1080657264158205,IL,2023-04-24,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0
619,2.72928091349972,0.2285916499247545,IL,2023-04-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0
620,2.25523263403242,0.1997868703652465,IL,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
621,4.48062580638957,0.29181909598494,IL,2023-04-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0
622,2.61057546288326,0.203875452963118,IL,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
623,1.72500257411137,0.244897093215094,IL,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
624,4.00881568496602,0.152761915673686,IL,2023-04-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
625,5.83475208433898,0.2195076635004285,IL,2023-05-01,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1
626,4.53877829584862,0.257979710235758,IL,2023-05-02,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
627,6.94981706056414,0.196604459647433,IL,2023-05-03,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1
628,3.48849745399466,0.2208496844707975,IL,2023-05-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
629,8.71262033220673,0.2087952639924635,IL,2023-05-05,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
630,2.95215865600284,0.2794380725170085,IL,2023-05-06,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
631,0.18303264148195,0.00797692167689295,IN,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
632,0.841068119944906,0.1816466198160895,IN,2023-03-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
633,0.626940908185243,0.146568387342934,IN,2023-03-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
634,0.891475626941231,0.284385734874197,IN,2023-03-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
635,NA,NA,IN,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.965151899080743,0.295062391767935,IN,2023-03-31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
637,0.144575681766121,0.00953871309328425,IN,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,1.23457595543679,0.871035500560825,IN,2023-04-02,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
639,0.73310797022319,0.1314485245779375,IN,2023-04-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
640,0.0960250711665266,0.010946801212043,IN,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
641,0.922115563758959,0.291055122211928,IN,2023-04-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
642,0.0167231884720605,0.0122049501035332,IN,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,0.058008312378302,0.01295085353404975,IN,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
644,0.295603354196239,0.0137862948554888,IN,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
645,1.15944313048982,0.7955820168889,IN,2023-04-09,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
646,0.345413151461249,0.01576802402074315,IN,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647,0.143528518721725,0.01693895502772635,IN,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,0.0217769654806625,0.01824902063598315,IN,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,0.838971929593966,0.2838657196933685,IN,2023-04-13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
650,0.41272824820803,0.02135479580312695,IN,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
651,0.306093396921153,0.0231897875034957,IN,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
652,NA,NA,IN,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.702768822619658,0.1551744491535035,IN,2023-04-17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
654,1.10535649528138,0.03010755298520025,IN,2023-04-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
655,0.251015658056824,0.03297811619101405,IN,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
656,0.733838149248549,0.2735331452069995,IN,2023-04-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
657,0.436056997662565,0.03976256659800895,IN,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,0.0548641887896363,0.0437508996337856,IN,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,NA,NA,IN,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,0.65131129678157,0.215112799307389,IN,2023-04-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
661,0.711908740438843,0.269065221618536,IN,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
662,0.718139932144256,0.191372770887529,IN,2023-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
663,0.812979633200432,0.071317561448922,IN,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
664,0.0886006209909237,0.07866029626228,IN,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
665,NA,NA,IN,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.1095201488265,0.0955035760592455,IN,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
667,0.650637240008781,0.28098095864706,IN,2023-05-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
668,0.750415120804153,0.236674133094543,IN,2023-05-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1
669,NA,NA,IN,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,0.675548184208416,0.2809185580357205,IN,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
671,1.00990206903054,0.4225821258790785,IN,2023-05-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1
672,0.693292974975328,0.290086831233553,IN,2023-05-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
673,0.00359733503418326,0.00402665673346339,KS,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
674,0.0496059271681142,0.003956962622319065,KS,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
675,NA,NA,KS,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.0140020428359242,0.00385543586061566,KS,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,0.0157221032232597,0.003822808234288945,KS,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
678,NA,NA,KS,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,KS,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.00432021029351962,0.00392318257413006,KS,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
