...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
236,0.446228091745465,0.04923003173554765,CO,2023-05-04,1,1,1,1,1,1,1,1,1,0,0,1,0,1
237,0.0844310102958213,0.053359382221887,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.589766998860159,0.3390298747097875,CO,2023-05-07,1,1,1,0,1,1,1,1,1,0,0,1,1,1
240,0.975927254942428,0.708950674732905,CO,2023-05-08,1,1,1,1,0,1,1,1,1,0,1,0,1,1
241,0.58059580212192,0.331246571444807,CO,2023-05-09,1,1,1,0,1,1,1,0,1,0,0,0,1,1
242,2.27683117526077,0.62406850506155,CO,2023-05-10,1,1,0,0,1,0,0,1,1,0,0,1,1,0
243,0.369343879185443,0.086449171757775,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.673795120498786,0.101251362595189,CO,2023-05-13,1,1,1,1,1,1,1,1,1,0,0,1,0,0
246,0.161050993892344,0.109467326974094,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,1.35565683816059,0.206891239016549,CO,2023-05-15,1,1,1,1,0,1,1,1,1,0,1,0,1,1
248,0.74956230244539,0.3847859401962445,CO,2023-05-16,1,1,1,1,0,1,1,1,1,0,1,0,1,1
249,0.206178152674298,0.1375765332380625,CO,2023-05-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
250,0.779926585650898,0.3895076062839525,CO,2023-05-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
251,0.860126866359653,0.627666764583835,CO,2023-05-19,1,0,1,1,1,1,1,1,0,1,0,1,1,1
252,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,1.62378396430612,0.547821965031865,CT,2023-04-10,1,1,0,0,1,1,0,1,1,0,0,1,0,0
255,0.585129030369588,0.169464450665718,CT,2023-04-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
256,0.574910973861586,0.1691057537373845,CT,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,0.0263613650128939,0.02461703096809075,CT,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0254878901488791,0.0261001450152403,CT,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.691239058834919,0.2129022421060935,CT,2023-04-16,1,1,1,0,1,1,1,1,1,0,0,1,1,1
261,0.102944100677653,0.03092422872337765,CT,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,0.809837525717721,0.371183080245012,CT,2023-04-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
263,0.115013234372674,0.03446861536342435,CT,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.038910374902613,0.03634589547060095,CT,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.0434300883058137,0.0382970030456584,CT,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0.0405191983924454,0.04243404154775495,CT,2023-04-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1
268,0.744901534251891,0.356380155501743,CT,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
269,0.7433177464872,0.2677600630837585,CT,2023-04-25,1,1,1,0,1,1,1,0,1,1,0,1,1,1
270,1.14353689069539,0.762611814285255,CT,2023-04-26,1,0,0,1,1,1,1,1,0,0,1,1,1,1
271,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.165719337743013,0.0543227525985,CT,2023-04-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
273,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.945511486248468,0.4006143955586115,CT,2023-05-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
277,1.51799429800698,0.506516095414755,CT,2023-05-03,1,1,0,1,1,0,0,1,1,0,1,0,0,0
278,0.201991617096576,0.071928626690164,CT,2023-05-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1
279,0.0685265100349678,0.075216757141235,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,0.0670679467354814,0.0785925804140665,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.739979982654081,0.265487768491403,CT,2023-05-08,1,1,1,0,1,1,1,1,1,0,0,1,1,1
283,2.15372780574195,0.439153015139088,CT,2023-05-09,1,1,0,0,1,0,1,1,1,0,0,0,0,1
284,0.947638415323176,0.3412244633886765,CT,2023-05-10,1,1,1,0,1,1,1,1,1,0,0,0,1,1
285,1.03148877501959,0.1967901532061815,CT,2023-05-11,1,0,1,1,1,1,1,1,0,0,0,0,1,1
286,1.11091984993726,0.419262732759561,CT,2023-05-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
287,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.101446785453991,0.1142766413071325,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,2.46483065914188,0.649083056632585,CT,2023-05-17,1,0,0,0,1,1,1,1,0,0,0,0,1,1
292,1.70777849290166,0.4589713565582525,CT,2023-05-18,1,1,0,1,0,0,1,1,1,0,1,0,0,1
293,0.111339308314274,0.1242273161613915,CT,2023-05-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1
294,1.83253392105143,0.491891334945894,CT,2023-05-20,1,0,1,1,1,1,1,1,0,0,1,1,1,1
295,NA,NA,DC,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.0486486494800257,0.03362618275343415,DC,2023-04-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1
297,0.0507643836781431,0.036082629942886,DC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.0558244539421504,0.04153734587009325,DC,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.0599262530980097,0.0445562886465702,DC,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.0694109167634485,0.0512317721171985,DC,2023-04-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1
303,0.222778274756709,0.0549110911110615,DC,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.843333788787577,0.2898929467861635,DC,2023-04-18,1,1,1,1,1,0,1,0,1,0,0,1,0,1
305,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0868223888633348,0.067457433454485,DC,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.586034711279289,0.3539861841447315,DC,2023-04-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1
308,0.105171710829884,0.0771993926429935,DC,2023-04-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1
309,0.568875132820086,0.3515829962934005,DC,2023-04-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1
310,1.44577747669908,0.3998384169304655,DC,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
311,0.113995526642857,0.094112852192196,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.832017971771321,0.4978134343755385,DC,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
315,1.49663026666208,0.676191936469015,DC,2023-04-29,1,0,0,1,1,0,1,1,0,0,0,1,0,1
316,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.840630304785064,0.415917476042012,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,0,1,0,1
321,0.176020430309402,0.1726170240318945,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,0.198851083931407,0.1822656673200545,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1.21295675709661,0.504936366994325,DC,2023-05-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1
325,1.17248958657997,0.297264915952968,DC,2023-05-09,1,1,1,1,0,1,1,1,1,1,0,0,1,1
326,0.212787055500449,0.2231364206163385,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.871168338758368,0.62466182133614,DC,2023-05-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
328,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.26065268328472,0.265728945517696,DC,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1
331,0.27054407477701,0.2762916059168455,DC,2023-05-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
332,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.05578985800228,0.435985814444866,DC,2023-05-17,1,0,1,1,1,1,1,1,0,0,0,0,1,1
334,0.67163333129618,0.383973126132449,DC,2023-05-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
335,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0107206862978479,0.004394041013081955,DE,2023-04-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
339,0.0814933411193838,0.004514407063738705,DE,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.0102356817575422,0.004635485099543365,DE,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,0.083417456818248,0.00475683855936885,DE,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,0.0115807261318064,0.004878037177421615,DE,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,NA,NA,DE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.0467256462771208,0.0051183285697403,DE,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.0130425704035184,0.00523666589453815,DE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0147817843810517,0.00546812196221605,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0136935611893747,0.0056910922733657,DE,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.989700080743566,0.4404670885424105,DE,2023-04-24,1,1,0,1,0,1,1,1,1,0,1,0,1,1
353,0.0176480841401794,0.006109309097048,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.0182497754412323,0.0063069017096724,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.955295785213944,0.3031095248782395,DE,2023-05-01,1,1,1,1,1,0,1,1,1,0,1,1,0,1
360,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.082631565025353,0.0069038867402415,DE,2023-05-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1
362,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.0234741207486471,0.0071300302086713,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0253605685007106,0.0072543255353757,DE,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
365,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1.79921684272583,0.864591603531785,DE,2023-05-09,1,1,0,0,0,1,1,1,1,0,0,0,1,1
368,0.0326789539708989,0.0078710077365066,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,0.106953417182738,0.00806667239573225,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,1.12082273999385,0.86086689725235,DE,2023-05-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
371,0.0323469673370578,0.0085274367273519,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,2.62968867471051,0.85085945704876,DE,2023-05-17,1,1,0,0,0,1,1,1,1,0,0,0,1,1
376,0.0387861362379778,0.01025806275430355,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,0.711766622562426,0.2895994590778335,DE,2023-05-20,1,1,1,1,0,1,1,1,1,0,1,0,1,1
379,0.512645373506761,0.01411410106233425,FL,2023-04-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
380,3.27344378801507,0.145191246979051,FL,2023-04-10,1,0,1,1,1,0,1,0,0,0,0,0,0,1
381,2.72222438255899,0.1747107681698415,FL,2023-04-11,0,0,1,1,0,1,1,0,0,0,0,0,0,0
382,2.714514357543,0.150546252595735,FL,2023-04-12,1,0,1,0,0,1,1,0,0,0,1,0,0,1
383,3.67618297538618,0.067752024529459,FL,2023-04-13,1,1,0,1,1,1,0,1,0,0,1,0,1,0
384,2.36327409188225,0.0699351961815015,FL,2023-04-14,1,1,0,0,1,1,1,0,0,0,0,0,1,1
385,1.95249578132264,0.199473741381546,FL,2023-04-15,1,0,1,0,1,1,1,0,0,0,0,1,1,1
386,2.56231312964043,0.190590376564625,FL,2023-04-16,1,1,1,0,1,1,1,1,1,0,0,0,1,1
387,2.8032879311166,0.2169346133556085,FL,2023-04-17,1,1,0,1,0,0,1,1,0,1,0,0,0,0
388,0.837446200597608,0.223350638131323,FL,2023-04-18,1,1,1,1,1,0,1,0,1,1,1,1,0,1
389,2.69348710767756,0.233013945318672,FL,2023-04-19,1,0,0,1,1,1,0,0,0,0,0,0,1,0
390,1.95971723574,0.178830723657246,FL,2023-04-20,1,1,1,0,1,1,1,0,1,0,0,1,1,1
391,1.73603361126896,0.1362610908247955,FL,2023-04-21,1,1,1,1,1,1,1,1,0,0,0,0,1,1
392,1.00288953303845,0.152206992604475,FL,2023-04-22,1,1,1,1,1,1,0,1,0,1,1,0,1,0
393,2.00787272748629,0.3281680556008925,FL,2023-04-23,0,1,0,0,1,1,1,1,1,0,0,0,1,1
394,2.81561191945714,0.237736061487714,FL,2023-04-24,1,0,0,1,1,1,1,0,0,0,1,0,0,1
395,2.71348651921151,0.177360026845259,FL,2023-04-25,1,0,1,0,0,1,1,1,0,0,0,1,1,0
396,1.96900047732486,0.2069642067378595,FL,2023-04-26,1,0,1,1,1,1,1,0,0,0,0,0,0,1
397,1.82578895674333,0.2194845202651085,FL,2023-04-27,1,1,1,1,1,1,1,0,0,0,1,0,0,1
398,2.09200827530321,0.110131805805866,FL,2023-04-28,1,1,0,1,1,1,1,1,0,0,0,0,1,0
399,3.67155731594563,0.3505822297113545,FL,2023-04-29,1,0,0,1,0,1,1,1,0,0,0,0,1,0
400,3.75150197000502,0.355294753954569,FL,2023-04-30,1,1,0,0,1,0,1,1,0,0,0,0,0,1
401,2.8313717099928,0.24388228729582,FL,2023-05-01,1,0,1,0,1,1,1,1,0,0,0,0,0,1
402,1.75864893890396,0.216661200706885,FL,2023-05-02,1,1,1,0,1,1,1,1,0,0,0,0,1,0
403,1.80964093961769,0.149164261914963,FL,2023-05-03,1,1,1,1,1,1,1,0,0,0,1,0,1,1
404,3.32879734197994,0.1218118889208055,FL,2023-05-04,1,0,0,1,1,1,1,1,0,0,1,0,1,1
405,3.90568099905677,0.0798013995495155,FL,2023-05-05,1,0,0,1,1,1,1,1,0,0,0,1,0,1
406,3.54738046204374,0.330203780595575,FL,2023-05-06,1,1,0,0,1,0,0,1,0,0,0,0,0,0
407,1.94251003393593,0.1101175712831855,FL,2023-05-07,1,1,0,1,1,1,1,1,0,0,0,0,0,1
408,2.22394569791791,0.215836203314728,FL,2023-05-08,0,1,1,1,1,1,0,0,0,0,0,0,1,1
409,5.70107411099976,0.3005131215459655,FL,2023-05-09,1,1,0,0,0,1,1,1,0,0,0,0,1,1
410,6.82480048636716,0.3178179043105435,FL,2023-05-10,1,1,0,0,1,1,1,1,0,0,0,0,1,0
411,5.37533451247495,0.310576168611372,FL,2023-05-11,1,1,0,0,1,1,1,0,0,0,0,0,1,0
412,2.09875215522677,0.2860003224366245,FL,2023-05-12,1,1,1,0,0,1,1,1,0,0,1,0,1,1
413,0.868861035599563,0.269991801791677,FL,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
414,0.569106218971625,0.169543533130189,FL,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1
415,2.89608079740968,0.362925022937075,FL,2023-05-15,1,1,0,0,0,1,1,1,0,1,0,0,1,1
416,1.67776699415557,0.201881593340089,FL,2023-05-16,1,1,1,0,1,1,1,1,0,0,1,1,1,1
417,3.35869020061838,0.3000649949851245,FL,2023-05-17,1,1,1,1,0,1,1,1,0,0,0,0,1,1
418,2.63207873011569,0.2433613950559805,FL,2023-05-18,1,1,1,0,1,1,1,1,0,0,0,0,1,1
419,2.86123899984325,0.2863757392490295,FL,2023-05-19,1,0,1,1,0,1,1,1,0,0,0,0,0,1
420,0.933356333861158,0.2643185692273995,FL,2023-05-20,1,1,1,1,1,1,1,1,0,0,0,0,1,1
421,NA,NA,GA,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.23518623165736,0.218233580473423,GA,2023-04-10,1,0,1,1,1,1,1,1,0,0,0,1,1,0
423,2.20168787415236,0.2173144580770085,GA,2023-04-11,0,1,1,1,1,1,1,0,1,0,1,0,1,1
424,0.566159517372133,0.01570889992796145,GA,2023-04-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
425,0.544519859608163,0.145482589010952,GA,2023-04-13,1,1,1,1,1,1,1,0,0,0,1,0,1,1
426,0.671922520297543,0.1170768132877465,GA,2023-04-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
427,0.683071223749402,0.150569327163995,GA,2023-04-15,1,1,1,0,1,1,1,1,1,0,0,1,1,1
428,0.767995887420292,0.1345069733168695,GA,2023-04-16,1,1,1,1,1,1,0,1,1,1,1,0,1,0
429,0.798719148434274,0.135830732557,GA,2023-04-17,1,0,1,1,1,1,1,0,0,0,1,0,1,1
430,0.284329959378109,0.01842148318402255,GA,2023-04-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
431,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1.47348963372025,0.420769440343655,GA,2023-04-20,1,0,0,0,1,1,1,0,0,1,0,0,1,1
433,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0322120372224482,0.0206324994491893,GA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,1.42729073410827,0.418106362485301,GA,2023-04-23,1,0,0,0,1,1,1,1,0,0,0,1,1,1
436,0.810764706828198,0.183750449559222,GA,2023-04-24,1,0,1,1,1,1,1,1,1,0,1,0,1,1
437,0.860934363901636,0.2364347618051705,GA,2023-04-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0
438,1.95951593014147,0.324273682866632,GA,2023-04-26,1,1,0,1,0,1,0,1,1,0,0,0,1,0
439,0.677840808045829,0.2138223672023555,GA,2023-04-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1
440,1.25550381663844,0.3925049206786135,GA,2023-04-28,1,1,0,0,1,1,1,1,1,0,0,1,1,1
441,0.99037650880675,0.4230869884536465,GA,2023-04-29,1,0,1,1,1,1,1,1,0,0,1,1,1,1
442,0.896270740331719,0.291609552996564,GA,2023-04-30,1,1,1,1,1,0,1,1,1,0,1,0,0,1
443,2.29657055799979,0.3408744094718875,GA,2023-05-01,1,0,0,0,1,0,1,0,1,0,0,0,0,0
444,2.76230535892799,0.369584029235298,GA,2023-05-02,1,0,0,0,1,0,1,0,0,0,0,0,0,1
445,1.82681849151775,0.3490675158046385,GA,2023-05-03,1,0,0,0,1,1,1,1,0,0,0,0,1,1
446,1.72196955648986,0.4087768606408335,GA,2023-05-04,1,0,0,1,1,1,0,1,0,1,0,0,1,0
447,0.573095946275312,0.201985795536496,GA,2023-05-05,1,1,1,1,1,1,1,1,1,0,0,1,0,1
448,0.0444800004517948,0.0328541110528805,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,0.565145755347058,0.168207109840341,GA,2023-05-07,1,1,1,1,1,1,1,1,1,0,0,0,1,1
450,0.820701248948004,0.2819625476464295,GA,2023-05-08,0,1,1,1,1,1,1,0,1,1,0,1,1,1
451,3.01941701598868,0.3578710789970945,GA,2023-05-09,1,0,0,1,0,1,1,0,0,0,1,0,1,1
452,0.586653134629733,0.169066513408239,GA,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1
453,0.731298488691024,0.186424198897782,GA,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
454,1.96361839268437,0.57105280264918,GA,2023-05-12,1,1,0,1,1,0,0,1,1,0,1,1,0,0
455,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.975448076989916,0.67532823415871,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1
458,1.3186876576642,0.4915992483245275,GA,2023-05-16,1,0,0,1,0,1,1,1,0,1,1,0,1,1
459,1.0395526458145,0.315456980071673,GA,2023-05-17,1,0,1,1,1,1,1,1,0,0,0,1,1,1
460,1.41866062729452,0.201823703725038,GA,2023-05-18,1,1,1,1,1,0,1,1,1,0,1,0,0,0
461,0.788858174085601,0.142513883370754,GA,2023-05-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
462,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.208846575951449,0.01985780453551835,HI,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465,0.203730687856137,0.0202917767523623,HI,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,0.124781050223987,0.02074413289686695,HI,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
467,0.0664053521708518,0.0212152762423045,HI,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468,NA,NA,HI,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,0.0633165762585491,0.02221596374682055,HI,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470,0.0170512011685362,0.02274675163662755,HI,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,NA,NA,HI,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.121747213169543,0.02387304336184785,HI,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473,1.47946550213661,0.399028954771201,HI,2023-04-19,1,1,0,1,1,1,0,1,1,0,1,1,1,0
474,0.204097852740703,0.0250919415955896,HI,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,0.986732037665646,0.2908414878873765,HI,2023-04-21,1,1,1,1,1,1,0,1,1,0,1,1,1,0
476,NA,NA,HI,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
