...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
261,0.229265388854552,0.257565841705334,CT,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
262,1.17475705975641,0.261267825252956,CT,2022-11-08,1,0,1,1,1,1,1,0,1,0,1,1
263,0.747698480897652,0.341404895749621,CT,2022-11-09,0,1,1,1,1,1,0,0,1,1,1,1
264,0.498048946338529,0.250069033191679,CT,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
265,0.57623928671694,0.2589377924304845,CT,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,1
266,2.08911514309879,0.386674055357546,CT,2022-11-12,1,1,0,1,0,1,0,0,0,1,0,1
267,2.28270667452573,0.355001595686649,CT,2022-11-13,1,0,1,0,1,0,0,0,1,1,1,0
268,2.81901918448667,0.3099797432821975,CT,2022-11-14,1,1,1,1,0,0,1,0,0,0,0,0
269,NA,NA,CT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.502268595575399,0.368196787518806,CT,2022-11-16,1,1,1,1,1,1,1,0,1,0,1,1
271,0.936919630321231,0.2802762302006725,CT,2022-11-17,1,1,1,1,1,1,0,0,1,0,0,1
272,3.05219449273874,0.3800255693957425,CT,2022-11-18,1,0,0,0,0,1,1,0,1,0,1,0
273,1.2341184836774,0.347681755765329,CT,2022-11-19,1,1,1,1,0,0,0,0,1,0,0,0
274,3.30857226198179,0.41999493807273103,CT,2022-11-20,1,1,0,0,1,0,1,0,0,0,1,0
275,1.00764949350461,0.704933001419585,CT,2022-11-21,1,1,1,1,0,1,1,1,1,0,0,1
276,2.3765466821974,0.3453535586420125,CT,2022-11-22,1,0,1,1,0,0,1,0,1,1,1,0
277,NA,NA,CT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.356822977262499,0.2861259792392315,CT,2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1
280,1.60029708554648,0.2778906100632995,CT,2022-11-26,1,1,0,1,1,1,0,0,0,0,1,1
281,9.68810111220463,0.4756896167450365,CT,2022-11-27,1,0,1,0,1,0,0,0,1,0,0,0
282,3.35534843019791,0.3195379349349095,CT,2022-11-28,1,1,1,0,0,0,0,1,1,0,0,0
283,1.88351582134782,0.219728798890281,CT,2022-11-29,1,0,1,1,1,0,0,0,1,0,0,0
284,1.29215936227812,0.325477036841133,CT,2022-11-30,1,1,0,1,1,0,1,1,1,0,1,0
285,1.15916024443836,0.0803354211765235,CT,2022-12-01,1,1,1,0,1,1,1,1,1,1,1,1
286,2.92771362290119,0.287474733356231,CT,2022-12-02,1,1,0,1,1,0,0,0,0,0,0,0
287,3.41138655065785,0.280577153285345,CT,2022-12-03,1,1,1,1,1,0,0,0,0,0,1,0
288,2.81845490868128,0.279900586633719,CT,2022-12-04,1,0,1,1,0,0,1,0,1,0,0,0
289,4.26732063119659,0.2800791681909275,CT,2022-12-05,1,0,1,1,1,0,0,0,0,0,1,0
290,0.727090775338145,0.1366112683061485,CT,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
291,3.06433649340161,0.353398504316075,CT,2022-12-07,1,1,1,0,1,0,1,1,0,0,0,0
292,4.03791631915414,0.412457383611466,CT,2022-12-08,1,1,1,0,1,0,1,1,0,0,0,0
293,3.19544923643072,0.3429768403020705,CT,2022-12-09,1,1,1,0,1,0,1,0,0,0,0,0
294,2.66010148261124,0.2722078757009245,CT,2022-12-10,1,0,1,1,1,0,1,0,1,1,1,0
295,0.233157037764307,0.258237318835761,DC,2022-10-30,1,1,1,1,1,1,0,1,1,0,1,1
296,3.99880863078514,0.3375106128904205,DC,2022-10-31,1,0,1,0,1,0,0,0,1,0,1,0
297,1.96688425290069,0.276241488415086,DC,2022-11-01,1,0,1,1,1,1,0,0,1,0,1,1
298,1.01259832535175,0.314462127970763,DC,2022-11-02,1,1,1,1,1,1,0,0,1,0,1,1
299,1.70712865112298,0.50233964478794,DC,2022-11-03,1,1,0,0,1,0,0,0,0,1,1,0
300,1.36632389319942,0.4081899889853515,DC,2022-11-04,1,1,1,1,0,0,1,1,1,0,0,0
301,1.93214292088812,0.51938806212232,DC,2022-11-05,1,1,1,0,0,1,1,0,1,0,0,1
302,0.659689502271756,0.3331532424687395,DC,2022-11-06,0,1,1,1,1,1,0,0,1,0,1,1
303,1.40821895525569,0.364320615092809,DC,2022-11-07,1,1,0,0,1,1,1,0,0,1,1,1
304,0.899111700996067,0.205033873487904,DC,2022-11-08,1,1,1,1,1,1,0,1,1,0,1,1
305,1.97292475216797,0.1225660004762525,DC,2022-11-09,1,0,1,0,1,1,1,1,1,1,1,1
306,1.648282366787,0.38233201082993,DC,2022-11-10,1,0,0,0,1,1,0,0,0,0,1,1
307,0.374905246693988,0.2907510954425995,DC,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
308,2.33838566350344,0.098336434750726,DC,2022-11-12,1,0,1,0,1,1,0,0,1,0,1,1
309,1.60052790380458,0.0912576839653355,DC,2022-11-13,1,0,1,0,1,1,1,0,1,0,1,1
310,0.475521068540943,0.1727175309586135,DC,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,1
311,0.901675674875347,0.3097620475637395,DC,2022-11-15,1,0,1,1,1,1,1,0,1,0,1,1
312,1.38832142485343,0.3949810525317745,DC,2022-11-16,1,1,0,0,1,1,1,0,0,0,1,1
313,0.362065283852092,0.1936574222798675,DC,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1
314,2.11903240223563,0.3372224372335305,DC,2022-11-18,1,0,1,0,1,1,0,0,1,0,0,1
315,1.67906106580868,0.256789815072964,DC,2022-11-19,1,1,1,1,0,1,1,0,1,0,0,1
316,2.4909362521539,0.3636173444727095,DC,2022-11-20,1,0,1,0,0,1,1,0,1,0,0,1
317,0.587026327453259,0.340291483453475,DC,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
318,0.816887469883014,0.2786578292340235,DC,2022-11-22,1,1,0,1,1,1,1,1,0,0,1,1
319,1.13403798077348,0.2707177741781815,DC,2022-11-23,1,1,0,1,0,1,1,0,0,0,0,1
320,NA,NA,DC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,0.575524071240621,0.1179983560101845,DC,2022-11-25,1,1,1,1,1,1,0,0,1,1,1,1
322,0.809867776363592,0.1547545858990305,DC,2022-11-26,1,1,1,1,1,1,1,0,1,0,1,1
323,7.92322674146752,0.4819620005624755,DC,2022-11-27,1,0,1,0,0,0,0,0,1,0,0,0
324,1.28577608258438,0.099984480536319,DC,2022-11-28,1,1,1,1,0,1,0,1,1,1,0,1
325,0.823885253809295,0.208658826147669,DC,2022-11-29,1,1,0,1,1,1,1,0,0,0,1,1
326,2.08384351303896,0.4657991556340085,DC,2022-11-30,1,0,1,0,0,1,0,0,1,0,0,1
327,1.11486412336632,0.2453144105521615,DC,2022-12-01,1,1,1,1,0,1,0,1,1,0,0,1
328,1.68477257719728,0.354028491769944,DC,2022-12-02,1,1,1,0,0,0,1,1,1,0,0,0
329,0.808582113151775,0.117731404144078,DC,2022-12-03,1,1,0,1,1,1,1,1,0,0,1,1
330,0.480433047347513,0.0217501001576834,DC,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
331,3.38852870185805,0.64259044898055,DC,2022-12-05,1,0,1,0,0,1,1,0,1,0,0,1
332,2.74299067800113,0.62529066441156,DC,2022-12-06,1,1,1,0,0,0,1,1,1,0,0,0
333,0.893979092796479,0.01913504964691595,DC,2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1
334,1.09739111509452,0.1500077893022385,DC,2022-12-08,1,1,0,1,0,1,0,1,0,0,0,1
335,1.23570870153586,0.2142800208872315,DC,2022-12-09,1,0,1,1,1,1,1,0,1,0,1,1
336,2.47318643638627,0.369454187846868,DC,2022-12-10,1,0,0,0,0,1,1,0,0,0,0,1
337,0.46627008610035803,0.1755003685856145,DE,2022-10-30,1,1,1,1,1,1,1,1,0,0,1,1
338,1.32816804755857,0.1397757798636185,DE,2022-10-31,1,0,1,1,1,1,0,0,0,0,1,1
339,1.97590257684541,0.3972522454677685,DE,2022-11-01,1,0,1,0,1,1,1,1,0,0,1,1
340,0.116030636541085,0.1025441879932395,DE,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1
341,0.961365007589634,0.107178772220933,DE,2022-11-03,1,0,1,1,1,1,1,1,1,1,1,1
342,0.700603901841574,0.4639618293407,DE,2022-11-04,1,1,1,0,1,1,1,1,1,1,1,1
343,1.0496510808961,0.1649258003496225,DE,2022-11-05,1,0,1,1,1,1,0,0,0,0,1,1
344,0.307600660096921,0.2287639595664155,DE,2022-11-06,1,1,1,1,1,1,0,0,1,1,1,1
345,0.355684553199421,0.279443595966893,DE,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
346,0.165220576332137,0.1325362480747625,DE,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
347,0.932856779110016,0.4260807594842,DE,2022-11-09,1,1,1,1,0,1,0,0,1,0,0,1
348,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.45838920993102,0.2096104244454975,DE,2022-11-11,1,1,1,1,1,1,0,0,1,1,1,1
350,1.38308547286795,0.28391046949544,DE,2022-11-12,1,1,1,0,1,1,1,0,1,0,1,1
351,0.54851062070463,0.265898210798864,DE,2022-11-13,1,1,1,1,1,1,1,0,1,0,1,1
352,1.12555189407126,0.50607673471821,DE,2022-11-14,0,0,1,1,1,1,0,0,1,1,1,1
353,0.519133177163536,0.35163741518064,DE,2022-11-15,1,1,1,1,1,1,1,0,1,0,1,1
354,2.23033664542977,0.34053340156276,DE,2022-11-16,1,0,1,0,1,1,0,0,1,0,1,1
355,0.620787198618507,0.2490311750447325,DE,2022-11-17,1,1,1,1,1,1,1,0,1,0,1,1
356,1.00455484066671,0.709768742230045,DE,2022-11-18,1,1,1,1,1,0,1,1,1,0,1,0
357,1.73006439880018,0.3158662734366985,DE,2022-11-19,1,0,1,0,1,1,1,0,1,0,1,1
358,0.638501654221162,0.2306069982391725,DE,2022-11-20,1,1,1,1,1,1,0,0,1,1,1,1
359,0.294868392521504,0.2114816337331755,DE,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
360,0.448916455555619,0.2912263836745005,DE,2022-11-22,1,1,1,1,1,1,1,1,1,1,1,1
361,NA,NA,DE,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,1.46002960964832,0.262380145616428,DE,2022-11-25,1,1,1,0,1,1,1,0,1,0,1,1
364,1.18745308192113,0.3149730038802955,DE,2022-11-26,0,1,1,1,1,1,0,0,1,0,1,1
365,2.07710668708337,0.3512150096309605,DE,2022-11-27,1,0,0,1,1,1,1,0,0,0,1,1
366,3.24031389418481,0.249022659355148,DE,2022-11-28,1,0,1,0,1,1,1,0,1,0,1,1
367,NA,NA,DE,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1.51041041546312,0.36013230700697,DE,2022-12-01,1,1,0,1,1,0,1,0,0,0,1,0
370,3.46830439111217,0.2297443658049485,DE,2022-12-02,1,0,1,0,1,1,0,0,1,0,1,1
371,1.23046088735483,0.384636529541202,DE,2022-12-03,1,0,1,1,1,0,1,0,1,0,1,0
372,0.477419994412936,0.253405874995788,DE,2022-12-04,1,1,1,1,1,1,1,0,1,0,1,1
373,0.762016837238088,0.238660154707646,DE,2022-12-05,1,1,1,1,1,1,1,1,1,1,1,1
374,0.680639706354939,0.2037281459536175,DE,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
375,1.27079262488635,0.2177126877282355,DE,2022-12-07,1,1,1,1,1,1,1,0,1,0,1,1
376,0.279764478542904,0.195015454023955,DE,2022-12-08,1,1,1,1,1,1,1,1,1,1,1,1
377,1.48436203755663,0.3674676735117295,DE,2022-12-09,0,1,0,1,1,1,0,0,0,0,1,1
378,1.39338464581987,0.3214907721705415,DE,2022-12-10,1,0,1,1,1,0,0,1,1,1,1,0
379,2.38072109119054,0.3052559016540645,FL,2022-10-30,0,1,0,1,1,1,0,0,0,0,1,1
380,4.84761171839869,0.276390276952904,FL,2022-10-31,1,1,0,0,1,1,0,0,0,0,1,0
381,2.68750746969702,0.289430274993714,FL,2022-11-01,0,1,1,1,1,1,0,0,1,0,1,0
382,1.85382675519571,0.2782769427813145,FL,2022-11-02,1,1,1,1,1,1,0,0,0,0,1,1
383,2.54501994111997,0.2871856877041,FL,2022-11-03,1,1,1,1,1,1,0,0,0,0,1,0
384,3.84994389139273,0.2882412721386125,FL,2022-11-04,1,1,1,0,1,1,0,1,0,0,1,0
385,9.44162001245782,0.329414790331279,FL,2022-11-05,1,0,1,0,1,1,0,0,0,0,1,1
386,1.6852616258386801,0.27456126478077,FL,2022-11-06,1,1,1,1,1,1,0,1,0,0,0,1
387,4.01637899870208,0.2889512977047585,FL,2022-11-07,1,1,1,0,1,0,0,0,0,0,1,0
388,3.43338566620744,0.3338349304503335,FL,2022-11-08,1,0,0,1,0,0,0,0,0,0,1,0
389,2.39573497314313,0.3114523115602455,FL,2022-11-09,0,1,1,1,1,1,0,0,0,0,1,1
390,2.68746860707543,0.3179250992296405,FL,2022-11-10,0,1,1,0,0,1,0,0,0,0,0,0
391,2.14361885797417,0.295233199838981,FL,2022-11-11,1,1,1,0,1,1,0,0,0,0,1,0
392,0.498321107074055,0.27387722142134,FL,2022-11-12,1,1,1,1,1,1,1,0,1,0,1,1
393,1.17036621090255,0.302599474652626,FL,2022-11-13,1,1,1,1,1,0,1,0,0,0,1,0
394,4.48066626741725,0.3021091429843695,FL,2022-11-14,1,1,1,0,1,1,1,0,0,0,0,0
395,3.10020994758453,0.291421949919846,FL,2022-11-15,0,1,1,1,1,1,0,0,1,0,0,0
396,11.1526146614568,0.2906520983921715,FL,2022-11-16,1,0,1,0,1,1,0,0,0,0,1,0
397,4.45998663969852,0.3209528875132035,FL,2022-11-17,0,0,1,1,1,1,0,1,0,0,0,1
398,2.59248030843656,0.29733905362679,FL,2022-11-18,1,1,1,1,1,1,0,0,0,0,1,1
399,2.04683002410494,0.291636448707668,FL,2022-11-19,1,1,0,1,1,0,0,0,1,0,1,0
400,3.40384753145741,0.2500852207994905,FL,2022-11-20,1,1,0,0,1,1,1,0,1,0,0,1
401,11.4695400856192,0.2762679685371085,FL,2022-11-21,1,0,1,0,1,1,0,0,0,0,1,0
402,7.03124315295957,0.2945924052583655,FL,2022-11-22,1,0,1,0,0,1,0,0,0,0,0,0
403,2.26669887596362,0.29219769791631,FL,2022-11-23,1,1,1,1,0,1,1,0,0,0,0,0
404,1.08039841025984,0.2169324791378225,FL,2022-11-24,1,1,1,0,1,1,1,0,1,0,1,1
405,4.18578980822501,0.263907727297687,FL,2022-11-25,1,1,0,1,1,1,0,0,1,0,1,1
406,2.40005361059379,0.268400883347427,FL,2022-11-26,1,1,1,1,1,1,0,0,0,0,1,1
407,3.43478461211647,0.28004656729937,FL,2022-11-27,1,1,1,1,0,1,0,0,1,0,0,1
408,7.24962647357476,0.286313599249666,FL,2022-11-28,1,1,1,1,0,0,0,0,0,0,0,0
409,12.730969755679,0.2761495957312885,FL,2022-11-29,1,0,1,0,0,0,0,0,0,0,0,0
410,9.3720665560079,0.2936180342231065,FL,2022-11-30,1,0,1,1,0,0,0,0,0,0,0,0
411,8.49031486415639,0.27452799043066,FL,2022-12-01,1,0,1,1,0,0,0,0,0,0,0,0
412,11.2228462391153,0.2637130877824,FL,2022-12-02,1,0,1,0,0,0,0,0,0,0,0,0
413,4.02036803918161,0.2928627499273385,FL,2022-12-03,1,0,1,1,1,1,0,0,0,0,1,0
414,9.80688174963657,0.224751438931911,FL,2022-12-04,1,0,0,0,0,0,0,0,0,0,0,0
415,3.50715096081467,0.319298675738029,FL,2022-12-05,1,1,1,1,0,1,1,0,1,0,0,1
416,10.12729924987,0.273290926044086,FL,2022-12-06,1,0,1,1,0,0,0,0,0,0,0,0
417,7.82185153547737,0.2751665850581315,FL,2022-12-07,1,0,1,1,0,0,1,0,0,0,0,0
418,21.11924239655,0.2199700902784815,FL,2022-12-08,1,0,0,0,0,0,0,0,0,0,0,0
419,7.89317057801892,0.246740877661515,FL,2022-12-09,1,1,1,0,1,0,1,0,0,0,1,0
420,4.14548130692463,0.2392154183642125,FL,2022-12-10,1,0,1,1,1,0,1,0,0,0,0,0
421,1.30879807819639,0.297683562323726,GA,2022-10-30,1,1,1,1,1,1,0,0,1,0,1,1
422,2.17819202959361,0.275317892046518,GA,2022-10-31,1,1,1,1,1,1,0,0,0,0,1,0
423,3.33184281309714,0.2910065467031945,GA,2022-11-01,1,1,0,0,1,1,0,0,0,0,0,0
424,2.15431790748864,0.2975529578752015,GA,2022-11-02,1,1,1,0,1,1,1,1,0,0,1,0
425,3.85213988528319,0.363811559739742,GA,2022-11-03,1,0,1,1,1,0,0,0,0,0,1,0
426,2.91801019910522,0.2871977115488535,GA,2022-11-04,0,1,1,1,1,1,0,1,0,0,0,0
427,2.46279612700368,0.3546162803079485,GA,2022-11-05,0,1,1,1,0,1,0,0,1,0,0,1
428,2.57768671329079,0.3729565760578315,GA,2022-11-06,0,1,1,1,1,0,0,0,0,0,1,0
429,2.21946964988435,0.3193966154002715,GA,2022-11-07,1,1,1,1,1,1,0,0,1,0,0,1
430,2.51626949500801,0.3004807448976505,GA,2022-11-08,0,1,1,1,1,1,0,0,0,0,0,1
431,1.9749714404514,0.331396884693692,GA,2022-11-09,1,1,1,1,1,1,0,0,0,0,1,1
432,2.17491364773104,0.3110276807944725,GA,2022-11-10,1,1,1,1,1,1,0,0,1,0,1,1
433,2.19188516081925,0.2728126598570835,GA,2022-11-11,1,0,1,1,1,1,0,1,0,0,0,1
434,1.22639834143325,0.3258168270033205,GA,2022-11-12,1,1,1,1,0,1,0,1,1,0,0,1
435,3.74738747530855,0.391674549660509,GA,2022-11-13,0,0,1,1,0,1,0,0,0,0,0,1
436,1.34961827047873,0.314784304997641,GA,2022-11-14,1,1,1,1,1,1,1,0,0,0,0,1
437,4.16189164895983,0.3137806837951995,GA,2022-11-15,1,1,0,0,1,1,0,0,0,0,1,0
438,3.6941426904914,0.2880024059033335,GA,2022-11-16,1,1,0,0,1,1,1,0,0,0,0,1
439,2.7195790424831,0.328492860324575,GA,2022-11-17,1,1,1,0,1,1,0,1,0,0,0,1
440,9.29330658708116,0.377725292123918,GA,2022-11-18,1,0,1,0,1,1,1,0,0,0,0,0
441,1.98274394215876,0.315579006567978,GA,2022-11-19,1,1,0,1,1,1,1,0,0,0,0,1
442,2.2365384010233,0.377846318671281,GA,2022-11-20,0,1,1,1,1,0,0,0,0,0,1,1
443,16.429155493849,0.3376849578667255,GA,2022-11-21,1,0,0,0,1,1,1,0,0,0,1,0
444,3.97811723574912,0.3238438104281775,GA,2022-11-22,1,1,1,0,1,1,0,0,0,0,0,0
445,9.1202128371407,0.30916297578105,GA,2022-11-23,1,0,0,0,1,0,1,0,0,0,0,0
446,1.09437958483524,0.392007026658288,GA,2022-11-24,1,0,1,1,1,1,1,0,0,1,1,1
447,11.8161282273981,0.351015531321935,GA,2022-11-25,1,0,1,0,1,0,0,0,0,0,1,0
448,5.12672227767851,0.31878201523038,GA,2022-11-26,1,1,0,0,1,0,1,0,0,0,0,0
449,5.32563543529929,0.3053808635258715,GA,2022-11-27,1,1,0,0,1,1,1,0,0,0,0,1
450,5.37355121322873,0.375016943631852,GA,2022-11-28,1,0,0,1,0,0,0,0,0,0,0,0
451,15.3528791503224,0.3178980154867805,GA,2022-11-29,1,1,0,0,1,0,0,0,0,0,0,0
452,15.8608556543757,0.2981736306644135,GA,2022-11-30,1,0,0,0,0,1,0,0,0,0,0,0
453,14.0491456929184,0.312370280883552,GA,2022-12-01,1,0,0,0,1,1,0,0,0,0,1,1
454,10.7840228071336,0.35208618561207,GA,2022-12-02,1,0,1,0,1,1,1,0,1,0,0,1
455,1.54123351622445,0.2810764071706955,GA,2022-12-03,1,1,1,0,1,1,1,0,1,0,1,1
456,6.62165661622154,0.320861440950567,GA,2022-12-04,1,0,0,0,1,1,0,0,1,0,0,0
457,6.79365383562887,0.321972542153709,GA,2022-12-05,1,0,0,0,1,0,1,0,1,0,0,0
458,14.7686913210302,0.3150340287363565,GA,2022-12-06,1,0,0,0,1,1,0,0,1,0,0,0
459,9.27826126023839,0.315515007712707,GA,2022-12-07,1,1,0,0,1,1,0,0,0,0,0,1
460,10.2267221261281,0.3197272119913695,GA,2022-12-08,1,0,1,0,1,1,1,0,0,0,1,0
461,16.0731068336237,0.324570039695153,GA,2022-12-09,0,0,0,0,1,1,0,0,0,0,1,0
462,6.70688398533764,0.314386005241817,GA,2022-12-10,1,0,0,0,1,0,1,0,0,0,1,0
463,1.04654781128506,0.113196242983531,HI,2022-10-30,1,0,1,1,1,1,1,0,1,0,1,1
464,0.367967599339802,0.2848633774304885,HI,2022-10-31,1,1,1,1,1,1,1,1,1,1,1,1
465,0.343224876268532,0.281122375303338,HI,2022-11-01,1,1,1,1,1,1,1,0,1,0,1,1
466,2.2420244263088,0.362444978818838,HI,2022-11-02,1,0,1,0,1,0,1,0,0,0,1,0
467,2.30111555298549,0.3514069137652865,HI,2022-11-03,1,0,1,0,1,1,1,0,0,0,1,1
468,0.945195536543555,0.347290450944269,HI,2022-11-04,1,1,0,1,1,1,1,0,0,0,1,1
469,1.74122237488645,0.164430762689859,HI,2022-11-05,1,0,1,0,1,1,1,0,1,0,1,1
470,0.983244869371384,0.1742357240757665,HI,2022-11-06,1,0,1,1,1,1,1,0,1,0,1,1
471,0.230288754455216,0.184372333681325,HI,2022-11-07,1,1,1,1,1,1,1,0,1,0,1,1
472,0.689238214486954,0.2844040893471855,HI,2022-11-08,1,1,1,1,1,1,1,0,1,0,1,1
473,1.01368569573048,0.3684525749487775,HI,2022-11-09,0,1,1,1,1,1,0,0,1,0,1,1
474,1.35571505168049,0.4198850914403025,HI,2022-11-10,0,0,0,1,1,1,0,0,0,0,1,1
475,0.655796298853981,0.253804323738583,HI,2022-11-11,1,1,1,1,1,1,1,0,1,0,1,0
476,1.31838884424411,0.3168409327887895,HI,2022-11-12,1,1,1,1,1,1,0,0,1,1,1,1
477,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.406993141008952,0.2510630395896925,HI,2022-11-14,1,1,1,1,1,1,1,0,1,0,1,1
479,0.795018183594385,0.386562610797758,HI,2022-11-15,1,1,0,1,1,1,1,1,1,1,1,1
480,0.916156622294408,0.228280804253792,HI,2022-11-16,1,1,1,0,1,1,1,1,0,0,1,1
481,1.37270291690915,0.217561458817848,HI,2022-11-17,1,0,1,0,1,1,1,0,1,0,1,1
482,0.968527424888997,0.688102719313665,HI,2022-11-18,1,1,1,1,0,1,1,1,1,0,0,1
483,0.397582963963629,0.322891043281071,HI,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
484,NA,NA,HI,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1.53564737919923,0.3406658540679075,HI,2022-11-23,1,1,0,1,1,1,1,0,0,1,1,1
488,NA,NA,HI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,1.74582830837764,0.18304079016605,HI,2022-11-25,1,1,1,0,1,1,1,0,1,0,1,1
490,1.86659967989122,0.2378568253538645,HI,2022-11-26,1,1,1,1,1,1,1,0,0,0,1,1
491,1.08592405047065,0.54034364308129,HI,2022-11-27,0,1,1,0,1,1,0,0,1,0,1,1
492,0.239653011990218,0.129001590777924,HI,2022-11-28,1,1,1,1,1,1,1,0,1,0,1,1
493,NA,NA,HI,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,3.57288023349942,0.1132026588735425,HI,2022-12-01,1,0,1,0,1,1,1,0,1,0,1,1
496,0.36027156050093,0.2270336528461775,HI,2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1
497,1.78192304187598,0.497361350318767,HI,2022-12-03,1,1,0,1,1,1,1,0,0,0,1,1
498,1.28308194379929,0.1547004977171775,HI,2022-12-04,1,1,1,1,1,1,1,0,1,1,0,1
499,NA,NA,HI,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.86605880788865,0.362669637749908,HI,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
501,0.370797794639664,0.2281716325087135,HI,2022-12-07,1,1,1,1,1,1,1,1,1,1,1,1
502,0.643864190401507,0.1718090700646305,HI,2022-12-08,1,1,1,1,1,1,1,1,1,1,1,1
503,0.377927846417861,0.301497929520423,HI,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1
504,1.260095799042,0.215333606627903,HI,2022-12-10,1,1,1,1,1,0,1,0,1,0,1,0
505,1.92355812138659,0.072926201558357,IA,2022-10-30,1,0,1,0,1,1,0,0,1,1,1,1
506,1.03515675513499,0.180335743753435,IA,2022-10-31,1,1,1,1,1,1,0,0,1,0,1,1
507,1.46502470782113,0.197305855538309,IA,2022-11-01,1,1,1,1,1,0,0,0,0,1,1,0
508,1.57273887756676,0.222719223229953,IA,2022-11-02,1,1,1,0,1,1,0,0,1,1,1,1
509,1.88253946898095,0.285999282419718,IA,2022-11-03,1,0,1,1,1,1,0,0,0,0,1,1
510,1.95516722633006,0.1360183159523815,IA,2022-11-04,0,0,1,1,1,1,0,0,1,0,1,1
511,4.71740203051351,0.386703769333417,IA,2022-11-05,1,0,1,0,1,1,0,0,1,0,1,1
512,1.26544322493555,0.1901361525468485,IA,2022-11-06,1,1,1,1,1,0,0,0,1,1,1,0
513,1.26781552276633,0.1829785750111625,IA,2022-11-07,1,1,1,1,1,1,0,0,1,0,1,1
514,1.37542660746018,0.233768169184539,IA,2022-11-08,1,1,0,1,1,1,0,0,0,0,1,1
515,0.744147022535066,0.1923811976462925,IA,2022-11-09,1,1,1,1,1,1,0,0,1,1,1,1
516,1.84767367292311,0.130186695833788,IA,2022-11-10,0,0,1,1,1,1,0,0,1,0,1,1
517,1.94670636772524,0.3447041956219935,IA,2022-11-11,1,0,0,1,0,1,0,0,0,1,0,1
518,0.863074082447293,0.264664811472944,IA,2022-11-12,1,1,0,1,1,1,1,0,0,0,1,1
519,1.18173832512307,0.1882190798403195,IA,2022-11-13,1,1,0,1,1,1,0,0,0,0,1,1
520,3.28028604781639,0.1601287085606785,IA,2022-11-14,0,0,1,1,1,1,0,0,0,0,0,1
521,1.32928901898707,0.223962412386543,IA,2022-11-15,1,1,1,1,1,1,0,1,1,0,1,1
522,2.63388579183091,0.2236109144306225,IA,2022-11-16,1,1,1,0,0,0,0,0,0,0,0,0
523,3.27917484488206,0.172605281726596,IA,2022-11-17,0,0,1,1,1,1,0,0,0,1,1,1
