...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
128,1.71220162847283,0.0833171208333805,AZ,2022-09-26,1,1,1,1,0,0,0,0,0,0
129,2.42954896711285,0.1056013053679405,AZ,2022-09-27,0,1,0,1,1,0,1,0,1,1
130,0.886668665110659,0.1138946220769385,AZ,2022-09-28,1,1,1,1,1,0,0,0,0,1
131,1.2216974738099,0.1521353187733805,AZ,2022-09-29,1,1,0,1,0,0,0,0,1,0
132,0.874914520871503,0.0113197670171791,AZ,2022-09-30,1,0,1,1,1,0,0,1,1,1
133,0.534991339124206,0.068511489772639,AZ,2022-10-01,1,1,1,1,1,0,0,1,1,1
134,3.13236908590948,0.285417268047395,AZ,2022-10-02,1,0,1,0,1,0,0,0,0,1
135,3.07864161411621,0.1735867823678035,AZ,2022-10-03,1,0,0,0,1,1,0,0,0,1
136,1.43148057601191,0.181885130787732,AZ,2022-10-04,0,1,1,1,1,0,0,0,0,0
137,0.938087092925777,0.0812721435331595,AZ,2022-10-05,1,1,1,1,1,0,0,1,0,1
138,0.797945508375312,0.1119080279068745,AZ,2022-10-06,1,1,1,1,1,0,0,1,0,1
139,0.736684766723117,0.1333314492824895,AZ,2022-10-07,1,1,1,1,1,0,0,1,1,1
140,2.58301896667974,0.3378554819883845,AZ,2022-10-08,0,0,1,0,1,0,1,1,0,1
141,0.654556916613337,0.129455522823021,AZ,2022-10-09,1,1,1,1,1,1,0,1,0,1
142,5.85030335515433,0.160088072016629,AZ,2022-10-10,0,1,1,0,0,0,0,0,0,0
143,0.750749011246719,0.0619948536188325,AZ,2022-10-11,1,1,1,1,1,1,0,1,0,1
144,2.2565097478755902,0.1963602090055695,AZ,2022-10-12,1,1,0,0,1,1,0,0,0,1
145,4.00336120172564,0.2349711299800845,AZ,2022-10-13,1,0,1,0,1,0,0,1,0,1
146,1.19141480458174,0.1749407232488765,AZ,2022-10-14,1,1,1,0,1,0,1,1,0,1
147,0.658142227260495,0.093319121164636,AZ,2022-10-15,1,1,1,1,1,1,0,1,0,1
148,1.27474358749488,0.1602614330917215,AZ,2022-10-16,1,1,1,0,1,1,0,0,1,1
149,2.63653290486144,0.1135115431747385,AZ,2022-10-17,0,1,1,0,1,1,0,1,0,1
150,5.57206260936048,0.2450283986158505,AZ,2022-10-18,1,0,1,0,1,0,0,1,0,1
151,8.74830180424458,0.3247812405834585,AZ,2022-10-19,0,0,1,0,0,0,0,0,0,0
152,6.24124441769881,0.297524577150366,AZ,2022-10-20,1,0,1,0,1,0,0,0,0,1
153,1.17690277892253,0.136700123463687,AZ,2022-10-21,1,1,1,0,1,0,0,1,0,1
154,0.963620233818005,0.4198522452225995,AZ,2022-10-22,1,1,1,0,1,1,1,1,1,1
155,0.604199223101963,0.112884594086887,AZ,2022-10-23,1,1,1,1,1,1,1,1,1,1
156,6.41756533692616,0.3102142016228825,AZ,2022-10-24,1,0,1,0,1,0,0,0,0,1
157,8.57641953169952,0.3177813609726,AZ,2022-10-25,1,0,0,0,0,1,0,0,0,0
158,6.76867385789537,0.2774253998014975,AZ,2022-10-26,0,0,0,0,1,0,0,0,0,1
159,8.84354872591292,0.4429440299704985,AZ,2022-10-27,1,0,1,0,1,0,0,1,0,1
160,3.67500507729711,0.2258077911300115,AZ,2022-10-28,1,0,1,0,1,1,0,1,0,1
161,7.45332125841391,0.4711515538536375,AZ,2022-10-29,0,0,1,0,1,0,0,0,0,1
162,3.69851125244564,0.3697915412262225,AZ,2022-10-30,0,0,1,0,0,0,0,1,0,0
163,17.6812091207177,0.3789671753259355,AZ,2022-10-31,1,0,0,0,1,0,0,0,0,1
164,7.55614078643377,0.3026229399572795,AZ,2022-11-01,1,0,0,0,1,0,0,0,0,1
165,12.1683359649246,0.326783400834508,AZ,2022-11-02,1,0,0,0,0,1,0,0,0,0
166,19.510784398689,0.551049303247115,AZ,2022-11-03,0,0,0,0,0,0,0,0,0,0
167,13.5494119321292,0.3471643466293655,AZ,2022-11-04,1,0,1,0,0,1,0,1,0,1
168,9.74133346467772,0.38222388373467,AZ,2022-11-05,1,0,0,0,0,1,0,0,0,0
169,3.54776126701844,0.116079877069162,CA,2022-09-25,0,1,1,1,1,0,0,0,0,0
170,7.76497430051412,0.09172413429675,CA,2022-09-26,0,1,1,1,0,0,0,0,0,0
171,3.9505504489388,0.1275010459973065,CA,2022-09-27,1,1,1,0,1,0,0,0,0,0
172,2.41412236962011,0.09576149623322,CA,2022-09-28,1,1,1,1,1,1,1,0,0,1
173,3.9199751978982,0.122267779277476,CA,2022-09-29,1,1,0,1,1,0,0,0,0,0
174,5.16073052542841,0.1506628565224945,CA,2022-09-30,0,0,1,1,0,0,0,1,0,0
175,3.08076117420438,0.120599536878645,CA,2022-10-01,1,1,1,1,1,0,0,1,0,0
176,3.62260707064144,0.1432390144121965,CA,2022-10-02,1,1,1,0,0,1,0,0,0,0
177,5.94603004873048,0.132082997914628,CA,2022-10-03,0,1,1,0,0,0,0,1,0,0
178,5.05824116828545,0.135925170466961,CA,2022-10-04,0,1,0,1,0,0,0,0,0,0
179,2.97013496412351,0.1351522881757745,CA,2022-10-05,1,1,1,1,1,0,0,0,0,0
180,4.93080569859191,0.169209966043571,CA,2022-10-06,0,0,1,1,1,0,0,1,0,0
181,3.66680307104954,0.1618877526388835,CA,2022-10-07,1,1,1,1,0,0,0,0,0,0
182,2.18108738930595,0.1440885748345955,CA,2022-10-08,1,1,0,1,0,0,0,0,0,0
183,2.63120448631427,0.1536754202263035,CA,2022-10-09,1,1,0,1,1,0,0,0,0,0
184,4.87738965547566,0.135436856344198,CA,2022-10-10,1,1,0,1,1,0,0,1,0,0
185,6.78522290748809,0.186761304809165,CA,2022-10-11,1,0,1,0,0,0,0,0,0,0
186,10.5608794574736,0.210936829633122,CA,2022-10-12,0,0,1,0,1,0,0,1,0,0
187,9.33097609364288,0.207091878678061,CA,2022-10-13,1,0,0,1,0,0,0,0,0,0
188,15.4467898853884,0.2067583910059635,CA,2022-10-14,0,0,1,0,0,0,0,0,0,0
189,4.73976393137424,0.184479816708615,CA,2022-10-15,0,1,0,1,0,0,1,0,0,0
190,4.68375255735975,0.1942619576365945,CA,2022-10-16,1,1,0,0,0,0,1,0,1,0
191,9.09996672503409,0.212560674018911,CA,2022-10-17,1,0,1,0,1,0,0,0,0,0
192,16.7458583603551,0.264534603480172,CA,2022-10-18,1,0,0,0,1,0,0,0,0,0
193,26.9469498169448,0.2718021766121405,CA,2022-10-19,1,0,1,0,0,0,0,0,0,0
194,7.9208691301306,0.229208349741002,CA,2022-10-20,1,0,1,0,1,0,0,0,0,0
195,5.10623306416468,0.195587686470685,CA,2022-10-21,0,1,1,0,1,0,0,0,0,0
196,12.695968883587,0.2608660534479115,CA,2022-10-22,0,0,1,0,1,0,0,0,0,0
197,7.04970852225103,0.2551586193655585,CA,2022-10-23,1,0,1,0,0,0,0,0,0,0
198,27.3551599330219,0.3037104207559355,CA,2022-10-24,0,0,0,0,0,0,0,0,0,0
199,20.8268579360589,0.3100636177112685,CA,2022-10-25,1,0,1,0,1,0,0,0,0,0
200,24.6491078049695,0.2977485049167165,CA,2022-10-26,1,0,1,0,0,0,0,0,0,0
201,24.8604929670294,0.297595746154258,CA,2022-10-27,0,0,1,0,1,0,0,0,0,0
202,10.5807160689827,0.230435357951189,CA,2022-10-28,0,1,0,0,1,0,0,0,0,0
203,18.2848598786999,0.271652282772941,CA,2022-10-29,0,0,1,0,0,0,0,0,0,0
204,19.6356015117074,0.300592283423271,CA,2022-10-30,1,0,1,0,0,0,0,0,0,0
205,45.6841621079555,0.31592793777318,CA,2022-10-31,0,0,1,0,0,0,0,0,0,0
206,40.4156356681547,0.3234088661365605,CA,2022-11-01,0,0,1,0,0,0,0,0,0,0
207,25.5428754358926,0.319441959129146,CA,2022-11-02,0,0,1,0,1,0,0,0,0,1
208,44.1686532776336,0.334929933715525,CA,2022-11-03,0,0,1,0,0,0,0,0,0,0
209,31.4853162357278,0.3003248808647955,CA,2022-11-04,0,0,1,0,1,0,0,0,0,0
210,26.0580473805661,0.331928433490233,CA,2022-11-05,0,0,1,0,1,0,0,0,0,0
211,0.497470799688675,0.1457124630620565,CO,2022-09-25,1,1,1,1,1,1,1,1,1,1
212,0.577445365281144,0.113439177833099,CO,2022-09-26,1,1,1,1,1,0,0,1,0,0
213,0.816130778326469,0.0118390164109484,CO,2022-09-27,1,1,1,1,1,1,1,1,1,1
214,1.27752566919856,0.01245171355765385,CO,2022-09-28,1,0,1,1,1,0,0,1,0,1
215,1.05899941512857,0.053037333097061,CO,2022-09-29,1,1,1,1,1,0,0,1,1,1
216,0.484545667831897,0.127419053775999,CO,2022-09-30,1,1,1,1,1,1,0,1,1,0
217,0.206719732834393,0.0146999658462696,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1
218,0.209628311628869,0.0156049962957389,CO,2022-10-02,1,1,1,1,1,1,0,1,0,1
219,0.66299463558107,0.0768576538528935,CO,2022-10-03,1,1,1,1,1,1,1,1,1,1
220,0.2926841952534,0.0176871366333098,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1
221,0.511442585710791,0.104945030955627,CO,2022-10-05,1,1,1,1,1,0,1,0,1,1
222,0.517601814315589,0.1164120624075465,CO,2022-10-06,1,1,1,1,1,0,1,1,0,1
223,1.45067530035673,0.279091756291126,CO,2022-10-07,1,0,0,1,1,0,0,0,0,1
224,0.64003889437484,0.2130505651028715,CO,2022-10-08,1,1,1,1,1,0,1,1,1,0
225,1.54730246507641,0.511758666594115,CO,2022-10-09,0,0,1,0,1,0,0,1,0,1
226,2.35529320946718,0.243055974995083,CO,2022-10-10,0,0,1,0,1,0,0,1,0,1
227,3.01717680254542,0.264394298114502,CO,2022-10-11,0,0,0,1,1,0,0,0,1,1
228,0.901316266967703,0.143941911237461,CO,2022-10-12,1,1,0,1,1,0,1,0,1,1
229,1.3923770553826,0.2595033313705215,CO,2022-10-13,1,0,1,0,1,0,1,1,1,0
230,1.2617505613696,0.2496940188671845,CO,2022-10-14,1,0,1,1,0,0,0,1,1,0
231,1.458123559808,0.2881531542567195,CO,2022-10-15,1,0,1,0,1,1,0,1,0,1
232,0.902487003139546,0.168606692697791,CO,2022-10-16,1,1,1,1,0,1,1,1,0,0
233,0.972242432338019,0.0447136506298124,CO,2022-10-17,1,0,1,1,1,0,0,1,1,1
234,1.37024893356423,0.1993205424656845,CO,2022-10-18,1,1,1,0,1,0,1,0,1,1
235,1.55057303615215,0.204177713274265,CO,2022-10-19,1,1,1,0,1,0,0,1,1,1
236,1.9381585029298,0.3055144148907645,CO,2022-10-20,1,0,0,1,1,0,0,0,0,1
237,1.32806082786189,0.3705165504020125,CO,2022-10-21,1,0,0,1,1,0,1,0,0,1
238,0.618054251151856,0.2326018249700295,CO,2022-10-22,1,1,1,1,1,0,0,1,1,1
239,0.0388570024878043,0.069532346172607,CO,2022-10-23,1,1,1,1,1,0,0,1,1,1
240,2.01709229585953,0.2542852886021535,CO,2022-10-24,1,0,0,1,0,0,0,0,1,0
241,3.20002469080286,0.280918070494834,CO,2022-10-25,1,0,0,1,1,1,0,0,0,1
242,2.42407175363569,0.203863238392814,CO,2022-10-26,1,1,1,0,1,0,0,1,0,1
243,3.0349639664452,0.3224955931883015,CO,2022-10-27,0,0,1,1,0,0,0,1,0,0
244,1.40434153953875,0.265753177545513,CO,2022-10-28,1,1,0,1,1,1,0,1,0,1
245,2.06073513800084,0.286148579967568,CO,2022-10-29,1,0,1,0,1,0,0,1,0,1
246,0.90170510888401,0.1969991743304885,CO,2022-10-30,1,1,1,1,1,0,0,0,0,1
247,4.57839361921627,0.325904585740021,CO,2022-10-31,1,0,1,0,1,0,0,1,1,1
248,5.23850186933579,0.304448090367508,CO,2022-11-01,1,0,0,0,1,1,0,0,0,1
249,6.06302000223915,0.367978074059151,CO,2022-11-02,1,0,0,0,1,0,1,0,1,1
250,2.53133696860942,0.245184974528119,CO,2022-11-03,1,1,0,0,1,0,0,0,0,1
251,4.50179791698124,0.295026673358389,CO,2022-11-04,1,0,0,0,1,0,0,0,0,1
252,2.27509815670829,0.392148775535104,CO,2022-11-05,0,0,0,1,0,0,0,0,0,0
253,0.964232528723325,0.17030143902011,CT,2022-09-25,1,1,1,1,1,1,1,1,1,1
254,2.95733817626386,0.099257908404958,CT,2022-09-26,1,0,1,1,1,0,0,1,0,1
255,1.29993115850169,0.12947786560841,CT,2022-09-27,1,1,1,1,1,0,0,1,1,1
256,2.14945939343877,0.2166400961689685,CT,2022-09-28,0,1,1,1,1,0,0,1,0,1
257,1.99200923671959,0.1096768785627955,CT,2022-09-29,0,0,1,1,1,0,0,0,0,1
258,3.22905703908434,0.0991083248552285,CT,2022-09-30,0,0,1,1,1,0,0,1,0,1
259,1.61419529013048,0.209567973320894,CT,2022-10-01,1,1,1,0,1,0,1,0,0,1
260,0.987040906748574,0.161658489298798,CT,2022-10-02,1,1,1,1,1,0,0,1,0,1
261,2.15582706317306,0.1891801733804245,CT,2022-10-03,1,1,1,1,0,0,1,1,1,0
262,2.4211319834764,0.100272697642329,CT,2022-10-04,0,0,0,1,1,0,0,1,1,1
263,0.700425441999256,0.161224201386496,CT,2022-10-05,1,1,1,1,1,0,0,1,0,1
264,1.14884835493464,0.2174848808312685,CT,2022-10-06,1,1,1,1,1,0,0,0,0,0
265,1.7234678984513,0.1416847741063145,CT,2022-10-07,1,1,1,1,1,0,0,0,0,1
266,0.93267930468144,0.1278900839292625,CT,2022-10-08,1,1,1,1,1,1,1,1,1,1
267,1.65921715751462,0.1043147521558185,CT,2022-10-09,1,0,1,1,1,0,0,1,1,1
268,2.09000654525996,0.183001974877189,CT,2022-10-10,1,1,1,0,1,1,1,0,0,1
269,1.71370000781427,0.2364871351667495,CT,2022-10-11,0,1,1,1,1,0,0,1,0,1
270,3.6837782300597,0.3359396536903105,CT,2022-10-12,1,0,1,0,1,0,0,0,0,1
271,3.64369377289828,0.4300014125133735,CT,2022-10-13,0,0,1,0,1,0,0,1,0,1
272,6.52812009038414,0.3993865170106965,CT,2022-10-14,1,0,0,0,1,0,0,0,0,1
273,1.02791366814521,0.220400885981767,CT,2022-10-15,1,1,0,1,1,0,0,0,0,1
274,2.87616609852553,0.2805989681584775,CT,2022-10-16,0,0,1,1,1,0,0,1,0,1
275,0.619149867322223,0.2709102678208475,CT,2022-10-17,1,1,1,1,1,1,0,1,0,1
276,2.94550108297478,0.579422367691755,CT,2022-10-18,1,0,1,0,1,1,0,1,0,1
277,2.30471593472458,0.68762212470652,CT,2022-10-19,0,0,1,1,1,0,0,1,0,1
278,1.80998609142325,0.338511392190689,CT,2022-10-20,1,0,1,0,1,0,0,0,0,1
279,0.704932930145847,0.3028428229596175,CT,2022-10-21,1,1,1,1,1,0,0,1,1,1
280,3.88195255033259,0.720027161325335,CT,2022-10-22,1,0,1,0,1,0,0,1,0,1
281,1.65283888382254,0.3920760858991425,CT,2022-10-23,1,0,1,0,0,1,0,1,0,0
282,1.30317761627947,0.25274400903289,CT,2022-10-24,1,1,1,1,1,0,1,1,0,1
283,1.41599246409275,0.2425609957699275,CT,2022-10-25,1,1,1,0,1,0,0,1,0,1
