...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI
240,1.09129035282316,0.211936621645885,CO,2023-03-06,1,1,1,1,1,1,0,1,1,1,0,1,1,0
241,0.590272922794964,0.08098550044268,CO,2023-03-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
242,0.534734395168276,0.0912070021425375,CO,2023-03-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1
243,0.279667087847765,0.0331003790612498,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.229308311267958,0.03527797093197515,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245,0.0255784281033196,0.03773085304654785,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,0.0865058062200119,0.0404812706135914,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.0864189066874343,0.0435517289690466,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,0.355678344631845,0.04696432962200265,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,1.25323550138,0.050739969713856,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,1.03270372911456,0.0548974218581605,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,0.573772300094796,0.166121046121551,CO,2023-03-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
252,0.762762624304074,0.3216946482802615,CO,2023-03-18,1,0,1,1,1,1,1,1,0,1,0,1,1,1
253,1.64386282943683,0.2639155708129655,CT,2023-02-05,1,1,1,0,0,1,0,1,1,1,0,0,1,0
254,0.195828626128343,0.00476221494172725,CT,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1
255,0.549652234194082,0.004259723704949785,CT,2023-02-07,1,1,1,1,1,1,1,1,0,1,0,0,1,1
256,0.88142541559317,0.105547991838569,CT,2023-02-08,1,1,1,1,0,1,1,1,1,1,0,0,1,1
257,1.4914679743026,0.1812128194388685,CT,2023-02-09,1,0,1,0,1,1,1,1,1,1,1,1,1,1
258,0.215951708627978,0.003019759258938335,CT,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,0.125266471040333,0.002683920462507465,CT,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,0.0047372760169544104,0.002381540769836895,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,0.261158303480759,0.002109762836009215,CT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,0.00347388833507781,0.00186592261426575,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263,1.14408046219395,0.237710695024457,CT,2023-02-15,0,1,1,0,1,1,1,0,0,1,1,1,1,1
264,0.46195284101795703,0.0560597796468845,CT,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.977445241893331,0.1066980956503435,CT,2023-02-17,1,1,1,1,0,1,1,1,1,1,0,0,1,1
266,0.0430182916406847,0.00112290948691788,CT,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,0.0428472409682966,9.8493062537013e-4,CT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0.0618384572027507,8.62470065268645e-4,CT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269,0.0906460408677157,7.53977561138785e-4,CT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.0293643649857382,6.5803130343268e-4,CT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,0.954700453410434,0.1370961759566275,CT,2023-02-23,1,0,1,0,1,1,1,1,1,1,1,1,1,1
272,1.19535821119895,0.162267490035551,CT,2023-02-24,1,1,0,0,1,1,1,1,1,0,0,1,1,1
273,9.6710994720294e-4,4.33026207326515e-4,CT,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,0.0273649659091563,3.75362536463195e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275,1.1561456395252,0.1399888526348355,CT,2023-02-27,1,1,1,0,1,0,1,1,1,1,0,1,0,1
276,1.07469748116848,0.081880409846182,CT,2023-02-28,1,1,1,1,1,0,1,1,1,1,0,1,0,1
277,1.17816927791487,0.1401429750072535,CT,2023-03-01,1,1,0,0,1,1,1,1,1,0,0,1,1,1
278,0.00585268269864794,2.0820905360814e-4,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,1.24190944737639,0.3254253704534245,CT,2023-03-03,1,0,1,0,1,1,1,1,0,1,0,1,1,1
280,0.00251021969748752,1.5335272969252e-4,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,0.00400894252289874,1.3122325853587e-4,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,0.0166052318084719,1.1205913572454e-4,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,2.11214886061496,0.246285646466345,CT,2023-03-07,1,0,1,0,1,1,0,1,0,1,0,1,1,0
284,1.21471529179928,0.141098692073402,CT,2023-03-08,0,1,1,0,1,1,1,0,0,1,1,1,1,1
285,0.0174027949956195,6.8895015556335e-5,CT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,0.0055849454174373,5.8319365298055e-5,CT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,0.00405462992236942,4.92501063176865e-5,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,0.00143712012171711,4.148942697797675e-5,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,1.28421356072763,0.198335000222844,CT,2023-03-13,0,1,1,0,1,1,1,0,1,1,0,1,1,1
290,0.0208837626804497,2.92191442271303e-5,CT,2023-03-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
291,2.19487093488163,0.248157884395046,CT,2023-03-15,1,0,1,0,1,0,1,1,0,1,0,1,0,1
292,1.2506508601763,0.124265837408718,CT,2023-03-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
293,1.27476823576535,0.165816368050635,CT,2023-03-17,1,1,1,0,1,0,1,1,1,1,0,1,0,1
294,0.0040578812738656,1.402212971755375e-5,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,0.119692975571841,0.0098098290614252,DC,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.115988036079972,0.0088956358370606,DC,2023-02-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
297,0.0919684169312068,0.00807570049762185,DC,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,1.67364576942095,0.2180204163158765,DC,2023-02-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
299,0.1068378386482,0.00668060208137735,DC,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.963068029386875,0.1559703879814425,DC,2023-02-10,1,1,1,1,1,1,0,1,1,1,1,0,1,0
301,0.129355978726785,0.0055579276237478,DC,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
302,1.1069784416047,0.3013880828968155,DC,2023-02-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
303,0.0532393783280215,0.004654183909821015,DC,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.141324148114322,0.004270674093205785,DC,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,2.47577144630538,0.277576524848827,DC,2023-02-15,1,1,0,0,0,1,0,1,1,1,0,0,1,0
306,1.0992552353006,0.187015774892763,DC,2023-02-16,0,1,1,0,1,1,1,0,1,1,0,1,1,1
307,0.0215216158896079,0.003340912966684955,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,1.24745806230551,0.311407751382732,DC,2023-02-19,0,1,1,0,1,1,1,0,1,1,0,1,1,1
310,0.0467199594964841,0.00267080001466276,DC,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,0.917012021196277,0.116428760255144,DC,2023-02-21,1,0,1,1,1,1,1,1,1,1,1,1,1,1
312,1.04670781411423,0.118907308634883,DC,2023-02-22,0,1,1,1,1,1,1,0,1,1,0,1,1,1
313,0.037399914151182,0.002191333119121575,DC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,0.00996218754021169,0.00206509111152421,DC,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,0.0253223241260677,0.001953214092799,DC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,3.14417143291957,0.2815241478286465,DC,2023-02-26,1,0,1,0,1,0,1,1,0,0,0,1,0,1
317,8.3512139526679e-4,0.00176796555727078,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,8.123666989783e-4,0.00169268103121453,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,0.0431139052923532,0.001627913004625385,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,2.13656422968017,0.315417561388626,DC,2023-03-02,1,0,1,0,1,0,1,1,0,0,0,1,0,1
321,0.00242105067192035,0.00152755936438389,DC,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,0.012104125031794,0.00149108663057223,DC,2023-03-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1
323,2.63526388657976,0.4682503344528665,DC,2023-03-05,1,1,0,0,1,1,1,1,1,0,0,1,1,1
324,0.0288273533325837,0.00144418468677658,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.00948239609963947,0.00143354633628372,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.00748125629792715,0.001431500393673485,DC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.00176907196101816,0.00143823300271323,DC,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.0021270678661936,0.00145405591544231,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,1.36963888024971,0.93163744476553,DC,2023-03-11,1,1,0,0,1,1,1,1,1,0,0,1,1,1
330,1.33474413628349,0.46592427862979,DC,2023-03-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
331,0.00858499256380568,0.00156125285183439,DC,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,1.3244336007836,0.3169232768502565,DC,2023-03-14,0,1,1,0,1,1,1,0,1,1,0,1,1,1
333,0.0074296727752608,0.00169041823232138,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,6.0862095063462e-4,0.00177563257250163,DC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.00155047760169987,0.00187655896244852,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,1.22235431059084,0.189160153864172,DC,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
337,0.111903079217666,0.0098495923198883,DE,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,NA,NA,DE,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,0.0119080882928995,0.00836580931072335,DE,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.465173726211266,0.007751952047759,DE,2023-02-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
341,1.32833791859977,0.2537334845329235,DE,2023-02-09,0,1,1,0,1,1,1,0,0,1,0,1,1,1
342,0.13138238034566,0.00673696012779795,DE,2023-02-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
343,2.17690161195675,0.3675793497187255,DE,2023-02-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1
344,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.0285355231510158,0.00564931561774725,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,0.199311251551538,0.0053835086030205,DE,2023-02-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
347,2.24122296859186,0.578761372460045,DE,2023-02-15,1,0,1,0,1,1,1,1,0,1,0,1,1,1
348,0.710786014987284,0.004978529501832135,DE,2023-02-16,1,1,1,1,1,1,1,0,1,0,0,1,1,1
349,0.444184246532008,0.0714057879750275,DE,2023-02-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
350,0.0302068218959765,0.00473335140002738,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,0.96597209479856,0.2941592105376805,DE,2023-02-19,1,0,1,0,1,1,1,1,0,0,1,1,1,1
352,0.124917126586804,0.00465124446460382,DE,2023-02-20,1,1,1,1,1,1,1,1,0,1,0,1,0,1
353,0.0536934447137318,0.00467804916631082,DE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,0.00719243560478237,0.004757299711468975,DE,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.175550335207195,0.004897602434036375,DE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0.0835460505797752,0.0051110864497223504,DE,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,0.0483974486903327,0.00541450980095375,DE,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,0.00817500290012928,0.00583065265733415,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,0.00984692859600916,0.0063899443142901,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,0.612200856445489,0.0921241937472545,DE,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,0.180065195016743,0.00810739198106645,DE,2023-03-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1
362,0.0665748719119968,0.0093763440912266,DE,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,3.23681943285903,0.377302822143632,DE,2023-03-03,1,1,0,0,1,1,1,1,0,0,0,1,1,1
364,0.070029758942632,0.01306829664919025,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,1.041722029325,0.416459670089493,DE,2023-03-05,1,0,1,0,1,1,1,1,0,1,0,1,1,1
366,1.26074308553002,0.1537329322631215,DE,2023-03-06,1,1,1,1,0,1,1,1,0,1,0,0,1,1
367,0.374767736370919,0.0222591379154418,DE,2023-03-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
368,0.995682167046964,0.22515828272575,DE,2023-03-08,0,1,1,1,1,1,1,0,1,1,0,1,1,1
369,0.0611765114495541,0.0306329817958647,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,0.423173447643511,0.03519096060382295,DE,2023-03-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1
371,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.0867191070568342,0.048918192344568,DE,2023-03-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
374,0.0364811661305897,0.053320150809317,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,0.0984165443044339,0.0576537027310275,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,1.15252957775728,0.764282527785655,DE,2023-03-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
377,0.817302676920341,0.195271579061124,DE,2023-03-17,1,0,1,1,1,1,1,1,0,1,0,1,1,1
378,0.144912813999235,0.070965359758459,DE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,3.04786773559778,0.2749253356608265,FL,2023-02-05,1,1,1,0,0,1,1,1,0,0,0,1,1,1
380,4.18215607844739,0.210175390934198,FL,2023-02-06,1,0,0,1,1,1,1,0,0,0,0,1,0,0
381,5.04350156464426,0.173109617436781,FL,2023-02-07,1,0,1,0,1,1,1,0,0,0,0,0,0,0
382,3.47156274540381,0.223840406466903,FL,2023-02-08,1,1,1,1,0,0,1,0,0,0,0,0,1,0
383,2.02205916459979,0.207124497084343,FL,2023-02-09,1,1,1,1,0,1,1,1,1,0,0,0,0,1
384,2.49002732079248,0.171290892231276,FL,2023-02-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0
385,2.09030731007729,0.1898069005278715,FL,2023-02-11,1,1,1,1,0,1,1,1,0,0,0,0,0,1
386,2.33478493438518,0.178070154951682,FL,2023-02-12,1,0,1,1,1,1,1,0,0,0,0,1,0,0
387,4.02912553273229,0.2123365286595635,FL,2023-02-13,1,0,1,1,1,1,1,0,0,0,0,1,1,0
388,3.60184080319526,0.1600907339513375,FL,2023-02-14,1,1,0,1,1,1,1,1,0,0,0,0,0,0
389,3.02256513458927,0.15512214165990099,FL,2023-02-15,1,1,1,1,1,1,1,1,0,0,0,0,0,0
390,3.48302544853683,0.1628679624674395,FL,2023-02-16,0,1,1,1,1,1,1,0,0,1,0,1,0,1
391,3.67410660111376,0.161239689308903,FL,2023-02-17,1,1,0,1,1,1,1,0,0,0,0,0,1,0
392,4.51578029235313,0.1258143197388135,FL,2023-02-18,0,0,1,0,1,1,1,0,0,0,1,1,1,0
393,2.31068471895755,0.1359438053239995,FL,2023-02-19,1,1,1,1,1,1,1,0,0,0,0,1,1,1
394,6.17665633212916,0.1342036571266425,FL,2023-02-20,1,0,0,0,1,1,1,1,0,0,0,0,0,1
395,3.14494850629856,0.1625986821427825,FL,2023-02-21,1,1,1,1,1,1,1,0,0,0,0,0,0,0
396,8.61420190771797,0.1158722722801245,FL,2023-02-22,1,0,1,0,1,1,1,0,0,1,0,0,0,0
397,8.53336455648311,0.1143016836648295,FL,2023-02-23,1,0,1,0,1,1,1,0,0,0,0,0,0,0
398,7.13317481754951,0.114768208373582,FL,2023-02-24,1,0,1,0,1,1,1,1,0,1,0,0,0,0
399,7.25078128943466,0.0926965332235375,FL,2023-02-25,1,0,1,0,1,1,1,0,0,0,0,0,0,0
400,7.38726578610986,0.087026783185161,FL,2023-02-26,1,0,1,0,1,1,1,1,0,0,0,1,0,0
401,7.00054223474092,0.1308728163478125,FL,2023-02-27,1,0,0,0,1,1,1,0,0,0,0,0,0,0
402,10.9464925026215,0.1051326877042505,FL,2023-02-28,1,0,1,0,1,1,1,0,0,0,0,0,0,1
403,6.75568145671244,0.1409070173802855,FL,2023-03-01,1,0,1,0,1,1,1,1,0,0,0,0,0,1
404,8.52642725286343,0.0961056667347135,FL,2023-03-02,1,0,1,0,1,1,1,1,0,0,0,0,0,1
405,13.4549081387657,0.0891154713426445,FL,2023-03-03,1,0,1,0,1,1,1,0,0,0,0,1,0,1
406,6.07316604186934,0.1097277485298075,FL,2023-03-04,1,0,1,0,1,1,1,1,0,1,0,1,0,1
407,5.3306510199111,0.115338704467504,FL,2023-03-05,1,1,1,0,1,1,1,0,0,1,0,0,0,0
408,7.37672404531267,0.1526657279615265,FL,2023-03-06,1,0,1,0,1,1,1,0,0,0,0,1,0,0
409,10.8278613995458,0.1275080734992315,FL,2023-03-07,1,0,1,0,1,1,1,0,0,1,0,0,0,0
410,10.1425098411803,0.1255295034636205,FL,2023-03-08,1,0,1,0,1,1,0,1,0,1,0,0,0,0
411,10.5301685031152,0.1390205083853595,FL,2023-03-09,1,0,0,0,1,0,1,1,0,0,0,0,0,1
412,7.61443444806125,0.1719312255626845,FL,2023-03-10,1,0,0,0,1,1,1,0,0,0,0,0,0,0
413,4.74113437944404,0.1756002001176015,FL,2023-03-11,1,0,1,0,1,1,0,0,0,0,0,0,0,0
414,4.36737183324719,0.1253326068263205,FL,2023-03-12,0,0,1,0,1,1,1,0,0,1,0,1,0,1
415,8.33928098342881,0.1805483125825075,FL,2023-03-13,1,1,0,0,1,1,1,0,0,0,0,0,0,0
416,8.67952999573945,0.1688295545261285,FL,2023-03-14,1,0,1,0,1,1,0,0,0,1,0,0,0,0
417,14.1575249246922,0.177401647025385,FL,2023-03-15,1,0,1,0,1,1,1,0,0,0,0,0,0,0
418,12.5998613312394,0.158678227805372,FL,2023-03-16,1,0,0,0,1,0,1,1,0,1,0,0,0,1
419,6.80757473187872,0.214751050951118,FL,2023-03-17,1,0,1,0,1,1,1,1,0,1,0,0,0,0
420,8.03024696516012,0.169502103638307,FL,2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,0,0
421,1.64623071860381,0.275168583929114,GA,2023-02-05,1,1,1,1,0,1,1,1,1,1,0,0,1,1
422,4.20046724473098,0.2857425751196705,GA,2023-02-06,1,0,1,0,1,1,1,1,0,0,1,1,0,0
423,4.12202652190712,0.304267950302953,GA,2023-02-07,0,1,1,0,0,1,1,0,0,0,0,1,1,0
424,1.86394170049308,0.246635913903878,GA,2023-02-08,1,1,1,1,0,1,1,0,0,0,1,0,1,0
425,2.03149746785984,0.1943353609777085,GA,2023-02-09,1,0,1,1,0,1,1,1,0,1,0,0,1,1
426,5.17880871646611,0.133387352539461,GA,2023-02-10,1,0,1,0,0,0,1,1,0,0,0,1,0,1
427,0.581094701150071,0.162250100344248,GA,2023-02-11,1,1,1,1,1,1,1,0,0,0,0,1,1,1
428,2.24632519862833,0.293752968675973,GA,2023-02-12,0,1,0,0,0,1,1,0,0,0,0,0,1,1
429,0.991674848328499,0.1355270459275305,GA,2023-02-13,1,1,1,1,1,1,1,0,0,1,0,1,1,1
430,2.32197895181108,0.242379174797559,GA,2023-02-14,1,1,1,0,0,1,1,1,0,0,0,0,1,1
431,0.94147880302392,0.144802337383569,GA,2023-02-15,1,1,1,1,1,1,1,1,0,0,0,1,1,1
432,1.78625587612617,0.1862252740090725,GA,2023-02-16,1,1,1,1,1,1,1,0,0,0,0,1,1,0
433,1.98860841616274,0.230227490073602,GA,2023-02-17,1,1,1,1,0,1,1,1,0,0,0,0,1,0
434,1.52202827332708,0.384361618674773,GA,2023-02-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
435,1.05095006431951,0.1006026701080195,GA,2023-02-19,0,1,1,1,1,1,1,0,0,1,0,1,1,0
436,1.16057509487322,0.1203848215108185,GA,2023-02-20,1,1,1,1,1,1,1,0,1,0,0,1,1,1
437,2.9070040134337,0.229250800798397,GA,2023-02-21,1,0,1,0,1,1,1,1,0,1,0,1,1,1
438,2.21529454463513,0.195350115103762,GA,2023-02-22,1,1,1,0,0,1,1,1,1,1,0,0,1,1
439,1.97547388527015,0.229561548212015,GA,2023-02-23,1,0,1,0,0,1,1,0,0,0,0,1,0,1
440,2.65406906436079,0.2712230413134735,GA,2023-02-24,1,0,1,0,1,1,0,1,0,0,0,0,1,0
441,1.26477768781723,0.0081948779708806,GA,2023-02-25,1,1,1,0,1,1,1,1,0,1,0,1,1,0
442,1.12968773721029,0.1992482898061405,GA,2023-02-26,0,1,1,1,1,1,1,0,0,0,0,1,1,1
443,0.960087071412068,0.0756330276509155,GA,2023-02-27,1,1,1,1,1,0,1,0,0,1,0,1,0,1
444,0.476040536402048,0.091502521362945,GA,2023-02-28,1,1,1,1,1,1,1,0,0,0,0,0,1,0
445,2.72629222321003,0.300014427040015,GA,2023-03-01,1,0,0,0,1,1,0,1,0,0,0,1,1,0
446,0.213489084440489,0.00442482272279017,GA,2023-03-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
447,0.486714274884009,0.0922837705497395,GA,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448,0.65172579013066,0.151954469594028,GA,2023-03-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1
449,2.53356193512295,0.3434681292908305,GA,2023-03-05,1,0,1,0,1,1,0,1,0,0,0,1,0,0
450,3.57631786037668,0.52663843362563,GA,2023-03-06,0,0,1,0,1,0,1,0,0,1,0,1,0,1
451,6.94732972089718,0.2918519284831605,GA,2023-03-07,1,0,1,0,1,1,1,1,0,0,0,1,1,0
452,2.59369664907181,0.213328404140177,GA,2023-03-08,1,0,1,0,1,1,1,1,0,0,0,1,1,1
453,0.249157315360525,0.002012451099256935,GA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
454,0.126792224545699,0.00182074873366537,GA,2023-03-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
455,0.976291791564442,0.233732364315793,GA,2023-03-11,1,0,1,0,1,1,1,1,1,0,0,1,1,1
456,1.93771976213767,0.3802125218463445,GA,2023-03-12,1,1,1,0,0,0,1,1,1,1,0,0,0,1
457,1.07372123300497,0.19157414661941,GA,2023-03-13,1,1,1,1,1,1,0,1,0,1,1,1,1,0
458,0.0245315179529079,0.00127557575634899,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,1.60013590326569,0.1475121814136315,GA,2023-03-15,0,1,1,0,1,0,1,0,1,0,1,1,0,1
460,0.10293973936793,0.00110164337450628,GA,2023-03-16,1,1,1,1,1,1,1,0,0,1,0,1,1,1
461,2.69012217751934,0.3592334268621785,GA,2023-03-17,1,1,1,0,0,0,0,0,0,1,0,0,0,0
462,0.12454633511213099,9.7457220182682e-4,GA,2023-03-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1
463,NA,NA,HI,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,1.10069631501525,0.1821474377042805,HI,2023-02-06,1,1,1,0,1,1,1,0,0,1,0,1,1,1
465,0.248433383159571,0.1760901389464975,HI,2023-02-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
466,1.85310418629213,0.356015210281296,HI,2023-02-08,1,0,1,0,1,1,1,1,0,1,0,1,1,1
467,1.8877277252937401,0.3629124461052085,HI,2023-02-09,1,0,1,0,1,1,1,1,0,1,1,1,1,0
468,0.974886054342007,0.69254305791084,HI,2023-02-10,1,1,1,1,0,1,1,1,1,1,0,0,1,1
469,NA,NA,HI,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,0.191278536014915,0.1510379126294615,HI,2023-02-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
472,NA,NA,HI,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,1.3177927011397499,0.390565021411442,HI,2023-02-15,1,0,1,0,1,1,1,1,1,1,1,1,1,1
474,0.424645768857025,0.145549494333434,HI,2023-02-16,1,1,1,1,1,1,1,1,0,1,0,0,1,1
475,0.162077345268889,0.1447746247975655,HI,2023-02-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
476,0.162382122433615,0.144546275408384,HI,2023-02-18,1,1,1,1,1,1,1,0,1,1,0,1,1,1
477,NA,NA,HI,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,0.135733516455843,0.152425159281353,HI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
