...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23F_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23F_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
259,0.242036824536689,0.0291022635354514,CT,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1
260,0.580220763866705,0.2585223188822455,CT,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
261,0.823816795566967,0.109120013155241,CT,2024-01-08,1,1,1,1,1,1,1,1,1,0,1,0
262,0.499472672438994,0.0194796779636466,CT,2024-01-09,1,1,1,1,1,1,1,1,0,0,1,1
263,0.545640462297742,0.0169409435389563,CT,2024-01-10,1,1,1,1,1,1,1,1,0,0,1,1
264,0.448788876318981,0.0919211652135325,CT,2024-01-11,1,1,1,1,1,1,1,1,0,1,1,0
265,0.0667235416648101,0.01270870310762345,CT,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,2.01930403264425,0.4238314320838775,CT,2024-01-15,1,1,0,0,1,1,1,1,0,0,1,1
269,0.107648460319712,0.00694454489114285,CT,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
270,0.242103579701072,0.0059387834056472,CT,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
271,0.0237163130766993,0.0050692493771935,CT,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
272,0.106873118727965,0.004319656976865755,CT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
273,0.0831675982616811,0.003675220040056815,CT,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
274,0.0165429393789037,0.00312260307769994,CT,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
275,0.161182699423558,0.00264985432247965,CT,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
276,0.168891645173088,0.00224632549073165,CT,2024-01-23,1,1,1,1,1,1,0,1,1,0,1,1
277,0.0709181346889278,0.00190258250741065,CT,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
278,1.07301173885817,0.1895474527245145,CT,2024-01-25,1,1,1,0,1,0,1,1,1,0,1,0
279,0.016512848975570298,0.00136221922083012,CT,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.00155248122612303,9.7394916171443e-4,CT,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
282,1.06491902967605,0.1203897751213345,CT,2024-01-29,1,1,1,0,1,0,1,1,1,0,1,0
283,0.00487859547446183,6.96318248001175e-4,CT,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
284,0.00449737539492048,5.8900365489811e-4,CT,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
285,1.04486998880693,0.160349471291138,CT,2024-02-01,1,1,0,0,1,1,1,1,0,0,1,1
286,0.0319281204794153,4.2211644102307e-4,CT,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,6.4693199581869e-4,3.03458286289675e-4,CT,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
289,0.00353488400171659,2.57683545910175e-4,CT,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
290,1.18465062433122,0.1948397760405595,CT,2024-02-06,1,1,0,0,1,1,1,1,0,0,1,1
291,0.00541928200284006,1.86478512658e-4,CT,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
292,1.35314127350016,0.491652817493494,CT,2024-02-08,1,0,1,0,1,1,1,0,1,0,1,1
293,0.00371608316653578,1.35690205324875e-4,CT,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,0.0923727952615724,0.0809517037629545,DC,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1
299,0.0837383426452242,0.0750947958384765,DC,2024-01-04,1,1,1,1,1,1,1,1,0,0,1,1
300,0.601308395328998,0.3203087198791045,DC,2024-01-05,1,1,1,1,1,1,1,1,0,0,1,1
301,NA,NA,DC,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.182642821425626,0.060152411698525,DC,2024-01-07,1,1,1,1,1,1,1,1,0,0,1,1
303,0.325192907895112,0.0559762078078765,DC,2024-01-08,1,1,1,1,1,1,1,1,0,0,1,1
304,0.911398372469967,0.0521641535057205,DC,2024-01-09,1,1,1,0,1,1,1,1,0,0,1,1
305,0.976949773823695,0.63229161710223,DC,2024-01-10,1,1,0,0,1,1,1,1,0,0,1,1
306,NA,NA,DC,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.0344623479868953,0.0400932942375892,DC,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0259609163043166,0.0320692682894813,DC,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
313,0.0206818550732735,0.03055320655594625,DC,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
314,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,1.14371150368097,0.71871375495179,DC,2024-01-21,1,1,0,0,1,1,1,1,0,0,1,1
317,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.0473486409538849,0.02518445554384575,DC,2024-01-23,1,1,1,1,1,1,1,1,0,0,1,1
319,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.00832119015568915,0.02199243255295135,DC,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
327,0.0103698340588125,0.02193684583923265,DC,2024-02-01,1,1,1,1,1,1,1,1,1,0,1,0
328,0.00931777230909295,0.0219468671792612,DC,2024-02-02,1,1,1,1,1,1,1,1,0,0,1,1
329,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.33201555685098,0.0850307454102715,DE,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1
338,2.09789841716425,0.51080926564523,DE,2024-01-01,0,1,0,0,1,1,1,1,0,0,1,0
339,1.32879532114327,0.1225615494709645,DE,2024-01-02,1,1,1,0,1,1,1,1,0,0,1,0
340,1.72377936814644,0.06930363911976,DE,2024-01-03,1,1,0,0,1,1,1,1,1,1,1,1
341,0.91246067323565,0.1969162517897365,DE,2024-01-04,0,1,1,1,1,1,0,1,0,1,1,1
342,0.070750431571583,0.0604496253503725,DE,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
343,0.909382809645835,0.198002359634541,DE,2024-01-06,1,0,1,1,1,1,1,0,1,0,1,0
344,0.191743807332514,0.0527562545345275,DE,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
345,1.81624849519147,0.4260020966606255,DE,2024-01-08,1,1,0,0,0,1,1,1,0,0,0,0
346,0.49087687584388,0.0461026766687574,DE,2024-01-09,1,1,1,1,1,1,1,1,0,0,0,1
347,1.12013646456364,0.775303446815485,DE,2024-01-10,0,1,1,0,1,1,0,1,0,1,1,1
348,0.417492570890078,0.1640144962714685,DE,2024-01-11,1,1,1,1,1,1,1,1,1,0,1,0
349,NA,NA,DE,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.222973936233005,0.0354608946724166,DE,2024-01-13,1,1,1,1,1,1,0,1,1,0,1,1
351,0.884267675528433,0.2271966255720075,DE,2024-01-14,1,0,1,1,1,1,1,0,1,0,1,1
352,0.0317600969995308,0.031265645286178,DE,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
353,0.393516445533017,0.02940861953714385,DE,2024-01-16,1,1,1,1,1,1,1,0,1,0,1,1
354,0.0903299266437576,0.02769804207381055,DE,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
355,0.148821024197815,0.02612420427734705,DE,2024-01-18,1,1,1,1,1,1,1,1,0,0,1,1
356,NA,NA,DE,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.0197980564507438,0.0221349405523251,DE,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
359,1.12965007824837,0.214219757924367,DE,2024-01-22,1,1,1,1,0,1,1,1,1,0,0,1
360,0.17036844384937,0.02000750177279925,DE,2024-01-23,1,1,1,1,1,1,1,1,0,0,1,1
361,0.161720904773116,0.019082852095333398,DE,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
362,0.012571835282292,0.0182430032186991,DE,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
363,0.0413906273210188,0.0174826399672171,DE,2024-01-26,1,1,1,1,1,1,0,1,1,0,1,1
364,0.0749841759853179,0.0167969212386047,DE,2024-01-27,1,1,1,1,1,1,1,1,0,0,1,1
365,NA,NA,DE,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.279936478912882,0.01563232167698775,DE,2024-01-29,1,1,1,1,1,1,1,1,0,0,1,1
367,0.253288447485093,0.0151459796601506,DE,2024-01-30,1,1,1,1,1,1,1,1,0,0,1,1
368,0.0627758572489402,0.0147193306389535,DE,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
369,NA,NA,DE,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.00798952879267027,0.01403467078135925,DE,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
371,0.0504247105512101,0.01377240019524665,DE,2024-02-03,1,1,1,1,1,1,0,1,1,0,1,1
372,0.0531587157921199,0.0135612859923113,DE,2024-02-04,1,1,1,1,1,1,1,1,1,0,1,0
373,0.00701697412770093,0.01340012338973085,DE,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
374,0.171274031565782,0.01328806810621415,DE,2024-02-06,1,1,1,1,1,1,0,0,1,0,1,1
375,0.0990995244463266,0.0132246335621945,DE,2024-02-07,1,1,1,1,1,1,1,1,1,0,0,1
376,0.0866707384732094,0.01320968950882495,DE,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
377,0.0441360433263139,0.01324346186827335,DE,2024-02-09,1,1,1,1,1,1,1,1,0,0,1,1
378,1.21589986003398,0.4422933981025165,DE,2024-02-10,1,1,1,0,0,1,1,1,1,0,0,1
379,0.913758579108945,0.1395345601803935,FL,2023-12-31,1,1,1,1,0,1,1,1,1,0,0,1
380,0.371814958182633,0.02453279677931025,FL,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1
381,1.79880235698522,0.134747573307693,FL,2024-01-02,1,1,0,1,1,1,1,1,1,0,1,0
382,1.37360444084993,0.1390454811149035,FL,2024-01-03,1,1,1,1,1,1,0,1,0,0,0,0
383,3.4222066811863,0.0947932497702775,FL,2024-01-04,1,1,0,0,0,1,1,1,1,1,0,0
384,1.11834936907632,0.1154418258183285,FL,2024-01-05,1,1,1,1,1,1,1,1,0,0,1,0
385,0.661850371974038,0.0690504335982705,FL,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,0
386,1.14866098430169,0.248709960171128,FL,2024-01-07,1,1,1,1,0,1,1,1,0,1,0,1
387,0.937147266196817,0.115631316952024,FL,2024-01-08,0,1,1,1,1,1,0,1,0,0,1,1
388,0.402685609710617,0.0083821346641414,FL,2024-01-09,1,1,1,1,1,1,1,1,0,0,1,1
389,1.84086021212842,0.1376256169382095,FL,2024-01-10,1,1,1,1,1,0,1,1,0,0,1,0
390,0.822913246047833,0.0873498451053085,FL,2024-01-11,1,1,1,1,1,1,1,1,0,1,1,0
391,0.485506357403097,0.062861601183657,FL,2024-01-12,1,1,1,1,1,1,1,1,0,1,0,1
392,0.107505013242284,0.00459647762490753,FL,2024-01-13,1,1,1,1,1,1,1,1,1,0,1,0
393,0.0552168284466353,0.003929315911152495,FL,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1
394,0.519727278531256,0.04791722849517255,FL,2024-01-15,1,1,1,1,1,1,1,1,0,1,1,0
395,0.876999944518693,0.0661217669332435,FL,2024-01-16,1,1,1,1,1,1,1,1,0,0,1,0
396,3.13019007463531,0.1556979510379015,FL,2024-01-17,1,0,0,0,1,0,1,0,0,0,1,1
397,1.67206909651145,0.1148510578535965,FL,2024-01-18,0,0,1,1,1,1,0,0,0,0,1,0
398,1.50662123534446,0.0911154776510355,FL,2024-01-19,1,1,1,1,1,0,1,1,1,1,1,1
399,0.184939786312899,0.001451235049046215,FL,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
400,0.67071285380691,0.0946752814750135,FL,2024-01-21,1,1,1,1,1,1,1,1,0,0,1,1
401,0.592751182273567,0.0597794820442235,FL,2024-01-22,1,1,1,1,1,1,1,1,0,0,1,1
402,1.43007869138794,0.107484893594839,FL,2024-01-23,0,1,1,0,1,0,0,1,1,0,0,0
403,2.64946542136253,0.221576362847312,FL,2024-01-24,1,1,0,0,1,0,1,1,0,0,1,0
404,0.182418731216882,5.8941449409681e-4,FL,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
405,0.891677130123893,0.0575512087381385,FL,2024-01-26,1,1,1,1,0,1,1,1,1,0,0,1
406,0.00990313043723429,4.03860067975995e-4,FL,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
407,NA,NA,FL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.322416394384737,2.74004222723365e-4,FL,2024-01-29,1,1,1,1,1,1,1,1,0,0,1,1
409,0.0788755080281988,2.2487289235184e-4,FL,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
410,0.210085514007983,1.8410891009162e-4,FL,2024-01-31,1,1,1,1,1,1,1,1,1,0,0,1
411,2.03266369085442,0.0756699764479755,FL,2024-02-01,1,1,1,0,1,0,1,1,1,0,1,0
412,2.1414711793004,0.08564560626296,FL,2024-02-02,1,1,1,0,1,0,1,0,1,0,1,0
413,1.24911504484384,0.1642866737343325,FL,2024-02-03,1,1,1,0,1,0,1,1,1,0,1,0
414,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,1.14743164505612,0.123189429663049,FL,2024-02-05,1,1,0,0,1,1,1,1,0,0,1,1
416,4.80890711149436,0.1497299375625365,FL,2024-02-06,0,1,0,0,1,0,0,1,0,0,1,0
417,1.83800421744813,0.0793149788296605,FL,2024-02-07,0,1,1,0,1,0,0,1,1,0,1,0
418,0.929826085768171,0.03807976883078705,FL,2024-02-08,1,1,0,1,1,1,1,1,1,1,1,1
419,0.0511631970582531,2.743869517752705e-5,FL,2024-02-09,1,1,1,1,1,1,1,1,1,0,1,0
420,0.00366953761878509,2.19662335309335e-5,FL,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
421,0.407777971920278,0.2928305484115905,GA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1
422,0.849673970280934,0.2956566234568965,GA,2024-01-01,1,1,0,1,1,1,1,1,0,0,1,0
423,2.06722284542185,0.3006096011190525,GA,2024-01-02,1,1,0,1,1,0,1,1,1,0,1,0
424,3.66107754583539,0.1930171501254025,GA,2024-01-03,1,0,0,0,1,0,0,0,0,0,1,0
425,0.692739742133192,0.248846084380985,GA,2024-01-04,1,1,1,1,1,1,0,0,0,0,1,1
426,1.92801745668511,0.128540601072406,GA,2024-01-05,1,1,1,0,1,1,1,1,0,0,1,0
427,0.831705106745024,0.2936612463774345,GA,2024-01-06,0,1,1,1,1,1,0,1,0,0,1,0
428,0.0835508037846451,0.0766061623134435,GA,2024-01-07,1,1,1,1,1,1,1,1,1,0,0,1
429,2.18441777295108,0.3310895873346585,GA,2024-01-08,1,1,0,0,1,1,1,1,0,0,0,0
430,2.5024752263992,0.3084990961820545,GA,2024-01-09,1,1,0,0,0,1,0,1,0,0,0,1
431,1.35094870488291,0.181066162334025,GA,2024-01-10,0,1,0,1,1,1,0,1,0,1,1,1
432,1.54197387636139,0.1593675521221635,GA,2024-01-11,1,1,1,1,1,1,1,0,0,0,1,0
433,2.79093287000166,0.34884996284654,GA,2024-01-12,0,1,1,0,0,0,0,1,1,0,0,0
434,1.03029054908203,0.1573946700772085,GA,2024-01-13,0,1,1,1,1,1,0,1,1,1,1,0
435,0.625105772895762,0.1119040147545105,GA,2024-01-14,1,1,1,1,1,1,1,1,0,0,0,0
436,0.909005984880052,0.154712350177898,GA,2024-01-15,0,1,1,1,1,1,0,1,0,0,1,0
437,0.952527840680466,0.1371268828658815,GA,2024-01-16,1,1,1,1,1,1,1,1,1,1,0,0
438,0.872488884932887,0.136190117188188,GA,2024-01-17,1,1,1,1,1,1,1,1,1,0,1,0
439,1.64111794703429,0.252669617605032,GA,2024-01-18,0,1,1,0,0,1,0,0,0,0,0,1
440,0.513371036095031,0.0303206863716609,GA,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
441,0.829859505703255,0.0963133501350705,GA,2024-01-20,1,1,1,1,1,1,1,1,1,0,1,0
442,0.738814052114373,0.1209919619245015,GA,2024-01-21,1,1,1,1,1,0,1,0,1,0,1,1
443,0.547764826502756,0.083036236789234,GA,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
444,1.49140020236792,0.1622806724603965,GA,2024-01-23,1,1,0,1,1,1,1,1,1,0,1,0
445,0.253509863897825,0.0202548218228261,GA,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
446,0.167317168302039,0.01868788846972755,GA,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
447,0.201729799636747,0.0172469867750749,GA,2024-01-26,1,1,1,1,1,1,1,1,0,0,1,0
448,0.123858998728684,0.015923220252198,GA,2024-01-27,1,1,1,1,1,1,1,1,1,0,1,0
449,0.323000246280115,0.0147081267655913,GA,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
450,0.751307489017136,0.0887241811184505,GA,2024-01-29,1,1,1,1,1,0,1,1,1,0,1,0
451,0.391949444868777,0.01257230160693825,GA,2024-01-30,1,1,1,1,1,1,1,1,0,0,1,1
452,0.817072945184182,0.061004742354421,GA,2024-01-31,1,1,1,1,1,1,1,1,1,0,1,0
453,0.644256803072222,0.01078057247029725,GA,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
454,0.897539074119035,0.1063502825122715,GA,2024-02-02,1,0,1,1,1,1,1,0,1,1,1,0
455,0.910523808825677,0.082241729298133,GA,2024-02-03,1,1,1,1,0,1,1,1,1,0,0,0
456,0.0736973192482712,0.0086261496563694,GA,2024-02-04,1,1,1,1,1,1,0,1,1,0,1,1
457,0.952764376740439,0.0964335267498855,GA,2024-02-05,1,1,1,1,0,1,1,1,1,0,0,1
458,0.712615683898909,0.0074814080831905,GA,2024-02-06,1,1,1,1,1,1,1,1,0,0,1,1
459,0.837893835039465,0.0434341856224763,GA,2024-02-07,1,1,1,1,1,0,1,1,1,0,1,0
460,0.0896839306007027,0.00652677568032965,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
461,0.0399160796375563,0.0061109441285407,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
462,0.002912643541815,0.00573150638799055,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.323120886354592,0.418924205330821,HI,2024-01-09,1,1,1,1,1,1,1,0,1,0,1,1
473,NA,NA,HI,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.318851121052985,0.409008202569495,HI,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,0
476,NA,NA,HI,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.27531073816312,0.349154973283156,HI,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
495,NA,NA,HI,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,3.54505085175385,0.4047852155793135,IA,2023-12-31,0,1,0,0,1,1,0,1,0,0,1,1
506,0.675871686176236,0.0536095085993645,IA,2024-01-01,1,1,1,1,1,1,1,1,0,0,1,1
507,1.27890336132209,0.25981720337713,IA,2024-01-02,1,1,1,1,1,1,0,0,0,0,1,1
508,1.11572569853252,0.238273840644013,IA,2024-01-03,1,1,1,1,1,1,0,0,0,0,0,0
509,1.14718831991499,0.1970002841776155,IA,2024-01-04,1,1,0,1,1,1,1,1,0,1,1,0
510,1.66923178925595,0.74906818357489,IA,2024-01-05,0,1,1,0,1,0,0,1,0,0,1,0
511,2.38758226902243,0.581521681927305,IA,2024-01-06,0,1,1,0,1,0,0,1,1,0,1,0
512,1.65559849283885,0.2206444836850555,IA,2024-01-07,1,1,1,1,1,0,1,1,0,1,1,0
513,0.81590679037736,0.21082377261548849,IA,2024-01-08,0,1,1,1,1,1,0,1,1,1,0,1
514,0.0443847955991354,0.0333104196898529,IA,2024-01-09,1,1,1,1,1,1,1,1,0,0,1,1
515,1.9801276417715,0.142069037810641,IA,2024-01-10,1,1,0,1,0,1,1,1,0,0,0,1
516,0.656183102559325,0.1055821678506585,IA,2024-01-11,1,1,1,1,1,1,1,1,1,0,1,0
517,0.0440700199441352,0.0282334559198632,IA,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1
