...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
540,1.38583180170803,0.252028678901976,IA,2022-12-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
541,2.62435666598639,0.299407061807424,IA,2022-12-19,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
542,2.35634655052459,0.229271517413956,IA,2022-12-20,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
543,1.60194002086823,0.262603475311457,IA,2022-12-21,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1
544,1.20850904797556,0.4225685670071675,IA,2022-12-22,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1
545,1.13762580223567,0.327127899290954,IA,2022-12-23,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
546,2.95550488793296,0.4139715200810335,IA,2022-12-24,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
547,NA,NA,ID,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.408317408726277,0.201972873555941,ID,2022-11-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
549,1.07846845396577,0.2941161353634455,ID,2022-11-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
550,0.285808928272005,0.226255677460657,ID,2022-11-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
551,0.564072132423386,0.3755587300964255,ID,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
552,2.0763842820326,0.324030784215582,ID,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
553,0.6125781482973,0.166805907496009,ID,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
554,NA,NA,ID,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.972252214179676,0.3198110560342345,ID,2022-11-21,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
556,1.3396786721976,0.3163716484875085,ID,2022-11-22,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
557,NA,NA,ID,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0.240182218943638,0.2536409609694265,ID,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
561,0.401229352978781,0.2440323342854705,ID,2022-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
562,1.74710259663985,0.233201369849677,ID,2022-11-28,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
563,1.26173776114479,0.3455044438541125,ID,2022-11-29,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1
564,0.349500876644384,0.2482774457082045,ID,2022-11-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
565,NA,NA,ID,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.861357206361436,0.2480495726276205,ID,2022-12-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
567,0.435235261255713,0.2534494967014165,ID,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
568,0.799952642991357,0.229793409182742,ID,2022-12-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
569,0.773912946712294,0.223609678056226,ID,2022-12-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
570,0.688721815914455,0.2625430541301125,ID,2022-12-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
571,0.839319415983857,0.389330316286464,ID,2022-12-07,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
572,1.17581349437118,0.273236296052907,ID,2022-12-08,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
573,NA,NA,ID,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.479979882727511,0.333285339278288,ID,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,0.874926789891533,0.214923834386264,ID,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
578,0.240805737462993,0.1799097574322125,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
579,2.40495845486786,0.3520102792807905,ID,2022-12-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
580,0.94486365805408,0.630793699786115,ID,2022-12-16,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
581,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.544875303384328,0.1644095362412915,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
584,0.540608349514744,0.380453806172623,ID,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
585,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.202252635263403,0.1563061736336125,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
588,0.187457910797163,0.154877996352014,ID,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
589,2.11447947683228,0.297665332318451,IL,2022-11-13,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
590,3.99796623936048,0.3031463830763585,IL,2022-11-14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
591,3.95857701764546,0.338149999244299,IL,2022-11-15,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
592,3.73242072496697,0.3047968465494225,IL,2022-11-16,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
593,3.83505471819081,0.3265805962422815,IL,2022-11-17,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
594,2.74991435595582,0.2854887543487505,IL,2022-11-18,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
595,2.20596860927292,0.2929925735800715,IL,2022-11-19,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
596,2.22459873272359,0.2914589651209355,IL,2022-11-20,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
597,2.60646018198725,0.31840630055289,IL,2022-11-21,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0
598,5.79501769165738,0.3287725014604415,IL,2022-11-22,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
599,11.07705985036,0.2782427954680565,IL,2022-11-23,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
600,3.19600861668893,0.3098901321287005,IL,2022-11-24,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
601,4.32550523522322,0.326619733002121,IL,2022-11-25,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
602,3.81063654363816,0.2991265764474615,IL,2022-11-26,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
603,3.7587587126363,0.2964797491083345,IL,2022-11-27,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
604,5.47517933831116,0.294893489496184,IL,2022-11-28,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
605,4.14144309646633,0.3178184863003425,IL,2022-11-29,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
606,4.53511328687326,0.2878147723410315,IL,2022-11-30,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0
607,5.7141381178677,0.2745681982707065,IL,2022-12-01,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
608,3.99106699162561,0.3058110193535145,IL,2022-12-02,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
609,3.99006037169939,0.2640230059573325,IL,2022-12-03,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
610,2.57322431521264,0.2873021247759865,IL,2022-12-04,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
611,9.22773074858537,0.3482158402154915,IL,2022-12-05,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
612,3.14040798358849,0.2671795072218925,IL,2022-12-06,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
613,9.43855971636391,0.2335715743040945,IL,2022-12-07,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
614,5.96581629152301,0.272487291262111,IL,2022-12-08,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
615,3.58914146007049,0.257589098485821,IL,2022-12-09,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0
616,3.60012173870257,0.2427342331211715,IL,2022-12-10,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
617,5.8344820775104,0.2937485328241485,IL,2022-12-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
618,7.22578460271509,0.240725408857154,IL,2022-12-12,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
619,3.78472256622867,0.2286828101991495,IL,2022-12-13,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0
620,6.04156789746111,0.219312864763297,IL,2022-12-14,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
621,7.54347626275787,0.2274115171032745,IL,2022-12-15,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
622,4.31374443208113,0.309046185017419,IL,2022-12-16,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
623,4.3089972211496,0.251730222701272,IL,2022-12-17,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
624,5.41279532459254,0.2344307915031455,IL,2022-12-18,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
625,9.19474871959337,0.206931046971195,IL,2022-12-19,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
626,5.37882133820482,0.2605166768834785,IL,2022-12-20,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
627,4.2150482418773,0.231760021255534,IL,2022-12-21,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
628,3.01852833602441,0.2432353786053075,IL,2022-12-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
629,3.07860426777814,0.218560990592064,IL,2022-12-23,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
630,2.00650271144826,0.284628605652566,IL,2022-12-24,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
631,1.25122779265001,0.30634223109876,IN,2022-11-13,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
632,1.79851379148836,0.2694181775100615,IN,2022-11-14,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
633,1.48424192152205,0.278860040731694,IN,2022-11-15,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
634,3.23990015861049,0.295586935066041,IN,2022-11-16,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
635,1.45073383338433,0.250965663061765,IN,2022-11-17,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
636,1.31094294521866,0.2856028707064475,IN,2022-11-18,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
637,0.805425687777823,0.25648050775409,IN,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
638,0.737113379316129,0.301816488308912,IN,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
639,1.65570329618791,0.293589951486948,IN,2022-11-21,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
640,2.36096534585419,0.264352343999337,IN,2022-11-22,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
641,1.70820383769703,0.2804232635618965,IN,2022-11-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
642,NA,NA,IN,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,2.57996524021594,0.3090928247872665,IN,2022-11-25,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
644,1.28161946733992,0.2494331968905025,IN,2022-11-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
645,2.10643379715156,0.304662612324286,IN,2022-11-27,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
646,2.77377028849107,0.3069670254450785,IN,2022-11-28,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
647,4.41498355255358,0.3313393850966615,IN,2022-11-29,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
648,2.3465655573184,0.290670954292211,IN,2022-11-30,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
649,2.78243062223788,0.2652017045902705,IN,2022-12-01,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
650,6.06394649362273,0.3330649631677275,IN,2022-12-02,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
651,0.879302079534729,0.24572971898606,IN,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
652,6.88578927109636,0.2493799320776805,IN,2022-12-04,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
653,2.04310035327743,0.306412979462049,IN,2022-12-05,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
654,3.86931529506712,0.3221164814667755,IN,2022-12-06,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
655,4.39834144128902,0.332645063619155,IN,2022-12-07,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1
656,4.79686552683082,0.3374520845364155,IN,2022-12-08,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1
657,2.13150851221403,0.306763338788885,IN,2022-12-09,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0
658,1.97253732070622,0.3139947274862505,IN,2022-12-10,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1
659,5.51266105580825,0.1996309968821505,IN,2022-12-11,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
660,3.87676196862273,0.29561178861356,IN,2022-12-12,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
661,2.51915710177039,0.241775510297991,IN,2022-12-13,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
662,3.88749096107531,0.2616852439688015,IN,2022-12-14,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
663,6.95902805816585,0.249113095606201,IN,2022-12-15,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
664,4.74169740112483,0.214889243926458,IN,2022-12-16,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
665,2.97096612159451,0.218998028402436,IN,2022-12-17,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
666,1.70734675403663,0.3119207520147,IN,2022-12-18,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
667,4.27804808163867,0.251772907356186,IN,2022-12-19,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
668,3.70498822691592,0.2808028391314675,IN,2022-12-20,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1
669,3.68999581659534,0.3563701213760585,IN,2022-12-21,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
670,1.90755134568142,0.3662283664072125,IN,2022-12-22,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
671,2.67581442408025,0.4010880187813795,IN,2022-12-23,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
672,1.82795934108001,0.690895656330795,IN,2022-12-24,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1
673,0.306947748578737,0.277610274510524,KS,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
674,1.26336136435727,0.3513173672358285,KS,2022-11-14,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
675,0.897199076394229,0.232408827102612,KS,2022-11-15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
676,0.930879274542071,0.297123722545213,KS,2022-11-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
677,1.60719760001475,0.3364422079765135,KS,2022-11-17,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
678,1.81180096065708,0.2760213315278185,KS,2022-11-18,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
679,1.75224027923305,0.2899629008315545,KS,2022-11-19,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
680,0.792977938935124,0.269799257240085,KS,2022-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
681,1.18841249399845,0.288576492690982,KS,2022-11-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
682,1.27067110363715,0.343551977730127,KS,2022-11-22,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
683,0.243351265399464,0.2633087162879775,KS,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
684,NA,NA,KS,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2.554963433874,0.2852652688709855,KS,2022-11-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
686,1.24767422684465,0.2353345675199455,KS,2022-11-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
687,0.94371402073242,0.2511681188913485,KS,2022-11-27,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
688,2.80571082817739,0.32679793519873,KS,2022-11-28,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1
689,1.78948028169733,0.2214971548041895,KS,2022-11-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
690,2.10533344933562,0.3471307675871025,KS,2022-11-30,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
691,0.274356131833138,0.275605761381011,KS,2022-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,2.5026155909781,0.403679795159406,KS,2022-12-02,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
693,1.9614179316873,0.178674602440715,KS,2022-12-03,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
694,0.76853263769664,0.397678120083529,KS,2022-12-04,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
695,3.13798003784236,0.3832589796265315,KS,2022-12-05,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
696,1.50286176604784,0.2062887425935565,KS,2022-12-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
697,2.40260619584733,0.382546728759605,KS,2022-12-07,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
698,0.964813369813182,0.312004036138708,KS,2022-12-08,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
699,0.437849145853304,0.202171616370085,KS,2022-12-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
700,1.19772589606618,0.3305881579991985,KS,2022-12-10,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
701,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.09446697945152,0.2457429740473795,KS,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
703,1.09375816898671,0.1759146482001505,KS,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
704,0.90538591836227,0.0759877929796205,KS,2022-12-14,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
705,1.02868865854054,0.2635079272901215,KS,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
706,0.122583861767008,0.0681626373428925,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,0.956613029777717,0.23469794256014,KS,2022-12-17,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
708,1.02557080579612,0.2167923675287295,KS,2022-12-18,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
709,2.68681856785486,0.361191650359121,KS,2022-12-19,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
710,0.499385524549564,0.1721592749265445,KS,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,0.754674549305564,0.1381456479200535,KS,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
712,0.711244094359737,0.2657970740731935,KS,2022-12-22,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
713,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,2.12103503680956,0.68365360884382,KS,2022-12-24,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
715,0.111678493303229,0.086003299471918,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
716,1.91183310868903,0.323883219506431,KY,2022-11-14,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
717,0.336445323940446,0.193344239243827,KY,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
718,0.963387451909411,0.42603164307159,KY,2022-11-16,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
719,0.349001031242032,0.195189406451006,KY,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
720,0.476616014705393,0.2249500438348615,KY,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
721,0.632731281645387,0.4428813336993955,KY,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
722,NA,NA,KY,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.498712960882368,0.127112882593256,KY,2022-11-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
724,0.830411511971498,0.271668751391599,KY,2022-11-22,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
725,1.07697416630279,0.295460092562592,KY,2022-11-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
726,NA,NA,KY,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,1.27260444203719,0.332123215413695,KY,2022-11-25,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
728,0.929889461736492,0.263367195900542,KY,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
729,1.06354105801322,0.2659938630630105,KY,2022-11-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
730,1.82314520971676,0.2499424391099355,KY,2022-11-28,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
731,4.67220450501955,0.58224920434288,KY,2022-11-29,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
732,1.78392486625843,0.304281681608422,KY,2022-11-30,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
733,0.868406893047094,0.2503297665163455,KY,2022-12-01,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
734,4.50924166968777,0.35384960190557,KY,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
735,0.895347768031202,0.2614093897335785,KY,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
736,1.02755830949662,0.2951300548818235,KY,2022-12-04,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
737,2.03217267317087,0.319340011718326,KY,2022-12-05,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1
738,4.61265156343823,0.2922141906879795,KY,2022-12-06,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
739,1.06883635160504,0.2408938919963345,KY,2022-12-07,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
740,0.807027762851733,0.2519698678189675,KY,2022-12-08,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
741,1.93967375070895,0.2547598218518345,KY,2022-12-09,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
742,1.05449361458652,0.475059100077026,KY,2022-12-10,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
743,1.51065735437118,0.55461533300801,KY,2022-12-11,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
744,1.38908102204182,0.2840889881673625,KY,2022-12-12,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
745,1.55253432754146,0.707724783128515,KY,2022-12-13,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
746,1.3542408314501,0.2233220429432035,KY,2022-12-14,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
747,1.99374325519007,0.314446369207309,KY,2022-12-15,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
748,1.63579879552813,0.232672231485959,KY,2022-12-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
749,0.811780257911316,0.2064663644519735,KY,2022-12-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
750,0.880168271853498,0.344326208629973,KY,2022-12-18,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
751,2.43055037924724,0.296421791566369,KY,2022-12-19,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
752,0.587706221065934,0.243056159899307,KY,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
753,2.13406001569694,0.4670031054233625,KY,2022-12-21,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
754,1.36277439650574,0.286028594771321,KY,2022-12-22,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
755,NA,NA,KY,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,0.979171460846778,0.706212506342045,KY,2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
757,0.535219538924048,0.26657620699537,LA,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
758,1.21766721387694,0.24839569926309,LA,2022-11-14,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
759,1.22777680989834,0.254070096721727,LA,2022-11-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
760,2.45288697377658,0.260291613131146,LA,2022-11-16,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
761,1.07506573732617,0.3018915672769525,LA,2022-11-17,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
762,0.864241575573702,0.4009894615074545,LA,2022-11-18,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
763,NA,NA,LA,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,LA,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,1.74212525370619,0.3926960894833315,LA,2022-11-21,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
