...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23F_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23F_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
259,1.07688648238215,0.1806180274557335,CT,2024-01-06,1,1,1,0,1,1,1,1,0,0,1,0
260,0.380473515924787,0.2425273666564955,CT,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
261,2.82770077371191,0.205160336117741,CT,2024-01-08,1,1,0,0,1,1,1,1,0,0,1,1
262,2.17789532607302,0.14805565946351,CT,2024-01-09,1,1,0,0,1,1,1,1,0,0,1,1
263,2.46459818274617,0.137922246528941,CT,2024-01-10,1,1,0,0,1,1,1,1,1,0,1,0
264,2.31012140469008,0.160708060703468,CT,2024-01-11,1,1,0,0,1,1,1,1,0,0,1,1
265,0.443474684169895,0.118829212884401,CT,2024-01-12,1,1,1,1,1,1,1,1,0,0,1,1
266,NA,NA,CT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.909607541712828,0.3078971895842275,CT,2024-01-15,1,1,0,1,1,1,1,1,0,0,1,1
269,0.850677158492884,0.085616470403065,CT,2024-01-16,1,1,1,0,1,1,1,1,1,1,1,1
270,1.61522252908097,0.0783793697146415,CT,2024-01-17,1,1,0,0,1,1,0,1,0,0,1,1
271,0.263389002628799,0.071569177198716,CT,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
272,0.911449641678116,0.0651819166653405,CT,2024-01-19,1,1,1,0,1,1,1,1,0,0,1,1
273,0.845406929349647,0.0592113312742045,CT,2024-01-20,1,1,1,0,1,1,0,1,1,0,1,0
274,0.199896140706613,0.0536490112011475,CT,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
275,1.33002472526246,0.0484845505887713,CT,2024-01-22,1,1,1,0,1,1,1,1,0,0,0,1
276,1.59950329886909,0.04370573047048575,CT,2024-01-23,1,1,1,0,1,1,1,1,0,0,1,1
277,0.773449524497099,0.0392987235629869,CT,2024-01-24,1,1,1,0,1,1,1,1,0,0,1,0
278,0.690080713968417,0.1757548893952305,CT,2024-01-25,1,1,1,1,1,0,1,1,1,0,1,0
279,0.211316654637571,0.03153814201026015,CT,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.0273119569442525,0.02506870740571745,CT,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
282,0.689029638896324,0.1169837445387445,CT,2024-01-29,1,1,1,1,1,1,1,1,0,1,1,0
283,0.0701885888707655,0.0197455459660872,CT,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
284,0.0597309958799586,0.0174674220334639,CT,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
285,0.536708606217873,0.145989079659742,CT,2024-02-01,1,1,1,1,1,1,1,1,0,0,1,1
286,0.435664268498303,0.01358634505677305,CT,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.0103138594861568,0.01048823610919425,CT,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
289,0.0637777171459923,0.0091912712393482,CT,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
290,0.79888254661951,0.17781823867691,CT,2024-02-06,1,1,0,1,1,1,1,1,1,1,1,1
291,0.0781150364300807,0.0070255482060637,CT,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
292,1.21836955853847,0.453248194831118,CT,2024-02-08,1,0,1,0,1,1,1,0,1,0,1,1
293,0.0339525988663031,0.00534014080016115,CT,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,0.320491043099286,0.2126758843460455,DC,2024-01-03,1,1,1,1,1,1,1,1,1,0,1,0
299,0.310564239699215,0.200895677435808,DC,2024-01-04,1,1,1,1,1,1,1,1,0,0,1,1
300,0.372015516594613,0.287727804981973,DC,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,0
301,NA,NA,DC,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.703703284296263,0.167616268619366,DC,2024-01-07,1,1,1,0,1,1,1,1,1,1,1,1
303,1.10725993872781,0.1572567809476755,DC,2024-01-08,1,1,1,0,1,1,1,1,0,0,1,0
304,2.91827942460819,0.1472824607902415,DC,2024-01-09,1,1,0,0,1,1,1,1,0,0,1,0
305,0.591407438055559,0.456953681289016,DC,2024-01-10,1,1,1,1,1,1,1,1,0,0,1,1
306,NA,NA,DC,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.200316605166569,0.111366308825332,DC,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.161889679111504,0.081895377586668,DC,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
313,0.146981619570221,0.0755121617883155,DC,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
314,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.767413160713334,0.619819649703845,DC,2024-01-21,1,1,0,1,1,1,1,1,1,1,1,1
317,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.351470864500862,0.049083473639143,DC,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
319,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.0778637985019369,0.0227403742628319,DC,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
327,0.0705532053435914,0.0205279252483426,DC,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
328,0.0686883809156429,0.0185079859807927,DC,2024-02-02,1,1,1,1,1,1,1,1,0,0,1,1
329,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.834048987120591,0.233734805790836,DE,2023-12-31,1,1,1,0,1,1,1,1,0,0,1,1
338,1.0353036511331,0.406575022993659,DE,2024-01-01,0,1,1,1,1,1,0,1,0,0,1,0
339,3.91227173589851,0.226043965651469,DE,2024-01-02,1,1,0,0,1,1,1,1,0,0,1,1
340,3.9236907296662,0.2028464364766065,DE,2024-01-03,1,1,0,0,1,1,1,1,0,0,1,0
341,2.44571430701861,0.26159565367701,DE,2024-01-04,1,1,0,0,1,1,1,1,0,0,0,0
342,0.278103215986075,0.183392972346066,DE,2024-01-05,1,1,1,1,1,1,1,1,0,0,1,1
343,1.64890575583778,0.270438070631752,DE,2024-01-06,1,0,0,0,1,1,1,0,0,0,1,0
344,0.656822884490379,0.1649456254444655,DE,2024-01-07,1,1,1,1,1,1,1,1,0,0,1,1
345,0.964625870675637,0.360797890172996,DE,2024-01-08,1,1,1,1,0,1,0,1,0,0,0,0
346,1.42810402126367,0.14756719542846,DE,2024-01-09,1,1,1,0,1,1,1,1,0,0,1,0
347,0.926116376372791,0.6682798887676,DE,2024-01-10,0,1,1,1,1,1,0,1,0,1,1,1
348,0.80315398431326,0.1943439983641915,DE,2024-01-11,1,1,1,1,1,1,1,1,0,0,1,1
349,NA,NA,DE,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.865156336061871,0.1161877082774165,DE,2024-01-13,1,1,1,0,1,1,0,1,0,0,1,1
351,1.06957699491516,0.256803549101322,DE,2024-01-14,1,0,1,1,1,1,1,0,1,1,1,0
352,0.155664183741158,0.10223333503135,DE,2024-01-15,1,1,1,1,1,1,1,1,1,0,1,0
353,1.45475890463136,0.0956929473878675,DE,2024-01-16,1,1,1,0,1,1,1,1,0,0,1,1
354,0.411146344481668,0.089442548591719,DE,2024-01-17,1,1,1,1,1,1,0,1,1,0,1,1
355,0.698746638127752,0.0834801920397835,DE,2024-01-18,1,1,1,1,1,1,1,1,1,0,1,0
356,NA,NA,DE,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.112174981251455,0.0672901400818785,DE,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
359,0.956131516922652,0.2150431884753545,DE,2024-01-22,1,1,1,1,0,1,1,1,0,0,0,0
360,0.804959525290879,0.057866913459601,DE,2024-01-23,1,1,1,0,1,1,0,1,1,0,1,1
361,0.743228211907917,0.05354960363209,DE,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
362,0.0832849882066006,0.04948631293796215,DE,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
363,0.242604574558261,0.04566974223122695,DE,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
364,0.426892258484751,0.04209212477418775,DE,2024-01-27,1,1,1,1,1,1,0,1,1,0,1,1
365,NA,NA,DE,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.18222453040717,0.0356206753608732,DE,2024-01-29,1,1,1,0,1,1,1,1,1,1,1,1
367,1.13193265691442,0.03270947560815285,DE,2024-01-30,1,1,1,0,1,1,1,1,0,0,1,0
368,0.325287107213569,0.03000261253589305,DE,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
369,NA,NA,DE,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.0470244393533883,0.0251648002118733,DE,2024-02-02,1,1,1,1,1,1,1,1,1,0,1,0
371,0.25853682205415,0.02301507426316215,DE,2024-02-03,1,1,1,1,1,1,1,1,0,0,1,1
372,0.25411165430634,0.02103224977063215,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
373,0.0344316312689681,0.0192069722701871,DE,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
374,0.738014910793071,0.0175299992867246,DE,2024-02-06,1,1,1,1,1,1,1,1,0,0,1,1
375,0.429156669709726,0.0159922499423866,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
376,0.406727206506478,0.01458485051248855,DE,2024-02-08,1,1,1,1,1,1,0,1,1,0,1,0
377,0.17453874741428,0.01329917550151025,DE,2024-02-09,1,1,1,1,1,1,0,1,1,0,1,1
378,1.07409019069553,0.4436604733420555,DE,2024-02-10,1,1,1,1,0,1,1,1,1,0,0,1
379,1.99757318682521,0.2081848294396905,FL,2023-12-31,1,1,0,0,0,1,1,0,0,0,0,0
380,1.23280293949176,0.1245126720280695,FL,2024-01-01,1,1,1,0,1,1,1,1,0,0,1,1
381,6.93033522661829,0.1737532472765795,FL,2024-01-02,1,1,0,0,1,0,0,0,0,0,0,0
382,9.97919062938091,0.179790459439413,FL,2024-01-03,1,1,0,0,1,0,1,0,1,0,0,0
383,15.3275947556263,0.153300166791816,FL,2024-01-04,1,1,0,0,1,0,0,0,0,0,0,0
384,4.40230485620667,0.150594289750261,FL,2024-01-05,1,1,1,0,1,0,1,1,0,1,0,0
385,3.18117819234121,0.120235100143155,FL,2024-01-06,1,1,0,0,1,1,1,0,0,0,1,0
386,0.862367334075904,0.238249420270209,FL,2024-01-07,1,1,1,1,0,1,0,1,1,1,0,1
387,4.27468142152356,0.147338789803431,FL,2024-01-08,1,1,0,0,1,1,1,1,0,0,1,0
388,1.66351972476344,0.070373524552506,FL,2024-01-09,1,1,1,0,1,1,1,1,0,0,1,1
389,4.27156203738648,0.152682019412859,FL,2024-01-10,1,1,0,0,1,1,0,1,0,0,1,1
390,3.08326461298047,0.1116687405365795,FL,2024-01-11,1,1,1,0,1,0,1,1,0,0,1,0
391,2.3778339407502,0.092586667631988,FL,2024-01-12,1,1,1,0,1,1,1,1,0,0,1,1
392,0.616874207676021,0.050634565169687,FL,2024-01-13,1,1,1,1,1,1,1,1,1,0,0,0
393,0.387458349663373,0.0464043855049712,FL,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1
394,2.95876362195456,0.073187353004701,FL,2024-01-15,1,1,0,0,1,1,1,1,0,0,1,1
395,5.76811995667082,0.0845120232562875,FL,2024-01-16,1,1,0,0,1,1,0,0,0,0,0,0
396,1.71457676287592,0.150600753456162,FL,2024-01-17,1,0,1,1,1,1,1,0,0,1,0,0
397,2.54157114493331,0.1233907709003515,FL,2024-01-18,1,0,0,0,1,1,1,0,0,0,0,0
398,2.17060094307554,0.100013731234182,FL,2024-01-19,1,1,0,0,1,1,0,1,0,0,1,1
399,1.30581489613782,0.02630824450807925,FL,2024-01-20,1,1,1,0,1,1,1,1,0,0,1,0
400,0.577708283897904,0.0948638392492065,FL,2024-01-21,1,1,1,1,1,1,1,1,0,1,1,0
401,1.12620774823161,0.066751904854522,FL,2024-01-22,1,1,1,0,1,1,1,1,0,1,1,0
402,1.32166893852445,0.1091065730030785,FL,2024-01-23,0,1,0,1,1,1,0,1,1,0,1,1
403,1.29307706794767,0.1990054568511565,FL,2024-01-24,1,1,1,1,1,0,1,1,0,0,1,0
404,1.28483553042371,0.0154283345037685,FL,2024-01-25,1,1,1,0,1,1,1,1,0,0,1,1
405,1.308001455306,0.063468436402556,FL,2024-01-26,1,1,1,1,0,1,1,0,0,0,0,0
406,0.114453722779328,0.0122637094784571,FL,2024-01-27,1,1,1,1,1,1,1,1,0,0,1,1
407,NA,NA,FL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,2.491928916642,0.0096576731598918,FL,2024-01-29,1,1,0,0,1,1,1,1,1,1,1,1
409,0.825952801885845,0.0085403123439045,FL,2024-01-30,1,1,1,0,1,1,1,1,1,1,1,1
410,2.14760785662379,0.007534582073917,FL,2024-01-31,1,1,0,0,1,1,1,1,0,0,0,1
411,1.31211840172198,0.074339053232515,FL,2024-02-01,1,1,1,1,1,0,1,1,1,0,1,0
412,1.27854085815135,0.083032089336539,FL,2024-02-02,1,1,1,1,1,0,1,1,1,0,1,0
413,0.834417083631513,0.1543070868063025,FL,2024-02-03,1,1,1,1,1,0,1,1,1,0,1,0
414,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.641860107209532,0.1141705542081965,FL,2024-02-05,1,1,1,1,1,1,1,1,0,0,1,1
416,2.53920908153603,0.140146614180029,FL,2024-02-06,0,1,0,0,1,1,0,1,0,0,0,1
417,1.08456446552115,0.077089144219306,FL,2024-02-07,0,1,1,1,1,1,0,1,0,0,1,0
418,0.521951465362771,0.03733722543381335,FL,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
419,0.571262265481129,0.00219965747611971,FL,2024-02-09,1,1,1,1,1,1,1,1,1,0,0,0
420,0.0559320753619261,0.001897144180037125,FL,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
421,0.346095641390266,0.2856713098931045,GA,2023-12-31,1,1,1,1,1,1,1,0,0,0,1,0
422,0.683650568997499,0.2843885140065945,GA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1
423,2.94525642773529,0.355161898375007,GA,2024-01-02,1,1,0,0,1,0,1,0,0,0,0,0
424,10.8922189531615,0.2950994781534965,GA,2024-01-03,1,1,0,0,1,0,0,0,0,0,1,0
425,1.84907813066031,0.294044264580745,GA,2024-01-04,1,1,1,0,1,1,1,1,0,0,1,0
426,4.93239706210736,0.2525872318442385,GA,2024-01-05,1,1,0,0,1,0,0,0,0,0,1,1
427,1.10921711614912,0.3643515219803745,GA,2024-01-06,0,1,1,1,1,1,0,1,0,0,1,1
428,0.329840352395554,0.2273655890514965,GA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
429,0.941737936644519,0.29776032892242,GA,2024-01-08,1,1,1,1,1,1,1,0,1,0,0,0
430,1.62821896351989,0.300608164819488,GA,2024-01-09,1,1,1,1,1,1,1,1,0,0,1,1
431,3.83902460220041,0.2687437328540095,GA,2024-01-10,1,1,0,0,1,1,0,1,0,0,1,0
432,5.91959140130577,0.238760624792363,GA,2024-01-11,1,1,0,0,1,1,0,1,0,0,1,0
433,1.39565707528057,0.3319115523026365,GA,2024-01-12,1,1,1,1,0,1,0,0,0,0,0,0
434,3.49600280151282,0.2309472620076695,GA,2024-01-13,1,1,0,0,1,0,0,1,0,0,1,1
435,2.64755503711291,0.191475473764401,GA,2024-01-14,1,1,0,0,1,1,1,1,1,0,0,0
436,3.19685971680471,0.21952857655717,GA,2024-01-15,1,1,0,0,1,0,1,1,0,0,1,0
437,5.19800014709888,0.1970235701515695,GA,2024-01-16,1,1,0,0,1,1,0,0,0,0,1,0
438,4.91266066424189,0.1918010884522045,GA,2024-01-17,1,1,0,0,1,1,1,1,0,0,0,0
439,1.77625843009792,0.2654937002071535,GA,2024-01-18,1,1,1,1,0,0,0,1,0,0,0,1
440,2.00076389535912,0.12475879844609,GA,2024-01-19,1,1,0,0,1,1,1,1,1,0,1,0
441,3.00253601520087,0.1607069140426265,GA,2024-01-20,1,1,0,0,1,1,1,1,0,0,1,0
442,1.79830543853855,0.171723866828296,GA,2024-01-21,1,1,0,0,1,1,1,0,0,0,1,0
443,2.74715226585729,0.136947766683161,GA,2024-01-22,1,1,0,0,1,1,1,0,0,0,1,0
444,2.62753373933493,0.1819788833413645,GA,2024-01-23,1,1,1,0,1,1,1,1,0,0,0,0
445,1.26268019672643,0.090409228456473,GA,2024-01-24,1,1,1,0,1,1,0,1,0,0,1,1
446,0.916831005176934,0.0842904510086055,GA,2024-01-25,1,1,1,0,1,1,1,1,0,0,1,1
447,1.12792947335937,0.0784335637480805,GA,2024-01-26,1,1,1,0,1,1,0,1,0,0,1,1
448,0.799766144204919,0.0728412570203075,GA,2024-01-27,1,1,1,0,1,1,1,1,0,0,1,0
449,1.81207138768156,0.0675150264897075,GA,2024-01-28,1,1,0,0,1,1,1,1,0,0,1,1
450,1.78254437666381,0.1179535555663015,GA,2024-01-29,1,1,0,0,1,1,0,1,0,0,1,1
451,2.17872454699084,0.057660736776134,GA,2024-01-30,1,1,0,0,1,1,1,1,1,1,1,1
452,2.84202883603166,0.090710592921755,GA,2024-01-31,1,1,0,0,1,1,1,1,0,0,1,0
453,3.55554209253447,0.048858664580787,GA,2024-02-01,1,1,0,0,1,1,1,1,0,0,1,1
454,1.2805030857937,0.1252121815560725,GA,2024-02-02,1,0,1,1,1,1,1,0,0,0,1,1
455,1.69008310957138,0.1033144762986345,GA,2024-02-03,1,1,0,0,0,1,1,1,1,0,0,1
456,0.643565004807448,0.0375577001644936,GA,2024-02-04,1,1,1,1,1,1,1,0,1,0,1,1
457,1.24133902566926,0.1110995087050215,GA,2024-02-05,1,1,1,1,0,1,1,1,0,0,1,1
458,4.2292852555614,0.0312186766735463,GA,2024-02-06,1,1,0,0,1,1,1,1,0,0,1,1
459,2.77530651100101,0.0588293977645835,GA,2024-02-07,1,1,0,0,1,1,1,1,0,0,1,1
460,0.775784755116001,0.02576041992518045,GA,2024-02-08,1,1,1,1,1,1,1,1,0,0,1,1
461,0.320250319482208,0.0233384992311592,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
462,0.031179166351439,0.02110829160760435,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.469575061008505,0.280155089550733,HI,2024-01-09,1,1,1,1,1,1,1,1,0,0,1,1
473,NA,NA,HI,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.454467201369853,0.2690604684422145,HI,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1
476,NA,NA,HI,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.431541201500029,0.2166075655082085,HI,2024-01-31,1,1,1,1,1,1,1,1,1,0,1,0
495,NA,NA,HI,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,2.18021190625335,0.343512569858204,IA,2023-12-31,0,1,0,1,1,0,0,0,0,0,1,0
506,1.39706555224412,0.145494058674117,IA,2024-01-01,1,1,1,0,1,1,1,0,1,0,0,0
507,1.72924122076941,0.2672219229260585,IA,2024-01-02,1,1,1,0,1,1,0,1,0,0,1,1
508,2.03066743515648,0.252458048859765,IA,2024-01-03,1,1,0,0,1,1,1,1,1,0,1,0
509,1.7125351970586,0.21301043464841601,IA,2024-01-04,1,1,1,0,1,0,1,0,0,0,1,0
510,1.36105425358725,0.626566942643815,IA,2024-01-05,0,1,1,0,1,0,0,1,0,0,1,0
511,1.97858535470468,0.513297883107695,IA,2024-01-06,0,1,1,0,1,1,0,1,1,0,1,0
512,2.16245617679931,0.23209512054169,IA,2024-01-07,1,1,0,0,1,0,1,1,0,0,1,1
513,1.14862747651492,0.2269972521744285,IA,2024-01-08,0,1,1,1,1,1,1,0,0,0,1,1
514,0.144034568215555,0.0975223532296455,IA,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
515,3.43423678381473,0.180545308634836,IA,2024-01-10,1,1,0,0,0,0,1,0,0,0,0,0
516,1.5655321784311,0.138902391511883,IA,2024-01-11,1,1,1,0,1,1,1,1,0,0,1,1
517,0.120124714083746,0.0836818965412,IA,2024-01-12,1,1,1,1,1,1,1,1,0,0,1,1
518,0.692855040510201,0.358161785146015,IA,2024-01-13,1,1,1,1,1,0,1,1,1,0,1,0
519,2.02406078342198,0.075516499565095,IA,2024-01-14,1,1,0,0,1,1,1,0,0,0,0,0
