...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
259,0.0302607325413189,0.0057929656312703,CT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
260,0.0612084616416319,0.0056629344522426,CT,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
261,0.201403518925441,0.00554473429466185,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
262,1.2370387144996,0.224015898691843,CT,2023-03-07,1,1,0,1,1,0,0,1,0,1,1,1
263,0.714631548443669,0.13028515115258749,CT,2023-03-08,1,1,1,1,1,0,1,1,0,1,1,0
264,0.311798406142842,0.0052561947543527,CT,2023-03-09,1,1,1,1,1,1,1,1,0,1,1,0
265,0.101285102232859,0.00518059798069715,CT,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
266,0.0953129889497519,0.00511466423324355,CT,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
267,0.0296541823801103,0.00505806459856925,CT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
268,0.822058060619044,0.1804656067100335,CT,2023-03-13,1,1,1,1,1,0,0,1,1,1,1,0
269,0.428739874879587,0.00497169666167027,CT,2023-03-14,1,1,1,1,1,1,0,1,0,1,1,1
270,1.34577747110393,0.227787013869269,CT,2023-03-15,1,1,0,0,1,1,0,1,0,1,1,1
271,0.681641901412265,0.114674108926025,CT,2023-03-16,1,1,1,1,1,0,0,0,0,1,1,0
272,0.864923796789587,0.154136184437571,CT,2023-03-17,1,1,1,0,1,1,1,1,0,0,1,1
273,0.147224349102376,0.00489961892730649,CT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
274,2.09415821677723,0.904863998616415,CT,2023-03-19,0,1,0,1,0,1,0,1,0,1,0,1
275,2.03994707538126,0.2098432620679135,CT,2023-03-20,1,1,0,0,1,1,1,1,0,0,1,1
276,0.10459076646423,0.00492832467496885,CT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
277,1.66545860205431,0.227699273273603,CT,2023-03-22,0,1,0,1,1,1,0,1,0,1,1,1
278,0.72935956963348,0.1162119962470825,CT,2023-03-23,1,1,1,0,1,1,1,1,1,0,1,0
279,0.220424129856218,0.00502576085285005,CT,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
280,0.962329077141094,0.1658729552740105,CT,2023-03-25,1,1,1,1,1,1,1,1,1,0,1,0
281,0.17564346755744,0.0051295018170582,CT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
282,0.288422005961054,0.0051934834331318,CT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
283,0.00952813657361154,0.00526589540167545,CT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
284,0.0396882763183234,0.0053470969271345,CT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
285,0.0391834561776714,0.00543753144902325,CT,2023-03-30,1,1,1,1,1,1,0,1,0,1,1,1
286,NA,NA,CT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.0459502740873947,0.00564835873551025,CT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
288,NA,NA,CT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.234239847253919,0.0059040504422,CT,2023-04-03,1,1,1,1,1,1,1,0,0,0,1,1
290,0.0158587221500345,0.00605108319435685,CT,2023-04-04,1,1,1,1,1,1,1,0,0,1,1,1
291,0.057023994494779,0.0062124991592323,CT,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,2.06504852615198,0.2667373484195355,DC,2023-02-26,0,1,0,0,1,1,0,1,0,0,1,1
296,0.0133194309942148,0.00854860837220445,DC,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
297,0.0139313470594374,0.008391525950178,DC,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
298,0.456703251376706,0.00826392127740725,DC,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
299,1.50718791158699,0.2987013618975905,DC,2023-03-02,0,1,0,0,1,1,0,1,0,0,1,1
300,0.0479169865708992,0.00809248016594145,DC,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,0
301,0.201871632589194,0.00804698022028915,DC,2023-03-04,1,1,1,1,1,1,1,0,0,1,1,1
302,2.04810458158375,0.4333402743242775,DC,2023-03-05,1,0,0,1,1,1,1,0,0,1,1,1
303,0.419897039971207,0.00803416747737805,DC,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
304,0.193106827209048,0.0080666937795048,DC,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
305,0.140688649460914,0.0081254785966167,DC,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
306,0.0388012466841393,0.00821106405588595,DC,2023-03-09,1,1,1,1,1,1,1,0,0,1,1,1
307,0.0380528621969435,0.0083242544031331,DC,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
308,1.20459137522485,0.85295179697364,DC,2023-03-11,1,0,0,1,1,1,1,0,1,1,0,1
309,1.04001133507744,0.429931490296939,DC,2023-03-12,1,0,0,1,1,1,0,0,1,1,1,1
310,0.192129195982699,0.00884173814170735,DC,2023-03-13,1,1,1,1,1,1,0,0,0,1,1,1
311,0.945042215138554,0.2895868757583,DC,2023-03-14,1,1,1,1,1,0,1,1,0,1,1,0
312,0.141498135479586,0.00935281954961635,DC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
313,0.0107151708673144,0.0096654460888409,DC,2023-03-16,1,1,1,1,1,1,1,0,0,1,1,1
314,0.0426874362495537,0.0100203451555271,DC,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
315,0.831625990522338,0.1799868843482355,DC,2023-03-18,0,1,1,1,1,1,1,0,0,1,1,1
316,0.0900883327353532,0.01087268278902545,DC,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
317,0.830610313788674,0.1797089214534455,DC,2023-03-20,0,1,1,1,1,1,0,0,0,1,1,1
318,NA,NA,DC,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.04800331406747,0.4200985207919335,DC,2023-03-22,1,1,0,1,1,0,1,1,0,1,1,0
320,0.0140645801197496,0.0132938483286952,DC,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
321,0.106532126271261,0.01408827064542325,DC,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
322,0.812253470042053,0.277449899785418,DC,2023-03-25,1,0,1,1,1,1,1,0,0,1,1,1
323,0.1896443818182,0.01596799850080655,DC,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
324,1.09274506120031,0.432888884478692,DC,2023-03-27,1,1,1,0,1,1,1,1,0,0,1,1
325,0.930254023090472,0.224638901386187,DC,2023-03-28,1,1,1,0,1,1,0,1,1,0,1,1
326,0.98649295810399,0.292515948987549,DC,2023-03-29,1,1,1,0,1,1,0,1,1,0,1,1
327,0.788373799035837,0.2123397255650265,DC,2023-03-30,1,1,1,1,1,0,1,1,0,1,1,0
328,0.610333023717316,0.206353597476394,DC,2023-03-31,1,1,1,1,1,1,1,0,0,1,1,1
329,0.0854504769603716,0.0249336396131209,DC,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
330,NA,NA,DC,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,1.58863024701445,0.4180554498949045,DC,2023-04-04,1,1,0,0,0,1,1,0,0,0,0,1
333,0.877268598260032,0.276199470317529,DC,2023-04-05,0,1,1,1,1,1,0,1,0,1,1,1
334,1.17081701375837,0.77918966394391,DC,2023-04-06,1,1,0,0,1,1,1,1,0,0,1,1
335,0.738691132018256,0.3585826181512185,DC,2023-04-07,1,0,1,1,1,1,1,0,1,0,1,1
336,0.138803504841165,0.0468659539346878,DC,2023-04-08,1,1,1,1,1,1,1,0,0,1,1,1
337,0.0106989498408786,0.0070602671571234,DE,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
338,0.0118717995731495,0.00663369034663115,DE,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
339,0.40772850715514,0.091311076639165,DE,2023-02-28,1,1,1,1,1,1,0,1,1,1,1,0
340,0.226290217259326,0.00589719851821115,DE,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
341,0.0652216975989852,0.00558024741172985,DE,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
342,3.31245756365979,0.3906089653184745,DE,2023-03-03,1,0,0,1,1,1,1,0,0,0,1,1
343,0.0649621221098586,0.0050340300741095,DE,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
344,1.04614343912107,0.4400425446996715,DE,2023-03-05,0,1,0,1,1,1,0,1,0,1,1,1
345,0.948921444135232,0.152442378832372,DE,2023-03-06,1,1,1,1,1,0,1,1,1,1,1,1
346,0.355354275751936,0.004398124442962875,DE,2023-03-07,1,1,1,1,1,1,1,1,0,0,1,1
347,0.955350400454471,0.2302360114715955,DE,2023-03-08,1,1,1,1,1,0,1,1,0,1,1,0
348,0.0290318031608548,0.004074296907640755,DE,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
349,0.285313277862417,0.003937937816835875,DE,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
350,NA,NA,DE,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.0245742792992334,0.00361768080102634,DE,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
353,0.00665169690774241,0.003537644728079565,DE,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
354,0.0284082815043426,0.0034698419340523,DE,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
355,1.3016555695383,0.9315297101411,DE,2023-03-16,1,1,0,1,0,1,1,1,0,1,0,1
356,0.764655149463639,0.1822957691789195,DE,2023-03-17,0,1,1,1,1,1,1,1,0,0,1,1
357,0.0271923085820794,0.00333543037717679,DE,2023-03-18,1,1,1,1,1,1,1,0,0,1,1,1
358,0.0906797643459786,0.00331271266094429,DE,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
359,NA,NA,DE,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.0312861419106157,0.00329991455862078,DE,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
361,0.0633932028360999,0.00331006218872511,DE,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
362,0.850140661407635,0.185761134549252,DE,2023-03-23,1,1,1,1,1,0,1,1,1,0,1,0
363,1.0030184216866,0.234343533439943,DE,2023-03-24,1,1,1,0,1,1,0,1,1,0,1,1
364,0.0325845652199281,0.003410604933369805,DE,2023-03-25,1,1,1,1,1,1,1,1,0,0,1,1
365,0.00882774730910088,0.003469356588692255,DE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
366,0.0107204034567282,0.003542045482063965,DE,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
367,0.906268056231928,0.1876632722615525,DE,2023-03-28,1,1,1,0,1,1,1,1,0,0,1,1
368,0.0120960796964907,0.00373365833612984,DE,2023-03-29,1,1,1,1,1,1,1,0,0,1,1,1
369,0.0915917817856792,0.0038553312100642,DE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
370,0.944415998853753,0.2329049070838705,DE,2023-03-31,1,1,1,0,1,1,1,1,1,1,1,1
371,0.0526559631890024,0.004159200064059345,DE,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
372,0.0635236828168352,0.004345831784269325,DE,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
373,NA,NA,DE,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,1.00100946741698,0.4519475003123315,DE,2023-04-04,1,1,1,1,1,0,1,1,0,1,1,0
375,NA,NA,DE,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,0.256967230625619,0.00539426703689125,DE,2023-04-06,1,1,1,1,1,1,1,0,0,1,1,1
377,0.0281516745270597,0.0057521654738812,DE,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
378,0.030840985460159,0.00615882552420215,DE,2023-04-08,1,1,1,1,1,1,1,1,0,0,1,1
379,7.56079833146619,0.082184472697021,FL,2023-02-26,0,1,0,1,1,0,0,0,0,1,1,0
380,5.55810064803163,0.126224289330189,FL,2023-02-27,0,1,0,1,1,1,0,1,0,1,1,0
381,9.11216604393284,0.096484018118988,FL,2023-02-28,0,1,0,1,1,1,0,1,0,0,1,1
382,3.65368461693428,0.1349441047413495,FL,2023-03-01,0,1,0,0,1,1,0,0,0,0,1,0
383,5.54766074517677,0.0842147170517545,FL,2023-03-02,0,1,0,1,1,0,0,1,0,1,1,0
384,10.714413110107,0.072709646566728,FL,2023-03-03,0,1,0,0,1,0,0,1,0,0,1,0
385,2.93812634316191,0.0932686139374955,FL,2023-03-04,0,1,0,1,1,1,0,0,0,1,1,1
386,1.45106648550705,0.1142369233813645,FL,2023-03-05,1,1,1,1,1,1,0,1,0,0,1,0
387,2.30577632459416,0.141318900216581,FL,2023-03-06,1,1,1,0,1,1,0,0,0,0,1,0
388,3.75514017518304,0.1050102914105775,FL,2023-03-07,0,0,0,0,1,1,0,1,0,0,1,0
389,4.57656351292312,0.09606487034892,FL,2023-03-08,0,1,0,0,0,1,0,0,0,0,0,0
390,2.57606115963336,0.111123626644363,FL,2023-03-09,1,0,1,1,1,0,0,0,0,1,1,0
391,2.70197774339707,0.1457909170323505,FL,2023-03-10,1,0,1,1,1,1,0,0,0,0,1,0
392,1.76971244124089,0.1435857943301505,FL,2023-03-11,0,1,1,1,0,0,0,1,0,0,1,0
393,1.4211197066837,0.0571719822420145,FL,2023-03-12,0,1,0,1,1,1,0,1,0,0,1,0
394,2.25161387620548,0.145984450921461,FL,2023-03-13,1,1,1,0,1,0,1,1,0,0,1,0
395,1.34060114393945,0.1080561118458425,FL,2023-03-14,1,1,1,1,1,1,0,0,0,0,1,0
396,2.89015413985473,0.1176531346438955,FL,2023-03-15,0,1,1,0,1,1,0,0,0,0,1,0
397,3.24999862107637,0.0498708180715702,FL,2023-03-16,0,1,0,1,1,1,0,0,0,0,1,0
398,4.22165754460715,0.176726067652127,FL,2023-03-17,1,1,0,0,1,1,0,1,0,0,1,0
399,1.91876729327966,0.04350692226696555,FL,2023-03-18,0,1,0,1,1,1,1,1,0,1,1,0
400,1.84319909848419,0.139054890956245,FL,2023-03-19,1,0,1,1,1,0,0,0,0,1,0,0
401,1.97585320588009,0.1281070786231765,FL,2023-03-20,1,1,1,0,1,1,1,0,1,0,1,0
402,3.54614092944405,0.1408735590591,FL,2023-03-21,0,0,1,0,1,1,0,0,0,0,1,0
403,4.51663135218567,0.038518643187224,FL,2023-03-22,0,1,0,0,1,0,0,1,0,0,1,0
404,4.13147452621551,0.147352641996382,FL,2023-03-23,0,1,1,0,1,1,1,1,0,0,1,0
405,1.860543697115,0.126499563229552,FL,2023-03-24,1,1,1,0,1,1,0,0,0,0,1,0
406,5.61014358387443,0.250297030882462,FL,2023-03-25,1,0,0,0,0,0,0,0,0,0,0,0
407,1.90914687682037,0.102747930201528,FL,2023-03-26,0,1,1,1,0,1,0,1,0,1,0,0
408,4.1518488508558,0.119100086206962,FL,2023-03-27,0,0,1,0,0,1,0,0,0,0,0,0
409,1.22793204986955,0.1002224391080875,FL,2023-03-28,1,1,1,1,1,1,0,1,0,0,1,0
410,3.35905458250658,0.141372788067154,FL,2023-03-29,1,0,0,0,1,1,0,0,0,0,1,0
411,4.8327239163688,0.1812323832751705,FL,2023-03-30,1,1,0,0,0,0,0,1,0,0,0,0
412,2.70945186536178,0.0994871285789275,FL,2023-03-31,0,1,1,0,1,1,0,1,0,0,0,0
413,2.18068958417571,0.097997046781586,FL,2023-04-01,0,1,1,1,0,1,0,1,0,0,1,0
414,1.39435849102177,0.04257213656041255,FL,2023-04-02,1,1,0,1,1,1,1,0,0,1,0,0
415,5.32039357477087,0.155672780895748,FL,2023-04-03,0,0,0,0,1,1,0,0,0,0,0,0
416,4.15596389412903,0.152259650997207,FL,2023-04-04,1,0,0,0,1,1,1,0,0,0,1,0
417,1.54355687253024,0.04145912556623985,FL,2023-04-05,1,1,0,1,1,1,0,1,1,1,1,0
418,2.31040846005096,0.102164518486352,FL,2023-04-06,1,0,1,1,1,1,0,0,0,0,0,0
419,2.29861642154671,0.1437520749203515,FL,2023-04-07,0,0,1,0,1,1,0,0,1,0,1,1
420,0.951283512657772,0.111447816301521,FL,2023-04-08,1,1,1,1,0,1,1,1,0,1,0,1
421,0.839572351588145,0.194815772382005,GA,2023-02-26,1,1,1,1,1,1,0,1,1,1,1,0
422,2.71837709541856,0.117078764740763,GA,2023-02-27,0,1,0,0,1,1,0,1,0,0,1,0
423,1.22649076881161,0.1112735226443985,GA,2023-02-28,1,1,0,1,1,1,0,1,1,1,1,0
424,0.953817810219659,0.2618770276598755,GA,2023-03-01,1,1,1,1,1,1,1,0,0,1,1,1
425,1.11276426959369,0.051179315390142,GA,2023-03-02,1,1,0,1,1,1,0,0,0,1,1,0
426,0.988848044326077,0.1053080817805795,GA,2023-03-03,1,1,0,1,1,1,0,0,0,1,1,1
427,0.38210489238688,0.1427937445207265,GA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
428,1.22972816842125,0.287899040078444,GA,2023-03-05,1,1,1,1,0,1,1,0,1,1,0,1
429,2.12292676009271,0.4295016312308475,GA,2023-03-06,1,1,0,0,1,0,0,1,0,0,1,0
430,2.92174586588718,0.235821656262947,GA,2023-03-07,0,1,0,1,1,1,1,1,1,1,1,1
431,0.85268603526074,0.1816636178389075,GA,2023-03-08,1,1,1,1,1,1,0,0,0,1,1,0
432,1.61760314860222,0.0328980100426518,GA,2023-03-09,0,1,0,1,1,1,0,1,0,1,1,0
433,0.997849372661805,0.0309685828280468,GA,2023-03-10,1,1,0,1,1,1,0,1,0,1,1,1
434,0.397114284072318,0.195963402294579,GA,2023-03-11,1,1,1,1,1,1,0,1,1,1,1,0
435,1.40347759708824,0.344710651102485,GA,2023-03-12,1,1,1,0,1,0,0,1,1,0,1,1
436,0.792035716280041,0.183289506088634,GA,2023-03-13,1,1,1,1,1,0,0,1,1,1,1,0
437,0.24371874685815,0.0245406520346099,GA,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
438,1.38184696070926,0.147752115039374,GA,2023-03-15,0,1,1,0,1,1,0,1,1,0,1,0
439,0.777310870016272,0.0219837449509204,GA,2023-03-16,1,1,1,1,1,1,1,1,0,0,1,1
440,2.1813052339974,0.3268133464650505,GA,2023-03-17,1,1,0,0,1,0,0,0,1,0,1,0
441,1.03654127695216,0.01978874425499875,GA,2023-03-18,1,1,0,1,1,1,1,1,0,1,0,1
442,0.697199902211978,0.01881190570299415,GA,2023-03-19,1,1,1,1,1,1,1,1,0,1,1,0
443,1.57787341889804,0.01790838906605595,GA,2023-03-20,0,1,0,1,1,1,0,1,0,1,1,1
444,0.389800155447833,0.099867240824682,GA,2023-03-21,1,1,1,1,1,1,0,1,1,1,1,0
445,0.623396144586665,0.13183364045397,GA,2023-03-22,1,1,1,1,1,1,1,0,0,1,1,1
446,0.757216877727799,0.015591694108862,GA,2023-03-23,1,1,1,1,1,1,0,1,0,1,1,1
447,0.795773866511159,0.154877883231955,GA,2023-03-24,1,1,1,1,1,0,0,1,1,1,1,0
448,0.372647489480387,0.0143361041849533,GA,2023-03-25,1,1,1,1,1,1,0,1,0,1,1,1
449,0.958527779168826,0.013785056653008,GA,2023-03-26,1,1,0,1,1,1,0,0,0,1,1,0
450,1.15030395390431,0.0854333532790615,GA,2023-03-27,1,1,1,1,0,1,0,0,0,1,0,1
451,1.77158404672678,0.157485840749905,GA,2023-03-28,1,1,1,1,0,1,0,0,1,1,0,1
452,0.928671323855092,0.186397125508874,GA,2023-03-29,1,1,1,1,0,1,0,1,0,1,0,1
453,0.680385057842624,0.01203486618672545,GA,2023-03-30,1,1,1,1,1,1,1,1,0,0,1,0
454,0.903028113179935,0.0898140294418285,GA,2023-03-31,1,1,1,1,1,0,0,1,0,0,1,1
455,0.952899184179375,0.230087592824723,GA,2023-04-01,1,1,1,1,0,1,1,1,0,1,0,1
456,0.924170018831799,0.186336530959888,GA,2023-04-02,1,1,1,1,0,1,1,1,0,1,0,1
457,0.960676561889325,0.2301647597935605,GA,2023-04-03,1,1,1,1,0,1,1,1,0,1,0,1
458,0.752290181359191,0.0107560380825917,GA,2023-04-04,1,1,1,1,1,1,0,1,0,1,1,1
459,0.530141227592031,0.01061593405877295,GA,2023-04-05,1,1,1,1,1,1,0,1,0,1,1,1
460,2.42255790359308,0.389405573682698,GA,2023-04-06,1,1,0,0,0,0,0,1,0,1,0,0
461,1.38376967664773,0.346718494536616,GA,2023-04-07,1,1,0,1,0,1,1,1,0,1,0,1
462,0.0214956642664643,0.0104415711870164,GA,2023-04-08,1,1,1,1,1,1,0,1,0,1,1,1
463,NA,NA,HI,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,0.3396326842829,0.091265633281406,HI,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
467,2.35613840844409,0.0860093767631435,HI,2023-03-02,0,1,0,1,1,1,0,1,0,1,1,0
468,0.325917092421689,0.193050876868826,HI,2023-03-03,1,1,1,1,1,1,0,1,0,1,1,1
469,0.520021299287289,0.0762987439829355,HI,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
470,NA,NA,HI,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.074250072745092,0.0598169483151875,HI,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
474,0.214417433138836,0.056252783188017,HI,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
475,0.0665344629638566,0.052892166811528,HI,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
476,NA,NA,HI,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,0.174678642029035,0.0467448420244455,HI,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
478,NA,NA,HI,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.0459805800480512,0.0388264726973743,HI,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
481,0.946267623466109,0.227252064937471,HI,2023-03-16,1,1,1,0,1,1,1,1,0,0,1,1
482,NA,NA,HI,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.496862449595432,0.03035689057247515,HI,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
485,NA,NA,HI,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,0.107311342358074,0.0268837676518409,HI,2023-03-21,1,1,1,1,1,1,0,1,0,1,1,1
487,0.203275552553972,0.0253142388467916,HI,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
488,0.980024420362829,0.138046153765514,HI,2023-03-23,1,1,1,0,1,1,1,1,0,0,1,1
489,0.0270627300950894,0.02247907537847535,HI,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
490,1.86404994999792,0.223159846201726,HI,2023-03-25,1,1,1,0,1,1,0,1,0,0,1,1
491,1.91042558122683,0.2519369863622175,HI,2023-03-26,1,1,1,0,1,1,1,1,0,0,1,0
492,NA,NA,HI,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.0796219082584428,0.0178727542663713,HI,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
494,0.812256526921091,0.134394950769966,HI,2023-03-29,1,1,1,1,1,0,0,1,0,1,1,0
495,0.946040704284371,0.1535765971169295,HI,2023-03-30,1,1,1,0,1,1,1,1,0,0,1,1
496,0.961135988055148,0.1219999596702725,HI,2023-03-31,1,1,1,1,0,1,1,1,0,1,0,1
497,0.960621619109824,0.118297107296726,HI,2023-04-01,1,1,1,0,1,1,0,1,0,0,1,1
498,0.733032686520441,0.2728753001850735,HI,2023-04-02,0,1,1,1,1,1,0,1,0,1,1,1
499,0.060975591981309,0.0130736629986922,HI,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
500,1.05754634397387,0.301552106632855,HI,2023-04-04,1,1,1,1,0,1,0,1,1,1,0,1
501,0.952776401748238,0.1318829546912825,HI,2023-04-05,1,1,1,0,1,1,0,1,1,0,1,1
502,0.924672221617685,0.2255230570362535,HI,2023-04-06,1,1,1,1,1,0,0,1,0,1,1,0
503,0.170512196408601,0.0109401311228054,HI,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
504,1.96013486942017,0.83716639268438,HI,2023-04-08,0,1,0,0,1,1,0,1,0,0,1,1
505,0.763174434545747,0.190087222629293,IA,2023-02-26,1,1,1,1,1,1,0,1,0,1,1,1
506,2.17645493335614,0.1609917423363335,IA,2023-02-27,0,0,0,1,1,1,0,0,0,0,1,0
507,3.40538388661325,0.0483997650877542,IA,2023-02-28,0,1,0,1,1,1,0,1,0,1,1,0
508,1.80796774709439,0.0909530650882865,IA,2023-03-01,1,1,0,1,1,1,0,1,0,1,1,0
509,1.80799476869665,0.099026343304945,IA,2023-03-02,0,1,0,1,1,1,0,0,0,0,1,0
510,1.57874835075685,0.23326115283001,IA,2023-03-03,0,0,1,1,1,0,0,0,0,1,1,0
511,0.545644802048636,0.1286742594670285,IA,2023-03-04,1,1,1,1,1,1,0,1,0,0,1,1
512,0.16717100714671,0.02822251009092595,IA,2023-03-05,1,1,1,1,1,1,0,1,0,1,1,1
513,1.73907846187819,0.1145411104205045,IA,2023-03-06,1,1,0,1,1,1,1,1,1,1,1,1
514,1.14783443228429,0.330846179291725,IA,2023-03-07,1,0,1,1,1,1,1,0,0,1,1,1
515,1.39403261869365,0.131866179987573,IA,2023-03-08,1,1,1,0,1,1,1,1,0,0,1,1
516,0.906236538828957,0.01906706694372535,IA,2023-03-09,1,1,0,1,1,1,1,1,0,1,1,0
517,1.05486879706689,0.155882534601287,IA,2023-03-10,1,1,1,0,1,1,1,1,0,0,1,1
518,1.06629559926311,0.01604340067230535,IA,2023-03-11,1,1,0,1,1,1,0,1,0,1,1,1
519,1.19788655019441,0.148139162606777,IA,2023-03-12,1,1,1,0,1,1,0,0,0,0,1,1
520,0.663788575425651,0.094195619323452,IA,2023-03-13,1,1,1,1,1,1,0,1,0,1,1,1
