...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
261,0.467001892538093,0.310973233426158,CT,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
262,1.55052277061015,0.2666531249659985,CT,2022-11-08,1,1,1,0,1,1,0,0,1,0,1,1
263,1.34538719028129,0.421262231490913,CT,2022-11-09,1,0,1,0,1,1,0,0,1,0,1,1
264,1.52301939397659,0.3348549439521285,CT,2022-11-10,1,1,1,0,1,1,0,0,1,0,0,0
265,1.1784854326628,0.294654174709359,CT,2022-11-11,1,1,1,0,1,1,0,0,1,0,1,1
266,3.85072509707752,0.4429126945499045,CT,2022-11-12,1,0,0,0,0,1,1,0,0,0,0,1
267,0.970209055444196,0.3102466903816695,CT,2022-11-13,1,1,1,1,1,0,0,1,1,0,1,0
268,10.683137082853,0.3852484152110145,CT,2022-11-14,0,0,1,0,0,0,0,0,0,0,0,0
269,NA,NA,CT,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.211070978073514,0.1586772328838965,CT,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1
271,2.48249749937229,0.314605522811319,CT,2022-11-17,1,0,1,0,1,1,1,0,1,0,1,1
272,1.27155376926812,0.318663262584019,CT,2022-11-18,1,1,0,1,0,1,0,1,0,0,0,1
273,2.13621873085197,0.3926240452295305,CT,2022-11-19,1,0,1,1,0,0,1,0,1,1,0,0
274,2.98911571359454,0.403851806868423,CT,2022-11-20,1,0,0,1,1,0,0,0,0,0,1,0
275,0.970058410065426,0.671070778676275,CT,2022-11-21,1,1,1,1,0,1,1,0,1,1,0,1
276,3.92119969252505,0.448435807420683,CT,2022-11-22,1,0,1,0,0,0,1,0,0,0,0,0
277,NA,NA,CT,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,NA,NA,CT,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.238138619946481,0.259675725078728,CT,2022-11-25,1,1,1,1,1,1,0,1,1,0,1,1
280,4.65308835038694,0.31434854597286,CT,2022-11-26,1,0,0,0,1,1,0,0,0,0,1,1
281,4.80233241195609,0.3484616672489615,CT,2022-11-27,1,0,1,0,1,0,0,0,1,0,1,0
282,5.07992639715376,0.329614021095712,CT,2022-11-28,1,0,1,0,0,0,0,0,0,1,0,0
283,4.68647723689729,0.297495836325892,CT,2022-11-29,1,0,1,0,0,0,0,0,1,0,1,0
284,1.61308531224574,0.336018191336375,CT,2022-11-30,1,0,0,1,1,0,0,0,0,0,1,0
285,2.33272415789602,0.200065984131783,CT,2022-12-01,1,0,1,0,1,1,1,0,1,0,1,1
286,5.0980085782904,0.301122069922361,CT,2022-12-02,0,0,0,0,1,0,0,0,0,0,1,0
287,5.52731807535222,0.296008616093698,CT,2022-12-03,1,0,1,0,1,0,0,0,1,0,1,0
288,4.451676224861,0.3251456802323865,CT,2022-12-04,1,0,1,0,0,0,0,0,1,0,0,0
289,6.14506510135504,0.3066755614141395,CT,2022-12-05,1,0,1,0,1,0,0,0,1,0,1,0
290,1.66278458812951,0.1848419073415755,CT,2022-12-06,1,1,1,0,1,1,1,0,1,0,1,1
291,1.79965280734366,0.327904081465303,CT,2022-12-07,1,1,1,1,1,0,0,0,0,1,1,0
292,3.6966535105037,0.394336003617394,CT,2022-12-08,1,0,0,1,1,0,1,0,0,0,1,0
293,2.95841214349429,0.3350696870828295,CT,2022-12-09,1,0,1,1,1,0,0,0,0,0,0,0
294,3.32832478413909,0.2941417830332795,CT,2022-12-10,1,0,1,1,1,0,0,0,1,0,1,0
295,0.51056999199617,0.318096867445756,DC,2022-10-30,1,1,1,1,1,1,1,0,1,0,1,1
296,0.985845216481161,0.2474637356579605,DC,2022-10-31,1,1,1,1,1,0,1,1,1,0,1,0
297,1.02174221316325,0.2361948273090835,DC,2022-11-01,1,1,1,1,1,1,1,0,1,0,1,1
298,1.14369237982681,0.3191154639369635,DC,2022-11-02,1,1,1,0,1,1,0,0,1,0,1,1
299,1.97087751597068,0.531979214056255,DC,2022-11-03,1,0,0,1,1,0,0,0,0,1,1,0
300,1.74109660451308,0.4386871565687555,DC,2022-11-04,1,0,1,1,0,0,1,0,1,0,0,0
301,1.17901390727688,0.390504221909763,DC,2022-11-05,1,1,1,1,0,1,0,0,1,1,0,1
302,1.2463492520059,0.412228774018394,DC,2022-11-06,1,0,1,1,1,1,0,0,1,1,1,1
303,0.940817561491957,0.327200335241858,DC,2022-11-07,1,1,0,1,1,1,1,1,0,0,1,1
304,3.44688921146287,0.3551990523390505,DC,2022-11-08,1,0,1,0,1,1,1,0,1,0,1,1
305,4.43857959230044,0.4131620103612325,DC,2022-11-09,1,0,1,0,1,1,1,0,1,0,1,1
306,0.869782217998016,0.322645619734116,DC,2022-11-10,1,1,0,1,1,1,1,1,0,0,1,1
307,0.290148835505645,0.27276172502668,DC,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
308,5.5712124375108,0.3675322252979495,DC,2022-11-12,1,0,1,0,1,1,0,0,1,0,1,1
309,3.90414681015162,0.352260708708684,DC,2022-11-13,1,0,1,0,1,1,0,0,1,0,1,1
310,1.84608229154282,0.30841481942808,DC,2022-11-14,1,0,1,0,1,1,1,0,1,0,1,1
311,0.45969820269701,0.263705225861638,DC,2022-11-15,1,1,1,1,1,1,1,1,0,0,1,1
312,0.839260305071932,0.342054548687674,DC,2022-11-16,1,1,0,1,1,1,1,0,0,1,1,1
313,1.01369517546707,0.276352175305185,DC,2022-11-17,1,1,1,0,1,1,1,0,1,0,1,1
314,0.785266004285109,0.295416293131865,DC,2022-11-18,1,1,1,1,1,1,1,1,1,0,0,1
315,3.07536027275243,0.382277819919118,DC,2022-11-19,1,0,1,0,0,1,0,0,1,0,0,1
316,1.76848443363384,0.342029485640523,DC,2022-11-20,1,1,1,1,0,1,1,0,1,0,0,1
317,0.242537304220521,0.2603703885487215,DC,2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
318,1.13879105092588,0.3650203082832895,DC,2022-11-22,1,0,0,1,1,1,1,0,0,0,1,1
319,2.11905537125213,0.321839079831152,DC,2022-11-23,1,0,0,1,0,1,1,0,0,0,0,1
320,NA,NA,DC,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,2.22528870783076,0.201364454913594,DC,2022-11-25,1,0,1,0,1,1,1,0,1,0,1,1
322,2.26901416519309,0.2042955673604705,DC,2022-11-26,1,1,1,0,1,1,0,0,1,0,1,1
323,3.12582975825675,0.356700192218857,DC,2022-11-27,1,0,1,0,0,0,0,0,1,0,0,0
324,3.66391243705993,0.1941785950452955,DC,2022-11-28,1,0,1,0,0,1,1,0,1,0,0,0
325,1.34876072555962,0.2369030668980505,DC,2022-11-29,1,1,0,1,1,1,0,0,0,0,1,1
326,1.10800227711832,0.3693991876201245,DC,2022-11-30,1,1,1,1,0,1,1,0,1,0,0,1
327,1.49666867651727,0.275163527296335,DC,2022-12-01,1,0,1,1,0,1,0,0,1,0,0,1
328,1.22422419629531,0.333742350603268,DC,2022-12-02,1,1,1,1,0,0,1,0,1,0,0,0
329,1.80150701309529,0.1685186160821225,DC,2022-12-03,1,0,0,0,1,1,1,0,0,0,0,1
330,1.50200355696099,0.0853081984740105,DC,2022-12-04,1,0,1,0,1,1,1,0,1,0,1,1
331,2.51569328252963,0.529757042971405,DC,2022-12-05,1,1,1,0,0,1,1,1,1,0,0,1
332,2.36206319161774,0.57722308255037,DC,2022-12-06,1,1,1,0,0,0,1,0,1,0,0,0
333,2.35209438933653,0.0635028893954915,DC,2022-12-07,1,0,1,0,1,1,0,0,1,0,1,1
334,1.84441834155784,0.1716545222044745,DC,2022-12-08,1,0,0,1,0,1,1,0,0,0,0,1
335,0.686700368372917,0.194959021211316,DC,2022-12-09,1,1,1,1,1,1,0,0,1,0,1,1
336,1.55780418134502,0.337443002725225,DC,2022-12-10,1,1,0,0,0,1,1,0,0,0,0,1
337,0.600686894034265,0.172744804437052,DE,2022-10-30,1,1,1,1,1,1,1,0,0,0,1,1
338,0.931944510129869,0.112614059442375,DE,2022-10-31,1,1,1,1,1,1,1,1,0,0,1,1
339,2.77683882053731,0.534917488894565,DE,2022-11-01,1,0,1,0,1,1,0,0,1,0,1,1
340,0.0578891916052339,0.04073107426632015,DE,2022-11-02,1,1,1,1,1,1,1,0,1,0,1,1
341,0.535738494805611,0.0421398220712625,DE,2022-11-03,1,1,1,1,1,1,0,0,1,0,1,1
342,0.971681418169236,0.67531751087437,DE,2022-11-04,1,0,1,0,1,1,1,1,1,1,1,1
343,0.682617812901682,0.134041964356076,DE,2022-11-05,1,1,1,1,1,1,0,0,1,1,1,1
344,0.573242586709522,0.250567362050969,DE,2022-11-06,1,1,1,1,1,1,1,0,1,0,1,1
345,0.679797256559607,0.348683347316396,DE,2022-11-07,1,1,1,0,1,1,1,0,1,0,1,1
346,0.0655809860293003,0.05091370115165,DE,2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
347,0.946346432475007,0.4149208675818935,DE,2022-11-09,1,1,1,1,0,1,0,1,1,1,0,1
348,NA,NA,DE,2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.447588114317769,0.195758690263113,DE,2022-11-11,1,1,1,1,1,1,1,1,0,0,1,1
350,2.78679950930878,0.3684052535721875,DE,2022-11-12,1,0,1,0,1,1,1,0,0,0,1,1
351,1.14270135391271,0.326097583206532,DE,2022-11-13,1,1,1,0,1,1,0,0,1,0,1,1
352,1.39600715811299,0.63254281592481,DE,2022-11-14,0,0,1,1,1,1,1,0,1,0,1,1
353,0.839815464550441,0.567659101986225,DE,2022-11-15,1,1,1,0,1,1,1,1,1,1,1,1
354,4.00434788949805,0.451794925776264,DE,2022-11-16,1,0,1,0,1,1,1,0,1,0,1,1
355,1.38324127449464,0.277399858614516,DE,2022-11-17,1,1,1,0,1,1,1,0,1,0,1,0
356,1.06774726252875,0.751349982713295,DE,2022-11-18,1,1,1,1,1,0,0,1,1,1,1,0
357,2.52625896146654,0.523151936199945,DE,2022-11-19,1,0,1,0,1,1,1,0,1,0,1,1
358,0.374146779542253,0.1939772249673685,DE,2022-11-20,1,1,1,1,1,1,0,0,1,1,1,1
359,0.117755764953947,0.0924793531540535,DE,2022-11-21,1,1,1,1,1,1,0,0,1,1,1,1
360,0.758322878794532,0.488486776041025,DE,2022-11-22,1,1,1,0,1,1,1,1,1,1,1,1
361,NA,NA,DE,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,2.69092571270243,0.3849663144313315,DE,2022-11-25,1,0,1,0,1,1,0,0,0,0,1,1
364,2.3531938078625,0.3832167731887025,DE,2022-11-26,1,0,1,0,1,1,0,0,1,0,1,1
365,3.69185067349678,0.424724796811645,DE,2022-11-27,1,0,0,0,1,1,0,0,0,0,1,1
366,5.8059257099861,0.385375382560959,DE,2022-11-28,1,0,1,0,1,1,1,0,1,0,1,1
367,NA,NA,DE,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,2.46454328994949,0.40777454592284,DE,2022-12-01,1,0,0,0,1,0,0,0,1,0,1,0
370,6.04765601610757,0.348373718676182,DE,2022-12-02,1,0,1,0,1,1,0,0,1,0,1,1
371,1.66496798074157,0.4797170858350935,DE,2022-12-03,1,0,1,1,1,0,0,0,0,0,1,0
372,0.48226029971864,0.2596262864310425,DE,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
373,1.44889278446226,0.2833494532093725,DE,2022-12-05,1,1,1,0,1,1,0,0,0,0,1,1
374,1.1366407178567,0.3227438318236125,DE,2022-12-06,1,0,1,0,1,1,0,1,1,0,1,1
375,2.46811166273923,0.2925144246310875,DE,2022-12-07,1,0,1,0,1,1,0,0,1,0,1,1
376,0.437249377516196,0.299988275049866,DE,2022-12-08,1,1,1,1,1,1,1,1,1,1,1,1
377,1.24122293931835,0.3643862169647985,DE,2022-12-09,1,1,0,1,1,1,0,1,1,0,1,1
378,1.87597026313624,0.3887432097110135,DE,2022-12-10,1,0,1,0,1,0,1,1,1,0,1,0
379,7.03670488434576,0.352164553049332,FL,2022-10-30,0,0,0,0,1,1,0,0,0,0,1,1
380,8.08131270691736,0.2822539402516,FL,2022-10-31,0,0,0,0,1,1,0,0,0,0,1,0
381,12.8227750544026,0.315030713993197,FL,2022-11-01,1,0,1,0,1,1,0,0,0,0,1,1
382,11.1864888917602,0.312702051880706,FL,2022-11-02,0,0,1,0,1,1,1,0,0,0,0,1
383,12.7407527600682,0.3163856940123415,FL,2022-11-03,1,0,1,0,1,1,1,0,0,0,1,1
384,7.54613586619252,0.298931689700605,FL,2022-11-04,0,0,0,0,1,1,0,0,0,0,1,0
385,16.574844420583702,0.4818373254347935,FL,2022-11-05,0,0,1,0,1,1,0,0,0,0,1,1
386,7.45851431473576,0.319533236313533,FL,2022-11-06,0,0,1,0,1,1,0,0,0,0,0,1
387,22.7231352275611,0.3453818992538855,FL,2022-11-07,0,0,1,0,1,0,0,0,0,0,1,0
388,14.5475248019886,0.3864660406668665,FL,2022-11-08,0,0,0,0,0,0,0,0,0,0,0,0
389,9.52168520828208,0.372950709146148,FL,2022-11-09,1,0,1,0,1,1,0,0,0,0,1,1
390,1.41179106923473,0.2975285269271205,FL,2022-11-10,1,1,1,1,0,1,0,0,0,0,0,1
391,6.16688714754481,0.3887218283849605,FL,2022-11-11,1,0,1,0,1,1,0,0,0,0,1,1
392,1.23275706923022,0.396016495528342,FL,2022-11-12,1,1,1,0,1,1,1,0,1,0,1,1
393,4.45887969917943,0.357026651749314,FL,2022-11-13,1,0,1,0,1,0,0,0,0,0,1,0
394,10.5129331539354,0.319539945479993,FL,2022-11-14,0,0,1,0,0,1,0,0,0,0,1,0
395,14.4918363017709,0.327689022895254,FL,2022-11-15,1,0,1,0,1,1,0,0,1,0,1,1
396,36.7612261022471,0.3977690324163785,FL,2022-11-16,0,0,1,0,1,1,0,0,0,0,0,1
397,22.7954439690998,0.38078847395309,FL,2022-11-17,1,0,1,0,0,1,1,0,0,0,0,1
398,17.0976185101508,0.3582628489532645,FL,2022-11-18,1,0,1,0,0,1,0,0,0,0,1,1
399,7.2322790033387,0.362339856223247,FL,2022-11-19,1,0,1,0,1,0,1,0,0,0,1,1
400,9.80957196529616,0.350494051549872,FL,2022-11-20,1,0,0,0,1,1,0,0,0,0,0,0
401,42.3688254868812,0.364406386829448,FL,2022-11-21,0,0,1,0,1,1,0,0,0,0,0,0
402,21.8565104998113,0.3951858823363695,FL,2022-11-22,1,0,1,0,0,1,0,0,0,0,0,1
403,10.3699361452558,0.3315196375309295,FL,2022-11-23,0,0,1,0,0,1,0,0,0,0,0,1
404,1.9607727273923,0.3963367620815305,FL,2022-11-24,1,0,1,0,1,1,1,0,1,0,1,1
405,18.5235048894571,0.306672424621568,FL,2022-11-25,0,0,0,0,1,1,1,0,0,0,0,1
406,12.0087126394117,0.3146291482243865,FL,2022-11-26,0,0,1,0,1,1,0,0,1,0,1,1
407,16.6630538780165,0.3251738992618545,FL,2022-11-27,1,0,1,0,0,1,0,0,0,0,0,0
408,38.394417106568,0.3192492336079605,FL,2022-11-28,0,0,1,0,0,0,0,0,0,0,0,0
409,41.0554327812512,0.3385705221891225,FL,2022-11-29,0,0,1,0,0,0,0,0,1,0,0,0
410,35.8191828820487,0.343025903951721,FL,2022-11-30,0,0,1,0,0,0,0,0,0,0,0,0
411,34.2135256690075,0.318793950125365,FL,2022-12-01,0,0,1,0,0,0,0,0,1,0,1,0
412,35.722106939549,0.313389775232943,FL,2022-12-02,0,0,0,0,0,0,0,0,0,0,0,0
413,12.2015341114952,0.329936364089583,FL,2022-12-03,1,0,0,0,0,1,0,0,0,0,0,0
414,20.3659900198229,0.283783661669326,FL,2022-12-04,1,0,0,0,0,1,1,0,1,0,0,0
415,6.15774022697279,0.344030994193783,FL,2022-12-05,1,0,1,0,0,1,0,0,0,0,0,0
416,30.7274929870387,0.2982936002895325,FL,2022-12-06,0,0,1,0,0,0,0,0,0,0,0,0
417,20.2248542333831,0.2988840273121475,FL,2022-12-07,0,0,1,0,0,0,0,0,0,0,0,0
418,43.961245218965,0.246342646434152,FL,2022-12-08,0,0,0,0,0,0,0,0,0,0,1,0
419,18.7434240017693,0.2599088887419365,FL,2022-12-09,0,0,1,0,1,0,0,0,1,0,0,0
420,9.28465103147638,0.24966420303552,FL,2022-12-10,1,0,1,0,1,1,1,0,0,0,0,0
421,3.40842124845509,0.3213657746268395,GA,2022-10-30,1,0,1,0,1,1,0,0,0,0,1,1
422,4.45397564279129,0.288126207613505,GA,2022-10-31,0,1,1,0,1,1,0,0,0,0,1,0
423,8.06824066595847,0.317166896062456,GA,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0
424,6.04359845905889,0.331533629015715,GA,2022-11-02,0,0,1,0,1,1,0,1,1,0,0,1
425,8.30391952559411,0.3899857342670225,GA,2022-11-03,1,0,0,0,1,0,0,0,0,0,0,0
426,7.32618015401376,0.3132742370466995,GA,2022-11-04,0,0,0,0,1,1,0,0,0,0,1,1
427,4.77161863870576,0.376042023410701,GA,2022-11-05,1,0,1,0,0,1,0,0,0,0,0,0
428,3.11883811402904,0.3836573312169215,GA,2022-11-06,1,0,0,1,1,0,0,0,0,1,1,0
429,7.71606464402162,0.34877662769198847,GA,2022-11-07,0,0,0,0,1,1,0,0,0,0,0,0
430,7.25589043824303,0.3270523615768615,GA,2022-11-08,0,0,0,0,1,1,0,0,0,0,0,0
431,4.72922431376542,0.349246487529401,GA,2022-11-09,1,0,0,0,1,1,0,0,1,0,1,1
432,2.0519629885373,0.312678926687383,GA,2022-11-10,1,1,0,1,1,1,0,0,0,0,1,1
433,2.90420788242892,0.279767014114387,GA,2022-11-11,0,1,1,0,1,1,0,0,0,0,0,1
434,0.944744196644194,0.317075349086332,GA,2022-11-12,1,1,1,1,0,1,1,0,1,1,0,1
435,5.07862618474222,0.412683736385043,GA,2022-11-13,0,0,1,1,0,1,1,0,0,1,0,1
436,2.40846557169857,0.327457335674229,GA,2022-11-14,1,0,1,0,0,1,0,0,0,0,0,1
437,8.90698991769545,0.3498755606287325,GA,2022-11-15,1,0,1,0,1,1,1,0,1,0,1,1
438,7.06327775090181,0.3139494118000015,GA,2022-11-16,0,0,1,0,1,1,0,0,1,0,1,1
439,6.34382179429092,0.3602298415565745,GA,2022-11-17,1,0,1,0,1,1,0,0,0,0,0,1
440,14.7133061384821,0.4514928573561785,GA,2022-11-18,0,0,0,0,1,1,1,0,0,0,0,0
441,3.17302098993814,0.3414233348127315,GA,2022-11-19,1,0,1,0,0,1,0,0,1,0,0,1
442,2.41975911722714,0.3846629377007275,GA,2022-11-20,0,0,1,1,1,0,0,0,1,1,1,0
443,23.9787261667969,0.404993425168445,GA,2022-11-21,1,0,0,0,0,1,1,0,0,0,0,1
444,9.15119266071769,0.34933141315539,GA,2022-11-22,1,0,1,0,1,1,0,0,0,0,0,1
445,14.4883869137699,0.352455436196967,GA,2022-11-23,0,0,0,0,1,0,0,0,0,0,0,0
446,1.49693652123064,0.4715117355066815,GA,2022-11-24,1,0,0,0,1,1,1,0,0,0,1,1
447,19.7674547300416,0.399330771290987,GA,2022-11-25,0,0,1,0,1,0,0,0,0,0,0,0
448,7.55799869318243,0.342355410688908,GA,2022-11-26,1,0,0,0,1,0,0,0,0,0,1,0
449,8.47579449079849,0.332281151322387,GA,2022-11-27,1,0,0,0,1,1,0,0,0,0,1,0
450,8.6777585589694,0.3951576702969735,GA,2022-11-28,1,0,0,0,0,0,0,0,0,0,0,0
451,24.4813014603719,0.344038724196297,GA,2022-11-29,0,0,0,0,1,0,0,0,0,0,0,0
452,22.4537280229492,0.3304312854170045,GA,2022-11-30,0,0,0,0,1,1,0,0,0,0,1,0
453,21.4242826635058,0.341927324709104,GA,2022-12-01,0,0,0,0,1,1,0,0,0,0,0,0
454,17.5673897474184,0.3818175572045455,GA,2022-12-02,1,0,1,0,0,1,1,0,1,0,0,0
455,1.83712463457026,0.31552014176948,GA,2022-12-03,1,0,1,0,1,1,0,0,1,0,1,1
456,8.92543406381356,0.349445397122351,GA,2022-12-04,1,0,1,0,1,1,0,0,0,0,0,0
457,8.94279670919763,0.3418209316053255,GA,2022-12-05,0,0,0,0,0,0,0,0,0,0,0,0
458,19.6291634749618,0.334300943523388,GA,2022-12-06,1,0,0,0,1,1,0,0,0,0,0,0
459,13.2417478582646,0.3296763059424835,GA,2022-12-07,0,0,1,0,1,1,0,0,0,0,0,1
460,14.3472499945105,0.333455390721467,GA,2022-12-08,0,0,1,0,1,1,0,0,0,0,1,1
461,20.6353442425764,0.3371997301677025,GA,2022-12-09,1,0,0,0,1,1,0,0,0,0,0,0
462,7.92062800935192,0.3293592195408685,GA,2022-12-10,1,0,0,0,1,0,0,0,0,0,1,0
463,0.430034300884626,0.02496843936023535,HI,2022-10-30,1,1,1,1,1,1,0,0,1,1,1,1
464,0.751878385191608,0.38444409072653,HI,2022-10-31,1,1,1,0,1,1,1,0,1,1,0,1
465,0.721168966490675,0.380909589141323,HI,2022-11-01,1,1,1,0,1,1,1,1,0,0,1,1
466,4.71619657650375,0.4819917010497415,HI,2022-11-02,1,0,1,0,1,0,1,0,1,0,1,0
467,3.68974587013413,0.579312589237265,HI,2022-11-03,1,0,1,0,1,1,1,0,1,0,1,1
468,1.79243073864371,0.4525503205196,HI,2022-11-04,1,0,0,0,1,1,1,0,0,0,1,1
469,0.767370961185469,0.03399330745705845,HI,2022-11-05,1,0,1,1,1,1,1,0,1,0,1,1
470,0.388111921142514,0.03598300676521355,HI,2022-11-06,1,1,1,1,1,1,1,1,1,1,1,1
471,0.074873288365965407,0.0381427240392663,HI,2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
472,1.47019193776499,0.457275260050384,HI,2022-11-08,1,0,1,0,1,1,0,1,1,0,1,1
473,1.8288252943477,0.52213595311256,HI,2022-11-09,0,0,1,0,1,1,0,0,1,0,1,1
474,2.31929574584227,0.565003674842155,HI,2022-11-10,1,0,0,0,1,1,1,0,0,0,0,1
475,1.39187317404932,0.2981402240702575,HI,2022-11-11,1,1,1,0,1,1,1,0,1,0,1,1
476,3.05872896176169,0.4720965039627735,HI,2022-11-12,1,0,1,0,1,1,0,1,0,0,1,1
477,NA,NA,HI,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,0.777516952958912,0.592164970957035,HI,2022-11-14,1,1,1,0,1,1,1,1,1,1,1,1
479,1.07377229670004,0.4602064601863325,HI,2022-11-15,1,0,0,1,1,1,1,0,0,1,1,1
480,1.59048020366809,0.564657368148885,HI,2022-11-16,1,0,1,0,1,1,1,0,1,0,1,1
481,2.38523028617751,0.550369770416735,HI,2022-11-17,1,0,1,0,1,1,0,0,1,0,1,1
482,1.03530817324511,0.74622093134282,HI,2022-11-18,1,1,1,1,0,1,1,0,1,1,0,1
483,0.136745089272573,0.0832587864901295,HI,2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
484,NA,NA,HI,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,2.73252333000286,0.4333496701598235,HI,2022-11-23,1,0,0,0,1,1,1,0,0,0,1,1
488,NA,NA,HI,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,3.7302215780439,0.382919594092872,HI,2022-11-25,1,0,1,0,1,1,1,0,1,0,1,1
490,4.67902197083323,0.385684773673137,HI,2022-11-26,1,0,1,0,1,1,1,0,0,0,1,1
491,0.845394604509483,0.417299866788074,HI,2022-11-27,0,1,1,1,1,1,0,0,1,0,1,1
492,0.526941375506681,0.376386831734536,HI,2022-11-28,1,1,1,1,1,1,1,0,1,0,1,1
493,NA,NA,HI,2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,6.38263782129489,0.3275916684139395,HI,2022-12-01,1,0,1,0,1,1,0,0,1,0,1,1
496,0.564077130111926,0.2743528011412595,HI,2022-12-02,1,1,1,1,1,1,0,1,1,0,1,1
497,1.67514246104832,0.471695484316255,HI,2022-12-03,1,1,0,1,1,1,1,0,0,1,1,1
498,2.60598340828231,0.272955488917972,HI,2022-12-04,1,0,1,0,1,1,1,0,1,0,1,1
499,NA,NA,HI,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.473148753143354,0.252154511064355,HI,2022-12-06,1,1,1,1,1,1,1,0,1,0,1,1
501,0.439670374321214,0.247373218501959,HI,2022-12-07,1,1,1,1,1,1,1,0,1,0,0,1
502,1.17149065718151,0.2357454072920985,HI,2022-12-08,1,1,1,0,1,1,1,1,0,0,1,1
503,0.245115379706347,0.253468191398996,HI,2022-12-09,1,1,1,1,1,1,0,1,1,0,1,1
504,1.81042506306821,0.301506774507962,HI,2022-12-10,1,0,1,0,1,0,1,0,0,0,1,0
505,0.997566219292835,0.0594415928251705,IA,2022-10-30,1,1,1,1,1,1,0,0,1,1,1,1
506,1.96013772738436,0.185513660343653,IA,2022-10-31,1,0,1,0,1,1,1,0,0,0,1,1
507,1.66503702299264,0.2005787626868035,IA,2022-11-01,1,0,1,1,1,0,1,0,0,0,1,0
508,2.41330938196444,0.237849552374603,IA,2022-11-02,1,0,1,0,1,1,1,0,0,0,1,1
509,3.63101024757254,0.3087763722155555,IA,2022-11-03,1,0,0,0,1,1,0,0,0,1,1,1
510,2.19382254035909,0.1314601182253055,IA,2022-11-04,0,1,1,0,1,1,0,0,1,0,1,1
511,6.59568246132209,0.4384181811204825,IA,2022-11-05,1,0,1,0,1,1,0,0,1,0,1,1
512,1.67296454770102,0.191166166933257,IA,2022-11-06,0,1,1,0,1,0,0,0,1,0,1,0
513,1.18156648303111,0.184729661906587,IA,2022-11-07,1,1,1,1,1,1,0,0,0,0,1,1
514,2.45206164241193,0.2457440264596155,IA,2022-11-08,0,0,0,0,1,1,1,0,0,0,1,1
515,1.10926495561184,0.196425201849847,IA,2022-11-09,1,1,1,0,1,1,0,0,1,0,1,1
516,1.4120831739667,0.1168611163516955,IA,2022-11-10,0,1,1,0,1,1,0,1,1,0,1,1
517,3.33515299579676,0.378659923880795,IA,2022-11-11,1,0,0,0,0,1,1,0,0,0,0,1
518,1.20039971487527,0.2773001077880975,IA,2022-11-12,1,0,0,1,1,1,1,0,0,1,1,1
519,0.989999600910695,0.1786626948291875,IA,2022-11-13,1,1,0,1,1,1,0,0,1,1,1,1
520,2.03538693043325,0.145422461069337,IA,2022-11-14,0,1,1,1,1,1,0,0,0,1,1,1
521,2.9821622777821,0.234343522485839,IA,2022-11-15,1,0,1,0,1,1,1,0,0,0,1,1
522,1.72168876088028,0.2165278231507915,IA,2022-11-16,1,1,1,1,0,0,0,1,0,0,0,0
523,1.86981973158842,0.1557642187483705,IA,2022-11-17,0,1,1,1,1,1,0,0,0,0,1,1
524,2.9358408528143,0.327594166443507,IA,2022-11-18,0,0,0,1,1,1,0,0,0,0,1,1
