...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23B_95_CI,other_95_CI
537,0.756077585384696,0.215271443467848,IA,2023-04-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
538,1.07701142352483,0.0390049713923498,IA,2023-04-14,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
539,0.193959675034097,0.0417711446151244,IA,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540,0.2075170665708,0.0448398863374117,IA,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
541,1.13731840675197,0.152678626563481,IA,2023-04-17,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
542,0.440692213856829,0.143962902986966,IA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
543,0.909980972088672,0.05619019562767,IA,2023-04-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
544,0.492418194207254,0.3183308215123935,IA,2023-04-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
545,0.292660629939002,0.065922027173331,IA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
546,0.771079580105962,0.545510673948215,IA,2023-04-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.124461166561595,0.03043802037272205,ID,2023-03-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
549,0.386995138302808,0.141940140482743,ID,2023-03-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
550,NA,NA,ID,2023-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,0.107611381402893,0.0256462627768942,ID,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
552,0.105277173026943,0.0242441218028034,ID,2023-03-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
553,NA,NA,ID,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,0.02726015430342,0.0216971447456106,ID,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
555,NA,NA,ID,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0.0846986661741869,0.0194581760450944,ID,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,0.0225849056925657,0.01497112254041875,ID,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
562,NA,NA,ID,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,0.018010009677949,0.0135415001822995,ID,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
564,0.0604887360445635,0.01289242857203735,ID,2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
565,0.0157249092654022,0.012283696256319,ID,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
566,NA,NA,ID,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,0.0143792567777679,0.0102078183875475,ID,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
570,NA,NA,ID,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.0136561128164806,0.00935922315691685,ID,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
572,0.0144927757005736,0.0089768462581391,ID,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
573,NA,NA,ID,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.0104958687695078,0.0071994051950925,ID,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,0.0122154817466745,0.0069816359897655,ID,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580,NA,NA,ID,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.0117749259381571,0.006316627888028,ID,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
584,0.0117235475593062,0.0062010856516675,ID,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
585,NA,NA,ID,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.09241673101047,0.123531707317075,IL,2023-03-12,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
590,2.15778447477881,0.078161644004199,IL,2023-03-13,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
591,3.81431950541581,0.0115130352553085,IL,2023-03-14,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0
592,3.02068111799129,0.03391280525380155,IL,2023-03-15,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
593,2.29248686008435,0.0380258854192819,IL,2023-03-16,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
594,1.006359404518,0.104064741660678,IL,2023-03-17,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0
595,1.09590024591037,0.1441530988416835,IL,2023-03-18,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
596,1.39348434022064,0.00814124514232325,IL,2023-03-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
597,1.64708236736085,0.056728985984084,IL,2023-03-20,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0
598,1.58163338404206,0.1084942189593635,IL,2023-03-21,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
599,1.95304330034785,0.136347914160773,IL,2023-03-22,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1
600,1.92615071430984,0.075014598147857,IL,2023-03-23,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
601,1.81263269077441,0.0061008186846483,IL,2023-03-24,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
602,2.11052581596259,0.0058067210014621,IL,2023-03-25,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
603,1.92886116034779,0.1177633613937155,IL,2023-03-26,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1
604,1.73244959007451,0.1241687926100895,IL,2023-03-27,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
605,2.85134440267963,0.153132152053968,IL,2023-03-28,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
606,2.78598335939657,0.1774020928539275,IL,2023-03-29,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
607,1.2482798779103501,0.1343684491523665,IL,2023-03-30,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1
608,1.14550281370181,0.117793323663196,IL,2023-03-31,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0
609,0.873788067189325,0.05224701188812,IL,2023-04-01,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
610,1.40146607144474,0.1100185641382455,IL,2023-04-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
611,2.04636177620164,0.113729716121979,IL,2023-04-03,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
612,1.69782159218997,0.116720541372263,IL,2023-04-04,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1
613,1.87780916190896,0.154537188142469,IL,2023-04-05,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1
614,1.32495703754869,0.0885110426021605,IL,2023-04-06,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
615,2.61737591325755,0.1740920984792465,IL,2023-04-07,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
616,0.886049995513677,0.122927637361089,IL,2023-04-08,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
617,0.203101341803248,0.004372825531981785,IL,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
618,2.74237986877319,0.1623935344267005,IL,2023-04-10,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
619,3.19151795665599,0.1742776526567965,IL,2023-04-11,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
620,2.58086939947159,0.1922704424569895,IL,2023-04-12,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
621,1.03685174943284,0.1166279056283605,IL,2023-04-13,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
622,3.86901754172326,0.2121682126704,IL,2023-04-14,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
623,2.21174001074009,0.191314440543814,IL,2023-04-15,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
624,0.616398550091825,0.1133708356690295,IL,2023-04-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
625,1.34864899454061,0.0529403210692045,IL,2023-04-17,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
626,3.27951650984378,0.1485723935586355,IL,2023-04-18,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1
627,1.7895488734908,0.1599045579195455,IL,2023-04-19,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
628,1.34267709023647,0.251619641141335,IL,2023-04-20,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1
629,2.57668389880533,0.208510773767635,IL,2023-04-21,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
630,1.22037700401314,0.144412233491072,IL,2023-04-22,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1
631,0.569980140528519,0.131759239791887,IN,2023-03-12,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
632,0.659054311746211,0.0696670610967625,IN,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633,2.14509829913863,0.443672112824046,IN,2023-03-14,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
634,0.652698253370204,0.01393174339653565,IN,2023-03-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
635,0.525516653883334,0.0131878650447203,IN,2023-03-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
636,0.399838643426596,0.01251661301171355,IN,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
637,0.909064996347436,0.1852887888984525,IN,2023-03-18,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
638,0.187549401922143,0.0113693518021007,IN,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
639,1.44246121026182,0.3450857570763395,IN,2023-03-20,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
640,0.872101383409482,0.1196404056241275,IN,2023-03-21,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
641,0.238393798058251,0.0100661431661721,IN,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
642,0.969665096285808,0.163165567104037,IN,2023-03-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
643,2.55505563017257,0.3160234491186075,IN,2023-03-24,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0
644,0.215436465874214,0.0091778422969474,IN,2023-03-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
645,0.203454480449851,0.0089617897377123,IN,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
646,0.939177290178286,0.1853774556013275,IN,2023-03-27,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
647,0.563701113523656,0.1460361604704475,IN,2023-03-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
648,0.871231777535542,0.283893868349592,IN,2023-03-29,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
649,NA,NA,IN,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,1.06808259690484,0.3028115661137095,IN,2023-03-31,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
651,0.127234183953613,0.00841637387314445,IN,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,1.27202782368302,0.88337035450124,IN,2023-04-02,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0
653,0.77151531491193,0.131924168310492,IN,2023-04-03,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
654,0.0723895517190426,0.00863168393788345,IN,2023-04-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
655,1.07790050250381,0.3027994757828045,IN,2023-04-05,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
656,0.0101956029461577,0.0089873795902549,IN,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
657,0.0362227427393174,0.009240485253442,IN,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,0.174810684879452,0.00955136242806695,IN,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,1.21455026713314,0.832184137633785,IN,2023-04-09,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
660,0.180889534809311,0.01037785648805015,IN,2023-04-10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
661,0.0819081927439188,0.01091389122964135,IN,2023-04-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
662,0.0116462042188359,0.011549391490634,IN,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,0.997157442297577,0.2921686932442645,IN,2023-04-13,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
664,0.213037119152811,0.0131908690370616,IN,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
665,0.159850740383569,0.01424362534053055,IN,2023-04-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
666,NA,NA,IN,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.684768264079488,0.1491984709799825,IN,2023-04-17,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
668,0.643277000881009,0.0187374102646541,IN,2023-04-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
669,0.132773554455351,0.0208420601109952,IN,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0.91179850006455,0.2825619450834905,IN,2023-04-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
671,0.249746482056695,0.02637163139273115,IN,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
672,0.0260695986089373,0.02998287584923315,IN,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
673,0.648748510317849,0.268703172557701,KS,2023-03-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
674,1.21469916966114,0.854159191134375,KS,2023-03-13,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
675,0.0724335374003776,0.0149594177537427,KS,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
676,0.142526058298238,0.0140153759586042,KS,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,0.0188556811028772,0.01315865950516315,KS,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
678,0.0167302029751226,0.0123816594100782,KS,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
679,0.123981072008841,0.01167747175685,KS,2023-03-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
680,NA,NA,KS,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.240638427428905,0.0104631351422653,KS,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,0.0130956317002442,0.0099422522904002,KS,2023-03-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
683,0.0129684090476843,0.00947262647839865,KS,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,0.0414437412222492,0.00905016501208845,KS,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
685,0.0115451020949577,0.0086712180100868,KS,2023-03-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
686,0.972151103204123,0.228470822673852,KS,2023-03-25,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
687,0.0103175222989552,0.008031294238139,KS,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688,0.120062715702935,0.00776496196933515,KS,2023-03-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
689,NA,NA,KS,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.0347463526604774,0.0073287200493122,KS,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691,0.0327854240150787,0.00715541841060995,KS,2023-03-30,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
692,NA,NA,KS,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.00684615127061139,0.00669392594122695,KS,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,0.0263911674376534,0.00673360246144245,KS,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700,0.00653604252108317,0.00680139254923835,KS,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
701,NA,NA,KS,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.00826158105165006,0.00790042138172315,KS,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,NA,NA,KS,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,2.0164792864872,0.56658048083306,KY,2023-03-12,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0
716,0.897064658430796,0.189746087394345,KY,2023-03-13,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0
717,0.04991226345014,0.0364040147959814,KY,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
718,0.0503475583840381,0.0349345745683768,KY,2023-03-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
719,0.680642190019596,0.3568844877801925,KY,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
720,1.45504281875188,0.413736006740794,KY,2023-03-17,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
721,0.270637039936959,0.0311490757203497,KY,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722,0.993859115273516,0.69792450574679,KY,2023-03-19,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
723,0.037112343785473,0.02910600614885055,KY,2023-03-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
724,0.127614820687513,0.0282197200483995,KY,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,0.370657171916537,0.02742086287309115,KY,2023-03-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
726,NA,NA,KY,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,0.829806666332868,0.2233443226265635,KY,2023-03-24,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
728,1.02809142734688,0.72581861098318,KY,2023-03-25,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
729,0.0342708493268561,0.025082990151023,KY,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
730,0.771073637616829,0.02471497175979265,KY,2023-03-27,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
731,0.117634955862007,0.02443733423831205,KY,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
732,0.0333160147566219,0.02425379869567495,KY,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
733,0.0329468060220795,0.0241693873778271,KY,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
734,0.0335349774405908,0.0241906457591869,KY,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,0.11467886599456,0.02432591701972165,KY,2023-04-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
736,NA,NA,KY,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.118024535655442,0.0249829695210331,KY,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738,0.121155304839456,0.0255338811835356,KY,2023-04-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
739,NA,NA,KY,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,0.0384743162891043,0.0271801743615491,KY,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
741,NA,NA,KY,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,0.0440965647265013,0.0297419282436668,KY,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
743,0.0443624651596677,0.03146156119419355,KY,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
744,0.0453242435181112,0.03354128659498495,KY,2023-04-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
745,0.0518996011862397,0.0360449255984426,KY,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
746,NA,NA,KY,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,0.189324370778953,0.0426437602764217,KY,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
748,NA,NA,KY,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,0.0750828182390946,0.0581226309195115,KY,2023-04-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
751,0.690746659100453,0.0653125174382525,KY,2023-04-17,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
752,NA,NA,KY,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0.0593855144142144,0.0408577690518857,LA,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,1.81422031122568,0.80916793398728,LA,2023-03-13,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1
