...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
545,1.07886765989848,0.2590750123936715,IA,2023-02-17,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
546,1.80905378299602,0.3101528954715155,IA,2023-02-18,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
547,NA,NA,ID,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.533627154359444,0.1137665760941,ID,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
549,0.874748349377054,0.109803654519784,ID,2023-01-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
550,1.11647279164144,0.56817257531011,ID,2023-01-11,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
551,NA,NA,ID,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.170486315673391,0.0989858809135605,ID,2023-01-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
553,NA,NA,ID,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,1.01200535612316,0.738210235771715,ID,2023-01-15,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
555,1.02084964975589,0.739840368760725,ID,2023-01-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
556,0.877950186160699,0.212940883795292,ID,2023-01-17,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
557,0.147624917043802,0.0841521710910665,ID,2023-01-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
558,0.144906063187011,0.0816090289181255,ID,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
559,0.674966814756401,0.3682054115727745,ID,2023-01-20,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
560,1.78622368107659,0.656864397237075,ID,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
561,0.871759084082698,0.656585216685765,ID,2023-01-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
562,0.654082902631451,0.3645162600487655,ID,2023-01-23,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
563,0.126407060850422,0.0706950435051865,ID,2023-01-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
564,2.42121198362633,0.509331482813825,ID,2023-01-25,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
565,NA,NA,ID,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,0.864838064335339,0.656556749481665,ID,2023-01-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
570,0.104264577690161,0.05962277585988,ID,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
571,NA,NA,ID,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,2.72966538934295,0.657743050482385,ID,2023-02-06,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
577,1.00178604442854,0.4559822030952685,ID,2023-02-07,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
578,1.79461139616051,0.657742744915935,ID,2023-02-08,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
579,0.881993804218012,0.657615655083705,ID,2023-02-09,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
580,0.875815345580048,0.657382867852575,ID,2023-02-10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
581,0.887890339383798,0.657027965672415,ID,2023-02-11,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
582,NA,NA,ID,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,0.0841531456230569,0.0492876066472905,ID,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
586,NA,NA,ID,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,6.52789182255693,0.320498552031273,IL,2023-01-08,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
590,10.2139269174369,0.3417391330351645,IL,2023-01-09,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
591,7.63601386986616,0.3293675770024,IL,2023-01-10,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
592,8.44339691805394,0.332645607947669,IL,2023-01-11,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0
593,5.17874979586813,0.2533342549854515,IL,2023-01-12,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
594,4.41663726677997,0.337022374196405,IL,2023-01-13,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1
595,6.43794705512692,0.3686872430140005,IL,2023-01-14,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
596,4.49043225715485,0.333315098835578,IL,2023-01-15,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
597,11.0313108823403,0.405715292599382,IL,2023-01-16,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
598,7.94864998830809,0.323959022339809,IL,2023-01-17,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
599,18.5983658194218,0.4290510791070315,IL,2023-01-18,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
600,5.30491085890434,0.409631030387595,IL,2023-01-19,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
601,7.69123509171757,0.312862951356656,IL,2023-01-20,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
602,8.39797007215523,0.396906012260897,IL,2023-01-21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
603,16.8775401447209,0.443840143021548,IL,2023-01-22,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
604,33.3606907200529,0.389318486606764,IL,2023-01-23,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
605,16.5172895230671,0.416408698230053,IL,2023-01-24,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
606,14.0700974226583,0.406213777081371,IL,2023-01-25,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
607,10.8881518142719,0.3414006856489515,IL,2023-01-26,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
608,12.6944956949512,0.3709911313879285,IL,2023-01-27,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
609,4.77087741195682,0.3782029281056975,IL,2023-01-28,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
610,18.0751597421045,0.4635204985871235,IL,2023-01-29,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
611,29.056973242253,0.367098115092127,IL,2023-01-30,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
612,15.9766082784155,0.361026238288862,IL,2023-01-31,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
613,22.8868056745419,0.378334177703459,IL,2023-02-01,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
614,13.198961529357,0.3571716203650255,IL,2023-02-02,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1
615,14.2972060742379,0.3625837751473095,IL,2023-02-03,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1
616,11.7827009402533,0.387614745672197,IL,2023-02-04,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
617,18.8517177530862,0.367278144677848,IL,2023-02-05,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0
618,27.0662900275894,0.3448753302279975,IL,2023-02-06,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
619,22.6960299053104,0.3266591817783205,IL,2023-02-07,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
620,11.574731353141,0.305930567253357,IL,2023-02-08,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
621,7.97235603282729,0.295332804334142,IL,2023-02-09,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
622,24.6788378263964,0.272946371804162,IL,2023-02-10,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
623,13.1512175389605,0.270330514578807,IL,2023-02-11,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
624,13.8787939800832,0.2470272627697905,IL,2023-02-12,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0
625,18.6371092592004,0.236484200630145,IL,2023-02-13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
626,17.0885680453485,0.2301039555173395,IL,2023-02-14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
627,15.3377498887461,0.2349928419444575,IL,2023-02-15,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
628,7.6466699363944,0.2399456495915865,IL,2023-02-16,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
629,16.2733739353505,0.2062617343069775,IL,2023-02-17,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0
630,10.5404637209035,0.192037308744232,IL,2023-02-18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
631,1.85361633851794,0.150477256063748,IN,2023-01-08,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
632,2.18974557542897,0.3237155108777825,IN,2023-01-09,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0
633,2.27646366765281,0.2218735341632525,IN,2023-01-10,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0
634,0.875280754561844,0.1467889581168465,IN,2023-01-11,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
635,2.01591147798123,0.1808791694511585,IN,2023-01-12,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
636,1.66113888650556,0.344916427055476,IN,2023-01-13,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
637,1.11410221297059,0.2272697088424095,IN,2023-01-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
638,1.31876700544243,0.2424493634367575,IN,2023-01-15,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
639,6.10995674539922,0.387087927020385,IN,2023-01-16,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
640,2.9188783526621,0.307680095545133,IN,2023-01-17,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1
641,4.30365243299279,0.4643248467599205,IN,2023-01-18,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
642,1.43806014921547,0.2440655476245195,IN,2023-01-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
643,1.55194128951032,0.353472317540677,IN,2023-01-20,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
644,1.36889888073314,0.2721233766125315,IN,2023-01-21,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
645,4.68964923350681,0.4258580034603995,IN,2023-01-22,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
646,4.61783743428514,0.307639209099028,IN,2023-01-23,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1
647,4.31114558069607,0.354412212832581,IN,2023-01-24,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
648,2.35604063079607,0.4276790657978675,IN,2023-01-25,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
649,3.73333968444408,0.3187150332866615,IN,2023-01-26,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
650,5.03051649095788,0.4889052813526625,IN,2023-01-27,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
651,9.78657983421547,0.50467086459959,IN,2023-01-28,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0
652,6.52325037600756,0.375380518475226,IN,2023-01-29,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
653,7.60816454979591,0.401014474549363,IN,2023-01-30,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
654,7.47913127513444,0.4376759016783595,IN,2023-01-31,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0
655,4.18351653516243,0.323294489408266,IN,2023-02-01,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
656,2.73730779374653,0.3054235588666835,IN,2023-02-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
657,2.76289763432847,0.3795738067510785,IN,2023-02-03,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
658,0.772370635200145,0.2976497163594805,IN,2023-02-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
659,2.44008997115242,0.3478345553065755,IN,2023-02-05,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
660,14.0151440920535,0.38180726365334,IN,2023-02-06,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
661,7.96766977289727,0.357008355398167,IN,2023-02-07,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
662,14.4070033311756,0.4139257255634705,IN,2023-02-08,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
663,9.55082214484307,0.3977176801332565,IN,2023-02-09,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
664,7.23393909511257,0.3608564400133225,IN,2023-02-10,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
665,5.77268877982558,0.348567654738734,IN,2023-02-11,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
666,5.6117950430652,0.41751660587522,IN,2023-02-12,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
667,7.70658129535832,0.314317071466836,IN,2023-02-13,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
668,7.06877964303645,0.3217078354560975,IN,2023-02-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
669,5.31498223652562,0.3540315730833945,IN,2023-02-15,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
670,9.54504248290247,0.2987642480854405,IN,2023-02-16,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
671,4.48384792105707,0.3049291985522475,IN,2023-02-17,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
672,0.593867903656347,0.2582552597716065,IN,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
673,0.976415342469455,0.68183929350068,KS,2023-01-08,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
674,0.937722925160451,0.326759812306367,KS,2023-01-09,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0
675,0.153226772529316,0.115018593890977,KS,2023-01-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
676,1.2038868258366,0.227900649762737,KS,2023-01-11,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
677,NA,NA,KS,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,0.826929155918001,0.347921881875775,KS,2023-01-13,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
679,NA,NA,KS,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,1.90404328415853,0.671503964690455,KS,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
681,0.155206275532828,0.114398071947695,KS,2023-01-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
682,1.68538931761847,0.298379683860409,KS,2023-01-17,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0
683,1.16487847764959,0.2247957855451945,KS,2023-01-18,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
684,0.723976300374885,0.3376535768134125,KS,2023-01-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
685,0.795873761212957,0.1172094730292625,KS,2023-01-20,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
686,1.24073128935543,0.575951764557225,KS,2023-01-21,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
687,0.358975479971276,0.2879888698752165,KS,2023-01-22,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
688,4.16060097825444,0.410617848799489,KS,2023-01-23,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
689,2.58131563992066,0.508841078323705,KS,2023-01-24,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
690,0.809156407844659,0.2940083805766925,KS,2023-01-25,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
691,1.52334694980861,0.3770977118736815,KS,2023-01-26,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0
692,0.950135825784648,0.252322085306304,KS,2023-01-27,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
693,0.617213653603478,0.443464682608353,KS,2023-01-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
694,0.88742058002972,0.610138715485205,KS,2023-01-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
695,1.76576530196025,0.603815393718145,KS,2023-01-30,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
696,1.31377080969439,0.381989497763578,KS,2023-01-31,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
697,NA,NA,KS,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.927983364545906,0.659885472063985,KS,2023-02-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
699,1.31099840976438,0.615684739030345,KS,2023-02-03,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
700,1.68556410671634,0.56752225344748,KS,2023-02-04,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
701,0.811745870872232,0.55928777326922,KS,2023-02-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
702,0.665185938184625,0.3583836685066545,KS,2023-02-06,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
703,2.89263402722174,0.4183352199296995,KS,2023-02-07,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
704,2.1903184275426,0.443699810101372,KS,2023-02-08,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0
705,2.99698423816134,0.4550393374347965,KS,2023-02-09,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1
706,0.991921093622507,0.432275857366149,KS,2023-02-10,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
707,0.887289451885928,0.44827509903172,KS,2023-02-11,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0
708,0.726544181701345,0.2032112530367935,KS,2023-02-12,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
709,4.79566293955114,0.4818689286180795,KS,2023-02-13,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
710,2.44251364336445,0.503399291299545,KS,2023-02-14,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0
711,0.615475107326306,0.343271597113102,KS,2023-02-15,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
712,2.61750237334113,0.4058549682222315,KS,2023-02-16,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
713,3.33710019760965,0.404923321238337,KS,2023-02-17,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
714,2.24445463996273,0.4726647125659525,KS,2023-02-18,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
715,0.784261363799125,0.1028910960650245,KY,2023-01-08,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
716,1.6685293763743,0.4800230249480275,KY,2023-01-09,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
717,1.48129027103047,0.2851010790980715,KY,2023-01-10,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
718,0.741856528059601,0.097310441770665,KY,2023-01-11,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
719,0.864186293333264,0.352815985059186,KY,2023-01-12,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
720,0.638873064168982,0.1798806396733365,KY,2023-01-13,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
721,0.946968092689565,0.680503937335715,KY,2023-01-14,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
722,1.26689940480253,0.3088412151997895,KY,2023-01-15,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
723,0.554459500559524,0.2878880181809895,KY,2023-01-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
724,1.91109266939961,0.3832415573197285,KY,2023-01-17,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0
725,1.25845532563393,0.4207489690660445,KY,2023-01-18,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
726,5.0670828627881,0.50030587408655,KY,2023-01-19,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
727,2.87909937173296,0.4279598445793385,KY,2023-01-20,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
728,1.46556106177057,0.454905077081154,KY,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
729,1.30304857531173,0.416355077544794,KY,2023-01-22,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
730,1.04471727895534,0.279119841262514,KY,2023-01-23,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
731,2.54094873685303,0.263864611011649,KY,2023-01-24,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0
732,4.19708972590806,0.3760212130069905,KY,2023-01-25,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
733,0.902923531908362,0.277470298709479,KY,2023-01-26,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
734,1.9543406463805,0.3151380850942775,KY,2023-01-27,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
735,1.57467922491259,0.349295005422783,KY,2023-01-28,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
736,3.1038819214664,0.3848620143576005,KY,2023-01-29,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1
737,3.92752926023318,0.3737216077559085,KY,2023-01-30,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
738,2.90874324623731,0.3760124593621045,KY,2023-01-31,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0
739,1.15444765948529,0.292568207613556,KY,2023-02-01,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
740,4.41641894098435,0.427761746979753,KY,2023-02-02,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
741,1.20497761283521,0.241796394236615,KY,2023-02-03,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
742,0.343323805825782,0.280135504193262,KY,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
743,1.87664012659541,0.3762622930952135,KY,2023-02-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
744,2.63155277092177,0.309156409139837,KY,2023-02-06,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0
745,2.7102871849815,0.30530082734437203,KY,2023-02-07,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
746,2.96079769387224,0.285800857864469,KY,2023-02-08,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
747,1.43395895121067,0.3311228691207155,KY,2023-02-09,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
748,1.22425079845845,0.271330237632512,KY,2023-02-10,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
749,1.51619624580721,0.2665108858645985,KY,2023-02-11,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
750,NA,NA,KY,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1.48981836272048,0.253021562645486,KY,2023-02-13,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
752,2.141049073378,0.2382538264511435,KY,2023-02-14,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
753,0.746542994737143,0.202986893884781,KY,2023-02-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
754,0.69636047182174,0.226828478453197,KY,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
755,1.11558770607837,0.173502162625173,KY,2023-02-17,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
756,0.309348738615997,0.2711871569586275,KY,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
757,0.918533628313557,0.2479101864583525,LA,2023-01-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
758,4.24929412898585,0.1829901556503305,LA,2023-01-09,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
759,4.01429103813145,0.2277477786388165,LA,2023-01-10,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
760,2.58132501605174,0.3148320682541995,LA,2023-01-11,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
761,1.83060434763805,0.3193979636296825,LA,2023-01-12,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
762,2.48487350706299,0.3799759176486865,LA,2023-01-13,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
763,0.905478722121039,0.2729293771587835,LA,2023-01-14,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
764,1.08751351336302,0.307254474806008,LA,2023-01-15,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
765,1.88761375418306,0.2049166568383885,LA,2023-01-16,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
766,4.35304677485776,0.3736048075801595,LA,2023-01-17,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1
767,1.00770890741329,0.285741719432809,LA,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
768,1.4455484713225,0.3691898799160995,LA,2023-01-19,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
769,2.61637337251271,0.1832152801267715,LA,2023-01-20,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
770,2.73409371382326,0.4096914579245555,LA,2023-01-21,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
