...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
242,1.5072224447909,0.3807604042050855,CO,2023-01-18,1,1,1,1,0,1,1,1,1,0,0,0,1,1
243,0.700875806196245,0.270886090899444,CO,2023-01-19,1,1,1,1,0,1,1,1,1,0,1,0,1,1
244,7.38758042529557,0.7095865019441,CO,2023-01-20,0,1,0,1,0,0,1,1,1,0,1,0,0,1
245,0.749852023415637,0.3764109930577185,CO,2023-01-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,5.35426963372569,0.532932992658375,CO,2023-01-23,0,1,0,1,0,1,1,0,1,0,1,0,1,1
248,1.0831645830428,0.3849228734988315,CO,2023-01-24,1,0,1,1,1,1,1,0,0,0,1,0,1,1
249,7.02569687670222,0.62414335307652,CO,2023-01-25,1,1,0,0,0,1,1,0,1,0,0,0,1,1
250,1.73136802318318,0.442648969863627,CO,2023-01-26,1,0,0,1,0,1,1,0,0,0,0,0,1,1
251,8.63536333588895,0.507933182281085,CO,2023-01-27,1,1,0,1,0,1,1,1,1,0,1,0,1,1
252,6.06055026207356,0.53477473904127,CO,2023-01-28,0,1,0,1,0,1,1,0,1,0,1,0,1,1
253,6.84057499450639,0.405266653771782,CT,2022-12-18,1,1,0,1,0,1,1,0,0,0,0,0,1,0
254,6.60534571943376,0.351556124313607,CT,2022-12-19,1,1,0,1,0,1,1,0,1,0,1,0,1,1
255,0.977789535612397,0.4783516589687595,CT,2022-12-20,1,1,0,1,1,1,1,0,1,0,1,0,1,1
256,NA,NA,CT,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,NA,NA,CT,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,2.07396838048599,0.316839572614535,CT,2022-12-23,1,1,1,1,0,1,1,0,1,0,1,0,1,1
259,1.36648652626639,0.51881271486301,CT,2022-12-24,1,1,0,0,1,1,1,0,1,0,1,1,1,1
260,1.4454221806364,0.4356166317277825,CT,2022-12-25,1,1,0,1,0,1,1,0,1,0,1,0,1,1
261,4.69497713388079,0.3616657758524935,CT,2022-12-26,1,1,0,0,0,0,1,1,0,0,0,0,1,0
262,1.9447847574801,0.3674307599029285,CT,2022-12-27,1,1,0,1,0,1,1,1,1,0,1,0,1,0
263,0.919991946381176,0.2958393619852385,CT,2022-12-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
264,1.06739035295829,0.3131987781356415,CT,2022-12-29,1,1,1,1,1,1,0,1,1,0,1,1,1,0
265,4.7178750528611,0.3657389077822255,CT,2022-12-30,1,0,0,1,0,1,1,1,0,0,1,0,1,1
266,9.8043216266081,0.3278618696495185,CT,2022-12-31,0,1,0,1,0,1,1,0,1,0,1,0,0,1
267,0.922060411867858,0.64113337997643,CT,2023-01-01,1,1,1,0,1,1,1,1,1,0,0,1,1,1
268,8.67134016805463,0.331534323262114,CT,2023-01-02,1,1,0,1,0,1,1,0,0,0,1,0,1,1
269,2.33482542320491,0.351690351444026,CT,2023-01-03,1,1,0,1,0,1,0,1,1,0,1,0,1,0
270,4.7980480034921,0.2645657953053435,CT,2023-01-04,0,1,0,1,0,1,1,0,1,0,1,0,1,1
271,1.97087977595175,0.2846462354758035,CT,2023-01-05,1,1,1,1,0,1,1,0,1,0,1,1,1,1
272,3.37494027923141,0.2743471112084045,CT,2023-01-06,1,1,0,1,0,1,1,1,1,1,1,1,1,1
273,9.38363174727077,0.2546916073415475,CT,2023-01-07,1,1,0,1,0,1,1,0,1,0,0,0,1,1
274,2.81171536272634,0.279931308601421,CT,2023-01-08,1,1,0,0,0,1,1,0,1,1,0,1,1,1
275,13.1671137948466,0.2833968329935235,CT,2023-01-09,1,0,0,1,0,1,1,0,0,0,0,0,1,0
276,1.52190467863092,0.2336116690483785,CT,2023-01-10,1,1,1,1,0,1,1,0,0,1,0,0,1,1
277,0.632150847090429,0.3109610298423135,CT,2023-01-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
278,0.675658931663591,0.2642862580306455,CT,2023-01-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
279,0.696280656999105,0.286455807393607,CT,2023-01-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
280,3.19246477738896,0.200384962498452,CT,2023-01-14,1,1,0,1,0,1,1,1,0,0,1,0,1,1
281,1.13467505544845,0.238065662697504,CT,2023-01-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
282,1.87525974204175,0.263007337451057,CT,2023-01-16,1,1,0,1,1,0,1,1,1,0,1,0,0,1
283,1.21431703700312,0.2514029781991295,CT,2023-01-17,1,0,1,1,1,1,1,0,0,0,1,0,1,1
284,1.61140500773734,0.1423198510307305,CT,2023-01-18,1,1,0,1,0,1,1,1,0,1,1,0,1,0
285,0.719376266423518,0.2714651201085665,CT,2023-01-19,1,1,1,1,1,1,1,0,1,0,1,0,1,1
286,1.71300633044254,0.221836006184379,CT,2023-01-20,1,1,1,1,1,1,0,1,0,0,1,0,0,0
287,2.49563236086014,0.222223866283564,CT,2023-01-21,1,0,0,1,0,1,0,1,1,0,0,1,1,1
288,1.65865691428007,0.2071392226246335,CT,2023-01-22,1,1,1,1,1,1,1,0,1,1,0,1,1,1
289,4.16803745418481,0.1313461413008565,CT,2023-01-23,1,1,0,1,0,1,1,1,0,0,1,0,1,1
290,1.14411578565738,0.229768955833152,CT,2023-01-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
291,1.17249364331317,0.143549854253594,CT,2023-01-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1
292,3.75351361373952,0.1339533103021785,CT,2023-01-26,1,1,0,1,0,0,1,1,1,0,1,0,0,1
293,1.62587594051128,0.1260434814863005,CT,2023-01-27,1,1,1,1,0,1,1,1,1,0,1,0,1,1
294,1.12239402013683,0.087606030368397,CT,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1
295,1.95685450471075,0.4834088815392705,DC,2022-12-18,1,0,0,1,0,0,1,0,0,0,0,0,0,1
296,1.26322132396373,0.237764382469428,DC,2022-12-19,0,1,1,1,1,1,1,0,0,0,1,1,1,0
297,4.01679463762691,0.3740068271848645,DC,2022-12-20,1,1,0,1,0,1,1,0,0,0,1,0,1,1
298,3.1099961210419,0.370748742355318,DC,2022-12-21,1,1,0,0,0,1,1,0,1,0,0,0,1,0
299,2.82085691215502,0.3385560294130905,DC,2022-12-22,1,1,0,1,0,1,1,1,0,1,0,0,1,1
300,1.33936832669135,0.3082894932514845,DC,2022-12-23,1,1,1,1,0,1,1,1,1,0,1,0,1,1
301,0.760571911309176,0.0667811488408255,DC,2022-12-24,1,1,0,1,1,1,1,0,1,0,0,1,1,1
302,NA,NA,DC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.687983867278368,0.29512542518509,DC,2022-12-26,1,1,1,1,1,1,1,0,1,1,1,0,1,1
304,3.99605879069389,0.313785823140362,DC,2022-12-27,0,1,1,1,0,1,1,0,1,1,0,0,1,0
305,0.983205164534644,0.199283217338111,DC,2022-12-28,1,1,1,1,1,1,1,0,0,0,1,1,1,1
306,2.7002006637022,0.442917875436054,DC,2022-12-29,0,1,0,1,1,1,1,0,1,0,0,1,1,1
307,2.38590282343165,0.31251222606408,DC,2022-12-30,1,1,1,1,0,1,1,1,1,1,0,0,1,1
308,1.18496846308941,0.3376319576385225,DC,2022-12-31,1,1,1,1,0,1,1,1,1,0,1,0,1,1
309,0.112701606085322,0.0824778070188225,DC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,1.77345912743065,0.371001090490125,DC,2023-01-02,1,1,0,1,0,1,1,1,0,1,0,0,1,1
311,3.38990763793477,0.3919553099196505,DC,2023-01-03,1,1,0,0,0,1,1,0,1,0,0,0,1,1
312,2.4720511682012,0.337654871204659,DC,2023-01-04,1,1,1,1,0,0,1,0,1,0,1,0,0,0
313,3.47881456846823,0.407692078855823,DC,2023-01-05,1,1,0,1,0,1,1,1,1,0,0,0,1,1
314,1.29633381812107,0.280549440990068,DC,2023-01-06,1,1,1,1,0,1,1,0,1,0,0,0,1,1
315,2.60068243838981,0.384168117046032,DC,2023-01-07,1,1,0,1,0,1,0,0,1,0,1,0,1,0
316,3.44775969423539,0.4924422389252375,DC,2023-01-08,1,1,0,0,0,1,1,0,1,0,0,0,1,1
317,2.99999754382304,0.482995412951106,DC,2023-01-09,1,0,0,1,1,0,1,0,0,0,1,0,0,1
318,2.6325648728415,0.497921409965027,DC,2023-01-10,1,0,0,1,0,0,1,0,1,0,1,0,0,1
319,2.72060997553536,0.3842121782583945,DC,2023-01-11,1,1,0,0,0,1,1,1,1,0,0,0,1,1
320,5.34893681113652,0.4704762342758015,DC,2023-01-12,1,1,0,0,0,0,1,0,1,0,0,0,0,1
321,0.661434559228676,0.2792679792315635,DC,2023-01-13,1,1,1,1,1,1,1,1,1,0,0,0,1,1
322,2.921517272126,0.3885034021081645,DC,2023-01-14,1,1,0,1,0,1,1,1,1,0,0,0,1,1
323,1.13685058671106,0.345512540905652,DC,2023-01-15,1,1,1,1,1,1,1,0,1,1,0,0,1,0
324,3.93947532070117,0.3906732258022055,DC,2023-01-16,1,1,0,1,0,1,1,1,1,0,0,0,1,1
325,1.29334525869367,0.3529309294476985,DC,2023-01-17,1,1,1,0,1,1,1,1,1,0,1,0,1,1
326,4.31815764999159,0.3369954174395975,DC,2023-01-18,1,1,0,1,0,1,1,0,1,0,1,0,1,1
327,2.95396171281957,0.3638509319649405,DC,2023-01-19,1,1,0,1,0,0,1,0,1,0,0,0,0,1
328,5.95591557462245,0.2834756416735155,DC,2023-01-20,1,1,0,1,0,1,1,1,1,0,0,0,1,1
329,3.87994667067244,0.266322480802175,DC,2023-01-21,1,1,0,1,0,1,1,1,1,0,1,0,1,0
330,0.875109126060672,0.254061039810775,DC,2023-01-22,1,1,1,1,0,1,1,1,1,0,1,0,1,1
331,1.40964169524729,0.66390154499343,DC,2023-01-23,0,1,1,1,1,0,1,0,1,1,0,0,0,1
332,2.27237008771066,0.2169077669867205,DC,2023-01-24,1,1,0,1,0,1,1,1,1,0,1,0,1,1
333,2.22462971658172,0.266738227059853,DC,2023-01-25,1,0,0,1,0,1,1,1,0,0,0,0,1,1
334,0.989982241378285,0.2811731537861635,DC,2023-01-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
335,2.02870471774092,0.3178381253271245,DC,2023-01-27,1,1,0,1,1,0,1,1,1,0,0,0,0,1
336,2.23418423566476,0.158260703020741,DC,2023-01-28,1,1,0,1,0,1,1,0,1,0,1,0,1,1
337,1.39876855860225,0.3404404844389905,DE,2022-12-18,1,1,0,0,1,1,1,0,0,0,0,0,1,0
338,1.30725126690826,0.276331324673797,DE,2022-12-19,1,1,1,1,0,1,1,1,1,0,1,0,1,1
339,0.349595288081063,0.0835281818182765,DE,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.82073410331584,0.3476030072549625,DE,2022-12-21,1,1,1,1,0,1,1,1,1,0,1,0,1,1
341,0.871447731089588,0.239238852916037,DE,2022-12-22,1,1,1,1,1,0,1,0,1,0,1,1,0,1
342,1.2079310704701,0.2920081290848875,DE,2022-12-23,1,1,1,0,1,1,1,0,1,1,0,1,1,1
343,0.807001406795718,0.346995823154888,DE,2022-12-24,1,1,1,1,0,1,1,0,1,0,1,0,1,1
344,2.58604143277063,0.45680810118803,DE,2022-12-25,1,1,0,1,0,1,1,0,1,0,1,0,0,1
345,1.82871077068477,0.2263482729692475,DE,2022-12-26,0,1,1,1,0,1,1,0,0,0,1,0,1,1
346,0.732978338305612,0.221922055225312,DE,2022-12-27,1,1,1,1,0,1,1,0,1,0,1,0,1,0
347,2.22112546711827,0.3669291335978995,DE,2022-12-28,1,1,1,1,0,1,1,0,1,0,1,0,1,1
348,1.17005712241597,0.3112310486961165,DE,2022-12-29,1,1,1,1,0,1,1,0,0,0,1,0,1,1
349,0.757737751988239,0.263326394249563,DE,2022-12-30,1,1,1,1,1,1,1,0,0,0,1,0,1,0
350,1.37732599161099,0.0739076354913765,DE,2022-12-31,1,1,0,1,1,1,1,1,1,0,1,0,1,0
351,1.33996688269507,0.3532565012072955,DE,2023-01-01,1,1,1,1,0,1,1,1,1,0,1,0,1,1
352,2.72381052129768,0.3495869373382795,DE,2023-01-02,1,1,1,1,0,1,1,0,1,0,1,0,1,1
353,2.18691866241419,0.3957530100441955,DE,2023-01-03,1,1,0,1,0,1,1,0,1,0,1,0,1,0
354,1.3477470264493,0.392331168688794,DE,2023-01-04,1,1,0,1,0,1,1,1,1,0,1,0,1,1
355,1.61965779856081,0.262135521469965,DE,2023-01-05,0,1,1,0,0,1,1,0,1,0,0,0,1,1
356,4.79837598319475,0.459530392085225,DE,2023-01-06,1,1,0,1,0,1,1,0,1,0,1,0,1,1
357,3.45744803820629,0.390900824023239,DE,2023-01-07,1,1,0,1,0,1,1,0,0,0,1,0,1,0
358,3.0113648203876,0.4477407277363945,DE,2023-01-08,1,1,0,0,0,1,1,0,1,0,0,0,1,1
359,3.93649827502602,0.459482695783414,DE,2023-01-09,1,1,0,1,0,1,1,1,1,0,1,0,1,1
360,1.05944778339559,0.4461131217311185,DE,2023-01-10,1,0,1,1,1,1,1,0,0,0,1,1,1,1
361,1.65803432306347,0.355088944964308,DE,2023-01-11,1,1,1,1,0,1,1,0,1,1,0,0,1,1
362,1.76562885772419,0.54070935749824,DE,2023-01-12,1,1,0,1,0,1,1,1,1,0,1,0,1,1
363,2.18855855066241,0.3767762497059105,DE,2023-01-13,1,0,0,1,0,1,1,1,0,0,1,0,1,1
364,5.14264166406093,0.4367657995248585,DE,2023-01-14,1,1,0,1,0,1,1,1,0,0,1,0,0,1
365,3.30236148312949,0.323718145951823,DE,2023-01-15,1,1,0,1,0,1,1,1,1,0,0,0,0,1
366,0.354335751488853,0.2907251819752535,DE,2023-01-16,1,1,1,1,1,1,1,0,1,1,1,0,1,1
367,1.29562435368633,0.435203058060714,DE,2023-01-17,1,1,0,1,0,1,1,1,1,0,1,0,1,1
368,0.54990611071219,0.4184359219293625,DE,2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
369,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,1.5519883228146,0.395300092064615,DE,2023-01-20,1,1,0,0,0,1,1,1,1,0,0,0,1,0
371,1.3814863370347,0.303114052275803,DE,2023-01-21,1,1,1,1,0,1,1,1,1,1,0,0,1,0
372,1.10629602537736,0.308169257794019,DE,2023-01-22,1,1,1,1,0,1,1,1,1,1,1,0,0,1
373,3.43622696983197,0.32901642626015,DE,2023-01-23,1,1,0,1,0,1,1,1,1,0,1,0,0,1
374,1.48933636621514,0.3104360315987045,DE,2023-01-24,1,1,0,1,0,1,1,1,1,0,1,0,0,1
375,1.35703337265155,0.280164948572257,DE,2023-01-25,1,1,1,1,0,1,1,0,1,0,1,1,1,1
376,2.69250101313534,0.307428475659722,DE,2023-01-26,1,1,0,1,0,1,1,0,1,0,1,0,1,0
377,1.74368661348883,0.2547739583679745,DE,2023-01-27,1,1,0,1,0,1,1,0,1,0,1,0,1,1
378,1.04288004426291,0.2466581249581215,DE,2023-01-28,1,1,1,1,0,1,1,1,1,0,1,1,0,1
379,0.795396890029259,0.142984631977218,FL,2022-12-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
380,4.24650956910692,0.3029953513793375,FL,2022-12-19,0,1,1,0,0,1,1,0,1,0,0,0,1,1
381,6.83038856630221,0.2854652029656535,FL,2022-12-20,0,0,1,0,0,1,1,0,0,1,0,0,0,0
382,8.68809377676822,0.2308240548240425,FL,2022-12-21,0,1,0,1,0,1,1,0,1,0,0,0,0,0
383,8.09073956958678,0.269700385281161,FL,2022-12-22,0,1,0,0,0,0,0,1,0,0,0,0,0,0
384,7.12932312029558,0.220718322889145,FL,2022-12-23,0,1,0,1,0,1,1,0,0,0,0,0,0,0
385,0.497992512165747,0.0620715680113975,FL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,0.826862526967817,0.59387007639213,FL,2022-12-25,0,1,1,1,1,1,1,0,1,0,1,1,1,1
387,1.8845571722229,0.262881604207876,FL,2022-12-26,0,1,1,1,0,1,1,0,0,0,1,0,1,1
388,10.6357391733341,0.3702879287555485,FL,2022-12-27,0,1,0,0,0,1,1,0,1,0,0,0,1,0
389,2.74211668839139,0.27430116945603,FL,2022-12-28,1,0,1,1,0,1,1,0,0,0,1,0,0,1
390,7.83816184391786,0.3710602316844915,FL,2022-12-29,1,1,0,1,0,1,1,0,1,0,0,0,1,1
391,6.02945689552233,0.3056339218035425,FL,2022-12-30,1,1,0,0,0,1,1,0,0,0,0,0,1,1
392,3.97362363523806,0.2141869155823425,FL,2022-12-31,0,1,1,1,0,1,1,0,0,0,0,0,0,1
393,0.974745977889097,0.166821924348139,FL,2023-01-01,1,1,1,1,1,1,1,0,1,0,1,1,1,1
394,5.89985625595977,0.202107344958082,FL,2023-01-02,0,0,0,1,0,1,0,0,0,0,0,0,1,0
395,11.2822240471177,0.2507289291975935,FL,2023-01-03,0,1,1,1,0,0,1,0,0,0,0,0,1,0
396,56.9108314837008,0.381078892608021,FL,2023-01-04,0,1,0,1,0,0,0,0,1,0,0,0,0,0
397,16.2007435225397,0.3669223891998425,FL,2023-01-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0
398,31.7940973994738,0.371141506012994,FL,2023-01-06,0,1,0,1,0,1,1,0,0,0,0,0,0,1
399,17.0221978512456,0.3823505505372345,FL,2023-01-07,1,1,0,0,0,0,1,1,0,0,0,0,0,0
400,3.71017166196271,0.5614140435966,FL,2023-01-08,1,1,0,1,0,1,1,1,1,0,0,0,1,1
401,28.4602477522502,0.472569124694086,FL,2023-01-09,0,1,0,0,0,1,0,0,1,0,0,0,1,0
402,33.544403791615,0.4660102445257415,FL,2023-01-10,1,1,0,0,0,1,1,0,0,0,0,0,0,0
403,37.9928643703975,0.445287567033798,FL,2023-01-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
404,36.5938396222014,0.421840147148897,FL,2023-01-12,0,1,0,1,0,1,0,0,1,0,0,0,0,0
405,28.3572085094757,0.3637388555826555,FL,2023-01-13,0,0,0,1,0,1,0,0,0,0,0,0,1,1
406,20.2074096414923,0.4071775641142715,FL,2023-01-14,1,1,0,0,0,1,1,0,1,0,0,0,1,1
407,18.2243690720025,0.429430266419531,FL,2023-01-15,0,0,0,0,0,1,1,1,0,0,0,0,0,1
408,29.5606163479359,0.398510021043728,FL,2023-01-16,1,0,0,0,0,1,1,0,0,0,0,0,0,1
409,28.0821841457384,0.366851655719533,FL,2023-01-17,1,0,0,1,0,1,0,0,0,0,0,0,0,0
410,33.3173995926098,0.3721757669473645,FL,2023-01-18,0,1,0,0,0,0,1,0,0,0,0,0,0,0
411,2.75884452351756,0.3611655866110555,FL,2023-01-19,1,1,0,1,0,1,1,1,1,0,1,0,0,0
412,23.6367862361002,0.3462227172738965,FL,2023-01-20,0,1,0,0,0,1,1,0,0,0,0,0,1,0
413,14.6717637318642,0.350377891280488,FL,2023-01-21,0,0,0,1,0,1,1,0,1,0,1,0,1,0
414,7.22712298899044,0.3584783324200505,FL,2023-01-22,1,0,0,1,0,1,0,0,0,0,0,0,0,0
415,31.2221607747782,0.3251091592507125,FL,2023-01-23,0,0,0,0,0,1,0,1,0,0,0,0,0,0
416,14.083953268291,0.3238077233943065,FL,2023-01-24,1,1,0,0,0,1,1,0,1,0,0,0,1,1
417,15.1827181370451,0.304900005383576,FL,2023-01-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0
418,18.4627772951729,0.3084416268971165,FL,2023-01-26,1,1,0,0,0,0,1,0,0,0,0,0,0,1
419,7.32357445303958,0.300930309830845,FL,2023-01-27,1,1,0,0,0,0,1,0,0,0,1,0,0,1
420,8.02652147410362,0.207413279216712,FL,2023-01-28,1,1,0,0,0,1,1,0,0,0,0,0,0,0
421,4.25743459608418,0.2072491329775425,GA,2022-12-18,0,0,0,1,1,1,1,1,0,0,0,1,1,1
422,3.57174552382494,0.235260645137198,GA,2022-12-19,1,1,0,1,0,1,0,0,0,0,0,0,1,0
423,4.53128841990537,0.3093676978186495,GA,2022-12-20,1,0,1,0,0,0,1,0,0,0,0,0,1,0
424,1.94090803783925,0.3215108047014085,GA,2022-12-21,1,1,0,0,1,1,1,0,1,0,0,0,1,0
425,5.25392932810884,0.2038088999079905,GA,2022-12-22,0,0,0,1,1,1,1,0,0,0,0,0,1,0
426,8.32954800954644,0.191072806240183,GA,2022-12-23,0,1,0,0,0,1,1,0,1,0,0,0,1,0
427,1.18384136290394,0.2364722445015735,GA,2022-12-24,1,1,1,1,1,1,1,0,1,0,0,1,0,1
428,1.95113587398975,0.291680192104571,GA,2022-12-25,0,1,1,0,0,1,1,0,1,0,0,0,1,1
429,5.30558683673895,0.2127438947406285,GA,2022-12-26,0,1,0,0,0,1,1,0,0,0,0,0,0,0
430,5.09789396686585,0.2577790887778715,GA,2022-12-27,0,1,1,0,0,1,1,0,0,0,0,0,0,0
431,4.14082854165786,0.290678313403276,GA,2022-12-28,1,0,1,0,0,0,1,0,0,0,0,0,0,1
432,4.2600178579125,0.2822480725007825,GA,2022-12-29,0,1,1,0,0,0,1,0,0,0,0,0,0,0
433,2.46067959420669,0.2434425526679365,GA,2022-12-30,1,1,1,1,0,1,1,0,0,0,1,1,1,0
434,1.72435474793339,0.1653015301399155,GA,2022-12-31,1,1,0,1,1,1,1,0,1,0,1,0,1,1
435,0.0898979780941763,0.0633069970710525,GA,2023-01-01,1,1,1,1,1,1,1,0,1,0,1,1,1,1
436,10.1414490284505,0.317985755208786,GA,2023-01-02,1,1,0,1,0,1,0,0,1,0,0,0,1,0
437,3.33277818733938,0.243030182032734,GA,2023-01-03,0,1,1,1,0,1,1,1,0,0,0,0,0,0
438,8.31556613876836,0.3848680610063285,GA,2023-01-04,0,1,0,0,0,1,1,0,0,0,0,0,1,1
439,8.2398690630471,0.3276296378155085,GA,2023-01-05,1,1,0,0,0,0,0,0,1,0,0,0,0,0
440,2.75871541167811,0.2630620688268075,GA,2023-01-06,0,1,1,1,0,1,1,0,1,1,1,0,1,0
441,2.51107493239319,0.242723884816565,GA,2023-01-07,0,1,1,1,0,0,1,0,0,0,1,0,0,1
442,7.98518127683577,0.4127783136210335,GA,2023-01-08,0,1,0,1,0,0,0,0,0,0,1,0,0,0
443,7.01046718984931,0.306208614108932,GA,2023-01-09,0,1,0,0,0,0,1,0,1,0,0,0,0,1
444,3.94221109512819,0.332498079613591,GA,2023-01-10,1,0,0,1,0,1,1,0,0,0,0,0,1,1
445,9.466235651749,0.449686129422142,GA,2023-01-11,0,1,0,1,0,1,1,0,0,0,0,0,1,1
446,6.29868274440526,0.342647761213765,GA,2023-01-12,0,1,0,0,0,1,1,0,1,0,0,0,1,0
447,6.03933989971057,0.2849767157427635,GA,2023-01-13,0,1,0,0,0,1,1,0,0,0,0,0,1,0
448,9.614123182714,0.3759523206640055,GA,2023-01-14,0,1,0,0,0,1,1,1,0,0,0,0,1,1
449,2.17719863319007,0.2416259985527575,GA,2023-01-15,1,1,1,1,0,1,1,1,1,0,1,0,1,1
450,9.60122318218298,0.3434188163076725,GA,2023-01-16,0,0,0,1,0,1,1,0,1,0,0,0,1,0
451,12.8542523836864,0.376042118328001,GA,2023-01-17,1,0,0,0,0,0,1,0,0,0,1,0,1,0
452,6.73387939476684,0.3211022171144695,GA,2023-01-18,0,1,0,0,0,1,1,0,0,0,0,0,1,1
453,4.08023455849337,0.4787361085961795,GA,2023-01-19,1,1,0,1,0,1,1,0,1,0,0,0,1,1
454,9.27665458056886,0.4691990654539505,GA,2023-01-20,0,1,0,1,0,1,1,0,1,0,1,0,1,0
455,6.88850858457474,0.3273507548433505,GA,2023-01-21,1,1,0,1,0,1,1,0,0,0,0,0,1,0
456,3.09737031992326,0.361159616622642,GA,2023-01-22,1,1,0,1,0,0,1,0,0,0,0,0,0,1
457,16.2254282369449,0.463580034548414,GA,2023-01-23,1,0,0,1,0,0,1,0,0,0,0,0,0,0
458,8.153338558035,0.340010746749967,GA,2023-01-24,1,1,0,0,0,1,1,1,0,0,1,0,0,0
459,16.170541444474,0.3758796861535275,GA,2023-01-25,0,1,0,1,0,1,1,0,0,0,0,0,0,1
460,4.23986798826949,0.3438767405433575,GA,2023-01-26,1,1,0,0,0,1,1,0,0,0,0,0,1,0
461,12.6311252635366,0.38482040842024,GA,2023-01-27,0,1,0,1,0,0,1,0,1,0,1,0,1,1
462,2.69056352282598,0.3522141031966815,GA,2023-01-28,1,1,0,0,1,1,1,1,0,0,0,0,0,1
463,NA,NA,HI,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,0.911273965964612,0.407177493470292,HI,2022-12-20,1,1,1,1,0,1,1,1,0,1,1,0,1,1
466,0.685115119023196,0.2948550350698425,HI,2022-12-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1
467,1.1737222866802,0.384343204322219,HI,2022-12-22,1,0,1,1,1,1,0,0,0,1,1,1,1,0
468,0.671405734597766,0.215213513286017,HI,2022-12-23,1,1,1,1,1,1,1,0,1,0,1,1,1,1
469,NA,NA,HI,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,2.77924664115922,0.642669251462525,HI,2022-12-27,0,1,0,1,1,1,1,0,1,0,1,1,1,1
473,NA,NA,HI,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.740549800939987,0.3673968326319055,HI,2022-12-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
476,NA,NA,HI,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,1.09650253174206,0.0479448362784149,HI,2023-01-02,1,1,0,1,1,1,1,1,0,0,1,1,1,1
479,NA,NA,HI,2023-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2023-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1.08846707340604,0.38433599596445,HI,2023-01-05,1,1,1,1,0,1,1,0,1,0,1,0,1,1
482,NA,NA,HI,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.441911139273584,0.051109109919361,HI,2023-01-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
485,2.04392754232642,0.434337712568743,HI,2023-01-09,0,1,0,1,0,0,1,0,0,0,1,0,0,1
