...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
236,0.2294390294474,0.01160902072890345,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.039954672617507,0.01228982515624,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.747702956746388,0.415789287555408,CO,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,1,1,0
240,1.07282000416456,0.84084221202038,CO,2023-05-08,1,1,1,1,0,1,1,1,1,1,1,0,1,0
241,0.718797024692326,0.411164529994007,CO,2023-05-09,1,1,1,0,1,1,1,1,1,0,0,1,1,1
242,2.84262018889959,0.81120416307089,CO,2023-05-10,1,1,0,0,1,0,0,1,1,0,0,1,0,0
243,0.210930410436624,0.01834367568621955,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.461730571550191,0.02150059344668805,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,0.09536814200073,0.02339718324825485,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,1.03314623533378,0.1546502035171865,CO,2023-05-15,1,1,1,1,0,1,1,1,1,0,1,0,1,1
248,0.794297015494565,0.410320094405683,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,1,0,1,0
249,0.121879951093306,0.0307742633233662,CO,2023-05-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
250,0.933367832590625,0.4995812045156345,CO,2023-05-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
251,0.92023043366917,0.765795220955845,CO,2023-05-19,1,0,1,1,1,1,1,1,0,1,1,1,1,0
252,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,1.81180825583365,0.58226813451714,CT,2023-04-10,1,1,0,0,1,1,0,1,1,0,0,1,1,0
255,0.766305400977432,0.180656404891511,CT,2023-04-11,1,1,1,1,0,1,1,0,1,0,1,1,1,1
256,0.754254762003142,0.180171120079653,CT,2023-04-12,1,1,1,1,0,1,1,0,1,1,1,0,1,1
257,0.0139952977942261,0.0086438408390806,CT,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0141104854888162,0.0090901117991702,CT,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.756337859196699,0.215792013810413,CT,2023-04-16,1,1,1,0,1,1,1,1,1,0,0,1,1,1
261,0.0584783877563618,0.0106455611133965,CT,2023-04-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
262,0.987502475459657,0.4256907984065805,CT,2023-04-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
263,0.0679724806308992,0.0118938326698398,CT,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.0201091551459212,0.0125922849332823,CT,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.0213884244478683,0.0133460204868711,CT,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0.0221339554108454,0.01503926387110335,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268,0.906395720932208,0.410120962131485,CT,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
269,0.805429874399656,0.2753154892843525,CT,2023-04-25,1,1,1,0,1,1,1,1,1,1,1,1,1,1
270,1.1976531444686,0.846893708470415,CT,2023-04-26,1,0,0,1,1,1,1,1,0,0,1,1,1,1
271,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.09474161018989,0.0206466891651248,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,1.00731875156806,0.4240556657594225,CT,2023-05-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
277,1.6408949641635,0.54971829973347,CT,2023-05-03,1,1,0,1,1,0,0,1,1,0,1,1,0,0
278,0.130641393674101,0.03121548736981855,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279,0.0425998459508027,0.03354956418789515,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,0.0420299178851647,0.03608767694580075,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.738749602626197,0.2636256773682115,CT,2023-05-08,1,1,1,0,1,1,1,1,1,0,0,1,1,1
283,2.30509405859037,0.470627390307601,CT,2023-05-09,1,1,0,0,1,0,1,1,1,0,0,1,0,1
284,1.06376574077955,0.3596611874996895,CT,2023-05-10,1,1,0,0,1,1,1,1,1,0,0,1,1,1
285,0.939671113319239,0.172478892745578,CT,2023-05-11,1,0,1,1,1,1,1,1,0,1,1,0,1,1
286,1.25505509465271,0.4516239256480545,CT,2023-05-12,1,1,0,0,1,1,1,1,1,0,0,0,1,1
287,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.0697309391563177,0.077129059948595,CT,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
291,2.57337375845064,0.70176273677007,CT,2023-05-17,1,0,0,0,1,1,1,0,0,0,0,1,1,1
292,1.89992658216281,0.469534660162023,CT,2023-05-18,1,1,0,1,0,0,1,0,1,0,1,0,0,1
293,0.0807524145591632,0.0971448243882135,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,1.8969593003905,0.513628533268955,CT,2023-05-20,1,0,0,1,1,1,1,1,0,0,1,0,1,1
295,NA,NA,DC,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.0232106103345889,0.02552109383682275,DC,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.0238171806730381,0.0270813723230468,DC,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.028358305267826,0.03054442123121395,DC,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.029383030272065,0.03246013359155475,DC,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.0337708116912113,0.03669319399969175,DC,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,0.115102802192417,0.03902400640384665,DC,2023-04-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
304,0.895137141686845,0.287744172205726,DC,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
305,NA,NA,DC,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0422769385641886,0.04695306074642845,DC,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.772845166688898,0.3517724316709355,DC,2023-04-21,1,1,1,0,1,1,1,1,1,0,0,1,1,1
308,0.0480611568817714,0.0530816672687895,DC,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.743796447218917,0.3457016604608585,DC,2023-04-23,1,1,1,0,1,1,1,1,1,0,0,1,1,1
310,1.78267764333862,0.4697059700275685,DC,2023-04-24,1,1,0,1,0,1,1,1,0,0,1,0,1,1
311,0.0572715479682675,0.06364337985351,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.999298972561833,0.63546884525032,DC,2023-04-28,1,1,1,1,0,1,1,1,1,0,1,0,1,1
315,1.61110855992844,0.70409577282238,DC,2023-04-29,1,0,0,1,1,0,1,1,0,0,0,1,0,1
316,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.86982136120459,0.401897875548939,DC,2023-05-04,1,1,1,1,1,0,1,1,1,0,1,1,0,1
321,0.114848481267523,0.111222048543845,DC,2023-05-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
322,0.117131021956926,0.116954368371012,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1.3882573161977,0.606925760372625,DC,2023-05-08,1,1,0,1,0,0,1,1,0,0,1,0,0,1
325,1.36524072100435,0.393911530392795,DC,2023-05-09,1,1,1,1,0,1,1,1,1,0,0,0,1,1
326,0.158023445503654,0.141262576819082,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.905719669136857,0.630398893550305,DC,2023-05-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
328,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.203605174951853,0.167216858511971,DC,2023-05-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
331,0.213687032724929,0.173868575606371,DC,2023-05-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
332,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.13594246576065,0.528612183734865,DC,2023-05-17,1,0,1,1,1,1,1,1,0,0,0,0,1,1
334,0.583524408038255,0.2797809947164485,DC,2023-05-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
335,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.00762022106015722,0.00729923569046645,DE,2023-04-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0
339,0.0603777537553745,0.00752815181829905,DE,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00756085237528008,0.0077655633788894,DE,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,0.0614205309586291,0.00801125181461825,DE,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,0.00892764735271395,0.0082649793958222,DE,2023-04-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
343,NA,NA,DE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.0353702166701334,0.0087955383080006,DE,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00995958484453166,0.00907185101629005,DE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.009597319899352,0.00964529026008155,DE,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.011413863073627,0.01024503670786705,DE,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,NA,NA,DE,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,1.07300036388877,0.427753647562538,DE,2023-04-24,1,1,0,1,0,1,1,1,1,0,1,0,1,1
353,0.011119056115234,0.0115193539535396,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.0124887219472992,0.0121942658239751,DE,2023-04-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1
356,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,1.01647021381566,0.2951379351870405,DE,2023-05-01,1,1,1,1,1,0,1,1,1,0,1,1,0,1
360,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.0539849871816477,0.0144012601465437,DE,2023-05-03,1,1,1,1,1,1,1,1,1,0,0,1,1,1
362,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.0171012926085956,0.01521657117476505,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0169670837420784,0.015643906216042,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1.88759120745234,0.802583685809755,DE,2023-05-09,1,1,0,0,0,1,1,1,1,0,0,0,1,1
368,0.0204070875157939,0.01751952364610065,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,0.0683730048135174,0.01803899494803965,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,1.16019990444854,0.78393017619452,DE,2023-05-12,1,1,0,0,1,1,1,1,1,0,0,1,1,1
371,0.0236153441143814,0.0191533936476367,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,2.78265992514133,0.775442143502155,DE,2023-05-17,1,1,0,0,0,1,1,1,1,0,0,0,1,1
376,0.0276088286504925,0.0225015955188183,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,0.749337590423502,0.2779379480253315,DE,2023-05-20,1,1,1,1,0,1,1,1,1,0,1,0,1,1
379,0.398308666528983,0.01003432102924255,FL,2023-04-09,1,1,1,1,1,1,1,0,1,0,1,1,1,1
380,4.03356016930561,0.145801725318888,FL,2023-04-10,0,0,1,1,1,0,1,0,0,0,0,0,0,0
381,3.7546831495543,0.176293840950283,FL,2023-04-11,0,0,0,1,0,1,1,0,0,0,1,0,1,1
382,3.53582630340343,0.151868701945932,FL,2023-04-12,1,0,1,0,0,0,1,0,0,0,0,0,0,1
383,2.63321259574617,0.064643930815211,FL,2023-04-13,1,1,0,1,1,1,0,1,1,0,1,1,1,0
384,2.05448576088043,0.067776578548877,FL,2023-04-14,1,1,0,0,0,1,1,0,1,0,0,0,0,0
385,2.38698715275226,0.2018940930284845,FL,2023-04-15,1,0,0,0,1,1,1,1,0,0,0,1,0,1
386,3.27911711993605,0.1937704104692445,FL,2023-04-16,1,1,0,0,0,1,1,1,0,0,0,0,0,1
387,4.06080373629569,0.2205643830058685,FL,2023-04-17,1,0,0,1,0,0,1,0,1,0,0,0,0,1
388,0.905998106677613,0.2250093133831745,FL,2023-04-18,1,1,1,1,1,0,1,1,1,0,1,1,0,1
389,3.51474131438968,0.237134741606301,FL,2023-04-19,1,0,0,0,0,1,1,1,0,0,1,0,1,0
390,2.21918704327066,0.1804977099446105,FL,2023-04-20,1,1,0,0,1,1,1,1,1,0,0,1,1,0
391,1.42713425371558,0.1353570088265035,FL,2023-04-21,1,1,1,1,1,1,1,1,0,1,0,0,0,1
392,1.01971356229876,0.152373318851766,FL,2023-04-22,1,1,1,1,1,1,0,1,0,0,1,0,1,0
393,2.35868654840911,0.3370374579645455,FL,2023-04-23,0,1,0,0,0,1,1,0,1,0,0,0,1,1
394,4.69889779779336,0.242641463427317,FL,2023-04-24,1,0,0,1,0,1,1,1,0,0,0,0,1,1
395,3.11871716335516,0.1780364433885375,FL,2023-04-25,1,0,0,0,1,1,1,0,0,0,1,0,1,1
396,2.62186847253172,0.209437386641212,FL,2023-04-26,1,0,0,1,1,1,1,0,0,1,0,1,0,0
397,2.97688486431802,0.2226297837747915,FL,2023-04-27,1,0,0,1,1,1,1,0,0,0,0,0,0,1
398,1.44600176404131,0.1076401793786275,FL,2023-04-28,1,1,1,1,1,1,1,1,0,0,1,0,1,0
399,4.69586940303838,0.364186786126863,FL,2023-04-29,1,0,0,1,0,1,1,1,0,0,0,0,1,1
400,4.81145240815674,0.365653355231423,FL,2023-04-30,1,1,0,0,0,0,1,1,1,0,0,0,0,0
401,4.02511356774729,0.24770188457972,FL,2023-05-01,1,0,0,0,1,1,1,1,0,0,0,0,0,0
402,2.38501061082728,0.219379095381991,FL,2023-05-02,1,0,0,0,1,1,1,1,0,0,0,0,1,1
403,1.13061051471753,0.1478061070294615,FL,2023-05-03,1,1,1,1,1,1,1,0,0,0,0,0,1,1
404,1.80157598412141,0.119057070071611,FL,2023-05-04,1,0,1,1,1,1,1,0,0,0,0,1,1,0
405,2.50779156735444,0.07356691907538,FL,2023-05-05,1,1,0,1,1,1,1,1,0,0,1,0,0,1
406,4.61450911661421,0.335869220402166,FL,2023-05-06,1,1,0,0,1,0,0,1,1,0,0,0,0,0
407,1.41243330287219,0.1065317260908195,FL,2023-05-07,1,0,1,1,1,1,1,0,0,1,1,1,1,1
408,2.19960870319495,0.216212200460072,FL,2023-05-08,0,1,0,1,1,1,0,0,0,0,0,0,0,0
409,8.02381344934405,0.3084486607918375,FL,2023-05-09,1,1,0,0,0,1,1,1,0,0,0,0,1,0
410,9.7299005953164,0.3242780034032455,FL,2023-05-10,1,0,0,0,0,1,1,0,0,0,0,0,1,0
411,8.81863837638586,0.31715052367947,FL,2023-05-11,1,0,0,0,0,1,1,1,0,0,0,0,1,1
412,2.60445200382865,0.2916867839391455,FL,2023-05-12,1,1,0,0,0,1,1,1,0,0,1,0,1,1
413,0.959078132689531,0.273540479391863,FL,2023-05-13,1,1,1,1,1,1,1,1,0,0,0,0,1,1
414,0.555862275668691,0.1692298184577965,FL,2023-05-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
415,4.29343781553253,0.370041817345744,FL,2023-05-15,1,1,0,0,0,1,1,1,0,0,0,0,0,1
416,1.05269305473987,0.2007155460760065,FL,2023-05-16,1,1,1,0,1,1,1,1,1,0,0,0,1,0
417,4.59803700119583,0.3055448382779285,FL,2023-05-17,1,1,0,1,0,1,1,0,1,0,0,0,1,1
418,2.3409017137684,0.2438095889899945,FL,2023-05-18,1,1,1,0,1,1,1,1,0,0,0,1,1,0
419,3.05068337339287,0.2874400238790505,FL,2023-05-19,1,0,0,1,0,1,1,1,1,0,0,0,0,1
420,0.877972183421715,0.265612055091471,FL,2023-05-20,1,1,1,1,1,1,1,1,0,0,0,1,1,1
421,NA,NA,GA,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.48409827761459,0.222850244112392,GA,2023-04-10,1,0,0,0,1,1,1,0,0,1,0,1,1,0
423,2.16010234114246,0.2168317307165445,GA,2023-04-11,0,1,0,1,1,1,1,0,1,1,1,1,1,0
424,0.43527697362003,0.010663477226919,GA,2023-04-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
425,0.651066303421921,0.1491191036126395,GA,2023-04-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1
426,0.711528975161509,0.1170596875933675,GA,2023-04-14,1,1,1,0,1,1,1,1,1,1,0,1,1,0
427,0.744487939459373,0.1523534824115535,GA,2023-04-15,1,1,1,0,1,1,1,1,1,0,0,1,1,1
428,0.733296750216724,0.131903075838258,GA,2023-04-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
429,0.792819866479143,0.13337734496962,GA,2023-04-17,1,0,1,1,1,1,1,1,0,1,1,0,1,1
430,0.202579903063953,0.01145366340100385,GA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
431,NA,NA,GA,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1.58829222905134,0.4347687397976005,GA,2023-04-20,1,0,0,0,1,1,1,1,0,0,0,0,1,1
433,NA,NA,GA,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0185866411106022,0.012140881727769,GA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,1.57545406888414,0.4330779687700935,GA,2023-04-23,1,0,0,0,1,1,1,1,0,0,0,1,1,1
436,0.824185698871237,0.1819687938482535,GA,2023-04-24,1,0,1,1,1,1,1,1,0,1,0,1,1,1
437,1.07424788627149,0.2471120681511835,GA,2023-04-25,1,1,1,0,1,1,1,1,1,0,0,0,1,1
438,2.33593639622048,0.340857305174923,GA,2023-04-26,1,1,0,1,0,1,0,1,1,0,0,0,1,0
439,0.777884322554857,0.2196065038149695,GA,2023-04-27,1,1,1,0,1,1,1,1,1,0,0,1,1,1
440,1.42643108968014,0.4204632625963995,GA,2023-04-28,1,1,0,0,0,1,1,1,1,0,0,1,1,1
441,1.03815987677541,0.433566824027005,GA,2023-04-29,1,0,1,1,1,1,1,1,0,0,1,1,1,1
442,0.949012836778374,0.2954431388712305,GA,2023-04-30,1,1,1,1,1,0,1,1,1,0,1,1,0,1
443,2.82646426385795,0.356473278439627,GA,2023-05-01,1,0,0,0,1,0,1,1,1,0,0,0,0,0
444,3.49117591416238,0.390826572505538,GA,2023-05-02,1,0,0,0,0,0,1,0,0,0,0,0,0,0
445,2.1092182792943,0.364370699926415,GA,2023-05-03,1,0,0,0,1,1,1,0,0,0,0,0,1,1
446,1.96177448806605,0.423746277600379,GA,2023-05-04,1,0,0,0,1,1,0,1,0,0,0,1,1,0
447,0.652563692547924,0.21373037423712,GA,2023-05-05,1,1,1,1,0,1,1,1,1,0,1,0,1,1
448,0.0286333698058693,0.01675598122885415,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,0.607133645690338,0.1742456354747695,GA,2023-05-07,1,1,1,1,0,1,1,1,1,0,1,0,1,1
450,0.833842748591834,0.281083677963779,GA,2023-05-08,0,1,1,1,1,1,1,0,1,0,1,1,1,1
451,3.5460767183173,0.383045347954435,GA,2023-05-09,1,0,0,1,0,1,1,1,0,0,0,0,1,1
452,0.595665509964516,0.174422047888404,GA,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
453,0.749176031338636,0.190864137492753,GA,2023-05-11,1,1,1,1,1,1,1,1,0,0,1,0,1,0
454,2.17661040420326,0.61133959382495,GA,2023-05-12,1,1,0,1,0,0,0,1,1,0,1,1,0,0
455,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,1.05610835565047,0.754343361604465,GA,2023-05-15,1,1,0,0,1,1,1,1,1,1,0,0,1,1
458,1.46222961804346,0.534307042541345,GA,2023-05-16,1,0,0,1,0,1,1,1,0,0,1,0,1,1
459,1.13049073539483,0.32419863771849,GA,2023-05-17,1,0,1,1,1,1,1,1,0,0,0,1,1,0
460,1.32831119503088,0.196624965578276,GA,2023-05-18,1,1,1,1,1,0,1,1,1,0,0,1,0,1
461,0.66650543153979,0.1301675418571205,GA,2023-05-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1
462,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.193390053151289,0.0108699503296335,HI,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465,0.192579972079851,0.01060621793616335,HI,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,0.114098121733923,0.0103490187445821,HI,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
467,0.0565651257525664,0.01009820095000635,HI,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468,NA,NA,HI,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,0.0563321901414968,0.00961546293044145,HI,2023-04-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1
470,0.0168194681337312,0.0093835745691076,HI,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,NA,NA,HI,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.113923709209632,0.0089392181687444,HI,2023-04-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
473,1.56206277175159,0.4329524160501035,HI,2023-04-19,1,1,0,0,1,1,0,1,1,0,1,1,1,0
474,0.182072469372971,0.00852181192926305,HI,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,0.97476719450855,0.29970134261584,HI,2023-04-21,1,1,1,1,1,1,0,1,1,0,1,1,1,0
