...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
522,3.79753903685446,0.373015389739549,IA,2022-12-28,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
523,4.54343316305972,0.315936784205433,IA,2022-12-29,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
524,3.19872638836418,0.357893198473878,IA,2022-12-30,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1
525,2.47454957441667,0.4367730159518115,IA,2022-12-31,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
526,0.686673841095514,0.2626498306422825,IA,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
527,5.47469985815578,0.3333202304069045,IA,2023-01-02,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0
528,3.67780480920912,0.353877874779009,IA,2023-01-03,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
529,4.6129808388002,0.4008620957528255,IA,2023-01-04,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
530,3.54399083063043,0.345850967092254,IA,2023-01-05,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
531,2.15949462627646,0.3581781119124495,IA,2023-01-06,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1
532,2.080585839889,0.258548959957328,IA,2023-01-07,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
533,1.09966399636935,0.313948042824704,IA,2023-01-08,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
534,2.91372458427294,0.379315710388596,IA,2023-01-09,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1
535,1.37767641125844,0.328370814849816,IA,2023-01-10,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1
536,2.01294419179216,0.309106884345168,IA,2023-01-11,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
537,3.40839706560982,0.4140786516881945,IA,2023-01-12,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
538,1.70108774466979,0.243135045030836,IA,2023-01-13,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
539,2.06161042661687,0.344715938176187,IA,2023-01-14,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
540,2.10264401996376,0.3690524994046155,IA,2023-01-15,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
541,3.5083750321443,0.379330483906838,IA,2023-01-16,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
542,3.68404747107595,0.3217660154441685,IA,2023-01-17,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
543,0.904298457004813,0.2431020443192415,IA,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
544,3.47785240567659,0.399405003470329,IA,2023-01-19,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0
545,1.15311498090469,0.3315318838627875,IA,2023-01-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
546,3.80236602037224,0.53936816288498,IA,2023-01-21,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
547,NA,NA,ID,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.322092639997161,0.209604766801157,ID,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
549,1.41260943297599,0.2723194059797905,ID,2022-12-13,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
550,0.380280202462688,0.2747500294579155,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
551,2.03572335003385,0.2386381674352515,ID,2022-12-15,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0
552,0.985403758597879,0.704721641648525,ID,2022-12-16,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
553,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.745036833343407,0.2240275241400825,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
556,0.427314498957176,0.2904543095357245,ID,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
557,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,0.23893767449269,0.1881789596892735,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
560,0.217707443926733,0.179901176619653,ID,2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
561,NA,NA,ID,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,0.197760527318677,0.1567274242380035,ID,2022-12-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
564,1.8365370524057,0.4729020347581865,ID,2022-12-28,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
565,0.576534323761929,0.3898506125790455,ID,2022-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
566,0.300751043797073,0.268515838934215,ID,2022-12-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
567,1.0407494447833,0.734620142503995,ID,2022-12-31,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
568,0.445038273868969,0.123591695181161,ID,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
569,NA,NA,ID,2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,1.46953077398587,0.344927238225662,ID,2023-01-03,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
571,0.495132883360525,0.176675614693375,ID,2023-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
572,1.62856094068476,0.74869357444422,ID,2023-01-05,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
573,NA,NA,ID,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,0.119724364382101,0.09249647575543,ID,2023-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
575,NA,NA,ID,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.307461186897727,0.0840889452080755,ID,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,0.533513309667844,0.0802281270015185,ID,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,1.44107241215795,0.6467413158041,ID,2023-01-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
579,NA,NA,ID,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,0.0902420562664004,0.069943935727311,ID,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
581,NA,NA,ID,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,1.09539728728806,0.78144249633212,ID,2023-01-15,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
583,1.08476186389604,0.783935760601335,ID,2023-01-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
584,0.893178589790769,0.2143840109811895,ID,2023-01-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
585,0.0815697451503349,0.0567411854617545,ID,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
586,0.0764013744086015,0.0546320201877585,ID,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
587,0.933956817834207,0.4215884421839095,ID,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
588,2.10844278871511,0.792397609170885,ID,2023-01-21,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
589,3.2661764245225,0.286925431776459,IL,2022-12-11,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0
590,24.6941191508833,0.2561905463502205,IL,2022-12-12,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
591,12.982026210652,0.253677054875207,IL,2022-12-13,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
592,18.1830620785693,0.245796979260064,IL,2022-12-14,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1
593,15.395053907469,0.2388726657439955,IL,2022-12-15,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
594,2.87702874861139,0.304323670150815,IL,2022-12-16,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
595,8.36669221543191,0.2615145463345505,IL,2022-12-17,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
596,8.30143494033784,0.2403221944238505,IL,2022-12-18,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
597,18.6826265495722,0.220095590763543,IL,2022-12-19,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
598,6.23636562029329,0.2635387318705585,IL,2022-12-20,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
599,6.53918837096375,0.2387329920031135,IL,2022-12-21,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
600,3.93333902523618,0.247095896902595,IL,2022-12-22,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
601,4.36030702663986,0.228135822563565,IL,2022-12-23,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
602,2.40057232494876,0.2894912026432025,IL,2022-12-24,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
603,0.133607189793963,0.098333298033803,IL,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604,3.39824969078264,0.2843090616256975,IL,2022-12-26,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
605,7.26998140708462,0.2850089633629565,IL,2022-12-27,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
606,5.05945582672181,0.272459909996898,IL,2022-12-28,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
607,3.35476898451279,0.2959422445416025,IL,2022-12-29,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
608,4.32694523264857,0.241719839594588,IL,2022-12-30,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
609,4.60938497993313,0.351596159999665,IL,2022-12-31,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
610,0.310626292581009,0.073387677837266,IL,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,7.53211385027844,0.208095704448424,IL,2023-01-02,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
612,6.51823845408084,0.2666054595945295,IL,2023-01-03,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
613,8.81639565848768,0.3170250060201975,IL,2023-01-04,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
614,7.65145374690115,0.3282427871201715,IL,2023-01-05,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
615,8.74388126494496,0.3807690545953545,IL,2023-01-06,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
616,9.25933327505071,0.4554817852456675,IL,2023-01-07,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
617,8.87943346011803,0.3301151291822875,IL,2023-01-08,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
618,14.3829925625523,0.3550487196745945,IL,2023-01-09,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
619,11.0867851114968,0.3434538048384235,IL,2023-01-10,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
620,11.3671166130836,0.349769520382815,IL,2023-01-11,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
621,7.11263731792619,0.259707993149596,IL,2023-01-12,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
622,6.86360726646044,0.354594007699196,IL,2023-01-13,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
623,8.92571880028763,0.40022513245036,IL,2023-01-14,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1
624,7.42184680535667,0.3603440754258975,IL,2023-01-15,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
625,16.8451461941589,0.4484406662023795,IL,2023-01-16,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1
626,15.076082700637,0.351963480811111,IL,2023-01-17,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
627,26.2080484610333,0.4909973882700195,IL,2023-01-18,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
628,7.51147918443302,0.4769878658610355,IL,2023-01-19,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1
629,15.3344325711543,0.34689774980888,IL,2023-01-20,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
630,14.3474588415012,0.4494611993853315,IL,2023-01-21,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
631,10.0244901656492,0.2527496410144175,IN,2022-12-11,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
632,6.17665368149091,0.3067446997821635,IN,2022-12-12,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
633,5.54728912125735,0.261849939011588,IN,2022-12-13,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0
634,6.88368043310354,0.2886664866909995,IN,2022-12-14,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
635,11.9949493712802,0.2833018311206855,IN,2022-12-15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
636,8.26438079409876,0.2541842414728345,IN,2022-12-16,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
637,5.74247028159215,0.2467509860827805,IN,2022-12-17,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
638,1.05432910961118,0.2921081848763635,IN,2022-12-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
639,7.0713331811237,0.275094819665689,IN,2022-12-19,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
640,4.80006099552264,0.2952437132209365,IN,2022-12-20,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
641,2.48964176164178,0.330188050958681,IN,2022-12-21,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
642,1.39367254177549,0.33081704760152,IN,2022-12-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
643,2.55425080392483,0.403240143029564,IN,2022-12-23,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
644,1.68579726285387,0.603930579894115,IN,2022-12-24,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
645,NA,NA,IN,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,2.52445521759313,0.3106362510400535,IN,2022-12-26,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
647,3.55069886797169,0.331468535825467,IN,2022-12-27,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
648,1.66147797540628,0.283304098777497,IN,2022-12-28,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
649,3.9437163334027,0.223965143108727,IN,2022-12-29,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
650,1.46268269766304,0.2659160537351475,IN,2022-12-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
651,1.49267577166215,0.2716783514000795,IN,2022-12-31,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
652,NA,NA,IN,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,2.50750303253697,0.320556204968169,IN,2023-01-02,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0
654,1.83352621721996,0.2631313493108925,IN,2023-01-03,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
655,3.16985547693009,0.2197137815696985,IN,2023-01-04,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
656,4.72775506584176,0.246238589432536,IN,2023-01-05,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
657,1.45445987001167,0.1955914108224215,IN,2023-01-06,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
658,0.903665335968136,0.276588095726892,IN,2023-01-07,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
659,2.0239140540221,0.156189208627036,IN,2023-01-08,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
660,2.48496227358138,0.326298646594923,IN,2023-01-09,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
661,2.82170052265943,0.230363569757292,IN,2023-01-10,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1
662,0.971256420630018,0.1519063858714715,IN,2023-01-11,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
663,2.24214715336801,0.186662671787989,IN,2023-01-12,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
664,1.40243229194711,0.3362084902039135,IN,2023-01-13,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
665,1.18081037245532,0.227341236203683,IN,2023-01-14,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
666,1.63118311048433,0.2588937873151725,IN,2023-01-15,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
667,6.78640548144618,0.4012377939129075,IN,2023-01-16,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
668,3.39183940083447,0.313967985057912,IN,2023-01-17,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
669,4.58826048739507,0.4754682802197515,IN,2023-01-18,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
670,2.31700052751599,0.2649933014276585,IN,2023-01-19,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
671,1.96492340509615,0.3667861688841935,IN,2023-01-20,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1
672,2.1880627437989,0.29739692595722,IN,2023-01-21,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
673,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,2.35833827380224,0.26814780871711,KS,2022-12-12,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
675,2.54486877742785,0.2287304938303385,KS,2022-12-13,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
676,1.724814304464,0.2006799537459635,KS,2022-12-14,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
677,0.766996391670332,0.243168304605153,KS,2022-12-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
678,0.260074948788407,0.1850050831406445,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
679,1.36076057055829,0.3072915049995995,KS,2022-12-17,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
680,1.78415989076199,0.259764863100957,KS,2022-12-18,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0
681,1.45901065273851,0.326990192562112,KS,2022-12-19,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1
682,0.797831252265975,0.2008408974114925,KS,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
683,1.4940196377764,0.184364520546868,KS,2022-12-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,0.955451882054718,0.3254311188081465,KS,2022-12-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
685,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,1.72103696617623,0.50609088377131,KS,2022-12-24,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
687,NA,NA,KS,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,1.80172056330369,0.3608464425020435,KS,2022-12-26,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
689,0.752981131921281,0.1190856799012405,KS,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690,NA,NA,KS,2022-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.281194407386984,0.225157998978306,KS,2022-12-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
692,2.23520256705217,0.446659271345548,KS,2022-12-30,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
693,0.500229166522267,0.2251656195096915,KS,2022-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
694,0.40104446904883,0.288356578854329,KS,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
695,0.847316211268698,0.241673257341319,KS,2023-01-02,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
696,0.596301849049465,0.092557274613454,KS,2023-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
697,1.9378691146421,0.4441087497125785,KS,2023-01-04,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
698,1.88838918637378,0.52148472247146,KS,2023-01-05,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
699,5.45254032094118,0.4161497888257125,KS,2023-01-06,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
700,0.942916832974007,0.42122645228015,KS,2023-01-07,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
701,1.07886370238849,0.748458976021535,KS,2023-01-08,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
702,1.32230416371601,0.3417014249446315,KS,2023-01-09,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1
703,0.0786145903496444,0.075426284177042,KS,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
704,1.00407683622671,0.212767210096983,KS,2023-01-11,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0
705,NA,NA,KS,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,1.07846767712222,0.364181448385215,KS,2023-01-13,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
707,NA,NA,KS,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,1.12174176665468,0.77578565362968,KS,2023-01-15,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
709,0.0656162989454837,0.0668850772634165,KS,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
710,1.75535575941837,0.3033419741142345,KS,2023-01-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
711,0.938752504314436,0.207933951661445,KS,2023-01-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
712,1.12882752261705,0.367809289674742,KS,2023-01-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
713,0.338778932249685,0.063969738651299,KS,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
714,1.59352574617078,0.671225299460525,KS,2023-01-21,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1
715,1.39518718051799,0.514369381528215,KY,2022-12-11,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1
716,1.62271662173613,0.300550344854455,KY,2022-12-12,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
717,1.50941941116682,0.684965513678845,KY,2022-12-13,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
718,1.5819513951026,0.3066943297928815,KY,2022-12-14,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
719,2.30039534952826,0.374061338646628,KY,2022-12-15,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1
720,2.05481810998973,0.2727085369145095,KY,2022-12-16,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
721,0.901528864088815,0.2815057217337535,KY,2022-12-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722,0.761600640326987,0.33641649555062,KY,2022-12-18,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
723,2.12854161457605,0.277944407481643,KY,2022-12-19,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
724,0.551982252786614,0.255442451060606,KY,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
725,1.97187567151143,0.4611531070136185,KY,2022-12-21,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0
726,1.079791995083,0.2923059167892825,KY,2022-12-22,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0
727,NA,NA,KY,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,0.933435228545983,0.6549587555033,KY,2022-12-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
729,NA,NA,KY,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.07178923989769,0.232354839364387,KY,2022-12-26,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
731,2.16026559574445,0.2095131828512545,KY,2022-12-27,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
732,1.40413848250704,0.2218128660907405,KY,2022-12-28,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
